,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
1798,19.7,1.53,3.2,18.0,15.4,0.05,2.6,2.4,58.0,119.0,0.4
1799,52.6,1.25,2.1,9.6,28.5,1.39,3.0,3.3,53.3,0.0,0.2
1800,56.5,1.35,1.7,11.2,25.8,0.83,4.5,2.9,53.8,18.0,0.1
1801,35.5,1.38,1.7,12.1,24.8,0.56,3.7,2.7,54.8,43.0,0.2
1802,42.1,1.45,0.8,8.0,31.0,0.17,4.0,4.2,51.8,76.0,0.2
1803,28.9,1.49,1.5,10.7,25.4,0.08,3.1,3.3,55.7,107.0,0.3
1804,30.55,1.47,0.7,10.8,25.3,0.06,2.2,3.0,57.6,162.0,0.4
1805,8.67,1.67,2.3,14.5,22.9,0.29,4.1,6.6,49.0,198.0,0.6
1806,21.35,1.56,1.0,18.8,12.2,0.07,1.6,1.8,64.4,135.0,0.2
1807,12.5,1.61,3.0,17.2,12.4,0.17,2.8,1.8,62.8,178.0,0.0
1808,11.38,1.38,3.1,12.5,21.7,1.5,5.9,8.0,48.2,0.0,0.6
1809,11.5,1.55,2.6,11.8,23.0,0.62,10.8,5.4,45.4,18.0,1.0
1810,12.8,1.6,2.2,15.0,17.4,0.27,8.0,6.2,50.4,43.0,0.8
1811,6.57,1.71,2.1,12.4,20.6,0.06,5.9,9.2,48.2,66.0,1.6
1812,14.0,1.69,0.6,14.0,19.8,0.02,4.0,8.4,51.8,102.0,1.4
1813,0.19,1.84,4.5,12.0,20.8,0.08,6.7,9.6,44.8,165.0,1.6
1814,0.28,1.8,9.6,13.2,12.0,0.08,16.4,7.2,40.0,183.0,1.6
1815,9.36,1.2,15.0,6.6,26.2,4.93,5.0,21.4,23.2,0.0,2.6
1816,31.2,1.47,28.6,6.0,19.2,0.35,8.2,14.8,20.4,18.0,2.8
1817,1.71,1.46,38.6,5.0,18.0,0.18,4.2,13.6,18.4,86.0,2.2
1818,1.25,1.55,35.6,4.8,18.2,0.07,3.8,16.4,18.2,152.0,3.0
1819,38.1,1.49,3.1,6.4,34.0,0.21,3.5,3.1,49.6,56.0,0.3
1820,24.0,1.58,3.6,6.7,32.6,0.14,2.6,2.7,51.6,102.0,0.2
1821,4.8,1.3,1.5,29.8,18.0,2.74,14.1,4.2,32.0,0.0,0.4
1822,1.05,1.48,5.0,37.4,17.2,0.94,10.4,5.2,24.0,18.0,0.8
1823,0.69,1.46,15.2,28.8,15.0,0.46,9.8,3.8,27.0,30.0,0.4
1824,10.53,1.55,1.8,11.6,5.9,0.35,2.9,1.0,76.7,61.0,0.1
1825,0.29,1.54,28.9,26.2,11.9,0.33,9.6,3.0,20.0,48.0,0.4
1826,0.01,1.51,48.9,14.0,7.2,0.19,14.9,3.8,9.0,122.0,2.2
1827,0.05,1.28,28.0,3.2,1.2,0.07,65.6,0.4,1.6,178.0,0.0
1828,17.25,1.4,1.6,42.2,4.1,0.81,5.6,1.0,45.3,0.0,0.2
1829,13.65,1.37,1.0,41.0,3.6,0.29,7.4,0.6,46.4,23.0,0.0
1830,13.3,1.35,1.4,41.2,3.8,0.33,5.8,0.8,47.0,64.0,0.0
1831,7.39,1.47,1.2,44.6,3.8,0.06,6.2,0.8,43.4,79.0,0.0
1832,0.31,1.6,11.0,44.6,2.8,0.06,7.6,0.6,33.4,142.0,0.0
1833,0.39,1.56,17.4,42.4,2.6,0.07,8.0,0.6,29.0,178.0,0.0
1834,2.95,1.63,3.3,7.3,7.5,0.32,0.7,1.6,79.5,122.0,0.1
1835,0.16,1.55,20.9,40.0,1.8,0.11,8.3,0.4,28.6,193.0,0.0
1836,8.44,1.27,1.2,53.5,9.6,2.14,8.8,1.9,25.0,0.0,0.0
1837,4.71,1.54,0.8,44.2,9.4,0.15,7.2,2.0,36.2,20.0,0.2
1838,0.31,1.53,3.1,37.1,8.9,0.95,9.7,2.2,38.8,36.0,0.2
1839,0.51,1.51,3.1,43.1,10.2,0.96,12.7,2.4,28.5,41.0,0.0
1840,3.17,1.56,1.6,49.6,8.8,0.33,10.0,2.4,27.6,51.0,0.0
1841,11.15,1.64,0.9,9.6,6.2,0.11,0.5,0.7,82.0,160.0,0.0
1842,0.44,1.67,8.3,45.2,8.8,0.12,11.7,2.0,23.6,66.0,0.4
1843,0.12,1.59,19.4,42.0,7.2,0.13,11.0,1.6,18.8,76.0,0.0
1844,0.02,1.53,22.6,40.0,7.2,0.15,10.2,1.6,18.0,94.0,0.4
1845,0.05,1.44,27.0,37.6,6.4,0.05,10.2,1.2,17.6,140.0,0.0
1846,25.0,1.37,3.3,7.7,34.6,1.96,1.2,3.5,49.7,0.0,0.0
1847,38.1,1.46,2.5,5.8,37.1,0.82,5.1,3.8,45.5,20.0,0.2
1848,1.6,1.47,16.4,14.9,9.2,2.95,17.3,1.5,42.6,0.0,0.1
1849,1.39,1.65,9.8,17.0,10.2,0.86,17.6,1.6,43.6,10.0,0.2
1850,1.2,1.62,13.7,15.6,10.4,0.34,16.7,1.6,41.8,18.0,0.2
1851,0.76,1.5,38.9,11.4,5.8,0.24,15.5,1.0,27.2,36.0,0.2
1852,0.51,1.48,39.4,11.8,5.8,0.14,11.2,0.8,30.8,56.0,0.2
1853,0.14,1.41,54.0,5.4,7.2,0.12,7.8,1.4,24.0,119.0,0.2
1854,0.04,1.53,50.1,4.4,7.2,0.08,6.9,1.0,30.4,180.0,0.0
1855,3.51,1.48,3.2,22.9,11.5,1.18,5.9,1.9,54.4,0.0,0.2
1856,3.81,1.67,1.9,22.8,13.0,0.41,7.1,2.0,53.0,28.0,0.2
1857,4.97,1.71,2.5,23.6,12.8,0.19,5.7,1.8,53.4,38.0,0.2
1858,0.1,1.82,18.4,17.2,12.0,0.28,5.4,1.8,45.0,66.0,0.2
1859,0.5,1.73,29.1,15.8,10.0,0.19,1.3,1.2,42.4,99.0,0.2
1860,19.4,1.31,2.2,11.4,7.4,1.14,1.5,1.0,76.4,0.0,0.0
1861,10.18,1.56,0.4,14.0,5.2,0.26,2.1,0.9,77.4,15.0,0.0
1862,1.75,1.39,3.7,12.1,5.3,2.05,0.6,0.8,70.3,41.0,0.0
1863,6.84,1.42,3.4,12.5,4.9,1.91,4.4,0.7,74.1,46.0,0.0
1864,6.08,1.5,2.8,30.0,16.3,1.18,4.6,5.1,41.4,0.0,0.2
1865,4.41,1.67,1.0,27.6,14.9,0.38,7.7,4.6,43.9,18.0,0.3
1866,5.99,1.63,1.0,28.6,14.4,0.14,7.0,5.0,43.6,43.0,0.4
1867,6.16,1.69,1.0,27.8,14.7,0.07,6.0,5.6,44.5,89.0,0.4
1868,0.19,1.75,8.1,26.6,14.6,0.07,5.9,5.4,35.8,114.0,0.6
1869,0.02,1.75,20.1,21.0,14.0,0.04,3.1,4.9,36.6,201.0,0.3
1870,0.23,1.31,24.2,7.6,12.0,2.51,30.8,5.0,20.1,0.0,0.3
1871,0.25,1.6,29.2,12.8,7.6,0.51,21.1,1.4,27.8,23.0,0.0
1872,0.1,1.6,50.2,8.8,6.2,0.2,9.4,1.2,24.0,41.0,0.2
1873,0.14,1.58,48.8,10.4,7.2,0.16,7.2,1.4,24.8,91.0,0.2
1874,0.03,1.58,58.2,9.0,5.0,0.12,5.8,0.4,25.6,122.0,0.0
1875,0.01,1.63,50.6,10.8,5.2,0.07,7.8,0.4,29.2,175.0,0.0
1876,5.34,1.43,3.1,18.4,16.8,1.24,1.9,1.6,58.2,0.0,0.0
1877,3.53,1.62,4.6,17.0,14.8,0.26,7.4,1.8,54.4,28.0,0.0
1878,6.32,1.62,6.6,17.0,14.4,0.19,1.8,2.2,57.8,61.0,0.2
1879,1.86,1.67,17.2,15.8,12.4,0.22,5.6,2.0,46.8,76.0,0.2
1880,0.23,1.69,15.4,15.2,10.4,0.16,16.0,1.4,41.4,109.0,0.2
1881,0.06,1.67,24.3,13.2,10.8,0.18,14.7,1.2,35.8,157.0,0.0
1882,2.67,1.3,0.9,21.8,1.9,2.64,5.4,0.2,69.8,0.0,0.0
1883,3.68,1.56,3.1,15.7,1.6,0.67,0.9,0.2,78.5,13.0,0.0
1884,7.45,1.54,0.6,16.3,1.6,0.22,2.3,0.2,79.0,28.0,0.0
1885,2.97,1.45,1.0,14.3,1.7,1.47,5.3,0.1,77.6,53.0,0.0
1886,2.89,1.63,0.7,14.5,1.4,1.06,3.9,0.1,79.4,64.0,0.0
1887,1.38,1.58,6.0,17.3,1.4,1.66,3.2,0.1,72.0,135.0,0.0
1888,2.4,1.57,4.1,18.4,0.6,1.39,1.5,0.1,75.3,145.0,0.0
1889,10.78,1.35,0.3,15.3,2.0,0.8,2.4,0.2,79.8,0.0,0.0
1890,2.95,1.62,3.8,12.0,2.7,3.21,6.3,0.1,75.1,99.0,0.0
1891,1.2,1.61,4.2,19.4,3.4,0.71,0.8,0.4,71.8,130.0,0.0
1892,0.05,1.7,9.8,16.0,5.6,0.25,2.2,1.0,65.4,180.0,0.0
1893,1.75,1.22,1.5,14.6,22.2,5.49,11.9,4.5,45.1,0.0,0.2
1894,0.87,1.56,5.7,14.4,20.4,1.69,13.3,4.5,41.5,53.0,0.2
1895,1.79,1.52,16.9,12.3,18.9,2.53,10.0,4.9,36.8,96.0,0.2
1896,0.61,1.69,21.4,11.0,19.2,1.82,8.3,6.0,33.7,109.0,0.4
1897,0.06,1.75,20.7,11.4,20.4,0.12,7.7,6.4,33.2,129.0,0.2
1898,0.07,1.85,16.2,12.8,20.2,0.07,7.2,4.6,38.8,155.0,0.2
1899,0.04,1.86,21.2,10.0,20.8,0.09,5.8,5.4,36.6,170.0,0.2
1900,10.51,1.39,1.0,13.9,12.0,0.75,3.3,2.6,67.1,0.0,0.1
1901,10.8,1.6,0.9,16.0,11.7,0.07,4.5,2.4,64.4,20.0,0.1
1902,1.15,1.54,1.8,13.0,12.3,1.08,3.6,2.1,67.2,74.0,0.0
1903,9.35,1.63,3.6,15.8,10.1,0.64,4.4,2.1,63.9,86.0,0.1
1904,1.38,1.63,10.9,16.0,9.8,0.85,5.1,2.0,56.2,122.0,0.0
1905,0.02,1.75,18.0,14.0,9.8,0.26,3.6,1.8,52.8,132.0,0.0
1906,0.17,1.77,19.1,11.5,10.1,0.24,2.7,1.2,55.3,140.0,0.1
1907,9.2,1.65,0.7,23.2,8.4,0.05,6.2,1.2,60.3,71.0,0.0
1908,2.28,1.39,10.9,17.0,15.2,2.12,13.9,1.7,41.3,0.0,0.0
1909,3.89,1.61,10.2,16.6,16.2,0.16,10.2,2.0,44.8,23.0,0.0
1910,1.07,1.58,19.2,18.4,11.2,0.08,5.1,2.2,43.9,56.0,0.0
1911,1.54,1.63,18.3,18.6,8.8,0.02,5.5,0.8,48.0,104.0,0.0
1912,0.05,1.67,28.3,13.2,14.0,0.05,6.7,1.8,35.8,152.0,0.2
1913,5.32,1.49,1.5,11.2,28.7,1.19,6.6,9.7,42.1,0.0,0.2
1914,27.9,1.47,4.3,10.8,29.5,1.38,3.3,12.7,39.0,20.0,0.4
1915,4.49,1.49,4.7,7.8,31.4,1.02,6.3,18.2,30.8,25.0,0.8
1916,4.49,1.63,3.0,17.5,15.1,0.19,8.2,1.6,54.5,41.0,0.1
1917,0.41,1.58,33.5,9.0,20.6,0.09,0.7,7.4,28.6,66.0,0.2
1918,0.06,1.81,31.0,9.0,19.0,0.04,5.6,7.4,27.6,135.0,0.4
1919,1.7,1.57,9.5,14.2,15.9,1.61,8.9,3.1,48.2,0.0,0.2
1920,0.88,1.68,11.1,13.4,16.4,0.93,9.7,2.8,46.4,15.0,0.2
1921,7.15,1.55,33.4,11.8,12.2,0.25,6.4,2.2,33.8,25.0,0.2
1922,4.08,1.46,46.4,9.4,9.4,0.11,6.4,1.4,26.8,64.0,0.2
1923,1.13,1.46,46.5,9.2,9.2,0.06,7.3,1.6,26.0,99.0,0.2
1924,16.23,1.4,45.4,8.0,9.0,0.06,9.6,1.6,26.0,132.0,0.4
1925,0.46,1.44,44.2,8.0,6.86,0.04,11.0,1.4,28.2,165.0,0.4
1926,9.59,1.47,5.1,8.6,25.9,0.9,5.2,3.4,51.6,0.0,0.2
1927,11.45,1.6,3.4,8.6,26.0,0.32,7.0,3.4,51.4,20.0,0.2
1928,18.9,1.63,2.7,9.2,26.4,0.01,4.9,3.6,53.0,79.0,0.2
1929,0.87,1.52,36.4,6.2,16.8,0.16,4.2,1.8,34.4,135.0,0.2
1930,13.1,1.46,1.8,9.5,3.2,0.49,2.1,0.3,83.1,0.0,0.0
1931,20.7,1.53,0.4,8.5,3.8,0.04,2.1,0.5,84.7,18.0,0.0
1932,0.86,1.5,16.6,9.0,3.2,0.6,5.2,0.4,65.6,64.0,0.0
1933,24.1,1.25,2.6,19.3,13.1,2.02,4.4,3.9,56.5,0.0,0.2
1934,46.0,0.89,3.1,12.1,5.1,3.42,4.7,0.3,74.7,2.0,0.0
1935,11.82,1.47,1.5,12.7,5.0,0.5,2.9,0.5,77.4,15.0,0.0
1936,16.45,1.55,0.8,13.1,4.7,0.1,2.2,0.5,78.7,25.0,0.0
1937,19.3,1.6,1.6,6.1,17.1,0.2,1.3,3.0,70.9,36.0,0.0
1938,0.3,1.73,14.6,4.7,16.9,0.34,2.0,2.8,58.8,64.0,0.2
1939,87.4,1.45,2.0,2.3,43.5,0.06,1.5,20.3,28.9,104.0,1.5
1940,12.3,1.5,2.4,19.0,31.8,1.1,14.8,7.8,24.1,0.0,0.1
1941,3.51,1.8,3.0,19.4,31.6,0.2,13.9,8.2,23.7,10.0,0.2
1942,5.43,1.78,3.8,19.7,29.6,0.04,14.2,8.3,24.2,53.0,0.2
1943,7.67,1.5,3.0,20.4,12.0,0.84,6.0,4.1,54.1,20.0,0.4
1944,7.14,1.57,3.5,19.8,12.0,0.4,4.9,3.7,55.8,46.0,0.3
1945,5.16,1.65,4.9,19.0,11.8,0.16,4.7,4.7,54.5,61.0,0.4
1946,0.2,1.74,17.0,16.5,10.3,0.12,4.5,4.1,47.0,86.0,0.6
1947,0.55,1.67,27.7,16.2,9.6,0.08,3.1,3.8,39.0,124.0,0.6
1948,6.03,1.32,9.2,19.5,6.6,3.28,13.3,0.8,50.7,0.0,0.0
1949,14.9,1.46,2.8,23.0,8.2,0.73,7.7,0.9,57.4,15.0,0.0
1950,0.69,1.77,11.9,23.0,7.0,0.05,8.3,0.8,49.0,155.0,0.0
1951,0.97,1.72,13.2,23.2,7.2,0.05,6.0,0.8,49.6,175.0,0.0
1952,1.97,1.44,11.9,16.1,17.3,2.04,8.1,2.6,43.9,0.0,0.1
1953,1.63,1.57,26.7,13.2,15.6,0.21,7.1,2.8,34.6,18.0,0.0
1954,0.78,1.59,27.4,12.6,15.8,0.08,5.4,2.4,36.4,58.0,0.0
1955,0.09,1.75,44.8,10.6,11.0,0.1,3.8,2.0,27.8,86.0,0.0
1956,0.14,1.5,54.9,9.0,6.8,0.08,6.1,1.0,22.2,117.0,0.0
1957,0.33,1.5,63.4,11.2,2.2,0.12,8.6,0.4,14.2,165.0,0.0
1958,9.95,1.14,19.5,22.1,4.4,2.72,15.4,0.7,37.9,0.0,0.0
1959,0.72,1.21,34.4,19.7,2.0,3.53,33.4,0.4,10.1,23.0,0.0
1960,2.28,1.15,28.0,19.4,3.9,3.54,22.3,0.6,25.8,38.0,0.0
1961,4.51,1.18,25.3,15.3,6.9,3.68,22.9,1.4,28.2,71.0,0.0
1962,9.51,1.34,15.2,19.3,8.5,1.49,12.6,1.2,43.2,94.0,0.0
1963,6.08,1.48,17.8,19.0,7.0,0.37,17.0,0.8,38.4,109.0,0.0
1964,4.49,1.51,35.7,15.4,5.6,0.21,13.3,0.8,29.2,127.0,0.0
1965,1.55,1.57,37.2,13.2,6.4,0.15,16.0,2.2,25.0,165.0,0.0
1966,9.2,1.21,3.4,12.8,4.7,3.58,5.9,0.2,73.0,2.0,0.0
1967,12.06,1.44,1.4,12.6,4.9,0.86,3.5,0.4,77.2,12.0,0.0
1968,15.1,1.56,1.3,11.9,5.5,0.06,1.6,0.5,79.2,25.0,0.0
1969,12.0,1.61,1.4,12.4,4.9,0.05,2.8,0.6,77.9,35.0,0.0
1970,0.01,1.32,23.5,11.0,3.6,0.12,5.9,0.2,55.8,45.0,0.0
1971,11.6,1.61,1.6,12.5,5.0,0.08,4.0,0.6,76.3,45.0,0.0
1972,26.31,1.03,1.2,6.0,22.8,3.14,4.5,4.8,60.6,0.0,0.1
1973,25.3,1.55,1.3,6.4,20.6,0.85,2.5,3.7,65.3,23.0,0.2
1974,24.0,1.56,0.7,8.1,18.2,0.23,1.9,3.8,67.0,38.0,0.3
1975,24.65,1.69,3.4,6.4,17.2,1.19,14.8,3.6,54.4,61.0,0.2
1976,22.35,1.67,3.9,7.4,18.2,0.81,5.9,4.2,60.0,71.0,0.4
1977,31.85,1.71,2.5,7.2,17.5,0.34,5.3,4.7,62.4,81.0,0.4
1978,10.09,1.6,25.5,3.3,14.9,0.36,2.2,3.8,50.0,117.0,0.3
1979,0.29,1.08,83.0,1.2,0.8,0.18,12.4,0.2,2.4,183.0,0.0
1980,18.4,1.38,2.6,8.2,16.8,1.06,2.6,2.8,66.8,0.0,0.1
1981,48.0,1.41,2.0,8.0,15.7,0.16,3.0,2.87,67.3,23.0,1.2
1982,38.15,1.54,1.6,8.9,14.8,0.22,4.2,2.9,67.5,79.0,0.1
1983,29.95,1.57,1.21,8.4,14.4,0.09,3.3,2.7,69.9,94.0,0.1
1984,2.24,1.66,15.5,4.8,12.7,0.22,11.1,2.8,52.9,130.0,0.2
1985,0.75,1.67,18.8,5.0,13.6,0.1,6.1,2.6,53.8,165.0,0.1
1986,31.55,1.41,0.9,5.6,15.1,1.52,3.4,1.8,73.2,0.0,0.0
1987,29.55,1.47,0.6,6.6,12.4,0.5,3.4,1.6,75.3,10.0,0.1
1988,43.4,1.25,2.6,5.8,13.0,2.21,0.9,2.0,75.6,25.0,0.1
1989,43.35,1.47,5.1,6.6,10.9,0.63,6.2,1.5,69.6,43.0,0.1
1990,32.85,1.53,1.3,6.3,12.3,0.16,3.2,1.9,74.9,61.0,0.1
1991,27.6,1.63,2.4,5.8,13.2,0.21,3.3,2.1,73.1,112.0,0.1
1992,2.39,1.7,2.1,5.3,11.9,1.05,3.6,1.6,75.4,160.0,0.1
1993,46.65,0.8,3.1,10.4,11.8,6.4,11.0,1.5,62.2,0.0,0.1
1994,20.35,1.6,0.7,11.7,10.6,0.23,1.0,1.2,74.8,33.0,0.0
1995,32.85,1.55,4.6,10.7,10.3,1.71,4.5,1.2,68.7,48.0,0.0
1996,25.0,1.54,4.1,10.3,10.8,0.72,4.3,1.4,69.0,69.0,0.1
1997,24.65,1.6,3.0,9.2,11.7,0.27,5.0,0.1,71.0,86.0,0.0
1998,15.75,1.59,3.9,7.8,11.6,0.81,6.1,1.3,69.2,132.0,0.1
1999,17.05,1.41,0.9,11.5,23.7,0.79,5.2,4.9,53.5,0.0,0.3
2000,10.53,1.62,1.2,11.2,23.5,0.24,4.5,6.0,53.1,15.0,0.5
2001,0.84,1.41,29.4,8.5,15.0,0.27,7.2,3.2,36.5,33.0,0.2
2002,63.5,1.52,1.2,5.7,38.4,0.02,3.5,7.9,42.7,107.0,0.6
2003,23.6,1.71,30.0,2.7,30.6,0.1,1.2,6.4,28.5,127.0,0.6
2004,2.9,1.5,25.6,9.0,16.0,0.13,7.4,2.8,39.0,68.0,0.2
2005,2.13,1.59,20.7,7.6,14.8,0.07,18.9,7.8,27.6,102.0,2.6
2006,1.3,1.66,20.0,8.8,14.6,0.02,17.2,5.4,31.4,130.0,2.6
2007,19.75,1.33,3.1,10.8,16.1,1.08,3.5,1.8,64.6,0.0,0.1
2008,80.2,1.51,1.3,3.0,38.9,0.1,1.9,3.9,50.8,46.0,0.2
2009,85.9,1.47,1.3,2.9,38.2,0.1,2.1,3.7,51.8,76.0,0.1
2010,31.55,1.36,2.5,10.2,16.2,0.77,5.0,1.9,64.1,13.0,0.1
2011,28.3,1.54,2.3,12.0,12.7,0.44,4.2,1.4,67.3,41.0,0.1
2012,24.95,1.64,2.6,9.4,15.9,0.16,3.0,1.8,67.2,64.0,0.1
2013,8.24,1.78,2.3,8.8,14.4,0.47,8.1,1.4,64.8,127.0,0.2
