"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
14,3010,160,19,255,78,1442,236,240,127,3378,"Spruce_Fir",14
23,3078,339,3,309,50,2741,212,234,160,1354,"Lodgepole_Pine",23
40,3152,357,12,285,82,2147,200,217,154,2026,"Lodgepole_Pine",40
62,3340,209,18,680,195,1146,203,254,181,4313,"Lodgepole_Pine",62
70,2869,82,34,182,-30,330,243,161,19,2197,"Aspen",70
74,2758,38,23,285,87,295,213,184,96,1999,"Aspen",74
95,3363,0,1,218,35,3483,217,236,156,2163,"Spruce_Fir",95
103,3202,302,9,552,-18,5315,195,236,181,2024,"Spruce_Fir",103
106,2881,58,21,30,4,247,230,192,86,450,"Spruce_Fir",106
117,3085,6,15,655,226,1710,201,210,145,3314,"Spruce_Fir",117
118,3249,8,11,721,66,4052,207,218,147,3573,"Spruce_Fir",118
128,2893,16,9,430,36,2967,212,222,146,3626,"Spruce_Fir",128
140,2914,49,18,210,-13,641,225,198,101,1544,"Spruce_Fir",140
160,3397,343,12,684,205,819,195,221,165,760,"Spruce_Fir",160
180,3366,291,4,150,10,1511,208,239,169,933,"Krummholz",180
183,3070,168,10,331,36,6603,228,244,147,3287,"Lodgepole_Pine",183
191,2909,28,23,175,65,972,204,183,105,1740,"Spruce_Fir",191
192,2938,199,24,0,0,3226,204,252,171,1053,"Lodgepole_Pine",192
196,2628,176,24,30,3,1698,225,245,138,1377,"Lodgepole_Pine",196
198,3210,169,20,0,0,2584,231,244,136,2761,"Krummholz",198
202,3322,280,24,42,9,3613,147,235,224,1740,"Spruce_Fir",202
207,2921,4,16,484,102,1500,197,207,145,2803,"Lodgepole_Pine",207
232,3034,37,24,108,40,2491,212,181,93,1045,"Spruce_Fir",232
240,2938,343,6,108,3,1917,208,231,161,782,"Lodgepole_Pine",240
250,2172,284,38,212,51,618,91,209,243,485,"Ponderosa_Pine",250
257,2900,63,18,301,95,330,233,201,93,1361,"Krummholz",257
265,2983,330,22,404,44,3274,162,207,182,1953,"Spruce_Fir",265
272,1983,32,20,60,14,182,211,192,110,362,"Ponderosa_Pine",272
275,3408,317,32,210,83,3784,121,194,204,3703,"Krummholz",275
276,2917,315,13,120,36,1892,186,229,183,1130,"Douglas_fir",276
304,2970,8,18,351,33,384,197,203,139,624,"Lodgepole_Pine",304
313,3084,263,8,234,30,3066,200,244,183,1490,"Lodgepole_Pine",313
321,2497,200,27,319,51,2084,198,251,172,153,"Ponderosa_Pine",321
330,3037,90,4,216,10,6515,226,233,141,3465,"Lodgepole_Pine",330
346,2785,63,11,175,30,2935,230,218,121,5852,"Lodgepole_Pine",346
356,3233,339,13,708,157,395,191,221,168,1999,"Lodgepole_Pine",356
357,2787,325,28,258,117,2222,140,197,191,2424,"Lodgepole_Pine",357
365,2948,62,16,42,15,1381,232,206,102,1449,"Lodgepole_Pine",365
377,2731,356,10,90,31,1167,204,223,156,2018,"Lodgepole_Pine",377
382,2611,280,16,240,93,1068,176,240,204,1747,"Douglas_fir",382
403,2471,295,10,256,27,644,192,237,185,1289,"Douglas_fir",403
447,2969,318,17,297,49,4809,172,222,189,1928,"Lodgepole_Pine",447
519,2801,76,4,450,58,3065,225,232,143,6574,"Lodgepole_Pine",519
527,3117,72,12,30,0,713,233,217,115,1860,"Spruce_Fir",527
546,3043,30,17,242,43,3632,213,201,119,4991,"Lodgepole_Pine",546
547,2644,22,10,42,0,3478,214,218,140,2955,"Spruce_Fir",547
564,2481,12,15,201,31,992,203,207,139,272,"Douglas_fir",564
571,2887,238,18,0,0,2654,183,252,203,1410,"Lodgepole_Pine",571
601,3123,198,14,150,23,5362,215,251,167,1387,"Spruce_Fir",601
624,3262,64,7,95,7,6354,227,226,133,108,"Spruce_Fir",624
626,3119,204,10,649,78,534,214,250,169,1749,"Lodgepole_Pine",626
627,3013,62,17,190,44,5233,232,202,97,738,"Lodgepole_Pine",627
643,3096,323,9,201,19,3340,196,230,174,566,"Spruce_Fir",643
646,2386,317,24,124,69,391,149,210,198,745,"Ponderosa_Pine",646
706,2946,125,8,330,91,541,234,235,133,891,"Lodgepole_Pine",706
711,2887,304,12,30,7,5142,186,234,188,1191,"Lodgepole_Pine",711
717,3239,323,7,108,9,4568,201,233,171,750,"Spruce_Fir",717
721,2960,113,14,258,72,2289,244,224,107,2003,"Lodgepole_Pine",721
724,2623,225,10,108,44,1758,206,250,180,912,"Lodgepole_Pine",724
744,2924,191,5,484,11,3555,220,244,160,4002,"Lodgepole_Pine",744
764,2709,40,16,240,78,1605,220,203,113,1591,"Lodgepole_Pine",764
766,2991,310,19,0,0,2894,165,224,197,1842,"Spruce_Fir",766
770,2701,18,18,295,-17,2760,203,199,129,2429,"Lodgepole_Pine",770
775,3308,71,14,400,98,421,235,213,107,510,"Lodgepole_Pine",775
801,3057,118,5,510,24,1557,228,236,142,2707,"Lodgepole_Pine",801
804,3130,333,8,469,-55,1036,201,229,168,997,"Spruce_Fir",804
807,3272,162,4,558,110,618,223,240,152,914,"Lodgepole_Pine",807
