,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
69420,3066,18,5,120,3,594,216,230,151,1681,Spruce_Fir
47268,3257,249,14,108,10,3313,188,250,199,1456,Spruce_Fir
38058,3250,19,12,124,8,2072,211,214,138,295,Krummholz
11388,2954,69,7,134,2,1376,228,226,131,2143,Lodgepole_Pine
26208,3085,144,23,900,67,3037,245,228,99,2486,Krummholz
105190,3140,70,8,379,45,5682,229,225,129,1249,Spruce_Fir
38198,3041,122,18,295,-28,4184,247,223,98,2531,Lodgepole_Pine
18636,2357,120,23,309,160,787,252,214,78,1548,Lodgepole_Pine
28167,2999,345,11,60,13,1034,198,222,163,2340,Lodgepole_Pine
57744,2837,22,9,0,0,1140,215,221,143,2342,Spruce_Fir
75132,3217,52,6,127,9,5744,223,227,140,732,Spruce_Fir
22086,3059,232,5,443,90,5501,211,245,171,845,Lodgepole_Pine
71276,3115,178,12,384,38,150,225,247,152,1624,Lodgepole_Pine
77775,2545,188,28,228,141,1530,210,247,153,741,Ponderosa_Pine
22368,3237,253,16,153,19,3118,182,249,204,1168,Aspen
9760,2076,73,23,242,116,295,239,188,67,481,Ponderosa_Pine
102795,3195,28,7,192,20,4804,218,225,143,1406,Spruce_Fir
52732,3271,246,9,648,1,3847,201,247,184,1179,Lodgepole_Pine
20968,3279,45,12,510,20,2916,223,213,122,1064,Spruce_Fir
105025,2894,62,18,30,4,4413,232,201,94,3758,Spruce_Fir
78922,2992,286,9,607,-42,1588,195,240,184,1945,Lodgepole_Pine
60142,2807,46,25,552,250,1342,218,177,80,891,Lodgepole_Pine
100834,2930,328,14,90,31,3382,186,224,177,1947,Lodgepole_Pine
96863,3231,136,13,295,42,3152,240,234,121,1124,Lodgepole_Pine
95593,2655,191,29,201,106,2454,204,247,158,1036,Ponderosa_Pine
30957,3222,53,2,0,0,4498,221,234,150,1842,Spruce_Fir
87539,2597,38,17,201,53,902,218,202,114,1395,Lodgepole_Pine
57654,3174,28,16,582,133,2202,212,204,124,2197,Lodgepole_Pine
103414,2877,339,15,234,12,726,185,216,169,1370,Lodgepole_Pine
71081,2938,109,9,42,4,2190,236,230,124,484,Spruce_Fir
39236,2975,56,7,450,115,2647,225,225,134,2407,Lodgepole_Pine
109611,2865,87,13,85,0,1116,239,218,108,2320,Lodgepole_Pine
36111,3154,115,15,331,75,446,245,224,103,1480,Spruce_Fir
102214,2849,298,16,190,13,2553,174,233,198,2329,Lodgepole_Pine
103554,3123,121,8,270,-5,6471,235,233,130,2444,Lodgepole_Pine
79646,2584,141,16,162,62,1604,242,234,117,1535,Ponderosa_Pine
91662,3099,96,16,371,87,3094,244,216,97,830,Spruce_Fir
36693,3328,291,10,582,6,3618,192,239,186,1477,Spruce_Fir
