,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
39909,3106,89,12,153,35,330,239,220,109,759,Lodgepole_Pine
102174,2975,177,12,366,26,6099,226,247,151,3219,Lodgepole_Pine
81729,3194,152,17,240,26,2221,238,238,124,1608,Spruce_Fir
65823,3195,124,5,300,38,1291,229,236,141,2192,Spruce_Fir
28054,3095,173,10,285,2,3613,226,245,150,967,Spruce_Fir
66423,3214,232,12,703,147,6198,201,251,186,1616,Lodgepole_Pine
48285,3376,198,13,577,114,4390,216,251,167,2666,Krummholz
23616,3384,279,11,391,62,3953,191,242,191,2015,Krummholz
103091,2162,49,38,319,135,660,206,132,28,698,Ponderosa_Pine
29816,1972,3,37,180,123,153,147,146,117,726,Douglas_fir
70970,3163,22,3,283,32,3074,218,233,153,933,Lodgepole_Pine
32160,2781,247,4,30,-1,2277,212,242,168,1370,Lodgepole_Pine
76101,3152,234,24,793,61,4200,174,253,209,1055,Lodgepole_Pine
101878,3261,243,14,30,2,3342,192,250,195,1518,Spruce_Fir
60100,2995,180,6,120,7,5408,223,244,156,1998,Spruce_Fir
76056,3285,171,15,488,147,967,229,246,144,2372,Lodgepole_Pine
38593,3107,95,8,390,41,2468,233,229,128,2575,Lodgepole_Pine
4255,2872,55,12,457,126,1200,227,215,119,2778,Lodgepole_Pine
9760,2076,73,23,242,116,295,239,188,67,481,Ponderosa_Pine
80809,3155,248,24,201,7,2888,163,249,218,323,Lodgepole_Pine
26581,3290,304,5,0,0,1919,205,237,171,1598,Douglas_fir
22855,3108,342,8,153,13,5514,203,228,164,1140,Spruce_Fir
50568,2869,299,9,90,-11,1670,196,237,181,1460,Aspen
55496,3080,324,4,180,30,4670,209,235,165,854,Spruce_Fir
644,3018,257,18,470,118,5377,176,248,209,1187,Lodgepole_Pine
54929,3146,227,8,272,58,1973,209,248,175,825,Spruce_Fir
24798,2224,167,20,30,5,1110,232,243,133,361,Cottonwood_Willow
66576,2635,76,6,124,-11,720,228,229,136,1690,Lodgepole_Pine
97699,2653,118,33,108,69,1590,254,191,36,1116,Lodgepole_Pine
83591,2797,80,23,85,31,1648,243,192,67,1507,Aspen
31445,3116,62,20,433,70,192,233,196,87,1343,Lodgepole_Pine
64837,3213,129,6,277,-9,4253,231,236,138,1091,Spruce_Fir
31396,3118,28,9,255,49,5129,217,220,138,2936,Spruce_Fir
106491,3099,132,13,124,10,1026,241,233,119,1919,Spruce_Fir
64640,2368,324,27,300,113,646,141,199,192,450,Ponderosa_Pine
5017,3045,218,15,331,23,1266,202,253,184,576,Lodgepole_Pine
20327,3168,75,13,255,101,4919,235,216,110,1611,Spruce_Fir
