"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
0,2754,146,5,150,2,1790,227,239,146,700,"Lodgepole_Pine",0
4,2366,165,3,390,156,1165,222,240,154,582,"Douglas_fir",4
12,2958,272,6,60,7,3136,204,242,176,1324,"Spruce_Fir",12
14,3010,160,19,255,78,1442,236,240,127,3378,"Spruce_Fir",14
20,3044,117,6,902,45,5870,231,234,136,3576,"Spruce_Fir",20
29,2746,311,5,162,20,1482,205,236,170,1883,"Lodgepole_Pine",29
36,3041,297,16,120,24,255,173,233,200,1714,"Lodgepole_Pine",36
38,2869,180,17,67,4,4780,224,248,151,124,"Lodgepole_Pine",38
47,3245,81,9,492,97,685,233,224,123,1844,"Lodgepole_Pine",47
61,2627,122,15,90,16,1790,244,227,108,4722,"Lodgepole_Pine",61
67,2699,47,9,379,17,1731,223,220,131,5965,"Lodgepole_Pine",67
71,2771,20,16,108,12,1191,208,205,131,2340,"Ponderosa_Pine",71
73,2540,141,9,402,86,424,234,238,134,616,"Ponderosa_Pine",73
79,3010,69,10,570,89,1559,231,221,122,514,"Spruce_Fir",79
87,2975,349,13,351,113,738,195,218,161,1731,"Lodgepole_Pine",87
92,2846,112,10,212,25,2558,238,229,121,2831,"Lodgepole_Pine",92
95,3363,0,1,218,35,3483,217,236,156,2163,"Spruce_Fir",95
101,3044,133,13,30,10,3247,240,234,121,5833,"Lodgepole_Pine",101
105,2923,61,16,525,77,1702,232,204,100,2971,"Lodgepole_Pine",105
117,3085,6,15,655,226,1710,201,210,145,3314,"Spruce_Fir",117
130,2909,18,2,210,-9,3814,217,234,154,6020,"Lodgepole_Pine",130
131,3278,352,11,268,33,4654,200,221,159,842,"Spruce_Fir",131
132,3246,89,13,127,12,1722,239,219,108,1994,"Spruce_Fir",132
135,3222,60,8,90,9,5775,226,224,132,1128,"Spruce_Fir",135
140,2914,49,18,210,-13,641,225,198,101,1544,"Spruce_Fir",140
