Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
46636,3157,72,3,90,-3,1928,223,233,146,488,Spruce_Fir
103634,2501,34,7,30,0,228,219,225,142,1504,Douglas_fir
98950,3280,73,16,566,46,1440,237,207,96,2240,Spruce_Fir
56431,3119,354,19,787,200,4344,184,203,154,3742,Spruce_Fir
13354,2947,108,11,127,8,1239,239,227,117,569,Lodgepole_Pine
4762,2108,90,27,85,13,466,249,187,49,735,Douglas_fir
69303,3256,279,12,234,36,3546,186,242,195,1761,Spruce_Fir
12597,3154,322,17,560,15,2055,175,221,185,450,Spruce_Fir
49441,3244,56,3,577,65,4417,222,232,146,2635,Spruce_Fir
9675,3075,310,24,408,-28,1315,148,216,205,2992,Spruce_Fir
92125,2830,252,23,67,22,2227,164,248,218,939,Aspen
23977,3073,135,21,150,19,3805,247,226,97,5169,Spruce_Fir
40484,2873,122,7,67,11,3463,233,234,134,3469,Lodgepole_Pine
22816,3079,49,15,1194,210,2790,225,206,111,1324,Lodgepole_Pine
93322,3394,334,35,319,148,934,121,172,177,1454,Krummholz
66732,2929,39,7,30,4,4572,221,225,140,4178,Spruce_Fir
103567,2910,230,18,335,129,1200,189,254,197,1727,Ponderosa_Pine
97658,2833,66,16,30,10,876,234,206,100,384,Lodgepole_Pine
25873,2736,64,14,390,6,2603,232,211,108,2213,Lodgepole_Pine
16131,2823,52,5,0,0,2717,223,228,141,2486,Spruce_Fir
21145,2912,354,11,85,6,930,201,220,157,664,Lodgepole_Pine
5186,2706,38,18,85,20,1207,217,198,111,1627,Lodgepole_Pine
94431,2331,160,18,162,65,674,235,241,129,760,Ponderosa_Pine
31593,2198,285,27,60,22,752,134,227,227,658,Ponderosa_Pine
10105,2418,250,24,210,43,323,162,249,219,582,Ponderosa_Pine
29450,2690,314,28,85,24,469,135,206,205,547,Lodgepole_Pine
43274,2402,323,24,124,60,1087,151,206,191,1140,Ponderosa_Pine
101772,2997,306,18,319,66,2932,167,227,199,1354,Lodgepole_Pine
18480,2901,101,28,492,255,511,253,190,45,1846,Aspen
64685,2678,23,7,300,21,331,216,225,145,768,Cottonwood_Willow
15317,2851,188,30,85,25,2828,207,245,151,1358,Lodgepole_Pine
24853,2840,108,8,216,41,1170,235,231,128,3173,Lodgepole_Pine
47219,2809,55,13,382,113,382,228,211,113,2546,Lodgepole_Pine
110331,2669,329,26,60,31,1368,149,199,185,1825,Douglas_fir
31938,3179,14,15,350,52,2996,205,209,138,811,Spruce_Fir
8679,3416,184,10,1001,67,3294,223,247,157,1200,Krummholz
10374,2954,353,13,603,156,3120,197,217,157,794,Lodgepole_Pine
80264,3021,31,4,633,49,5617,219,230,148,6528,Lodgepole_Pine
17660,3052,124,24,268,116,1764,252,215,76,2797,Spruce_Fir
46270,2859,228,22,659,133,3847,182,254,202,1490,Lodgepole_Pine
14711,3261,15,7,30,1,6150,214,226,149,323,Spruce_Fir
74190,2994,145,16,212,32,1556,240,236,120,2221,Lodgepole_Pine
27686,3027,283,21,616,213,1911,156,235,217,782,Lodgepole_Pine
104212,2907,14,4,446,30,3903,216,231,153,3490,Lodgepole_Pine
76427,3178,9,17,582,-12,3528,198,203,139,3039,Spruce_Fir
22470,3037,341,17,67,25,4827,183,213,168,391,Spruce_Fir
14826,2988,47,12,816,231,1559,224,214,123,2007,Lodgepole_Pine
30344,3097,218,21,218,73,3226,193,254,191,1201,Lodgepole_Pine
6848,2968,280,24,180,39,5810,149,235,222,1544,Spruce_Fir
58920,3126,163,7,247,12,150,227,242,148,4908,Lodgepole_Pine
55394,3764,3,17,1062,355,4920,195,206,146,3048,Krummholz
51380,3116,340,19,700,248,700,175,208,169,1698,Spruce_Fir
