Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
2366,2766,23,15,150,32,1570,210,206,129,2885,Lodgepole_Pine
878,3084,169,8,417,58,2213,227,244,149,1575,Lodgepole_Pine
6436,3041,97,19,524,17,6622,247,209,83,2737,Lodgepole_Pine
19822,2604,15,18,247,31,1140,202,201,132,2551,Lodgepole_Pine
35675,2807,206,40,0,0,1566,163,239,178,2359,Lodgepole_Pine
91365,3125,322,21,301,84,2086,164,215,189,1894,Lodgepole_Pine
97573,3093,9,14,799,255,816,203,211,143,1410,Lodgepole_Pine
15412,3001,252,2,218,16,5070,214,240,164,5162,Spruce_Fir
106717,3258,13,23,417,44,1657,191,186,124,2154,Spruce_Fir
5699,3242,144,8,30,-4,2979,232,239,139,633,Spruce_Fir
61284,3394,339,8,940,123,1310,203,228,164,1781,Krummholz
27503,3579,0,18,418,167,3009,190,203,147,1513,Spruce_Fir
69887,2984,352,39,228,113,272,126,145,137,1974,Spruce_Fir
8150,3175,200,8,190,6,3260,217,247,165,1361,Lodgepole_Pine
65274,3845,342,2,942,396,4775,214,235,159,2831,Krummholz
62850,3351,65,20,366,144,2089,234,195,83,2213,Spruce_Fir
43307,2931,99,21,495,152,805,249,206,75,1224,Lodgepole_Pine
66026,3071,276,18,30,10,2326,170,241,210,573,Lodgepole_Pine
52541,3383,74,46,301,137,2281,223,110,0,674,Krummholz
26643,2735,93,9,67,5,2470,235,226,123,2200,Aspen
96296,2334,324,17,30,4,277,175,220,183,297,Douglas_fir
80236,2938,300,7,153,26,3758,202,237,175,4763,Lodgepole_Pine
77038,3169,247,11,742,25,6135,198,248,189,1140,Lodgepole_Pine
76855,3392,345,22,417,163,902,171,199,163,1348,Spruce_Fir
95716,2075,292,9,0,0,1383,196,239,183,722,Cottonwood_Willow
59586,2861,330,23,127,41,2513,161,206,182,793,Lodgepole_Pine
20848,2758,7,18,85,3,1214,196,202,140,2310,Douglas_fir
31748,2907,31,16,309,88,2340,214,203,121,1366,Lodgepole_Pine
25640,2929,207,11,85,10,5247,213,250,171,3293,Spruce_Fir
102390,2155,293,37,120,100,306,96,204,235,510,Ponderosa_Pine
76908,3271,69,13,85,2,2765,233,214,110,1698,Krummholz
77310,2713,222,36,127,79,782,154,246,207,1527,Lodgepole_Pine
53315,2857,103,21,270,78,750,249,209,78,977,Lodgepole_Pine
71216,3203,330,9,175,19,469,199,229,170,1358,Spruce_Fir
39849,2510,186,27,60,35,2054,213,246,149,924,Ponderosa_Pine
6188,2861,305,15,646,139,201,177,231,193,1689,Lodgepole_Pine
4535,3406,290,14,85,12,5145,180,237,197,3840,Krummholz
38146,2998,45,2,277,13,5181,220,234,151,5204,Spruce_Fir
9197,3208,33,5,30,1,5165,219,229,147,641,Spruce_Fir
30868,3275,6,19,300,52,3162,193,199,140,3323,Lodgepole_Pine
33851,3014,26,7,691,95,5327,217,225,144,5537,Lodgepole_Pine
101605,2052,83,32,247,93,285,245,168,28,331,Ponderosa_Pine
31650,3161,129,16,60,-1,3104,245,228,107,1001,Lodgepole_Pine
6250,2947,270,26,916,568,990,143,238,229,2030,Lodgepole_Pine
89859,3107,45,4,268,9,2338,221,231,146,2215,Spruce_Fir
11152,3242,45,12,488,22,2899,223,214,123,999,Spruce_Fir
57319,2702,55,8,384,19,1775,225,223,132,6069,Lodgepole_Pine
5514,3215,140,18,417,124,5234,244,232,111,1600,Spruce_Fir
54390,3087,136,39,564,-87,959,246,192,35,1084,Lodgepole_Pine
48924,2677,49,27,228,72,1064,219,170,69,1304,Lodgepole_Pine
38825,3173,280,16,503,49,3642,174,240,205,1342,Spruce_Fir
40770,2883,236,19,499,259,782,183,253,203,1719,Lodgepole_Pine
83130,2983,353,18,108,13,495,187,206,155,1226,Lodgepole_Pine
63778,3430,21,10,721,133,2445,214,219,141,1570,Spruce_Fir
83030,2801,356,10,616,86,2977,204,223,156,1482,Lodgepole_Pine
78570,3199,187,26,466,-33,2040,213,248,153,1155,Lodgepole_Pine
3397,3028,90,13,150,23,4620,240,219,107,467,Lodgepole_Pine
15415,3172,335,4,85,-1,658,211,234,162,1113,Spruce_Fir
88057,2830,324,18,85,30,2190,172,218,184,1431,Spruce_Fir
49488,3131,61,13,433,83,1770,230,211,111,3393,Spruce_Fir
81146,2750,105,16,67,15,1390,245,219,99,2329,Lodgepole_Pine
27632,2877,64,26,90,46,2554,233,178,61,2053,Spruce_Fir
79619,2302,342,32,301,177,990,140,176,164,1260,Ponderosa_Pine
81690,2552,184,11,95,5,2218,223,247,157,2047,Ponderosa_Pine
41948,3164,232,14,270,54,1425,196,252,191,2444,Spruce_Fir
84213,3256,345,25,443,118,3754,164,193,162,2026,Spruce_Fir
38555,3411,96,13,391,126,1987,241,220,107,1632,Spruce_Fir
47827,3199,14,12,60,8,3638,209,216,143,3278,Krummholz
16794,3217,232,9,30,3,5035,206,248,179,418,Spruce_Fir
5170,2628,17,27,85,45,1593,188,174,112,6745,Lodgepole_Pine
45351,2906,333,6,350,13,3208,205,232,165,3798,Lodgepole_Pine
65950,2863,12,17,671,133,180,200,203,136,1249,Lodgepole_Pine
5887,2889,96,21,0,0,228,248,205,75,1173,Spruce_Fir
38629,3004,28,7,450,32,5421,218,225,143,6498,Lodgepole_Pine
42584,3244,62,4,570,0,4415,223,232,145,2475,Spruce_Fir
42120,2958,138,7,42,0,2253,232,238,138,1712,Lodgepole_Pine
18645,2916,305,21,330,144,3844,158,223,204,960,Lodgepole_Pine
108350,2913,347,36,258,46,2809,130,159,152,2568,Lodgepole_Pine
689,2085,17,18,162,40,162,202,200,130,824,Ponderosa_Pine
72680,3452,239,25,408,197,3191,166,251,215,582,Spruce_Fir
105887,3525,105,26,824,240,2363,253,199,58,1317,Spruce_Fir
29449,3054,232,9,785,55,5765,206,248,179,3650,Ponderosa_Pine
16457,3256,230,18,391,118,955,189,254,197,4626,Lodgepole_Pine
73095,3335,210,4,543,40,973,217,243,163,1366,Krummholz
88320,3171,335,9,376,70,4085,200,228,167,1008,Lodgepole_Pine
86264,2991,66,18,421,217,4374,234,200,90,700,Lodgepole_Pine
29022,3193,125,12,42,-1,2305,240,232,120,4022,Spruce_Fir
41187,3194,339,12,474,75,484,193,222,168,1640,Spruce_Fir
105960,3141,255,12,0,0,926,192,247,193,1572,Spruce_Fir
11396,2824,243,11,319,113,2318,199,249,187,1860,Lodgepole_Pine
51608,3060,9,14,534,201,1594,204,212,144,3287,Spruce_Fir
68495,2375,13,15,170,64,993,204,208,139,782,Douglas_fir
7998,3060,171,10,417,26,6500,227,245,150,3156,Lodgepole_Pine
83524,2727,66,32,120,70,124,232,160,0,1364,Aspen
24758,2810,211,12,124,10,2096,210,251,175,2188,Lodgepole_Pine
86572,3131,13,4,150,-3,4010,215,231,152,1622,Lodgepole_Pine
9210,2856,342,26,108,43,872,158,191,166,1418,Lodgepole_Pine
91763,2625,198,10,268,21,1655,217,249,166,785,Ponderosa_Pine
99366,2562,50,16,513,36,957,225,204,108,3800,Lodgepole_Pine
12884,3031,247,7,480,145,6014,205,246,179,5113,Lodgepole_Pine
24093,3336,30,24,424,80,5171,205,181,101,408,Spruce_Fir
41315,2894,83,16,361,47,3247,241,210,94,2702,Lodgepole_Pine
17619,3097,343,16,255,58,2910,187,215,166,2405,Spruce_Fir
4964,2608,29,6,30,-1,603,218,227,145,1398,Lodgepole_Pine
