Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
55880,2688,31,11,309,31,350,217,217,134,973,Lodgepole_Pine
71781,3298,160,26,503,149,1443,236,235,112,1595,Spruce_Fir
10669,3026,324,11,85,24,1237,193,229,175,1455,Lodgepole_Pine
27178,3092,30,14,631,17,1332,215,209,128,2743,Lodgepole_Pine
80135,3074,5,10,153,6,3658,208,221,150,847,Spruce_Fir
78351,2057,305,44,182,163,212,66,174,226,150,Ponderosa_Pine
52824,3123,50,12,242,30,3820,225,213,120,4999,Spruce_Fir
109978,2619,141,18,60,-3,1315,244,232,111,883,Ponderosa_Pine
21302,3387,117,10,722,148,2940,237,231,125,2373,Krummholz
68423,2991,171,6,666,72,5771,224,243,153,3503,Lodgepole_Pine
53240,3364,259,27,67,18,5085,146,243,229,967,Spruce_Fir
110365,2113,55,30,134,69,309,223,161,50,365,Cottonwood_Willow
44251,3101,145,8,180,10,1482,231,239,140,3331,Cottonwood_Willow
52579,3336,42,18,0,0,3644,220,199,108,2423,Krummholz
67237,3033,270,9,408,100,3178,198,243,185,993,Lodgepole_Pine
83606,3308,213,17,509,162,1230,202,254,183,4340,Lodgepole_Pine
80394,3109,170,9,300,-19,6366,227,244,149,2547,Lodgepole_Pine
48189,2789,39,15,636,100,391,219,206,118,1077,Lodgepole_Pine
66705,2666,345,16,216,37,2135,187,213,164,2435,Douglas_fir
21941,2841,22,8,30,-2,2630,215,222,144,2329,Lodgepole_Pine
4696,3021,260,12,618,33,5815,191,246,194,4564,Lodgepole_Pine
106463,3023,11,8,30,0,870,212,224,150,1490,Spruce_Fir
49024,2800,60,14,30,9,2143,230,209,108,2125,Aspen
70616,2730,22,24,60,21,2249,198,181,110,361,Lodgepole_Pine
85686,3050,64,10,474,141,4317,230,219,122,4589,Spruce_Fir
8775,2656,62,5,85,7,108,224,230,142,841,Lodgepole_Pine
14545,2793,337,9,90,12,3273,200,228,166,2868,Lodgepole_Pine
16064,2805,247,32,573,299,999,138,244,231,1719,Lodgepole_Pine
37317,2569,56,25,577,166,962,227,178,70,983,Ponderosa_Pine
98776,2989,7,15,466,-70,983,201,209,144,1956,Lodgepole_Pine
40206,2934,62,5,324,6,914,224,230,142,2282,Lodgepole_Pine
4252,3275,67,22,60,0,5043,235,191,76,268,Lodgepole_Pine
86420,2959,261,11,516,63,5978,194,246,191,6121,Lodgepole_Pine
97776,2562,162,12,30,3,962,232,243,141,1601,Lodgepole_Pine
49757,3311,329,13,362,74,4972,187,223,175,3000,Spruce_Fir
15335,3087,17,32,495,216,495,177,158,101,1852,Spruce_Fir
33367,3084,270,7,454,14,2574,202,243,180,2072,Spruce_Fir
84839,2455,320,17,272,95,518,173,221,187,1173,Lodgepole_Pine
73993,2903,155,4,591,70,3662,224,240,150,3142,Lodgepole_Pine
56248,3263,328,11,553,203,3104,194,228,173,3295,Lodgepole_Pine
61859,2977,239,22,474,268,2507,175,252,210,1036,Lodgepole_Pine
11584,2419,261,33,60,25,547,124,236,239,1024,Ponderosa_Pine
98262,2731,70,27,153,81,162,237,176,52,1630,Aspen
13614,2965,208,16,750,165,2674,207,253,177,1581,Lodgepole_Pine
62614,2059,332,31,42,20,379,135,185,181,636,Douglas_fir
76212,3001,234,25,234,85,2954,170,252,211,2029,Lodgepole_Pine
8010,3136,307,15,631,225,5379,179,230,191,967,Lodgepole_Pine
56738,2314,22,23,297,118,934,199,185,114,782,Douglas_fir
24494,2128,2,11,0,0,858,205,219,151,603,Cottonwood_Willow
102103,3265,233,5,834,134,1919,212,244,169,2326,Spruce_Fir
21534,2747,321,16,361,-7,870,177,222,185,1198,Lodgepole_Pine
35510,2405,339,22,85,1,1129,166,202,171,976,Douglas_fir
24670,3433,343,13,792,64,2460,194,220,165,1381,Spruce_Fir
33787,2514,99,6,153,2,306,231,231,134,2965,Aspen
6106,3119,22,19,972,250,2744,204,195,121,2105,Lodgepole_Pine
80421,2950,172,16,713,150,2612,229,246,143,1600,Lodgepole_Pine
92640,3068,138,7,240,-31,742,231,238,139,1492,Spruce_Fir
36426,3090,118,6,577,31,421,230,235,138,1168,Lodgepole_Pine
25126,2312,217,16,255,49,892,201,254,185,738,Ponderosa_Pine
62506,2176,266,36,210,92,1332,106,227,245,595,Ponderosa_Pine
39086,3410,338,15,757,211,902,185,217,170,779,Douglas_fir
58301,2962,253,10,335,46,5187,198,247,187,1945,Lodgepole_Pine
27137,3167,325,6,541,59,5544,206,234,167,1276,Lodgepole_Pine
68640,2781,126,6,418,38,2884,231,236,138,6623,Ponderosa_Pine
67647,2868,92,11,90,10,3175,237,223,116,4217,Lodgepole_Pine
67814,3158,278,10,633,50,5712,193,242,189,1348,Lodgepole_Pine
58440,2968,350,8,430,3,4575,205,226,159,2892,Spruce_Fir
35733,2650,205,4,421,122,760,217,243,162,1189,Ponderosa_Pine
60393,3455,291,18,255,8,1405,167,234,206,1790,Krummholz
15353,3124,355,21,85,20,1320,182,199,151,2619,Ponderosa_Pine
4455,2129,18,39,210,118,283,160,129,79,469,Ponderosa_Pine
39309,3015,343,13,85,12,1983,194,220,165,1296,Spruce_Fir
61897,3198,111,15,339,79,698,245,222,102,730,Spruce_Fir
83930,3095,315,5,30,4,1279,206,236,168,1521,Spruce_Fir
27319,2928,81,8,295,59,1875,231,226,128,2512,Lodgepole_Pine
96374,3128,257,8,42,3,5595,202,245,181,2616,Lodgepole_Pine
40530,2716,171,23,192,50,1928,228,243,133,2285,Krummholz
10780,3089,293,9,495,52,2300,195,238,183,1106,Lodgepole_Pine
74290,2613,165,15,255,42,2777,232,244,139,2045,Lodgepole_Pine
3189,2922,279,9,90,15,3610,196,241,184,4869,Lodgepole_Pine
65254,3215,44,15,216,47,5332,222,206,115,1712,Lodgepole_Pine
38905,3209,338,9,127,21,1271,201,228,166,937,Spruce_Fir
5121,2959,31,23,360,71,2389,207,183,102,1945,Spruce_Fir
34153,3035,318,13,90,13,2128,185,228,183,1201,Spruce_Fir
70015,2214,224,27,212,137,342,173,253,205,618,Ponderosa_Pine
21352,2543,336,40,350,157,671,103,153,170,1224,Lodgepole_Pine
80138,2704,83,10,212,29,1203,234,223,120,3519,Lodgepole_Pine
8232,3205,152,10,859,77,3183,233,240,138,2673,Lodgepole_Pine
20387,3149,177,25,216,64,3301,223,245,139,1036,Lodgepole_Pine
42574,3047,106,9,391,43,5617,235,229,125,4147,Spruce_Fir
15392,2563,59,15,362,-33,987,230,208,107,408,Lodgepole_Pine
16194,3367,135,7,641,38,1045,231,237,138,4236,Spruce_Fir
23196,3118,222,6,30,1,1448,212,246,171,774,Spruce_Fir
52749,2779,68,33,60,-26,212,232,156,29,2342,Aspen
77856,3070,217,7,391,66,5788,213,247,171,4308,Lodgepole_Pine
11085,2990,276,9,757,-130,1627,197,242,184,2108,Lodgepole_Pine
25218,2448,6,22,297,19,693,187,191,135,1572,Ponderosa_Pine
105940,3405,28,5,631,126,1991,218,230,148,1712,Spruce_Fir
22381,3189,242,16,726,99,390,187,251,200,2830,Lodgepole_Pine
47168,2900,340,13,484,146,2639,191,220,168,1057,Lodgepole_Pine
9188,2869,312,27,324,132,3514,136,208,206,1308,Lodgepole_Pine
55001,1964,48,27,162,65,210,218,170,70,582,Douglas_fir
27556,2981,186,18,660,67,2881,220,250,157,2125,Lodgepole_Pine
106442,2991,249,17,42,7,1380,182,250,205,242,Spruce_Fir
90529,2935,77,3,170,7,927,224,233,145,2341,Lodgepole_Pine
89407,2711,147,5,190,22,1959,227,239,147,5778,Lodgepole_Pine
10922,2720,342,6,150,23,2382,208,231,162,4567,Lodgepole_Pine
81971,2583,202,28,30,-9,534,195,251,174,892,Lodgepole_Pine
39216,2867,57,5,268,47,2188,223,229,142,2845,Ponderosa_Pine
68090,2986,27,2,488,1,1831,218,234,153,1032,Spruce_Fir
47194,2822,124,22,120,71,2100,251,217,82,792,Aspen
52891,3183,273,14,437,48,376,181,243,201,2947,Douglas_fir
49208,2962,227,20,67,5,1387,188,254,198,2643,Lodgepole_Pine
25958,3019,348,18,323,63,469,184,208,161,1438,Lodgepole_Pine
108002,3054,21,13,633,130,4130,211,212,135,2337,Lodgepole_Pine
22756,2880,235,24,150,63,1433,170,252,212,469,Lodgepole_Pine
66359,2604,338,22,474,223,684,167,203,172,1075,Krummholz
13922,2988,0,9,218,16,5074,206,222,154,4668,Lodgepole_Pine
100323,3222,43,8,95,13,5273,222,222,135,408,Spruce_Fir
39156,3171,45,3,67,1,1865,220,232,149,510,Spruce_Fir
64725,2949,243,24,85,30,2818,166,251,216,1992,Lodgepole_Pine
90745,2881,252,30,319,191,2084,142,244,231,1200,Lodgepole_Pine
65739,3392,108,4,218,16,2932,226,235,144,2047,Cottonwood_Willow
38055,3022,95,35,443,-19,924,250,167,15,1577,Lodgepole_Pine
79339,3387,161,9,443,187,2613,229,242,145,685,Spruce_Fir
102237,2859,129,25,470,81,2054,251,215,76,1914,Lodgepole_Pine
73853,3320,169,7,540,132,1277,226,243,151,2589,Lodgepole_Pine
91181,2794,119,8,492,64,2896,235,233,129,1788,Lodgepole_Pine
51803,3062,319,16,162,32,3425,178,224,186,430,Spruce_Fir
110348,2346,22,18,0,0,800,206,198,125,1090,Douglas_fir
92848,2727,13,11,175,21,2077,209,217,144,3907,Lodgepole_Pine
11080,3220,45,7,417,72,5710,222,225,138,2407,Lodgepole_Pine
1256,2566,77,8,218,30,836,230,226,129,484,Lodgepole_Pine
31279,3242,202,3,510,63,4661,218,241,160,2793,Aspen
16113,2833,85,23,424,184,437,246,194,66,1714,Aspen
30850,3031,24,6,764,112,5383,217,227,147,5639,Aspen
24216,3216,25,13,60,5,1548,213,210,132,872,Krummholz
106262,3231,54,11,256,72,713,226,217,123,1683,Spruce_Fir
31635,2778,10,7,85,16,2804,213,226,151,6131,Lodgepole_Pine
100111,2884,78,15,566,134,1530,238,211,100,830,Lodgepole_Pine
21915,3171,275,9,67,12,847,197,242,185,2368,Spruce_Fir
54078,3338,234,4,481,43,934,212,244,169,1507,Krummholz
100590,2048,134,28,42,15,618,250,214,71,666,Spruce_Fir
78519,3031,90,17,150,32,4648,243,211,92,1932,Lodgepole_Pine
42546,2934,56,20,201,52,2526,229,192,88,1947,Spruce_Fir
25695,2349,344,23,210,91,618,168,198,164,509,Ponderosa_Pine
