Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
19811,3089,352,3,301,26,450,214,233,158,1556,Lodgepole_Pine
104888,3126,68,25,127,53,5053,236,183,64,1530,Spruce_Fir
25941,2847,48,11,30,6,3946,224,216,124,3214,Spruce_Fir
50027,3338,180,18,417,80,4524,224,248,150,2679,Spruce_Fir
75,2602,342,13,150,41,750,193,221,166,6393,Lodgepole_Pine
105318,2893,10,9,0,0,816,210,221,148,2032,Spruce_Fir
20728,2507,14,23,90,32,2072,192,187,124,787,Douglas_fir
40385,2795,325,32,503,147,984,126,188,192,1440,Lodgepole_Pine
50555,2876,316,29,180,33,182,130,201,204,1608,Spruce_Fir
98723,2804,90,10,85,11,937,236,224,118,2634,Lodgepole_Pine
16002,3328,269,24,134,-16,5301,150,240,225,816,Spruce_Fir
20544,2708,103,36,60,33,1471,252,169,11,1015,Lodgepole_Pine
15822,3249,12,13,210,34,5528,206,212,142,594,Spruce_Fir
21611,2473,72,27,85,32,743,238,176,52,780,Lodgepole_Pine
28929,3324,40,17,510,33,1790,219,200,111,3013,Lodgepole_Pine
70493,3001,17,20,417,158,1987,199,194,126,2866,Lodgepole_Pine
101164,3396,90,8,30,-3,1794,233,227,127,3283,Spruce_Fir
14205,2865,218,36,421,-71,3404,157,245,200,1498,Lodgepole_Pine
98665,2652,225,1,153,0,671,218,239,158,1532,Lodgepole_Pine
67495,3096,81,19,120,23,1440,242,204,85,1358,Spruce_Fir
61596,2770,191,14,162,40,2926,219,250,162,2602,Lodgepole_Pine
78572,2313,305,28,313,-90,942,133,213,214,1316,Ponderosa_Pine
49306,3283,46,19,524,147,1044,222,194,99,5311,Spruce_Fir
35058,3157,258,11,108,17,5653,194,247,191,2370,Lodgepole_Pine
88361,2780,259,27,85,19,1717,145,243,230,1433,Lodgepole_Pine
109177,2860,345,21,255,26,764,173,202,163,1222,Lodgepole_Pine
21005,2649,45,16,297,-5,1664,223,204,111,1634,Lodgepole_Pine
97684,3479,25,13,450,131,4131,213,212,133,3294,Krummholz
82936,2817,309,7,256,5,2576,202,236,173,3663,Lodgepole_Pine
108309,2868,129,24,417,90,2032,251,218,80,1953,Lodgepole_Pine
43324,3135,135,4,60,0,4357,226,238,146,1741,Spruce_Fir
50727,3273,195,31,350,128,2647,198,247,162,957,Spruce_Fir
73666,2664,177,15,85,15,1590,226,247,149,886,Lodgepole_Pine
