Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
107108,2923,317,11,212,42,966,192,231,179,2016,Lodgepole_Pine
1100,3152,17,5,0,0,4968,216,229,151,2732,Spruce_Fir
33727,2047,31,21,216,54,272,210,190,109,277,Ponderosa_Pine
97723,3016,329,4,85,1,2972,210,235,163,2338,Spruce_Fir
24758,2810,211,12,124,10,2096,210,251,175,2188,Lodgepole_Pine
59857,2794,19,29,175,63,979,184,164,103,1036,Cottonwood_Willow
50919,2555,79,12,150,14,2687,236,217,110,2532,Lodgepole_Pine
54787,3036,325,13,492,-84,1839,188,226,177,2135,Lodgepole_Pine
73667,3288,351,8,836,62,2103,206,227,159,750,Spruce_Fir
18781,3014,28,10,594,95,5217,216,218,137,5682,Lodgepole_Pine
53088,2952,237,20,127,34,2781,181,253,205,1907,Lodgepole_Pine
58301,2962,253,10,335,46,5187,198,247,187,1945,Lodgepole_Pine
87836,2157,82,34,443,106,470,243,159,0,510,Ponderosa_Pine
94774,2621,327,5,218,12,977,208,234,165,5702,Lodgepole_Pine
104860,3432,121,23,990,222,866,251,215,79,192,Krummholz
49408,2479,333,29,134,49,553,142,189,179,990,Lodgepole_Pine
30081,2821,321,22,30,13,5069,158,213,191,4641,Lodgepole_Pine
2364,3397,339,8,912,58,1332,203,228,164,1731,Krummholz
49065,3247,39,13,518,19,2929,220,210,122,973,Spruce_Fir
89110,2709,104,2,212,0,1991,222,236,150,4264,Lodgepole_Pine
51209,3296,62,16,547,117,4060,232,206,102,2808,Spruce_Fir
12475,3051,93,13,660,219,685,240,220,108,1003,Lodgepole_Pine
79467,2920,212,4,514,7,3569,216,244,165,3996,Lodgepole_Pine
17292,3265,104,21,234,51,990,250,208,76,1026,Ponderosa_Pine
51146,3113,174,16,285,61,342,228,246,146,547,Lodgepole_Pine
41746,2142,47,34,150,75,210,209,147,47,741,Ponderosa_Pine
67742,2774,75,7,551,-26,1650,229,226,130,2704,Lodgepole_Pine
110337,2523,342,5,134,11,234,209,232,161,1637,Douglas_fir
23407,3382,219,3,457,156,1956,216,242,163,3121,Spruce_Fir
99225,3206,78,15,0,0,4374,238,211,99,1952,Spruce_Fir
21557,2916,279,9,218,13,5287,195,242,186,4549,Lodgepole_Pine
41188,2819,193,24,424,122,3612,209,251,163,1682,Lodgepole_Pine
1223,3317,151,8,216,3,3874,231,240,141,2522,Krummholz
1582,2241,338,30,268,10,750,141,183,172,994,Ponderosa_Pine
57669,3132,358,17,573,24,1934,192,206,150,3355,Spruce_Fir
108615,3177,72,3,30,1,5254,223,233,146,2883,Lodgepole_Pine
88555,2157,305,29,335,260,361,130,211,215,342,Aspen
89305,2432,125,29,240,95,361,253,204,56,849,Ponderosa_Pine
94481,2613,304,16,391,9,1909,175,230,195,731,Ponderosa_Pine
1112,2750,56,7,210,63,1707,225,225,134,573,Lodgepole_Pine
63450,2743,85,11,30,8,2617,236,222,116,6495,Lodgepole_Pine
65405,2938,351,3,335,18,1253,214,234,158,390,Lodgepole_Pine
36580,2310,3,27,124,69,1383,172,177,133,1034,Ponderosa_Pine
24222,2484,186,25,30,0,1566,215,248,152,524,Ponderosa_Pine
8565,2759,85,10,42,-12,769,235,223,119,902,Lodgepole_Pine
110371,2036,49,9,0,0,450,224,220,129,644,Cottonwood_Willow
68678,3132,113,9,212,24,2145,236,231,126,2556,Spruce_Fir
55934,2982,220,12,30,-3,1307,205,252,181,258,Lodgepole_Pine
17777,3039,99,17,335,36,4457,245,215,93,934,Lodgepole_Pine
24980,3198,81,6,366,19,5086,228,230,136,2321,Cottonwood_Willow
9282,2115,283,30,150,79,616,125,226,233,547,Ponderosa_Pine
8301,3127,350,7,150,17,2121,208,229,159,849,Spruce_Fir
107481,2776,98,12,350,41,1585,239,223,113,2522,Lodgepole_Pine
77699,3119,206,21,421,107,2080,202,254,179,1905,Lodgepole_Pine
13454,2648,36,6,60,6,90,220,226,142,698,Lodgepole_Pine
100224,3228,48,7,124,14,5555,223,225,138,807,Spruce_Fir
19009,2969,30,22,297,110,1627,207,186,107,2898,Spruce_Fir
41984,2665,280,27,175,71,1440,136,231,229,1026,Lodgepole_Pine
74750,2241,312,22,42,9,1589,157,218,199,730,Douglas_fir
106934,3367,63,6,371,49,1789,226,227,135,3092,Spruce_Fir
79617,3254,126,15,150,-35,2568,244,228,109,3743,Spruce_Fir
60289,2997,29,12,534,20,1087,216,214,133,2223,Lodgepole_Pine
52844,3350,200,14,503,194,2448,214,252,170,926,Douglas_fir
17093,3253,3,4,192,14,5783,214,232,155,828,Spruce_Fir
40376,2824,97,32,60,34,684,251,176,27,1006,Lodgepole_Pine
19274,3110,162,13,402,102,781,232,243,139,1348,Lodgepole_Pine
23798,2945,26,6,95,17,3420,217,227,146,2568,Lodgepole_Pine
60311,3102,235,29,636,11,3951,157,250,218,1116,Lodgepole_Pine
89980,2944,210,30,277,103,934,183,251,187,331,Lodgepole_Pine
14005,2933,346,15,67,10,1075,189,214,163,2242,Spruce_Fir
105305,3276,76,17,631,-9,4155,239,206,92,2664,Spruce_Fir
96926,3200,107,16,306,95,1236,246,219,97,2359,Lodgepole_Pine
66337,2876,229,17,67,13,4184,192,253,195,3660,Spruce_Fir
46189,2623,129,3,365,19,1867,225,237,147,666,Ponderosa_Pine
101456,2988,207,12,218,32,1248,212,251,173,1613,Lodgepole_Pine
21785,2271,286,32,95,36,1260,117,220,234,655,Ponderosa_Pine
100827,3056,133,17,450,73,2553,245,230,108,2818,Lodgepole_Pine
64272,3037,216,14,847,3,6068,205,253,181,3332,Lodgepole_Pine
71440,3284,342,3,371,41,5760,213,235,159,607,Spruce_Fir
