"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
2,2965,337,16,42,7,4288,184,217,171,324,"Spruce_Fir",2
47,3245,81,9,492,97,685,233,224,123,1844,"Lodgepole_Pine",47
83,2961,137,16,134,24,942,243,232,113,1170,"Spruce_Fir",83
111,3080,80,5,297,46,6638,227,230,137,3070,"Lodgepole_Pine",111
151,2671,155,15,134,36,3207,237,240,129,1945,"Lodgepole_Pine",151
175,3117,308,9,658,104,1410,196,235,178,2197,"Spruce_Fir",175
193,3258,240,18,638,167,3994,184,252,203,771,"Lodgepole_Pine",193
197,3237,108,3,330,16,4417,225,236,146,2207,"Spruce_Fir",197
301,2387,304,28,342,149,805,132,213,215,283,"Ponderosa_Pine",301
323,3030,285,3,342,109,2952,212,239,165,2254,"Spruce_Fir",323
378,3117,236,12,450,60,3130,198,251,189,1767,"Lodgepole_Pine",378
422,2514,193,21,42,10,1115,213,251,163,1627,"Ponderosa_Pine",422
482,3202,238,8,180,21,2906,207,247,178,1398,"Spruce_Fir",482
488,2771,19,17,247,28,1698,206,203,130,1189,"Aspen",488
514,3248,189,24,247,89,2456,213,249,157,1123,"Spruce_Fir",514
517,2812,97,14,30,7,2124,242,218,102,2563,"Lodgepole_Pine",517
543,2397,338,17,258,131,1395,180,213,171,765,"Ponderosa_Pine",543
549,2994,160,10,531,86,3589,230,242,143,1057,"Lodgepole_Pine",549
587,3024,323,9,108,-1,2440,196,230,174,918,"Spruce_Fir",587
597,2657,1,17,382,160,841,193,205,148,518,"Lodgepole_Pine",597
621,3069,53,23,382,59,658,226,185,82,1677,"Spruce_Fir",621
633,2898,279,12,255,63,2978,186,242,195,2147,"Lodgepole_Pine",633
656,3035,297,2,234,27,2839,213,238,163,391,"Aspen",656
660,3326,219,7,0,0,3300,212,247,171,1844,"Ponderosa_Pine",660
669,3221,215,25,391,86,420,187,254,192,2632,"Lodgepole_Pine",669
679,2893,124,16,85,13,3139,245,227,106,1599,"Spruce_Fir",679
710,2660,72,14,120,1,1283,235,213,106,904,"Lodgepole_Pine",710
713,2695,86,16,335,-32,1368,242,211,95,3948,"Lodgepole_Pine",713
717,3239,323,7,108,9,4568,201,233,171,750,"Spruce_Fir",717
744,2924,191,5,484,11,3555,220,244,160,4002,"Lodgepole_Pine",744
759,2746,56,7,30,-1,1284,225,225,134,2220,"Lodgepole_Pine",759
825,2570,144,8,150,-7,1319,232,239,138,1325,"Ponderosa_Pine",825
840,3237,45,3,430,19,4575,220,233,150,2321,"Spruce_Fir",840
850,3083,28,19,170,46,4471,209,196,117,2800,"Spruce_Fir",850
856,2905,8,9,85,6,4278,210,223,150,3007,"Lodgepole_Pine",856
873,2674,42,15,258,66,457,221,206,116,192,"Lodgepole_Pine",873
896,3012,329,6,30,0,4069,207,233,165,1082,"Lodgepole_Pine",896
917,3219,198,18,451,103,2730,212,252,169,3134,"Lodgepole_Pine",917
971,2977,334,14,170,40,3852,187,221,172,1332,"Lodgepole_Pine",971
1015,3111,120,17,268,88,2832,247,224,100,1188,"Lodgepole_Pine",1015
1036,2939,108,12,108,14,4089,240,226,114,5115,"Ponderosa_Pine",1036
1045,3113,16,34,306,127,2315,170,150,98,4218,"Spruce_Fir",1045
1102,2671,21,3,192,1,569,217,232,152,1165,"Lodgepole_Pine",1102
1149,3178,72,9,509,62,1935,231,223,125,3003,"Spruce_Fir",1149
1158,3026,48,21,134,58,212,222,190,92,1518,"Lodgepole_Pine",1158
1180,2959,45,10,108,27,4943,223,218,129,6186,"Cottonwood_Willow",1180
1207,3122,330,14,216,25,384,187,222,175,1909,"Spruce_Fir",1207
1228,2720,124,14,150,-11,2109,243,229,113,845,"Lodgepole_Pine",1228
1246,2804,53,5,470,26,3132,223,229,142,6520,"Lodgepole_Pine",1246
1250,2190,78,27,108,48,1396,242,178,48,285,"Ponderosa_Pine",1250
1257,3040,176,16,30,-13,1631,227,247,147,569,"Krummholz",1257
1308,3161,76,4,60,0,4026,225,232,143,426,"Spruce_Fir",1308
1371,3242,201,22,335,80,446,205,253,173,1140,"Spruce_Fir",1371
1383,3033,48,19,216,19,3102,224,196,100,1702,"Lodgepole_Pine",1383
1390,3245,72,9,170,-4,2989,231,223,125,1934,"Spruce_Fir",1390
1438,3188,356,3,256,16,4549,214,234,157,1530,"Spruce_Fir",1438
1457,3190,59,17,309,46,1423,231,202,98,4830,"Spruce_Fir",1457
1461,3459,45,4,631,90,2610,221,231,147,1539,"Spruce_Fir",1461
1481,3341,82,21,379,51,3495,243,198,75,1671,"Krummholz",1481
1507,3039,33,8,95,3,1357,219,222,139,1652,"Spruce_Fir",1507
1509,3189,106,10,150,10,2349,237,228,122,979,"Spruce_Fir",1509
1512,3330,92,13,60,11,2190,240,219,107,1008,"Krummholz",1512
1537,2127,251,31,218,81,255,138,243,233,872,"Ponderosa_Pine",1537
1558,2429,121,15,60,-2,1786,244,227,108,153,"Cottonwood_Willow",1558
1588,3390,94,21,277,57,1068,248,204,75,3967,"Spruce_Fir",1588
1627,3413,78,8,391,64,2714,231,226,128,1423,"Krummholz",1627
1668,2560,81,14,454,57,1110,238,214,104,1482,"Lodgepole_Pine",1668
1737,3162,335,4,201,9,1482,211,234,162,323,"Spruce_Fir",1737
1800,2963,276,18,242,50,4209,170,241,210,2345,"Lodgepole_Pine",1800
1825,2260,126,4,0,0,295,227,237,145,366,"Cottonwood_Willow",1825
1872,3144,29,25,242,73,3345,202,176,99,1521,"Spruce_Fir",1872
1891,3195,88,18,295,90,1201,244,207,86,2382,"Lodgepole_Pine",1891
1937,3193,274,3,400,17,4781,211,240,167,2359,"Lodgepole_Pine",1937
1973,3027,58,6,30,1,5071,224,228,138,2551,"Spruce_Fir",1973
2019,2938,131,20,180,18,1012,247,226,98,2949,"Spruce_Fir",2019
2047,2924,67,10,0,0,3746,230,221,123,1260,"Lodgepole_Pine",2047
2069,2880,93,27,175,53,5437,250,189,50,4386,"Lodgepole_Pine",2069
2076,2751,171,22,60,12,1376,229,243,134,1495,"Spruce_Fir",2076
2103,2967,103,11,0,0,2089,238,226,118,3237,"Spruce_Fir",2103
2116,2981,78,6,510,-23,2263,227,230,137,2804,"Spruce_Fir",2116
2143,2828,225,3,42,5,560,216,242,163,480,"Spruce_Fir",2143
2186,3348,353,22,85,28,2498,177,196,153,564,"Krummholz",2186
2199,3132,78,8,30,0,3072,231,226,128,3349,"Spruce_Fir",2199
2219,3066,2,5,210,4,3314,212,229,155,1403,"Lodgepole_Pine",2219
2347,3224,18,1,277,41,2466,218,236,156,782,"Spruce_Fir",2347
2352,2997,288,15,503,18,1405,175,237,201,1460,"Lodgepole_Pine",2352
2354,3090,214,7,0,0,6186,214,247,169,2385,"Spruce_Fir",2354
2385,3008,50,11,351,53,3108,225,216,124,6418,"Spruce_Fir",2385
2417,3205,349,10,618,18,1841,202,224,160,379,"Spruce_Fir",2417
2429,3096,99,25,371,82,3204,251,197,59,1800,"Spruce_Fir",2429
2432,2964,265,15,750,318,1461,181,245,202,2069,"Lodgepole_Pine",2432
2465,1994,307,34,120,102,150,108,198,219,162,"Ponderosa_Pine",2465
2481,2685,132,15,283,29,891,243,231,114,488,"Ponderosa_Pine",2481
2494,2954,204,17,190,80,2577,208,253,175,2167,"Lodgepole_Pine",2494
2499,2699,18,14,60,13,2768,208,210,137,6552,"Lodgepole_Pine",2499
2510,3223,328,16,607,33,1826,178,219,180,391,"Spruce_Fir",2510
2512,3080,15,13,592,221,1599,208,212,139,3378,"Spruce_Fir",2512
2539,2994,297,4,514,73,1719,208,238,169,660,"Lodgepole_Pine",2539
2552,3124,304,3,579,64,2072,210,238,166,2471,"Spruce_Fir",2552
2592,3022,323,10,295,112,1928,194,230,175,2664,"Lodgepole_Pine",2592
2595,3141,259,7,30,4,2208,203,244,180,780,"Spruce_Fir",2595
2664,2516,46,26,268,39,745,218,173,75,870,"Ponderosa_Pine",2664
2668,2383,62,15,240,23,365,231,208,106,663,"Ponderosa_Pine",2668
2697,3315,297,6,150,17,1465,202,238,175,1641,"Spruce_Fir",2697
2707,3048,41,21,256,34,3127,218,190,98,1727,"Spruce_Fir",2707
2739,3112,10,7,631,31,1984,213,226,151,2652,"Lodgepole_Pine",2739
2808,3041,77,10,247,-2,3494,233,221,119,2809,"Spruce_Fir",2808
2871,3106,180,10,255,46,6097,224,247,155,2172,"Ponderosa_Pine",2871
2872,3234,41,4,454,31,1822,220,230,146,1189,"Spruce_Fir",2872
2877,2792,329,14,108,23,2334,186,223,176,1250,"Lodgepole_Pine",2877
2929,3373,293,14,319,57,3689,179,236,197,1739,"Spruce_Fir",2929
2938,2839,81,6,376,38,2546,229,229,134,2721,"Lodgepole_Pine",2938
2939,3141,339,15,67,13,1401,186,217,169,2340,"Spruce_Fir",2939
2987,3188,136,14,516,39,5891,241,234,119,1266,"Lodgepole_Pine",2987
3002,2950,13,8,108,19,3443,213,225,149,2553,"Lodgepole_Pine",3002
3010,3064,311,5,212,32,3120,207,236,168,1110,"Lodgepole_Pine",3010
3037,2775,88,12,268,18,2970,238,220,112,2401,"Lodgepole_Pine",3037
3038,2418,343,13,212,32,576,193,219,165,1289,"Douglas_fir",3038
3062,2991,78,14,124,18,1566,237,213,104,1982,"Lodgepole_Pine",3062
3079,3095,90,11,42,3,4045,237,222,114,2029,"Spruce_Fir",3079
3085,2799,118,9,30,-1,492,236,232,127,2506,"Lodgepole_Pine",3085
3100,3140,133,11,150,24,2370,237,235,127,3101,"Spruce_Fir",3100
3115,2601,35,10,127,0,532,219,219,135,6120,"Aspen",3115
3141,2934,226,20,240,109,2375,188,254,197,1981,"Lodgepole_Pine",3141
3142,3099,273,10,510,45,2469,194,243,189,2105,"Lodgepole_Pine",3142
3208,3099,129,29,379,76,2813,252,210,64,1348,"Lodgepole_Pine",3208
3219,2896,299,22,361,89,2305,152,225,211,524,"Lodgepole_Pine",3219
3220,3095,19,20,908,226,2679,201,193,123,2072,"Lodgepole_Pine",3220
3229,3191,340,6,127,11,5358,207,231,163,2497,"Spruce_Fir",3229
3240,3163,10,25,360,67,570,184,181,126,1677,"Lodgepole_Pine",3240
3243,2841,349,10,150,17,1075,202,223,160,1786,"Lodgepole_Pine",3243
3255,2985,203,14,124,3,5464,212,252,171,2047,"Spruce_Fir",3255
3276,3074,134,14,108,11,4993,241,233,118,2030,"Lodgepole_Pine",3276
3300,2942,0,3,671,36,5617,215,234,156,1911,"Lodgepole_Pine",3300
3329,2885,85,3,335,66,2563,223,234,147,2132,"Lodgepole_Pine",3329
3390,3204,328,15,376,69,595,183,222,178,1716,"Spruce_Fir",3390
3393,3359,223,8,67,10,2121,210,248,175,2222,"Spruce_Fir",3393
3404,3199,2,6,153,16,5532,212,229,154,2348,"Spruce_Fir",3404
3417,2899,230,18,30,6,2068,190,253,197,1380,"Lodgepole_Pine",3417
3445,2623,270,35,382,146,912,110,227,243,1681,"Lodgepole_Pine",3445
3493,3204,49,19,201,14,1203,224,195,97,1338,"Spruce_Fir",3493
3561,3262,303,7,210,16,5616,202,237,174,558,"Spruce_Fir",3561
3567,3316,3,15,875,113,1979,198,209,147,658,"Krummholz",3567
3614,2997,113,20,150,35,2483,249,216,86,547,"Lodgepole_Pine",3614
3661,3009,50,4,247,68,2423,222,231,145,2469,"Cottonwood_Willow",3661
3690,2734,128,25,42,18,3211,251,216,77,1725,"Lodgepole_Pine",3690
3708,2589,152,15,210,30,1506,237,239,129,2352,"Ponderosa_Pine",3708
3715,3323,222,7,150,12,1127,211,247,173,1660,"Krummholz",3715
3742,2688,167,11,210,5,902,229,244,146,1842,"Lodgepole_Pine",3742
3751,3179,0,7,120,6,3214,210,227,155,3432,"Spruce_Fir",3751
3791,2907,14,15,30,6,2429,205,208,137,1761,"Krummholz",3791
3812,3286,130,4,457,180,4240,226,237,145,1282,"Lodgepole_Pine",3812
3900,3173,358,14,60,12,738,197,212,152,2503,"Spruce_Fir",3900
3905,3077,279,10,540,78,5516,194,242,187,3464,"Krummholz",3905
3922,2774,40,19,42,12,3868,218,196,106,1167,"Lodgepole_Pine",3922
3931,3104,53,11,446,48,5176,227,215,121,1674,"Spruce_Fir",3931
3935,3191,33,16,510,98,3820,215,205,121,2886,"Lodgepole_Pine",3935
3983,3236,153,2,319,15,4484,222,239,153,2203,"Spruce_Fir",3983
4034,2917,69,9,95,-6,518,230,222,125,1880,"Lodgepole_Pine",4034
4037,2237,113,17,30,6,854,247,221,96,1121,"Cottonwood_Willow",4037
4057,2676,31,6,247,19,285,219,228,145,853,"Lodgepole_Pine",4057
4152,2846,67,5,134,41,2109,226,229,138,2539,"Lodgepole_Pine",4152
4198,2649,67,7,60,-5,1412,228,226,132,1919,"Lodgepole_Pine",4198
4221,2902,128,13,212,53,2643,242,231,116,2032,"Lodgepole_Pine",4221
4235,3156,73,15,150,43,904,236,211,103,1794,"Spruce_Fir",4235
4275,3211,19,17,402,39,4402,205,202,129,1652,"Spruce_Fir",4275
4338,2748,159,17,60,15,2694,236,241,129,5597,"Lodgepole_Pine",4338
4363,2901,85,3,201,20,3903,223,234,147,3750,"Lodgepole_Pine",4363
4367,2964,152,9,67,12,4348,232,240,140,2112,"Spruce_Fir",4367
4387,2051,89,21,390,90,513,246,201,74,150,"Ponderosa_Pine",4387
4398,3074,26,10,67,5,1419,215,218,138,1772,"Spruce_Fir",4398
4421,2458,47,26,30,0,876,219,175,77,942,"Ponderosa_Pine",4421
4429,2482,68,13,30,-3,182,233,213,109,1320,"Krummholz",4429
4445,2742,18,9,42,9,2724,213,220,144,5408,"Lodgepole_Pine",4445
4472,2701,224,27,324,83,3051,174,253,204,1805,"Lodgepole_Pine",4472
4543,3252,182,12,150,26,1239,223,248,156,759,"Spruce_Fir",4543
4574,2743,29,15,42,13,1276,214,207,125,1549,"Lodgepole_Pine",4574
4583,3243,133,33,309,12,4031,250,203,52,2348,"Spruce_Fir",4583
4585,3425,149,18,90,18,4221,241,236,117,4205,"Krummholz",4585
4602,2669,132,11,360,0,1425,238,234,124,5766,"Lodgepole_Pine",4602
4603,2619,55,18,361,76,990,228,200,99,1550,"Lodgepole_Pine",4603
4642,3345,163,14,592,139,1307,232,243,139,2058,"Spruce_Fir",4642
4644,3221,346,12,382,47,492,196,220,163,1230,"Lodgepole_Pine",4644
4678,2988,94,18,108,20,3104,246,209,86,6577,"Spruce_Fir",4678
4679,3265,72,3,240,30,4392,223,233,146,900,"Spruce_Fir",4679
4704,3212,64,17,212,39,5351,233,202,95,1681,"Lodgepole_Pine",4704
4706,3214,34,5,277,13,4019,219,228,145,3188,"Spruce_Fir",4706
4728,2746,148,18,182,45,1695,241,236,117,2329,"Lodgepole_Pine",4728
4752,2999,60,8,90,7,2970,226,224,132,1710,"Lodgepole_Pine",4752
4762,2108,90,27,85,13,466,249,187,49,735,"Douglas_fir",4762
4794,3240,134,19,564,124,2550,246,228,101,2689,"Spruce_Fir",4794
4798,3141,202,10,390,62,162,216,249,168,1844,"Lodgepole_Pine",4798
4799,2451,106,15,283,110,937,244,221,101,1019,"Ponderosa_Pine",4799
4869,3108,215,17,85,5,1824,201,254,185,595,"Spruce_Fir",4869
4884,3005,92,12,268,39,1015,239,221,110,2547,"Lodgepole_Pine",4884
4896,3018,70,6,201,15,4348,226,229,137,713,"Lodgepole_Pine",4896
4909,2840,60,14,450,52,1050,230,210,109,1500,"Lodgepole_Pine",4909
4950,3054,9,15,638,4,4106,202,210,142,3320,"Lodgepole_Pine",4950
4954,3024,256,12,577,-44,1802,193,247,193,2324,"Lodgepole_Pine",4954
5016,2713,159,8,150,13,977,229,242,145,390,"Ponderosa_Pine",5016
5020,2991,68,8,150,6,3929,229,223,127,5515,"Lodgepole_Pine",5020
5039,2837,68,8,301,19,3636,229,223,127,6214,"Lodgepole_Pine",5039
5040,3013,76,19,306,75,2162,240,202,85,1838,"Lodgepole_Pine",5040
5059,2599,123,11,30,0,495,239,232,122,1406,"Lodgepole_Pine",5059
