,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
81182,3344,191,10,408,65,3503,220,248,161,1482,Spruce_Fir
24474,3270,37,9,85,13,4331,220,219,134,649,Spruce_Fir
89013,2800,7,11,95,16,4113,207,218,148,5437,Spruce_Fir
80629,2851,63,25,212,62,3357,232,181,66,1694,Lodgepole_Pine
77832,3327,6,16,175,59,3420,199,208,144,1733,Spruce_Fir
60367,3188,198,20,85,21,2192,209,252,169,1437,Spruce_Fir
43262,2996,86,18,295,102,5437,243,206,85,1387,Lodgepole_Pine
67376,2945,103,14,242,28,5254,242,222,106,2326,Lodgepole_Pine
46291,2941,96,21,300,113,525,248,204,73,594,Spruce_Fir
22982,3043,18,5,212,10,1509,216,230,151,2758,Lodgepole_Pine
74653,3455,87,18,421,92,3817,243,208,88,3503,Krummholz
88486,2942,113,5,60,-2,3534,230,234,138,6306,Spruce_Fir
20772,2837,29,2,85,2,541,218,233,152,607,Lodgepole_Pine
65935,2830,65,14,285,147,301,232,211,109,1642,Lodgepole_Pine
59791,2965,208,16,750,165,2674,207,253,177,1581,Lodgepole_Pine
62894,2811,62,6,256,73,1138,225,228,138,531,Lodgepole_Pine
49886,3272,259,15,541,174,4320,183,247,202,1275,Lodgepole_Pine
94145,3192,155,18,150,30,1347,238,239,124,2563,Spruce_Fir
51798,3439,156,9,582,-13,1429,231,241,142,3886,Spruce_Fir
85261,3246,248,8,350,58,2731,202,247,182,1041,Krummholz
108408,3017,219,18,300,71,3201,198,254,188,1131,Lodgepole_Pine
77406,3027,74,13,443,23,6543,235,215,109,2848,Lodgepole_Pine
105282,3023,84,7,234,30,2582,231,227,129,457,Spruce_Fir
89216,2798,144,17,127,47,540,242,235,116,2746,Lodgepole_Pine
41266,3221,169,1,30,0,5918,220,239,156,1560,Spruce_Fir
28161,2901,108,24,551,88,573,252,206,68,759,Spruce_Fir
97034,2545,352,27,124,41,1736,162,182,150,1773,Lodgepole_Pine
65588,3008,342,18,514,105,5492,179,209,167,1315,Lodgepole_Pine
26583,2858,112,13,134,15,1894,242,226,112,2468,Lodgepole_Pine
100113,2392,35,13,0,0,497,218,211,126,1350,Cottonwood_Willow
86952,2516,205,25,60,16,1234,196,253,179,499,Ponderosa_Pine
109413,3079,75,5,234,15,1337,226,231,140,1632,Lodgepole_Pine
53316,3216,215,4,759,32,1172,216,243,164,2191,Lodgepole_Pine
60160,2369,330,10,42,1,1128,196,228,171,738,Douglas_fir
71823,2628,153,19,60,0,779,239,237,119,1953,Lodgepole_Pine
27624,2912,58,14,474,149,1679,230,209,109,1890,Lodgepole_Pine
92425,2844,327,27,295,102,3632,143,197,188,1195,Lodgepole_Pine
105682,3251,115,13,362,89,1503,243,226,110,2679,Spruce_Fir
55684,2872,127,19,760,142,2955,248,224,95,1702,Lodgepole_Pine
31730,3337,201,16,722,110,4126,212,252,171,2005,Krummholz
47979,3050,356,3,108,4,1100,214,234,157,1878,Lodgepole_Pine
212,2279,356,20,124,42,192,184,201,151,700,Lodgepole_Pine
5870,2825,92,8,0,0,2594,233,228,128,2439,Spruce_Fir
70022,3272,349,14,247,49,4434,194,217,160,2100,Spruce_Fir
59980,2982,358,6,256,76,3487,211,229,156,2006,Lodgepole_Pine
77248,2848,45,10,162,-5,1599,223,219,130,2384,Lodgepole_Pine
92302,3002,32,4,382,18,3907,219,230,147,1820,Lodgepole_Pine
70522,3150,69,20,510,227,2134,237,197,83,2469,Spruce_Fir
90132,2595,186,21,283,88,2002,218,250,155,1731,Ponderosa_Pine
18623,2772,194,20,153,25,1383,213,252,165,1500,Lodgepole_Pine
2694,3153,41,9,108,8,1530,221,221,134,1716,Spruce_Fir
18530,2982,136,22,371,79,3141,248,226,95,1471,Lodgepole_Pine
11215,3269,52,15,212,34,6004,227,206,108,466,Spruce_Fir
78357,2984,349,7,454,8,5325,207,228,160,1506,Lodgepole_Pine
7646,2766,247,20,180,47,2449,175,250,210,67,Spruce_Fir
59023,2817,39,3,371,7,2142,220,232,149,2139,Lodgepole_Pine
55904,3001,86,15,361,98,4360,241,214,99,4823,Lodgepole_Pine
42407,3161,90,12,67,6,4167,239,220,110,3394,Spruce_Fir
24016,2523,175,12,162,37,1062,226,246,151,1127,Ponderosa_Pine
3407,3000,125,8,330,71,2300,234,235,133,2510,Lodgepole_Pine
108638,2915,63,12,30,-4,1682,230,215,116,1410,Lodgepole_Pine
46354,3170,108,8,150,-1,1181,233,232,130,2423,Spruce_Fir
5972,3190,78,10,270,29,1084,234,221,118,2018,Spruce_Fir
55226,3212,34,20,547,174,3642,213,193,109,1864,Spruce_Fir
15263,2776,70,12,323,52,1676,233,215,112,451,Lodgepole_Pine
27142,2734,28,6,319,34,2099,218,228,146,6113,Lodgepole_Pine
4294,3116,272,23,192,-116,3134,152,240,223,1556,Lodgepole_Pine
65836,3451,168,18,920,102,3460,231,244,137,1061,Krummholz
54527,2919,113,7,283,51,2946,233,233,132,1994,Lodgepole_Pine
63967,3019,150,18,268,94,1371,241,236,118,3310,Spruce_Fir
82089,2885,262,32,339,195,2072,125,236,239,1230,Lodgepole_Pine
49652,2724,69,14,30,9,1073,234,210,104,2233,Lodgepole_Pine
71070,2929,206,22,382,172,2965,201,254,179,1316,Lodgepole_Pine
7133,2648,344,6,488,89,702,208,230,161,1041,Ponderosa_Pine
16055,2842,45,10,242,43,1282,223,219,130,2215,Aspen
80290,2788,327,23,418,33,976,156,206,186,1172,Lodgepole_Pine
86131,2480,293,23,212,66,201,149,228,216,768,Ponderosa_Pine
95116,3314,99,10,671,178,1061,236,227,121,5430,Aspen
40718,2631,81,12,108,17,127,236,219,112,696,Lodgepole_Pine
73520,3260,117,3,85,2,6303,225,236,146,240,Spruce_Fir
44422,2714,48,7,390,6,979,223,225,138,1123,Spruce_Fir
34897,2962,113,5,0,0,2415,230,234,138,497,Spruce_Fir
68554,2915,141,7,216,25,2120,230,238,141,825,Lodgepole_Pine
93642,2836,95,9,212,45,2177,234,227,124,1790,Lodgepole_Pine
97651,3086,358,8,524,32,2873,208,225,155,1764,Lodgepole_Pine
102975,2584,159,15,134,-5,2550,235,242,133,2155,Lodgepole_Pine
8401,3244,94,7,180,-4,1273,232,229,130,2768,Spruce_Fir
76056,3285,171,15,488,147,967,229,246,144,2372,Lodgepole_Pine
35494,3028,126,10,552,201,1266,238,233,125,641,Spruce_Fir
56411,2936,61,17,256,92,1471,232,203,99,2697,Lodgepole_Pine
76029,2483,355,5,180,32,743,211,230,157,1214,Ponderosa_Pine
21682,2991,145,18,469,86,663,242,234,114,1905,Lodgepole_Pine
89897,2952,206,7,0,0,4554,216,247,166,5464,Lodgepole_Pine
89877,2905,326,21,162,73,2845,164,212,186,2069,Lodgepole_Pine
105778,3317,82,13,450,102,2081,237,217,108,2180,Spruce_Fir
68987,2775,92,7,108,18,1682,231,229,131,2897,Lodgepole_Pine
57649,2803,262,28,124,37,1883,142,241,231,1633,Lodgepole_Pine
9266,3260,81,10,691,39,3673,233,223,121,2989,Spruce_Fir
71727,2910,202,10,300,45,2461,216,249,168,2208,Lodgepole_Pine
77657,2903,45,2,0,0,5311,220,234,151,4049,Lodgepole_Pine
39717,3179,5,11,886,-23,1249,205,218,149,1543,Spruce_Fir
47506,2984,79,26,484,167,840,243,183,54,794,Lodgepole_Pine
104657,2764,67,6,0,0,1440,227,228,135,1663,Aspen
69810,3291,357,5,300,26,5700,213,231,157,541,Lodgepole_Pine
12405,3385,159,10,1057,183,3168,231,242,142,1036,Krummholz
