Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
40941,3202,130,11,474,54,5775,239,234,123,1660,Spruce_Fir
34273,2821,337,17,210,24,1679,180,215,172,2346,Lodgepole_Pine
34484,2831,24,19,342,97,120,206,194,119,907,Lodgepole_Pine
68301,3014,297,3,1050,105,5742,210,238,166,5786,Lodgepole_Pine
92419,2873,55,17,242,57,854,228,202,101,541,Krummholz
25536,3016,154,7,234,44,2389,229,241,145,573,Spruce_Fir
59549,2790,124,11,295,66,2941,239,232,123,2524,Lodgepole_Pine
16506,2937,171,9,391,99,832,227,244,150,2257,Aspen
87654,3085,345,8,497,31,2885,204,227,162,1742,Lodgepole_Pine
63048,2532,351,8,408,159,957,206,227,159,1366,Ponderosa_Pine
15896,3143,337,8,313,6,1891,203,229,165,781,Spruce_Fir
87316,2544,220,31,300,118,2072,168,251,203,212,Ponderosa_Pine
1486,3236,217,25,319,90,1209,186,254,194,4473,Lodgepole_Pine
21770,3348,206,12,42,3,4413,212,251,172,3384,Krummholz
3517,3090,118,17,30,-11,900,247,223,99,2069,Spruce_Fir
36971,3359,108,6,402,77,2160,231,233,136,2391,Spruce_Fir
56323,2953,307,38,277,135,1082,93,188,220,1338,Spruce_Fir
27964,3088,324,10,67,16,1092,194,229,175,1718,Spruce_Fir
46804,3000,56,12,175,11,4416,228,214,117,900,Lodgepole_Pine
25047,3249,352,10,454,101,930,203,223,158,2089,Lodgepole_Pine
108341,2959,112,9,0,0,4439,235,231,127,2069,Lodgepole_Pine
47808,2950,94,10,570,1,4067,236,226,120,4478,Lodgepole_Pine
82361,3100,40,14,60,14,3094,220,208,119,5289,Spruce_Fir
30056,3150,44,25,408,229,1956,217,178,83,2783,Spruce_Fir
62506,2176,266,36,210,92,1332,106,227,245,595,Ponderosa_Pine
16663,3070,120,8,466,203,6185,234,234,132,3903,Lodgepole_Pine
37646,3082,174,11,90,1,2373,227,246,150,3558,Spruce_Fir
11674,2781,319,25,242,46,1406,148,208,196,1361,Lodgepole_Pine
9506,3249,160,28,180,65,1667,235,232,107,474,Krummholz
49816,2982,73,30,30,-13,485,238,168,38,1371,Spruce_Fir
11087,2806,178,17,604,172,2750,225,248,149,1931,Aspen
61321,2901,54,15,514,-26,713,228,207,110,2412,Lodgepole_Pine
85699,2418,94,26,85,20,752,250,190,52,793,Ponderosa_Pine
51652,2424,85,12,0,0,900,237,220,112,1242,Ponderosa_Pine
105270,2958,293,10,400,-30,1371,193,238,185,1801,Spruce_Fir
16042,3084,180,18,309,32,2431,224,248,150,3248,Lodgepole_Pine
77043,2340,272,27,371,46,1195,140,236,230,755,Cottonwood_Willow
71618,2794,42,14,0,0,1110,222,209,120,1822,Lodgepole_Pine
67974,3182,90,6,488,-2,691,230,230,134,955,Lodgepole_Pine
65721,2523,0,1,120,6,540,217,236,156,201,Lodgepole_Pine
109028,3292,164,24,750,298,875,234,239,122,1507,Lodgepole_Pine
105714,3250,86,30,212,72,3737,247,174,34,2613,Spruce_Fir
57022,2797,186,23,450,-39,1350,216,249,154,800,Lodgepole_Pine
62440,2281,350,13,0,0,1470,196,218,160,551,Douglas_fir
6988,2791,45,18,90,28,2391,222,198,104,2954,Lodgepole_Pine
59619,2391,19,16,0,0,454,206,203,131,942,Ponderosa_Pine
27803,3003,11,14,153,23,1249,204,211,142,2218,Spruce_Fir
66758,3029,263,17,417,195,1062,177,246,207,603,Lodgepole_Pine
66312,3220,281,9,120,17,4732,196,241,185,569,Spruce_Fir
32212,2594,24,27,256,67,663,193,170,100,700,Lodgepole_Pine
55281,2932,2,22,60,-6,4347,184,194,142,1919,Ponderosa_Pine
36367,2892,121,18,108,19,3340,248,223,96,2819,Lodgepole_Pine
99308,2671,264,16,30,8,1530,179,246,205,875,Lodgepole_Pine
86648,2768,58,10,272,49,2880,228,218,123,6422,Lodgepole_Pine
95120,3148,70,16,566,102,277,236,206,97,1433,Lodgepole_Pine
101428,3098,171,8,268,49,4948,226,244,151,153,Lodgepole_Pine
76938,2531,125,20,67,12,324,249,222,92,2200,Lodgepole_Pine
69863,3170,151,35,708,289,1116,239,216,75,2771,Spruce_Fir
30156,3037,155,16,516,174,6519,237,240,128,3844,Lodgepole_Pine
46685,2757,187,29,300,-72,2996,209,245,150,1679,Lodgepole_Pine
