,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
16606,2803,110,22,391,148,1651,251,211,77,1454,Lodgepole_Pine
33635,2895,11,14,218,40,2730,204,211,142,2646,Lodgepole_Pine
29140,3195,257,8,30,10,2800,202,245,181,1348,Spruce_Fir
35743,2465,83,8,30,2,778,232,226,127,488,Lodgepole_Pine
86666,3050,243,5,0,0,2837,209,244,173,811,Spruce_Fir
37453,2747,348,10,0,0,2895,201,224,161,2737,Spruce_Fir
82486,3203,64,18,67,14,1521,233,200,92,2552,Lodgepole_Pine
86104,3240,274,11,365,60,2927,192,243,191,808,Spruce_Fir
41296,3194,233,18,940,-75,4129,187,253,200,1260,Lodgepole_Pine
22724,2773,340,10,175,31,1800,198,225,166,2431,Lodgepole_Pine
81937,3390,0,23,497,112,5037,179,189,142,511,Spruce_Fir
84412,3382,246,14,450,93,3558,190,250,197,1575,Spruce_Fir
92691,3083,253,5,170,19,1460,209,243,173,1682,Lodgepole_Pine
83940,3349,346,32,201,66,1092,140,170,157,1513,Spruce_Fir
36465,2802,79,12,268,53,1825,236,218,112,674,Lodgepole_Pine
19370,2476,321,17,60,17,180,173,220,186,228,Lodgepole_Pine
55834,3261,75,13,90,31,4530,235,216,110,1200,Spruce_Fir
14740,3177,154,15,738,241,1134,237,240,129,2201,Lodgepole_Pine
70976,3190,303,8,582,78,779,198,236,178,999,Lodgepole_Pine
104904,2978,228,7,192,29,5590,210,246,173,2440,Spruce_Fir
4323,2921,34,18,60,-7,1233,214,197,113,1353,Spruce_Fir
98351,3281,318,22,351,63,3970,159,215,194,1635,Spruce_Fir
19515,2852,355,16,85,20,2502,192,210,154,2582,Spruce_Fir
73608,2796,123,5,30,-1,4572,228,236,142,4908,Lodgepole_Pine
89615,3189,125,14,180,51,648,242,230,113,2317,Lodgepole_Pine
23703,2890,39,16,108,14,1786,219,203,114,2497,Spruce_Fir
8759,3288,180,13,212,27,3417,224,248,153,1376,Lodgepole_Pine
79416,2821,82,13,0,0,837,237,217,108,175,Aspen
4131,3167,192,15,95,8,2118,218,251,163,646,Spruce_Fir
91453,3146,147,5,30,0,3569,227,239,147,4820,Cottonwood_Willow
98416,3190,228,23,674,99,4094,180,254,203,949,Spruce_Fir
15014,1989,34,21,30,6,210,211,188,104,649,Krummholz
8019,3345,181,26,212,53,4499,218,246,144,3020,Spruce_Fir
30868,3275,6,19,300,52,3162,193,199,140,3323,Lodgepole_Pine
74084,2920,178,20,201,45,4395,224,247,146,1544,Lodgepole_Pine
77530,3250,117,18,182,13,2252,248,221,94,1824,Spruce_Fir
51036,2753,15,5,85,10,2828,215,229,150,5440,Lodgepole_Pine
2904,2967,21,9,840,169,2758,214,221,142,655,Lodgepole_Pine
38611,2769,350,16,277,10,2661,188,210,159,277,Spruce_Fir
93488,2754,306,33,342,106,953,111,200,219,1538,Lodgepole_Pine
33354,3434,335,22,30,14,1655,165,204,175,1950,Krummholz
14525,3308,75,11,390,74,3679,233,220,117,1630,Spruce_Fir
70165,2552,121,1,516,30,953,221,237,152,1092,Ponderosa_Pine
106060,2802,306,17,285,83,2605,171,228,196,108,Spruce_Fir
64,2535,210,23,108,28,1410,195,254,184,1328,Lodgepole_Pine
58018,2877,106,14,108,33,3245,243,222,104,2577,Lodgepole_Pine
