"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
9,3098,24,20,150,2,2506,205,193,118,700,"Spruce_Fir",9
11,2812,90,11,192,14,774,237,223,116,514,"Lodgepole_Pine",11
12,2958,272,6,60,7,3136,204,242,176,1324,"Spruce_Fir",12
14,3010,160,19,255,78,1442,236,240,127,3378,"Spruce_Fir",14
18,3130,296,28,90,45,864,131,219,222,2429,"Spruce_Fir",18
26,3098,186,15,247,46,306,221,250,158,631,"Lodgepole_Pine",26
28,2594,230,24,335,-5,752,174,253,207,1226,"Ponderosa_Pine",28
30,3132,133,18,108,27,1001,245,229,105,2118,"Spruce_Fir",30
33,3321,43,8,649,107,1050,222,222,136,2495,"Lodgepole_Pine",33
35,3040,303,17,390,110,1471,170,229,199,3180,"Spruce_Fir",35
46,2890,14,4,127,5,4839,216,231,153,1441,"Lodgepole_Pine",46
54,2819,317,22,162,58,3818,158,216,195,1019,"Lodgepole_Pine",54
57,2774,162,4,150,-5,2067,223,240,152,1087,"Lodgepole_Pine",57
60,3449,89,19,127,-11,1254,245,206,82,1008,"Krummholz",60
73,2540,141,9,402,86,424,234,238,134,616,"Ponderosa_Pine",73
76,2752,155,17,0,0,361,238,239,126,2592,"Spruce_Fir",76
77,2987,266,6,361,70,4582,204,243,177,1979,"Lodgepole_Pine",77
88,3043,59,6,726,-139,1463,224,228,139,1015,"Lodgepole_Pine",88
93,3302,107,5,120,42,6066,229,234,139,661,"Spruce_Fir",93
96,2961,102,6,228,65,3390,230,233,137,1657,"Lodgepole_Pine",96
98,2999,31,13,306,47,1221,216,212,129,2356,"Spruce_Fir",98
115,3077,343,13,361,151,2059,192,219,165,1677,"Lodgepole_Pine",115
123,2264,17,25,212,61,685,191,178,114,942,"Douglas_fir",123
124,3037,63,4,404,119,2912,224,231,143,1825,"Spruce_Fir",124
129,3125,107,5,95,-1,4424,229,234,139,1744,"Spruce_Fir",129
136,3112,102,15,0,0,1243,243,220,102,2253,"Lodgepole_Pine",136
144,3110,119,12,95,0,2160,241,229,117,3268,"Spruce_Fir",144
147,2599,160,13,395,94,789,233,242,138,1458,"Aspen",147
150,2948,336,14,30,7,1440,188,220,171,2375,"Spruce_Fir",150
166,2860,152,11,108,10,4830,234,240,136,4522,"Lodgepole_Pine",166
172,2983,45,8,30,2,3797,223,222,134,1605,"Lodgepole_Pine",172
173,2923,259,22,953,257,2409,162,246,219,1558,"Lodgepole_Pine",173
182,2797,289,12,306,65,247,186,238,193,2039,"Lodgepole_Pine",182
186,3035,338,15,150,30,90,187,218,170,1307,"Lodgepole_Pine",186
187,3182,321,3,182,37,2826,211,236,164,1034,"Lodgepole_Pine",187
189,3156,219,6,162,21,671,213,246,169,2465,"Spruce_Fir",189
196,2628,176,24,30,3,1698,225,245,138,1377,"Lodgepole_Pine",196
199,3067,5,28,631,218,644,172,174,128,1507,"Krummholz",199
206,2887,47,30,192,64,395,214,160,61,391,"Lodgepole_Pine",206
207,2921,4,16,484,102,1500,197,207,145,2803,"Lodgepole_Pine",207
208,3227,193,15,677,13,531,217,251,163,2513,"Lodgepole_Pine",208
235,3312,312,13,228,42,5689,185,230,185,750,"Spruce_Fir",235
237,3083,55,12,360,8,1890,227,215,119,1148,"Spruce_Fir",237
242,2481,328,16,323,189,366,179,219,179,725,"Ponderosa_Pine",242
248,2936,18,7,0,0,2993,215,226,148,1333,"Spruce_Fir",248
249,2513,38,11,60,-4,342,220,216,129,1514,"Douglas_fir",249
256,3169,191,17,457,73,2203,217,251,162,1008,"Lodgepole_Pine",256
260,3531,345,15,400,37,1627,190,216,164,2103,"Krummholz",260
271,3065,353,8,60,3,3740,207,227,158,376,"Spruce_Fir",271
276,2917,315,13,120,36,1892,186,229,183,1130,"Douglas_fir",276
282,3215,27,4,67,1,5420,218,230,149,849,"Spruce_Fir",282
294,3240,143,18,90,16,2917,243,233,111,2952,"Spruce_Fir",294
303,3059,346,22,201,31,1348,172,199,161,1441,"Lodgepole_Pine",303
305,3027,120,8,295,0,6474,234,234,132,3546,"Lodgepole_Pine",305
315,2933,77,9,67,5,1451,232,223,122,3331,"Spruce_Fir",315
317,3374,160,13,376,120,2250,233,242,138,624,"Krummholz",317
321,2497,200,27,319,51,2084,198,251,172,153,"Ponderosa_Pine",321
322,2426,88,12,30,-10,1131,238,220,110,1095,"Douglas_fir",322
324,3090,45,7,90,5,4842,222,225,138,1415,"Spruce_Fir",324
327,2766,327,7,175,-3,1866,204,233,168,2758,"Lodgepole_Pine",327
336,3285,8,19,576,148,1195,194,198,137,5280,"Spruce_Fir",336
337,3323,28,20,150,3,3528,208,193,115,2774,"Krummholz",337
346,2785,63,11,175,30,2935,230,218,121,5852,"Lodgepole_Pine",346
351,2350,277,16,323,16,150,175,241,205,726,"Ponderosa_Pine",351
355,2765,67,5,90,14,1321,226,229,138,2172,"Lodgepole_Pine",355
360,2682,136,26,247,97,1915,249,220,82,2722,"Ponderosa_Pine",360
361,3082,168,8,285,13,1040,227,243,150,3235,"Spruce_Fir",361
369,2965,286,21,180,36,5812,157,234,215,1517,"Spruce_Fir",369
374,3250,217,22,765,159,3969,191,254,192,845,"Lodgepole_Pine",374
378,3117,236,12,450,60,3130,198,251,189,1767,"Lodgepole_Pine",378
388,2716,91,29,120,68,124,249,180,39,2442,"Aspen",388
390,2845,309,3,841,113,30,210,237,165,1489,"Lodgepole_Pine",390
395,3304,326,20,30,7,2407,167,214,184,457,"Krummholz",395
397,3028,138,6,319,58,2316,229,238,143,573,"Lodgepole_Pine",397
399,2239,321,23,67,19,636,156,211,192,1740,"Ponderosa_Pine",399
412,3018,354,12,306,10,2639,200,219,157,1230,"Spruce_Fir",412
416,3091,349,10,162,25,2294,202,224,160,2353,"Spruce_Fir",416
417,3063,316,26,365,-40,1249,143,208,200,2938,"Spruce_Fir",417
420,3135,179,13,210,0,2131,225,247,152,660,"Spruce_Fir",420
427,2821,2,16,120,17,3443,196,208,147,5933,"Lodgepole_Pine",427
442,3198,73,5,510,15,5421,226,230,139,2197,"Spruce_Fir",442
443,2516,52,18,30,6,1262,226,197,98,1509,"Douglas_fir",443
457,2984,70,15,430,91,150,235,209,101,541,"Lodgepole_Pine",457
465,3011,342,8,150,36,5136,205,229,163,3862,"Spruce_Fir",465
466,2581,14,20,270,106,2072,196,193,129,661,"Douglas_fir",466
467,3178,267,12,162,33,2719,188,245,196,685,"Lodgepole_Pine",467
474,2016,40,14,30,5,404,220,208,119,474,"Cottonwood_Willow",474
477,3160,50,18,201,12,1575,225,199,101,4621,"Spruce_Fir",477
478,2826,127,10,330,91,1652,237,234,127,2581,"Lodgepole_Pine",478
480,2490,335,19,108,40,778,175,211,174,551,"Douglas_fir",480
483,3300,335,11,351,48,4516,195,225,169,830,"Spruce_Fir",483
484,2845,343,5,335,47,2123,210,232,161,1921,"Lodgepole_Pine",484
498,2372,14,22,0,0,1308,194,189,125,768,"Douglas_fir",498
499,3053,41,24,297,85,5029,215,181,89,2505,"Spruce_Fir",499
503,3141,23,2,234,6,2616,218,235,154,1399,"Spruce_Fir",503
504,2656,75,18,384,89,1120,239,204,90,3655,"Lodgepole_Pine",504
506,2192,53,31,256,141,323,220,158,50,371,"Douglas_fir",506
517,2812,97,14,30,7,2124,242,218,102,2563,"Lodgepole_Pine",517
518,3302,106,25,426,107,1450,252,201,62,1231,"Spruce_Fir",518
519,2801,76,4,450,58,3065,225,232,143,6574,"Lodgepole_Pine",519
521,3039,98,12,690,232,696,239,223,113,997,"Lodgepole_Pine",521
522,2614,211,37,127,89,1758,165,244,188,297,"Ponderosa_Pine",522
524,3112,61,6,216,29,2420,225,227,136,1110,"Lodgepole_Pine",524
535,2652,293,12,0,0,658,187,238,190,1566,"Lodgepole_Pine",535
536,2998,247,6,592,89,5645,207,245,176,2854,"Lodgepole_Pine",536
542,2846,128,13,60,8,2591,242,231,116,2571,"Spruce_Fir",542
554,2909,66,3,540,128,1320,222,233,147,1691,"Lodgepole_Pine",554
568,1942,72,24,180,75,210,239,186,64,1026,"Ponderosa_Pine",568
575,2942,247,12,424,39,5686,195,249,191,3584,"Lodgepole_Pine",575
580,3069,236,5,150,15,2831,211,245,172,1698,"Lodgepole_Pine",580
586,2608,143,20,300,70,1040,244,231,107,1053,"Ponderosa_Pine",586
591,2858,45,0,391,57,2687,218,237,156,2691,"Lodgepole_Pine",591
611,2854,225,7,400,53,3531,211,247,172,6244,"Lodgepole_Pine",611
612,2800,342,15,323,73,1798,187,216,166,1024,"Aspen",612
617,2844,333,8,60,10,1195,201,229,168,1415,"Spruce_Fir",617
626,3119,204,10,649,78,534,214,250,169,1749,"Lodgepole_Pine",626
634,2835,326,19,124,38,2221,168,215,184,1425,"Spruce_Fir",634
635,3203,122,6,30,0,2347,231,235,137,1050,"Spruce_Fir",635
638,3074,96,21,30,-6,648,248,204,73,1528,"Spruce_Fir",638
645,3217,348,10,0,0,3428,201,224,161,2420,"Spruce_Fir",645
648,2415,88,28,90,22,713,248,182,44,1144,"Ponderosa_Pine",648
665,2716,61,6,60,-6,1905,225,227,136,1112,"Lodgepole_Pine",665
666,3103,281,5,30,2,3730,206,240,173,994,"Spruce_Fir",666
673,3081,101,11,60,-1,1549,239,225,115,658,"Lodgepole_Pine",673
677,3173,44,18,391,135,3416,221,198,105,1744,"Spruce_Fir",677
679,2893,124,16,85,13,3139,245,227,106,1599,"Spruce_Fir",679
683,2954,213,26,339,161,3070,187,253,190,1550,"Lodgepole_Pine",683
685,2607,115,12,0,0,1292,241,227,114,5200,"Lodgepole_Pine",685
687,3189,97,17,124,-2,2232,246,212,89,4209,"Spruce_Fir",687
688,3238,197,11,283,44,3190,217,249,165,1159,"Lodgepole_Pine",688
691,3154,170,17,210,12,3240,230,245,140,769,"Lodgepole_Pine",691
692,3237,26,8,255,14,5973,216,222,142,1041,"Spruce_Fir",692
696,2995,70,13,450,100,1786,234,214,109,3196,"Lodgepole_Pine",696
704,3146,233,17,85,5,2007,189,253,198,417,"Lodgepole_Pine",704
708,2972,52,15,85,4,5247,227,206,108,2240,"Spruce_Fir",708
712,3002,47,8,95,1,4428,223,222,133,658,"Lodgepole_Pine",712
719,3249,10,4,30,0,4413,215,231,153,552,"Spruce_Fir",719
736,3132,22,8,573,16,3694,215,222,144,3609,"Spruce_Fir",736
749,3224,108,14,331,111,1090,243,223,107,1958,"Lodgepole_Pine",749
752,2841,151,12,234,39,1110,235,240,133,2010,"Spruce_Fir",752
764,2709,40,16,240,78,1605,220,203,113,1591,"Lodgepole_Pine",764
769,2938,323,12,60,16,4024,189,227,178,4957,"Lodgepole_Pine",769
780,2939,338,5,0,0,1786,209,233,162,474,"Spruce_Fir",780
781,2906,74,13,537,154,1379,235,215,109,1595,"Lodgepole_Pine",781
786,2939,233,10,283,33,5771,204,249,182,2636,"Lodgepole_Pine",786
787,1940,337,30,67,26,120,141,184,174,830,"Douglas_fir",787
792,2621,58,16,30,-6,228,230,205,103,1410,"Lodgepole_Pine",792
799,3042,2,5,30,2,1101,212,229,155,2039,"Aspen",799
801,3057,118,5,510,24,1557,228,236,142,2707,"Lodgepole_Pine",801
805,2937,340,5,0,0,1890,210,233,162,1652,"Spruce_Fir",805
808,3008,85,15,134,33,3246,240,213,99,6145,"Lodgepole_Pine",808
811,3107,63,1,162,36,1935,220,236,153,2021,"Lodgepole_Pine",811
816,2767,45,10,492,33,120,223,218,129,782,"Aspen",816
817,2916,355,20,190,57,684,184,201,152,1719,"Lodgepole_Pine",817
824,3236,34,5,0,0,3391,219,228,146,2003,"Spruce_Fir",824
837,2776,344,14,342,49,1864,192,218,164,1179,"Lodgepole_Pine",837
838,2852,58,12,365,60,2081,228,215,117,2806,"Lodgepole_Pine",838
840,3237,45,3,430,19,4575,220,233,150,2321,"Spruce_Fir",840
849,3360,5,22,391,149,2259,185,191,137,1044,"Spruce_Fir",849
853,2630,54,4,42,2,85,222,230,143,570,"Lodgepole_Pine",853
854,2886,154,16,95,16,4109,237,239,127,6005,"Lodgepole_Pine",854
860,3371,354,11,256,72,4258,202,221,157,3861,"Krummholz",860
864,2838,169,16,277,15,720,230,245,141,474,"Aspen",864
866,2748,329,21,404,106,2002,164,210,182,2230,"Douglas_fir",866
874,3226,287,20,216,22,4064,160,234,213,1734,"Spruce_Fir",874
878,3084,169,8,417,58,2213,227,244,149,1575,"Lodgepole_Pine",878
887,3222,357,18,576,67,1290,189,205,151,1668,"Spruce_Fir",887
896,3012,329,6,30,0,4069,207,233,165,1082,"Lodgepole_Pine",896
899,2856,61,21,42,3,648,232,190,81,201,"Lodgepole_Pine",899
906,2264,310,15,300,152,845,178,229,190,228,"Krummholz",906
907,3236,142,13,361,51,3893,239,237,125,1875,"Lodgepole_Pine",907
921,3136,293,22,170,56,4502,152,229,214,1242,"Spruce_Fir",921
927,2531,216,6,192,66,618,214,246,169,1065,"Ponderosa_Pine",927
934,2837,75,23,216,91,841,240,190,67,1266,"Lodgepole_Pine",934
937,2882,18,9,272,14,735,213,221,144,769,"Lodgepole_Pine",937
942,3114,140,29,607,233,1060,248,218,77,2813,"Spruce_Fir",942
953,2376,175,10,351,89,1048,226,246,151,1034,"Ponderosa_Pine",953
956,3400,75,5,541,122,1254,226,231,140,2802,"Spruce_Fir",956
968,3284,109,17,162,14,3224,247,218,93,1176,"Spruce_Fir",968
973,2410,79,21,124,67,576,242,197,76,484,"Ponderosa_Pine",973
976,3120,47,13,90,-11,1187,224,212,120,2220,"Lodgepole_Pine",976
979,3175,356,14,854,158,1812,197,214,154,2346,"Spruce_Fir",979
984,2869,58,4,532,20,2731,223,230,143,2871,"Cottonwood_Willow",984
986,3129,108,4,85,-5,4479,226,235,144,1804,"Spruce_Fir",986
996,3159,81,25,648,54,859,244,187,57,1862,"Lodgepole_Pine",996
1000,2995,149,32,570,168,990,242,218,78,713,"Lodgepole_Pine",1000
1002,2934,209,21,180,74,630,201,254,181,1624,"Lodgepole_Pine",1002
1005,3290,333,2,180,4,5676,214,236,160,703,"Spruce_Fir",1005
1015,3111,120,17,268,88,2832,247,224,100,1188,"Lodgepole_Pine",1015
