,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
74850,3129,333,10,443,13,3360,197,228,169,4565,Spruce_Fir
106987,2568,66,11,319,-1,2601,231,217,117,2629,Spruce_Fir
42785,3110,151,5,534,26,228,226,240,148,1627,Lodgepole_Pine
3189,2922,279,9,90,15,3610,196,241,184,4869,Lodgepole_Pine
99332,2992,15,18,636,123,2420,201,200,132,2170,Lodgepole_Pine
106561,2854,16,11,323,62,4403,211,217,142,5246,Spruce_Fir
109300,2703,32,6,430,72,1357,219,226,144,1573,Lodgepole_Pine
18388,3132,29,7,319,25,5622,218,224,142,872,Spruce_Fir
92829,2880,314,28,242,111,430,136,206,204,1064,Spruce_Fir
89048,1980,53,39,67,48,85,210,131,21,488,Ponderosa_Pine
86544,2777,245,4,420,50,1950,212,243,169,1248,Lodgepole_Pine
103391,3306,206,15,558,161,1103,210,253,175,4419,Lodgepole_Pine
77429,3022,237,21,391,188,1040,177,253,208,573,Lodgepole_Pine
76606,2830,90,19,153,40,268,245,206,81,190,Spruce_Fir
17338,3178,93,13,324,65,3628,241,219,106,3247,Lodgepole_Pine
47733,2714,49,21,297,-43,1624,223,190,91,1406,Lodgepole_Pine
108894,2552,77,9,258,12,1177,232,223,122,4861,Lodgepole_Pine
29586,3204,358,17,510,128,1206,192,207,151,1834,Lodgepole_Pine
51272,3040,35,11,391,14,469,219,215,130,618,Lodgepole_Pine
88526,2589,225,34,255,88,1315,153,247,211,1167,Lodgepole_Pine
104879,3398,2,14,0,0,1790,200,214,150,1969,Krummholz
80273,3179,224,14,752,86,323,201,252,186,2620,Lodgepole_Pine
97303,2995,27,20,192,23,5021,207,191,113,2963,Spruce_Fir
5391,3007,22,8,150,30,2205,215,224,145,1061,Spruce_Fir
103568,2789,93,9,30,-9,631,235,226,121,967,Lodgepole_Pine
84715,2796,0,10,524,74,3015,205,221,153,1387,Lodgepole_Pine
101072,3088,14,4,60,3,1298,216,231,153,1559,Spruce_Fir
44894,3127,178,8,256,31,5407,224,245,155,767,Spruce_Fir
87491,2552,38,11,300,26,702,220,216,130,878,Lodgepole_Pine
61407,2084,276,29,175,26,660,130,231,233,984,Spruce_Fir
23895,3389,296,11,977,222,4538,188,237,188,2781,Krummholz
