,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
59886,2451,193,25,30,2,324,209,250,162,1057,Douglas_fir
1087,3338,256,22,256,62,3463,162,247,219,1530,Krummholz
26419,2555,28,7,60,9,408,218,225,143,5638,Lodgepole_Pine
98841,3315,179,10,1124,199,2508,224,246,154,2118,Krummholz
83650,3285,31,21,190,51,1779,209,190,109,2249,Spruce_Fir
70370,2963,32,9,0,0,1762,218,221,138,1350,Lodgepole_Pine
20116,3116,340,16,277,61,3000,184,214,169,2420,Spruce_Fir
48672,2840,48,15,212,34,2480,224,207,114,2942,Lodgepole_Pine
59145,3088,75,33,242,113,1998,238,158,24,3784,Spruce_Fir
108034,2959,166,15,319,-2,6102,232,244,139,3224,Lodgepole_Pine
5955,3250,173,18,30,-3,2206,228,246,142,738,Krummholz
37033,2926,278,14,342,30,5488,182,242,199,5525,Lodgepole_Pine
31857,2806,127,23,120,55,2101,251,217,81,830,Aspen
6683,2961,60,16,234,77,1409,231,205,102,1107,Lodgepole_Pine
76617,2301,119,11,0,0,108,239,231,121,255,Cottonwood_Willow
68721,2968,12,15,277,9,4484,203,208,140,3465,Spruce_Fir
2483,2735,56,12,524,78,564,228,214,117,864,Lodgepole_Pine
91356,3225,50,11,255,71,664,225,216,124,1702,Spruce_Fir
29256,3197,27,19,272,81,3960,209,196,118,1978,Spruce_Fir
97829,3191,339,3,488,96,5158,212,234,160,2114,Spruce_Fir
78661,2703,270,4,201,-1,1650,210,241,170,853,Lodgepole_Pine
10026,3171,95,21,85,20,2589,248,203,72,2550,Spruce_Fir
26618,3005,160,6,458,87,2646,226,241,149,1595,Lodgepole_Pine
58163,3159,2,15,424,82,1052,197,209,148,1518,Spruce_Fir
37599,3180,293,19,30,11,4924,164,232,208,871,Spruce_Fir
78591,3163,225,5,30,2,658,213,245,169,2274,Spruce_Fir
60286,2942,79,8,90,10,4927,231,226,128,6214,Lodgepole_Pine
21086,2889,125,29,85,43,5234,253,206,60,424,Lodgepole_Pine
94650,2841,301,13,511,89,1964,182,234,192,934,Aspen
58299,3295,67,14,571,4,1772,233,211,106,3012,Lodgepole_Pine
83101,2955,83,11,124,16,6049,235,221,116,3814,Spruce_Fir
39572,2945,168,17,379,59,1637,231,244,139,1708,Lodgepole_Pine
106335,3249,223,8,60,10,3421,210,248,174,1381,Spruce_Fir
43965,3117,78,10,450,23,1986,234,221,118,2375,Lodgepole_Pine
58368,2927,80,9,641,110,888,233,223,122,2230,Lodgepole_Pine
22957,2736,142,34,124,69,3092,246,210,63,6210,Lodgepole_Pine
52080,2928,313,16,120,15,4293,176,227,190,2472,Lodgepole_Pine
79218,2966,310,18,660,320,1504,168,225,196,1907,Lodgepole_Pine
637,2885,8,21,124,42,1687,192,195,135,2601,Ponderosa_Pine
103680,2965,241,20,854,170,2684,178,252,208,1320,Lodgepole_Pine
11205,3015,194,6,666,105,2045,219,245,161,2340,Lodgepole_Pine
91887,2951,233,24,108,40,2866,174,253,209,994,Lodgepole_Pine
16201,2997,333,20,553,234,691,171,210,177,1392,Lodgepole_Pine
88335,3255,27,18,134,-6,4272,210,199,121,3463,Spruce_Fir
