,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
104488,3251,27,4,0,0,4146,218,230,149,1849,Spruce_Fir
91994,2770,47,9,532,40,2621,223,221,132,1950,Lodgepole_Pine
8462,2725,169,29,240,108,1860,228,237,120,1298,Lodgepole_Pine
21644,2909,312,25,300,140,474,144,212,204,1129,Spruce_Fir
88985,2668,146,9,120,-9,942,233,239,138,1937,Lodgepole_Pine
103138,2751,121,1,60,16,2632,221,237,152,6537,Lodgepole_Pine
99489,3216,260,7,446,35,5867,204,244,178,2089,Spruce_Fir
110343,2493,45,9,162,23,997,223,220,132,900,Douglas_fir
94119,3235,62,16,418,102,787,232,207,103,5412,Spruce_Fir
52225,3163,34,18,247,26,1477,215,199,114,30,Aspen
20614,3399,114,23,301,36,3975,252,211,75,3556,Krummholz
69299,3313,163,9,450,168,1279,229,243,146,2403,Lodgepole_Pine
99737,2306,48,27,60,35,1001,218,169,69,878,Douglas_fir
14765,3197,1,12,85,-5,3108,203,217,152,3977,Spruce_Fir
27646,3395,189,13,150,14,4172,220,250,161,3474,Krummholz
56123,2922,108,7,0,0,5151,232,232,133,3288,Spruce_Fir
85336,3231,187,25,255,86,2590,214,248,153,1064,Spruce_Fir
85015,3183,34,12,108,8,3210,218,214,130,3301,Lodgepole_Pine
21057,2827,117,17,95,31,1515,246,222,99,1848,Douglas_fir
22418,2855,132,19,323,77,1948,247,226,99,2047,Lodgepole_Pine
87340,2748,335,17,192,42,2922,180,216,174,1130,Lodgepole_Pine
39533,2609,72,13,190,19,1048,235,214,109,5371,Lodgepole_Pine
61212,3027,78,8,458,18,3732,231,226,128,4796,Lodgepole_Pine
96797,3021,225,11,886,102,6001,205,251,182,3352,Lodgepole_Pine
17871,3202,28,4,417,23,5693,218,232,150,2750,Lodgepole_Pine
63900,2908,316,13,0,0,3164,184,228,183,2072,Spruce_Fir
65302,3001,86,4,30,3,2803,225,233,144,1994,Spruce_Fir
58474,3264,307,17,644,186,579,171,227,196,1333,Spruce_Fir
36000,2962,37,14,306,58,4660,219,207,121,3827,Lodgepole_Pine
88132,3483,226,23,470,228,3107,182,254,201,616,Spruce_Fir
100657,3185,0,19,95,29,1800,189,201,147,2160,Lodgepole_Pine
50345,3080,185,5,467,53,1708,221,244,158,732,Spruce_Fir
68842,3226,284,6,95,5,5675,204,240,176,842,Spruce_Fir
92566,3031,180,11,805,125,5951,224,247,154,3520,Lodgepole_Pine
70,2869,82,34,182,-30,330,243,161,19,2197,Aspen
107321,2688,346,15,268,35,859,189,214,163,1448,Lodgepole_Pine
44736,3468,6,17,666,120,4269,197,205,142,3511,Krummholz
71383,2753,127,7,0,0,3157,233,235,135,2994,Spruce_Fir
96939,3422,97,14,300,110,2430,242,218,102,1919,Krummholz
13503,2795,90,5,134,27,2997,227,232,139,5839,Lodgepole_Pine
78254,2763,168,10,30,-2,2563,228,244,147,1839,Lodgepole_Pine
61785,2984,229,20,192,73,2915,187,254,199,942,Lodgepole_Pine
61414,2178,311,17,481,176,577,172,226,193,268,Ponderosa_Pine
61211,3215,199,19,360,105,1557,210,253,170,2355,Spruce_Fir
54395,2038,59,31,190,130,228,225,160,45,560,Ponderosa_Pine
108910,3168,254,13,162,23,2669,190,248,196,631,Lodgepole_Pine
49718,3209,133,8,0,0,1084,233,236,135,1358,Spruce_Fir
14398,3044,55,24,124,46,5109,227,183,77,2202,Spruce_Fir
33667,3019,222,11,631,109,1922,206,251,180,2287,Lodgepole_Pine
8881,3018,59,8,591,178,5627,227,223,130,5114,Spruce_Fir
67063,3008,252,18,633,102,5788,177,249,208,5150,Lodgepole_Pine
108245,2953,263,17,641,156,2359,177,246,207,1708,Lodgepole_Pine
37911,3287,5,17,277,64,3124,195,204,143,3301,Lodgepole_Pine
97267,3178,7,18,534,26,2218,196,202,140,1190,Spruce_Fir
71875,2611,233,9,371,7,1731,205,249,180,663,Ponderosa_Pine
35910,2292,30,19,309,134,1423,211,196,115,860,Ponderosa_Pine
43609,2902,108,10,592,184,2574,238,228,120,400,Spruce_Fir
35566,2997,358,16,228,32,3394,193,208,151,2132,Spruce_Fir
73868,2760,153,17,228,59,1672,238,239,125,2301,Lodgepole_Pine
11201,2868,48,7,524,23,2769,223,224,136,3530,Lodgepole_Pine
34050,2777,343,21,268,1,1998,174,204,166,2632,Lodgepole_Pine
89687,3208,356,16,42,10,735,193,211,154,1129,Lodgepole_Pine
15435,3256,186,18,212,54,1999,220,250,157,1471,Spruce_Fir
65417,2635,27,10,120,10,153,216,219,139,459,Lodgepole_Pine
61998,3164,27,10,212,25,2285,216,219,139,2502,Spruce_Fir
4683,2859,75,21,408,32,962,240,194,74,384,Lodgepole_Pine
66005,2724,48,26,85,13,2583,219,173,73,2245,Lodgepole_Pine
98504,2881,297,11,255,67,1215,190,237,186,2643,Lodgepole_Pine
76879,2600,131,5,313,-15,1050,229,237,142,242,Lodgepole_Pine
3003,2985,45,14,706,139,1595,223,210,118,2830,Lodgepole_Pine
16273,3073,288,22,671,241,677,152,231,216,1182,Lodgepole_Pine
15535,3153,72,18,90,-22,1556,238,203,90,1431,Lodgepole_Pine
6043,2912,146,20,283,71,3006,243,234,111,3231,Lodgepole_Pine
90301,2867,306,21,256,106,3829,159,223,203,990,Lodgepole_Pine
36419,2591,315,1,127,32,1315,215,237,160,511,Lodgepole_Pine
80601,2908,105,11,67,1,920,238,227,118,2147,Spruce_Fir
17175,3124,196,18,1120,180,3134,213,252,167,1766,Lodgepole_Pine
70666,3309,293,25,404,112,492,142,226,219,759,Spruce_Fir
54170,3073,122,11,60,5,1710,238,232,123,2086,Spruce_Fir
34291,2010,62,23,323,45,400,232,185,73,67,Ponderosa_Pine
49507,2861,150,31,90,22,979,242,221,83,424,Lodgepole_Pine
60734,2917,335,4,124,2,4368,211,234,162,4350,Lodgepole_Pine
25433,2854,77,4,242,63,2486,226,231,141,3112,Lodgepole_Pine
109360,2654,65,13,467,42,693,232,212,110,1524,Lodgepole_Pine
47202,3031,93,4,150,4,3594,226,233,142,127,Spruce_Fir
96373,2323,314,33,212,107,655,115,194,209,1749,Ponderosa_Pine
101980,3095,9,13,509,300,1006,205,213,144,1351,Spruce_Fir
76523,2836,316,27,60,24,882,139,206,202,1947,Spruce_Fir
5784,2927,124,10,300,72,600,238,233,125,999,Lodgepole_Pine
37690,3088,210,15,175,8,1774,207,253,178,582,Spruce_Fir
86383,3253,216,19,300,46,1371,197,254,188,2711,Spruce_Fir
86445,2788,326,14,42,7,1950,185,224,178,2067,Spruce_Fir
71757,3129,79,8,60,-8,1249,231,226,128,2483,Spruce_Fir
69801,3199,274,13,153,35,1739,184,243,198,2343,Spruce_Fir
29402,2985,135,8,450,68,5374,234,237,134,2739,Lodgepole_Pine
2945,2745,28,11,180,-9,1045,216,216,135,937,Lodgepole_Pine
107183,2965,65,9,424,3,4508,229,222,126,3328,Lodgepole_Pine
106383,2976,346,15,42,10,837,191,216,163,2533,Spruce_Fir
