"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
47,3245,81,9,492,97,685,233,224,123,1844,"Lodgepole_Pine",47
111,3080,80,5,297,46,6638,227,230,137,3070,"Lodgepole_Pine",111
233,3225,144,14,162,1,4200,239,236,123,2259,"Spruce_Fir",233
372,3049,105,14,228,33,4213,243,222,105,2571,"Lodgepole_Pine",372
466,2581,14,20,270,106,2072,196,193,129,661,"Douglas_fir",466
610,3170,250,11,684,259,5474,196,248,190,1114,"Lodgepole_Pine",610
620,3158,118,4,283,22,4526,226,236,145,1994,"Spruce_Fir",620
652,3447,121,1,30,-1,3198,221,237,152,2448,"Krummholz",652
851,2891,269,35,180,120,2251,111,228,243,1436,"Spruce_Fir",851
1033,3296,211,23,124,36,2399,195,254,185,636,"Krummholz",1033
1245,2761,197,5,258,15,2490,219,244,161,1690,"Lodgepole_Pine",1245
1294,2209,308,26,60,31,573,139,213,209,1315,"Ponderosa_Pine",1294
1433,2988,34,15,268,-38,3673,216,206,121,5636,"Spruce_Fir",1433
1468,3447,121,1,30,-1,3198,221,237,152,2448,"Krummholz",1468
1516,3038,8,17,85,17,3107,197,203,140,1112,"Spruce_Fir",1516
1647,2953,151,12,216,36,5202,235,240,134,2522,"Lodgepole_Pine",1647
1656,2931,82,10,153,34,3864,234,222,119,5131,"Lodgepole_Pine",1656
1665,2901,170,12,180,53,553,229,245,146,1124,"Cottonwood_Willow",1665
1695,3103,148,14,234,30,6141,238,238,126,2180,"Lodgepole_Pine",1695
1761,3225,227,9,85,6,3879,208,248,177,2717,"Krummholz",1761
1860,3268,180,10,350,50,4389,224,247,155,2359,"Spruce_Fir",1860
2006,2837,141,24,30,-1,981,247,225,93,408,"Lodgepole_Pine",2006
2033,3375,238,12,313,30,2440,198,250,189,3425,"Spruce_Fir",2033
2260,2873,131,9,474,120,3400,235,235,131,2984,"Lodgepole_Pine",2260
2282,3108,43,15,134,26,5011,221,205,114,1442,"Spruce_Fir",2282
2368,2878,83,13,30,-8,1920,238,216,106,1448,"Lodgepole_Pine",2368
2492,3085,18,7,85,0,3844,215,226,148,1036,"Spruce_Fir",2492
2746,2375,282,18,552,178,713,169,238,208,1561,"Ponderosa_Pine",2746
2796,2946,79,17,90,22,2406,240,207,92,2481,"Spruce_Fir",2796
3132,3338,236,7,391,27,966,208,246,176,1561,"Spruce_Fir",3132
3240,3163,10,25,360,67,570,184,181,126,1677,"Lodgepole_Pine",3240
3583,3155,90,6,283,55,3388,230,230,134,3187,"Lodgepole_Pine",3583
3646,2370,78,19,170,63,972,240,203,85,931,"Ponderosa_Pine",3646
3740,2981,203,7,30,4,1458,217,247,166,1754,"Spruce_Fir",3740
3759,3195,329,11,0,0,1419,194,227,172,2598,"Spruce_Fir",3759
3782,3175,305,10,495,22,1775,194,235,181,446,"Spruce_Fir",3782
3902,2614,56,7,0,0,700,225,226,135,5980,"Lodgepole_Pine",3902
4022,2984,19,9,268,54,1073,214,222,144,2212,"Lodgepole_Pine",4022
4095,2797,136,22,30,-1,655,248,224,92,1401,"Krummholz",4095
4209,3176,257,11,108,14,5667,195,247,190,2046,"Lodgepole_Pine",4209
4399,3160,242,8,190,25,641,205,247,180,2495,"Spruce_Fir",4399
4567,2821,144,11,90,7,2060,236,238,132,2306,"Lodgepole_Pine",4567
4864,2910,267,18,902,244,2347,171,244,211,1608,"Lodgepole_Pine",4864
