,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
2048,2924,151,11,379,35,2616,234,240,135,2347,Lodgepole_Pine
14339,2871,51,13,182,70,2275,226,211,116,2212,Spruce_Fir
47112,2845,35,10,277,47,2040,219,218,134,1830,Lodgepole_Pine
51210,2815,72,10,324,69,1694,232,220,119,2635,Lodgepole_Pine
47116,3037,13,11,270,38,2942,210,218,145,1673,Lodgepole_Pine
94220,3005,60,13,351,67,1982,230,212,113,1766,Lodgepole_Pine
73740,2966,91,12,120,28,1936,238,222,113,2601,Lodgepole_Pine
69649,3017,72,12,339,37,1127,233,217,114,2292,Lodgepole_Pine
75794,2838,74,12,335,48,2583,235,217,112,1598,Lodgepole_Pine
79891,2948,70,11,192,13,2337,232,218,117,2222,Lodgepole_Pine
96276,2997,69,11,228,5,2678,231,219,119,1419,Spruce_Fir
65557,2820,77,9,210,29,2662,232,223,122,2471,Lodgepole_Pine
55318,2864,64,9,319,64,2588,229,221,125,3013,Lodgepole_Pine
69651,2875,36,13,285,36,1550,219,211,126,2773,Spruce_Fir
32792,2969,36,14,256,75,2131,218,208,123,2410,Lodgepole_Pine
47129,2916,61,9,255,37,3284,227,222,128,2394,Lodgepole_Pine
90130,2922,112,13,170,33,1680,242,226,111,2007,Lodgepole_Pine
32801,2836,95,11,210,45,2171,238,223,114,1819,Lodgepole_Pine
57382,3042,56,9,371,73,2258,226,222,130,2251,Spruce_Fir
77867,2950,95,10,256,58,1710,237,225,118,1895,Lodgepole_Pine
53295,2891,81,11,350,45,1839,235,219,114,2868,Lodgepole_Pine
41007,2999,31,13,306,47,1221,216,212,129,2356,Spruce_Fir
12339,2897,45,12,242,28,2021,223,214,123,2060,Lodgepole_Pine
94260,2981,82,13,283,52,1950,237,218,109,1841,Lodgepole_Pine
18485,3020,31,13,313,49,2505,216,212,129,2542,Lodgepole_Pine
79924,2835,39,13,360,32,2345,220,210,122,1622,Lodgepole_Pine
81975,2982,65,7,242,43,1717,227,226,134,2542,Lodgepole_Pine
12344,2924,118,15,283,72,2678,244,226,106,1972,Lodgepole_Pine
90165,3140,28,11,201,31,2330,216,215,134,2188,Spruce_Fir
47163,3032,93,9,330,60,2356,235,226,121,2363,Spruce_Fir
53309,2874,51,9,190,22,3037,225,221,129,2629,Lodgepole_Pine
16446,2931,74,10,182,2,1875,232,222,122,1892,Lodgepole_Pine
30783,2845,35,10,277,47,2040,219,218,134,1830,Lodgepole_Pine
32833,2910,134,14,242,63,1680,241,233,118,2213,Lodgepole_Pine
86082,2885,317,11,212,47,2888,192,231,179,2058,Cottonwood_Willow
63555,3049,49,14,190,61,2170,225,210,116,2804,Spruce_Fir
79940,2837,65,11,150,36,2947,230,218,120,2214,Lodgepole_Pine
67655,2798,38,14,306,42,1997,219,209,122,1945,Lodgepole_Pine
43083,2894,326,10,228,51,2932,195,229,173,2010,Spruce_Fir
14414,3001,320,11,175,34,3182,191,229,178,1905,Lodgepole_Pine
24654,2893,62,8,175,35,3127,227,223,130,2576,Spruce_Fir
45141,3045,110,9,234,27,1900,236,230,126,1587,Spruce_Fir
4182,2907,48,12,313,47,2596,224,213,120,2581,Cottonwood_Willow
67669,2858,56,11,300,39,1642,227,218,123,2732,Lodgepole_Pine
14422,3003,30,11,270,51,1261,216,215,133,2402,Spruce_Fir
92,2846,112,10,212,25,2558,238,229,121,2831,Lodgepole_Pine
73821,2945,74,10,192,46,3304,232,222,122,1829,Lodgepole_Pine
53344,2934,124,9,295,71,2803,235,234,130,1839,Lodgepole_Pine
90209,2828,83,11,268,45,1718,236,220,114,2053,Lodgepole_Pine
98,2999,31,13,306,47,1221,216,212,129,2356,Spruce_Fir
61537,3005,94,11,234,4,2713,238,223,115,1565,Lodgepole_Pine
49254,2842,78,11,390,41,2571,234,220,116,2729,Lodgepole_Pine
12392,2930,324,13,175,44,3303,186,225,179,1677,Lodgepole_Pine
36969,3151,67,12,376,19,2227,232,217,116,2372,Spruce_Fir
36972,2825,42,13,247,41,2489,222,212,123,1452,Lodgepole_Pine
14449,3034,31,11,228,35,3013,217,216,133,1565,Lodgepole_Pine
24690,2984,345,12,256,69,2476,196,221,163,1919,Spruce_Fir
49266,3017,72,12,339,37,1127,233,217,114,2292,Lodgepole_Pine
53364,2953,326,14,361,62,3156,185,224,178,1677,Spruce_Fir
57462,3135,58,9,210,35,2429,227,222,129,1638,Spruce_Fir
77943,2952,307,15,210,26,1837,179,230,191,1473,Lodgepole_Pine
102522,3035,21,10,335,57,2308,214,219,141,2125,Spruce_Fir
39034,2894,142,11,240,13,2462,236,237,130,2366,Lodgepole_Pine
4221,2902,128,13,212,53,2643,242,231,116,2032,Lodgepole_Pine
51325,2827,99,9,201,24,2147,235,228,125,1660,Lodgepole_Pine
28802,2836,51,14,242,33,2221,226,210,115,1616,Lodgepole_Pine
59523,2870,80,12,228,22,2860,236,218,111,2697,Lodgepole_Pine
71814,2891,75,11,120,27,3013,233,220,117,2585,Lodgepole_Pine
90247,2774,52,11,270,44,2616,226,217,124,2028,Lodgepole_Pine
73862,3033,50,12,182,17,3172,225,213,120,1634,Spruce_Fir
41100,2835,138,12,242,14,2213,238,236,126,2163,Aspen
65677,2875,124,10,277,39,2568,238,233,125,2550,Lodgepole_Pine
18575,2889,89,11,216,39,2929,236,223,117,2355,Lodgepole_Pine
39056,2806,40,12,335,26,1860,221,213,125,1661,Lodgepole_Pine
45205,3008,149,15,258,46,1595,238,238,125,2268,Lodgepole_Pine
20633,3147,60,12,240,43,2971,229,215,118,1477,Spruce_Fir
43162,2947,310,11,216,20,1911,189,232,183,1797,Lodgepole_Pine
49307,2882,113,12,300,46,2589,240,228,117,2520,Lodgepole_Pine
34977,3053,51,12,190,52,2170,226,213,119,2821,Spruce_Fir
51362,3083,320,11,268,46,1415,192,230,177,1503,Lodgepole_Pine
61603,2978,74,12,242,49,1980,235,216,111,1879,Lodgepole_Pine
37028,2854,43,11,270,35,1672,222,217,128,2706,Lodgepole_Pine
47269,2850,97,12,379,49,2110,240,222,110,2781,Lodgepole_Pine
75946,2904,290,13,295,51,2138,184,238,194,1323,Lodgepole_Pine
53419,2935,74,10,295,62,2068,233,220,119,2271,Lodgepole_Pine
47278,2825,85,13,201,53,1825,238,218,109,1850,Cottonwood_Willow
4274,2948,27,10,134,27,2330,216,219,139,2007,Spruce_Fir
22709,2919,65,11,277,47,3225,230,218,120,2079,Lodgepole_Pine
16565,2898,31,11,277,43,3221,217,217,134,2273,Lodgepole_Pine
84151,2841,108,10,242,50,2206,238,228,120,1797,Lodgepole_Pine
57527,2770,58,9,212,40,2550,227,221,128,2095,Ponderosa_Pine
39097,2982,38,8,212,43,1731,220,223,138,2568,Lodgepole_Pine
98496,2943,305,13,228,28,2888,183,232,189,1492,Lodgepole_Pine
96454,3020,79,15,212,51,2139,238,212,101,2412,Spruce_Fir
12487,2942,76,12,150,7,2300,234,218,114,2193,Lodgepole_Pine
