Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
4354,2578,59,6,390,8,2748,224,228,139,2773,Spruce_Fir
32437,3235,267,27,940,314,3459,142,239,230,2424,Lodgepole_Pine
83601,2971,153,25,270,64,1256,241,231,104,774,Lodgepole_Pine
42695,2874,47,13,85,6,3124,224,212,120,4468,Lodgepole_Pine
15593,2990,344,15,513,95,1044,189,216,164,1798,Lodgepole_Pine
92310,2624,24,12,108,9,2028,213,214,135,2219,Douglas_fir
103586,2860,343,13,212,56,4015,192,219,165,5322,Lodgepole_Pine
25067,3047,65,18,421,80,4977,234,201,93,1539,Spruce_Fir
59138,2361,150,9,0,0,573,232,240,139,902,Douglas_fir
73775,2808,11,20,85,4,2842,194,195,132,1972,Lodgepole_Pine
60888,3379,307,7,362,38,1566,200,236,176,767,Krummholz
61117,2860,289,27,120,52,5161,133,225,226,4678,Lodgepole_Pine
80852,2277,344,35,319,185,601,132,165,158,283,Ponderosa_Pine
7882,2652,120,4,454,104,636,226,236,145,1341,Ponderosa_Pine
41433,3351,99,8,607,78,1249,233,229,128,2503,Spruce_Fir
32258,2175,61,29,127,11,437,229,168,52,966,Douglas_fir
71963,2921,216,13,60,10,1440,207,252,179,1518,Lodgepole_Pine
21977,2630,44,20,433,-16,603,220,191,97,981,Spruce_Fir
55408,3058,90,15,726,137,1329,242,214,98,391,Spruce_Fir
50793,3312,340,10,30,5,3056,198,225,166,2135,Krummholz
56351,3230,171,12,256,23,4169,228,245,147,2151,Spruce_Fir
35362,2988,0,0,153,16,5019,218,238,156,4715,Spruce_Fir
77926,3022,333,17,60,21,212,179,216,175,834,Spruce_Fir
84084,3207,50,4,488,-13,5531,221,231,146,2073,Spruce_Fir
22453,3004,319,14,467,164,5260,182,226,183,5165,Lodgepole_Pine
14796,2289,194,25,150,75,997,207,250,164,564,Ponderosa_Pine
19414,3238,339,30,335,49,2711,143,183,170,2607,Spruce_Fir
30908,2274,302,30,242,137,1224,123,210,220,816,Douglas_fir
35158,3196,41,4,170,-17,2526,220,230,146,2546,Spruce_Fir
97320,2885,34,18,301,72,2735,214,197,113,1806,Lodgepole_Pine
99170,2873,305,19,418,81,4091,166,227,200,5617,Spruce_Fir
95221,2749,68,8,509,-16,785,228,225,130,2681,Lodgepole_Pine
100720,3011,40,4,301,29,5936,220,231,148,3644,Lodgepole_Pine
9219,2257,9,39,228,129,858,149,135,99,362,Ponderosa_Pine
45340,3242,13,18,511,105,1224,199,199,133,270,Spruce_Fir
3521,2690,66,30,42,13,2522,233,165,42,2251,Lodgepole_Pine
59223,3213,338,18,108,38,1519,178,211,171,2663,Spruce_Fir
89171,2572,111,11,30,3,1310,238,229,119,5085,Lodgepole_Pine
86080,3157,20,23,720,284,769,197,184,116,1839,Spruce_Fir
18357,3508,99,19,888,223,2489,247,210,84,1129,Spruce_Fir
37541,2732,14,24,256,52,1337,190,183,122,1967,Lodgepole_Pine
35329,2951,159,12,351,30,4920,233,242,139,2723,Lodgepole_Pine
100063,3059,18,10,607,200,1776,212,219,143,3123,Aspen
14838,2997,247,20,134,21,1316,174,251,211,2694,Spruce_Fir
44037,2985,185,15,90,20,1318,221,249,157,437,Spruce_Fir
38782,3101,7,15,376,98,2742,202,210,144,2574,Lodgepole_Pine
107187,2676,22,4,361,24,872,217,230,150,1731,Lodgepole_Pine
42862,3257,285,16,402,73,4077,173,238,205,1645,Spruce_Fir
16837,3127,342,19,400,86,3684,179,209,167,1909,Lodgepole_Pine
83506,2444,177,16,212,-65,1167,226,247,149,1463,Ponderosa_Pine
70549,2147,332,16,240,83,474,182,218,175,485,Ponderosa_Pine
28220,3389,237,22,376,134,3419,174,252,210,663,Spruce_Fir
5193,3184,153,12,384,82,319,234,241,136,4656,Lodgepole_Pine
58236,2535,134,15,300,99,301,242,232,115,384,Ponderosa_Pine
85628,2995,26,8,30,0,1050,216,222,142,470,Aspen
71625,2907,352,18,566,201,2910,186,206,157,1725,Lodgepole_Pine
21149,2607,211,32,60,-13,541,177,250,189,854,Lodgepole_Pine
3862,3001,188,30,864,173,4302,207,246,152,1395,Lodgepole_Pine
26480,2260,354,37,67,29,888,135,151,137,1159,Douglas_fir
45846,2577,62,6,0,0,782,225,228,138,1260,Douglas_fir
18858,2942,340,17,85,22,3739,182,213,169,1350,Lodgepole_Pine
4355,3099,162,20,1034,185,3215,235,241,127,1677,Lodgepole_Pine
19301,2183,339,40,85,60,420,109,153,163,524,Ponderosa_Pine
49437,3020,23,5,497,88,2942,217,228,148,1291,Lodgepole_Pine
36221,3284,53,17,450,-35,3342,227,203,104,1967,Krummholz
110094,2280,13,14,408,192,600,206,211,141,384,Ponderosa_Pine
57576,2710,20,6,67,0,2088,216,227,148,4006,Lodgepole_Pine
17065,3311,125,13,420,163,1298,241,230,116,2405,Lodgepole_Pine
18193,3142,2,16,192,26,4298,196,208,147,3055,Spruce_Fir
82842,2877,310,12,540,229,1190,188,232,184,1396,Lodgepole_Pine
68233,2955,312,14,458,24,2140,182,229,187,1026,Spruce_Fir
109607,3196,219,20,983,-73,4137,193,254,191,1200,Lodgepole_Pine
90733,3147,29,15,1173,278,2866,214,207,125,1689,Lodgepole_Pine
105094,2720,53,7,42,-2,1282,224,225,135,1981,Spruce_Fir
28939,2847,94,10,525,75,3494,236,225,119,6137,Lodgepole_Pine
86624,2900,98,5,90,-2,4775,228,233,138,1482,Lodgepole_Pine
104835,3803,3,16,1040,357,4816,197,208,146,2912,Krummholz
87721,2975,85,10,270,30,5609,235,222,118,3818,Lodgepole_Pine
97355,2995,227,11,342,79,5378,204,250,182,1597,Lodgepole_Pine
72463,2796,21,3,153,19,2335,217,232,152,2584,Spruce_Fir
30220,2236,71,30,270,185,534,237,168,41,242,Cottonwood_Willow
26195,3090,162,11,180,0,1816,231,243,142,2122,Lodgepole_Pine
80410,3152,101,9,218,36,2342,235,228,124,3020,Douglas_fir
93771,3377,103,17,510,165,3968,247,215,91,2750,Spruce_Fir
48614,2538,67,17,228,19,268,235,205,97,2362,Lodgepole_Pine
84794,2943,319,29,335,172,706,132,198,199,1215,Spruce_Fir
85617,3378,108,3,180,29,2623,225,236,146,2421,Krummholz
5438,2615,17,19,240,34,1215,200,196,127,2641,Lodgepole_Pine
67189,3001,110,15,60,8,2547,245,221,101,644,Spruce_Fir
10232,2789,131,9,182,49,3049,236,235,130,2774,Lodgepole_Pine
101437,3031,209,6,713,66,5655,216,246,166,6025,Lodgepole_Pine
7393,2634,144,18,90,11,1323,243,234,113,859,Ponderosa_Pine
59587,2534,356,10,240,51,120,204,222,156,495,Lodgepole_Pine
39613,2619,60,15,85,3,2173,231,207,104,2200,Douglas_fir
96705,3039,271,22,418,128,5783,156,241,221,1319,Lodgepole_Pine
58694,3194,89,49,170,91,2971,233,114,0,1209,Lodgepole_Pine
71216,3203,330,9,175,19,469,199,229,170,1358,Spruce_Fir
21,3270,63,13,42,10,6198,231,213,112,306,Spruce_Fir
