"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
11,2812,90,11,192,14,774,237,223,116,514,"Lodgepole_Pine",11
13,2654,166,15,30,7,2022,232,244,139,2423,"Lodgepole_Pine",13
45,3103,193,17,268,34,2029,216,251,164,134,"Spruce_Fir",45
74,2758,38,23,285,87,295,213,184,96,1999,"Aspen",74
84,3042,221,17,618,333,2486,197,254,189,1254,"Lodgepole_Pine",84
85,3250,62,9,60,-2,1848,228,221,125,2733,"Spruce_Fir",85
86,2910,121,18,362,105,379,248,222,94,1380,"Lodgepole_Pine",86
94,3045,59,1,30,0,3126,220,235,152,537,"Lodgepole_Pine",94
105,2923,61,16,525,77,1702,232,204,100,2971,"Lodgepole_Pine",105
114,2928,22,3,67,0,797,218,233,153,2151,"Lodgepole_Pine",114
148,2988,145,24,342,138,6113,245,228,97,4112,"Krummholz",148
168,3066,264,16,366,69,3307,179,246,205,1593,"Spruce_Fir",168
176,3020,75,24,582,209,720,240,188,65,882,"Lodgepole_Pine",176
180,3366,291,4,150,10,1511,208,239,169,933,"Krummholz",180
185,2849,10,13,150,14,474,206,213,144,604,"Lodgepole_Pine",185
191,2909,28,23,175,65,972,204,183,105,1740,"Spruce_Fir",191
214,2995,198,14,300,109,6170,215,251,168,4968,"Lodgepole_Pine",214
227,3209,43,20,0,0,2954,220,192,99,2452,"Spruce_Fir",227
239,3064,315,15,362,-56,1999,179,227,187,2263,"Lodgepole_Pine",239
252,3262,290,14,582,111,3192,180,237,197,902,"Lodgepole_Pine",252
263,3188,286,7,649,177,1680,201,240,179,702,"Spruce_Fir",263
264,2768,268,27,492,244,1101,139,238,231,1600,"Lodgepole_Pine",264
278,2952,43,22,170,49,4568,217,185,92,4672,"Spruce_Fir",278
306,3214,25,11,450,66,5476,215,216,137,2547,"Lodgepole_Pine",306
324,3090,45,7,90,5,4842,222,225,138,1415,"Spruce_Fir",324
327,2766,327,7,175,-3,1866,204,233,168,2758,"Lodgepole_Pine",327
334,3408,126,7,446,68,1772,232,236,137,2242,"Krummholz",334
350,2571,103,15,470,45,953,244,220,101,3762,"Lodgepole_Pine",350
358,2870,78,29,323,198,1324,242,174,40,955,"Aspen",358
386,2965,187,6,306,46,5421,221,244,159,3421,"Lodgepole_Pine",386
393,3116,342,13,85,10,3639,193,221,166,3994,"Spruce_Fir",393
395,3304,326,20,30,7,2407,167,214,184,457,"Krummholz",395
399,2239,321,23,67,19,636,156,211,192,1740,"Ponderosa_Pine",399
425,2972,262,7,426,63,5883,204,244,179,3018,"Lodgepole_Pine",425
441,1996,34,33,42,22,153,195,149,68,513,"Ponderosa_Pine",441
465,3011,342,8,150,36,5136,205,229,163,3862,"Spruce_Fir",465
473,2982,129,12,350,17,5716,240,233,121,3755,"Cottonwood_Willow",473
481,3211,18,12,720,118,2916,211,215,139,3618,"Spruce_Fir",481
482,3202,238,8,180,21,2906,207,247,178,1398,"Spruce_Fir",482
493,3290,292,14,850,20,3352,181,237,196,1019,"Spruce_Fir",493
511,2851,146,14,120,8,3173,239,237,124,2028,"Lodgepole_Pine",511
515,3224,80,5,0,0,1888,227,230,137,247,"Spruce_Fir",515
524,3112,61,6,216,29,2420,225,227,136,1110,"Lodgepole_Pine",524
534,3221,15,13,532,103,2965,208,213,141,864,"Spruce_Fir",534
545,2945,332,13,124,20,1368,190,224,173,3199,"Spruce_Fir",545
561,2623,220,15,400,84,1559,202,253,185,1986,"Ponderosa_Pine",561
585,2521,130,8,42,3,85,234,236,133,698,"Lodgepole_Pine",585
587,3024,323,9,108,-1,2440,196,230,174,918,"Spruce_Fir",587
588,3298,333,2,153,6,5536,214,236,160,531,"Spruce_Fir",588
593,3131,63,4,218,14,1315,224,231,143,2117,"Spruce_Fir",593
613,2417,37,10,90,30,914,220,218,132,1332,"Ponderosa_Pine",613
617,2844,333,8,60,10,1195,201,229,168,1415,"Spruce_Fir",617
642,2303,324,17,0,0,1530,176,220,183,560,"Douglas_fir",642
655,2945,335,4,446,52,4272,211,234,162,5700,"Lodgepole_Pine",655
696,2995,70,13,450,100,1786,234,214,109,3196,"Lodgepole_Pine",696
709,2905,232,34,190,116,2579,147,247,219,1805,"Spruce_Fir",709
724,2623,225,10,108,44,1758,206,250,180,912,"Lodgepole_Pine",724
730,3048,0,3,124,2,3153,215,234,156,466,"Spruce_Fir",730
733,3301,94,20,277,16,1604,247,205,78,2045,"Spruce_Fir",733
748,3007,283,9,366,30,4801,196,241,184,192,"Lodgepole_Pine",748
770,2701,18,18,295,-17,2760,203,199,129,2429,"Lodgepole_Pine",770
808,3008,85,15,134,33,3246,240,213,99,6145,"Lodgepole_Pine",808
813,3064,74,18,134,24,3059,239,202,88,5571,"Spruce_Fir",813
827,2962,0,3,120,13,4222,215,234,156,5557,"Lodgepole_Pine",827
832,3139,353,15,228,36,3124,193,213,157,2402,"Spruce_Fir",832
836,3086,259,25,124,21,2598,153,244,225,1396,"Lodgepole_Pine",836
840,3237,45,3,430,19,4575,220,233,150,2321,"Spruce_Fir",840
843,2947,337,21,30,9,446,169,205,173,2321,"Spruce_Fir",843
866,2748,329,21,404,106,2002,164,210,182,2230,"Douglas_fir",866
