"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
16,3249,230,24,30,-10,2122,176,253,206,3843,"Spruce_Fir",16
26,3098,186,15,247,46,306,221,250,158,631,"Lodgepole_Pine",26
30,3132,133,18,108,27,1001,245,229,105,2118,"Spruce_Fir",30
37,3321,83,21,573,155,1608,244,199,75,1620,"Krummholz",37
68,2827,54,13,270,35,4250,227,211,115,5385,"Spruce_Fir",68
77,2987,266,6,361,70,4582,204,243,177,1979,"Lodgepole_Pine",77
114,2928,22,3,67,0,797,218,233,153,2151,"Lodgepole_Pine",114
135,3222,60,8,90,9,5775,226,224,132,1128,"Spruce_Fir",135
175,3117,308,9,658,104,1410,196,235,178,2197,"Spruce_Fir",175
209,2824,63,7,108,10,1129,226,226,134,2629,"Lodgepole_Pine",209
213,2959,99,17,42,-5,400,246,215,92,1282,"Spruce_Fir",213
257,2900,63,18,301,95,330,233,201,93,1361,"Krummholz",257
279,2804,96,7,108,6,691,232,229,129,570,"Lodgepole_Pine",279
325,3018,81,10,390,-1,1578,234,222,118,853,"Lodgepole_Pine",325
330,3037,90,4,216,10,6515,226,233,141,3465,"Lodgepole_Pine",330
389,3329,255,5,90,11,1148,209,243,172,1756,"Krummholz",389
404,2492,72,6,300,49,67,227,228,136,1660,"Ponderosa_Pine",404
406,2376,218,30,150,106,1277,173,251,199,525,"Douglas_fir",406
437,3066,335,9,190,43,2828,200,228,167,691,"Spruce_Fir",437
461,3132,59,27,150,59,5028,229,175,62,1557,"Ponderosa_Pine",461
465,3011,342,8,150,36,5136,205,229,163,3862,"Spruce_Fir",465
474,2016,40,14,30,5,404,220,208,119,474,"Cottonwood_Willow",474
485,2940,62,9,30,0,4743,228,221,125,4221,"Spruce_Fir",485
513,2996,286,30,190,64,5795,125,223,231,1766,"Spruce_Fir",513
525,3139,216,14,67,-4,1974,205,253,181,582,"Spruce_Fir",525
551,3073,48,7,30,-2,3605,223,224,136,404,"Spruce_Fir",551
565,3050,96,7,400,26,4723,232,229,129,1142,"Spruce_Fir",565
566,2943,140,14,42,10,1554,240,235,122,384,"Lodgepole_Pine",566
575,2942,247,12,424,39,5686,195,249,191,3584,"Lodgepole_Pine",575
628,2635,79,8,210,58,1337,231,225,126,1421,"Lodgepole_Pine",628
642,2303,324,17,0,0,1530,176,220,183,560,"Douglas_fir",642
666,3103,281,5,30,2,3730,206,240,173,994,"Spruce_Fir",666
680,3287,328,21,218,54,3638,164,210,183,3963,"Spruce_Fir",680
689,2085,17,18,162,40,162,202,200,130,824,"Ponderosa_Pine",689
704,3146,233,17,85,5,2007,189,253,198,417,"Lodgepole_Pine",704
720,2777,70,7,127,11,1167,228,226,132,2400,"Spruce_Fir",720
762,2999,251,20,457,103,5353,172,249,213,1022,"Lodgepole_Pine",762
778,3154,357,21,480,94,1412,184,198,148,2282,"Lodgepole_Pine",778
823,2857,109,9,30,0,3996,236,230,124,6108,"Lodgepole_Pine",823
870,2785,340,13,192,42,2728,192,220,167,2661,"Lodgepole_Pine",870
885,2960,77,16,180,19,2167,238,210,98,430,"Lodgepole_Pine",885
924,2901,69,14,390,24,497,234,211,106,1633,"Lodgepole_Pine",924
939,3139,139,13,319,72,3154,240,235,123,3112,"Spruce_Fir",939
981,3073,213,13,30,-8,2808,208,252,177,1194,"Lodgepole_Pine",981
1015,3111,120,17,268,88,2832,247,224,100,1188,"Lodgepole_Pine",1015
1029,2880,346,4,240,3,3697,212,233,159,3480,"Lodgepole_Pine",1029
1034,2904,325,21,67,19,1920,162,212,187,2234,"Lodgepole_Pine",1034
1041,2967,349,14,42,7,4791,194,217,160,1155,"Lodgepole_Pine",1041
1042,2646,103,17,150,-67,175,246,216,93,636,"Lodgepole_Pine",1042
1081,2397,198,10,60,12,558,217,249,165,942,"Ponderosa_Pine",1081
1100,3152,17,5,0,0,4968,216,229,151,2732,"Spruce_Fir",1100
1150,2318,313,17,404,45,1329,173,225,192,895,"Ponderosa_Pine",1150
1171,3154,62,13,90,-1,2942,230,214,114,3576,"Spruce_Fir",1171
1181,3241,28,17,228,53,1476,211,201,122,323,"Spruce_Fir",1181
1273,2936,353,6,150,27,4767,210,230,158,4255,"Spruce_Fir",1273
1282,3094,5,22,900,335,1019,186,191,137,1610,"Spruce_Fir",1282
1308,3161,76,4,60,0,4026,225,232,143,426,"Spruce_Fir",1308
1337,2978,75,13,190,23,3360,235,216,110,6234,"Lodgepole_Pine",1337
1340,3323,110,9,451,-6,1530,236,230,126,2105,"Spruce_Fir",1340
1342,2196,153,31,134,24,726,239,224,90,751,"Ponderosa_Pine",1342
1399,3142,86,3,95,7,518,224,234,145,2419,"Lodgepole_Pine",1399
1411,3082,129,17,127,30,510,245,228,106,726,"Spruce_Fir",1411
1416,2938,133,9,216,26,4680,235,236,131,2656,"Lodgepole_Pine",1416
1505,3031,74,10,247,33,1130,233,220,119,2866,"Lodgepole_Pine",1505
1527,2975,88,16,30,9,1448,242,213,96,1299,"Lodgepole_Pine",1527
1530,2939,139,16,67,17,4502,243,233,114,1894,"Lodgepole_Pine",1530
1552,2896,319,24,255,89,4584,149,209,196,408,"Lodgepole_Pine",1552
1582,2241,338,30,268,10,750,141,183,172,994,"Ponderosa_Pine",1582
1586,3181,10,7,108,8,1678,213,227,151,342,"Spruce_Fir",1586
1589,3236,45,1,636,57,4606,219,235,153,2603,"Spruce_Fir",1589
1634,3166,266,10,175,50,2643,194,245,189,918,"Lodgepole_Pine",1634
1635,2964,51,13,124,-19,3803,226,211,116,1437,"Lodgepole_Pine",1635
1636,2592,180,1,323,61,960,219,239,157,150,"Lodgepole_Pine",1636
1637,3017,297,13,175,34,2888,184,236,192,824,"Lodgepole_Pine",1637
1649,2778,145,22,127,49,3534,244,230,104,1448,"Lodgepole_Pine",1649
1653,3044,72,28,400,67,484,238,174,48,1353,"Lodgepole_Pine",1653
1675,3248,320,7,150,25,3448,201,233,171,1900,"Aspen",1675
1699,3037,104,2,277,36,2736,222,236,150,361,"Spruce_Fir",1699
1766,2878,27,8,42,-4,3518,217,223,142,4952,"Spruce_Fir",1766
1771,3335,30,26,242,114,1831,202,173,94,2521,"Spruce_Fir",1771
1773,2670,102,26,216,-3,1350,252,196,55,541,"Lodgepole_Pine",1773
1785,2530,46,21,42,11,1209,221,190,95,1708,"Douglas_fir",1785
1790,3192,80,7,277,18,5087,230,228,131,2343,"Spruce_Fir",1790
1817,2724,55,10,350,40,384,226,220,127,1075,"Lodgepole_Pine",1817
1818,2964,159,27,240,27,3388,236,233,108,1224,"Lodgepole_Pine",1818
1866,3226,33,5,0,0,2021,219,229,147,170,"Krummholz",1866
1869,2847,288,25,90,39,5189,141,228,223,4650,"Lodgepole_Pine",1869
1923,3138,111,22,285,71,1602,251,210,76,1482,"Spruce_Fir",1923
1937,3193,274,3,400,17,4781,211,240,167,2359,"Lodgepole_Pine",1937
1949,3170,169,12,319,39,404,229,245,146,4924,"Lodgepole_Pine",1949
1979,2814,105,11,285,23,2793,240,226,115,2512,"Lodgepole_Pine",1979
2005,3076,324,2,30,-2,834,214,236,160,1804,"Spruce_Fir",2005
2038,2082,236,32,210,84,417,147,247,222,582,"Ponderosa_Pine",2038
2053,3047,67,16,30,6,3123,234,206,99,5421,"Spruce_Fir",2053
2067,3319,72,14,277,47,1003,235,213,106,631,"Spruce_Fir",2067
2079,3244,215,18,484,158,3315,200,254,185,782,"Spruce_Fir",2079
2083,2920,321,18,382,140,474,172,220,186,1234,"Spruce_Fir",2083
2097,2730,108,15,612,7,1121,245,221,101,886,"Lodgepole_Pine",2097
2101,2726,4,13,256,35,1805,202,214,148,3618,"Lodgepole_Pine",2101
2120,3149,29,15,443,131,4713,213,205,124,2227,"Spruce_Fir",2120
2124,2881,71,16,309,58,2658,236,208,99,2984,"Lodgepole_Pine",2124
2154,2959,73,5,210,33,5050,226,230,139,6318,"Spruce_Fir",2154
2177,2875,127,20,192,73,212,248,223,94,1101,"Spruce_Fir",2177
2190,2847,98,23,90,20,5407,250,201,66,4474,"Lodgepole_Pine",2190
2199,3132,78,8,30,0,3072,231,226,128,3349,"Spruce_Fir",2199
2212,2903,21,11,300,-35,5495,213,217,140,3813,"Lodgepole_Pine",2212
2221,2962,158,12,382,50,4830,233,242,138,2782,"Lodgepole_Pine",2221
2236,2242,21,20,0,0,1506,203,195,123,972,"Cottonwood_Willow",2236
2238,3023,34,5,331,3,1560,219,228,146,1150,"Lodgepole_Pine",2238
2269,3019,74,30,212,101,2215,239,169,39,2601,"Spruce_Fir",2269
2274,2866,99,11,60,8,3120,238,225,117,2642,"Lodgepole_Pine",2274
2288,2818,321,23,566,63,1032,155,211,193,1236,"Lodgepole_Pine",2288
2297,3384,132,22,90,21,4145,249,223,91,3772,"Krummholz",2297
2311,2579,44,16,170,67,1298,222,203,111,607,"Lodgepole_Pine",2311
2337,3275,113,10,592,116,541,237,230,123,1065,"Krummholz",2337
2341,2748,162,26,210,82,2093,234,236,116,2296,"Ponderosa_Pine",2341
2365,3244,99,6,190,39,2963,230,232,136,4889,"Spruce_Fir",2365
2380,3324,64,14,162,39,1732,232,210,107,1888,"Spruce_Fir",2380
2472,2731,74,13,450,1,2550,235,215,109,2197,"Lodgepole_Pine",2472
2537,2652,191,15,85,34,1989,218,250,162,2101,"Ponderosa_Pine",2537
2539,2994,297,4,514,73,1719,208,238,169,660,"Lodgepole_Pine",2539
2553,2829,41,18,108,26,2107,219,197,106,1495,"Lodgepole_Pine",2553
2593,2948,331,26,212,93,2670,152,198,181,379,"Lodgepole_Pine",2593
2609,2767,301,11,162,65,1945,188,235,187,797,"Lodgepole_Pine",2609
2617,2963,97,9,30,-2,5071,236,227,122,582,"Cottonwood_Willow",2617
2628,2840,140,14,319,89,700,240,235,121,2846,"Lodgepole_Pine",2628
2648,3230,37,7,0,0,3719,220,224,140,4121,"Spruce_Fir",2648
2650,2575,203,17,210,82,997,210,253,173,731,"Spruce_Fir",2650
2693,2975,127,18,300,32,2524,247,225,99,2676,"Lodgepole_Pine",2693
2710,2917,34,23,319,72,3750,210,184,101,2657,"Lodgepole_Pine",2710
2752,3059,209,10,551,62,2978,213,249,171,787,"Lodgepole_Pine",2752
2768,3233,20,26,443,157,911,193,176,109,850,"Cottonwood_Willow",2768
2793,2946,20,5,430,33,3958,217,229,150,4628,"Lodgepole_Pine",2793
2800,3190,83,6,484,14,4671,228,230,137,2236,"Lodgepole_Pine",2800
2860,2929,127,11,0,0,573,239,232,122,2367,"Lodgepole_Pine",2860
2901,2449,293,2,218,28,866,214,238,162,1116,"Ponderosa_Pine",2901
2920,3044,135,13,182,40,6437,240,234,122,3242,"Lodgepole_Pine",2920
2937,3342,250,9,42,-2,5124,201,247,184,840,"Spruce_Fir",2937
2951,3080,315,7,85,13,3824,202,235,172,365,"Spruce_Fir",2951
2952,2696,266,31,309,151,1140,126,235,238,1441,"Lodgepole_Pine",2952
2957,3179,95,8,0,0,2851,233,229,128,2531,"Krummholz",2957
2960,2997,193,13,607,76,2081,218,250,163,2272,"Lodgepole_Pine",2960
2997,2096,351,36,295,32,474,132,154,143,1024,"Douglas_fir",2997
3017,3156,43,22,543,131,2045,219,187,93,1891,"Spruce_Fir",3017
3068,3251,18,10,0,0,6217,213,220,143,247,"Spruce_Fir",3068
3075,2536,187,15,228,69,2185,220,250,158,342,"Aspen",3075
3091,2382,319,30,60,26,485,128,196,200,713,"Douglas_fir",3091
3097,3073,214,18,0,0,2742,200,254,184,1261,"Lodgepole_Pine",3097
3148,3071,54,13,661,12,488,227,211,115,1061,"Lodgepole_Pine",3148
3168,2749,93,25,212,118,2820,249,193,57,6480,"Lodgepole_Pine",3168
3214,2393,153,19,228,50,525,239,237,120,624,"Ponderosa_Pine",3214
3223,2755,9,17,108,29,3091,199,204,139,6216,"Lodgepole_Pine",3223
3231,2736,160,28,270,119,1830,235,233,108,1341,"Lodgepole_Pine",3231
3311,3051,322,11,150,6,1740,192,229,177,1624,"Spruce_Fir",3311
3341,2453,344,6,418,183,849,208,230,161,902,"Douglas_fir",3341
3376,2348,226,32,124,78,1269,159,250,210,474,"Douglas_fir",3376
3489,2667,51,25,124,28,2474,223,179,77,900,"Lodgepole_Pine",3489
3536,2998,216,13,379,89,5305,206,252,180,1319,"Lodgepole_Pine",3536
3561,3262,303,7,210,16,5616,202,237,174,558,"Spruce_Fir",3561
3565,3290,126,8,390,57,1699,235,234,131,1653,"Lodgepole_Pine",3565
3623,2878,352,28,218,29,234,160,180,150,1681,"Spruce_Fir",3623
3659,2426,261,30,90,40,474,134,239,235,458,"Ponderosa_Pine",3659
3661,3009,50,4,247,68,2423,222,231,145,2469,"Cottonwood_Willow",3661
3668,3041,343,6,272,-20,2326,207,230,162,1254,"Spruce_Fir",3668
3673,3265,24,13,591,189,771,213,211,133,876,"Spruce_Fir",3673
3691,2841,83,21,60,-25,150,244,198,73,485,"Spruce_Fir",3691
3709,2955,310,15,90,26,2190,179,229,190,2234,"Spruce_Fir",3709
3713,2439,129,6,0,0,430,230,236,139,1826,"Ponderosa_Pine",3713
3720,3126,61,26,268,61,1206,231,177,63,175,"Spruce_Fir",3720
3753,2753,141,10,361,75,2837,235,238,133,1290,"Ponderosa_Pine",3753
3775,3261,320,7,912,195,6399,201,233,171,1642,"Lodgepole_Pine",3775
3847,2154,28,35,362,103,450,184,143,72,430,"Ponderosa_Pine",3847
3860,2708,35,4,150,19,2015,219,231,148,5626,"Lodgepole_Pine",3860
3879,2461,192,24,285,91,1213,210,250,162,1376,"Ponderosa_Pine",3879
3882,2953,350,24,134,43,1708,170,193,156,2691,"Lodgepole_Pine",3882
3890,3172,139,17,371,110,2202,244,232,111,1710,"Spruce_Fir",3890
3988,3053,277,12,30,6,816,188,242,194,1653,"Spruce_Fir",3988
4062,2716,71,17,85,-9,1224,236,205,95,2195,"Lodgepole_Pine",4062
4070,3005,198,17,495,109,5385,213,252,169,1106,"Lodgepole_Pine",4070
4073,3241,42,7,366,43,1048,222,224,137,1465,"Spruce_Fir",4073
4075,2796,44,16,350,119,362,222,202,110,2537,"Lodgepole_Pine",4075
4076,2942,59,1,30,-1,2080,220,235,152,3129,"Spruce_Fir",4076
4095,2797,136,22,30,-1,655,248,224,92,1401,"Krummholz",4095
4164,2505,341,27,0,0,1595,154,190,168,474,"Ponderosa_Pine",4164
4192,3211,282,16,726,8,1477,174,239,205,1307,"Spruce_Fir",4192
4195,3005,231,3,30,7,2391,214,242,166,934,"Lodgepole_Pine",4195
4199,3119,143,9,677,57,424,233,238,136,1711,"Lodgepole_Pine",4199
4223,2791,72,31,175,122,1465,237,164,34,1050,"Lodgepole_Pine",4223
4233,3132,30,14,0,0,1382,215,208,126,2572,"Spruce_Fir",4233
4248,2811,20,22,376,128,990,199,189,119,2333,"Lodgepole_Pine",4248
4306,2985,103,11,277,39,5197,238,226,118,2034,"Spruce_Fir",4306
4313,2879,106,8,42,2,626,233,231,130,1866,"Lodgepole_Pine",4313
4319,2703,205,18,240,102,1867,207,253,176,1465,"Lodgepole_Pine",4319
4328,3125,29,12,466,88,2592,216,213,132,1358,"Spruce_Fir",4328
4349,2722,114,31,67,23,3331,254,193,41,6011,"Aspen",4349
4352,3118,103,13,350,77,810,241,224,110,1532,"Lodgepole_Pine",4352
4372,3075,243,25,816,-15,4163,162,250,218,1187,"Lodgepole_Pine",4372
4414,2898,155,5,361,59,3792,226,240,149,3348,"Lodgepole_Pine",4414
4416,2611,144,13,67,7,2017,238,237,127,2678,"Ponderosa_Pine",4416
4452,2972,201,13,30,4,4312,214,251,169,2132,"Lodgepole_Pine",4452
4456,3522,300,14,390,28,1570,180,234,194,2037,"Krummholz",4456
4461,2678,14,12,120,7,2089,209,216,143,1899,"Aspen",4461
4471,2936,125,8,297,63,5445,234,235,133,4013,"Lodgepole_Pine",4471
4483,2878,53,9,362,-49,484,226,220,128,1929,"Lodgepole_Pine",4483
4505,3248,18,24,457,34,1655,194,183,117,2132,"Spruce_Fir",4505
4514,2716,320,29,335,157,1082,133,198,198,721,"Douglas_fir",4514
4582,2586,45,8,210,70,1642,223,223,135,1873,"Lodgepole_Pine",4582
