"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
3,2368,14,15,150,65,1006,205,208,137,812,"Douglas_fir",3
4,2366,165,3,390,156,1165,222,240,154,582,"Douglas_fir",4
12,2958,272,6,60,7,3136,204,242,176,1324,"Spruce_Fir",12
14,3010,160,19,255,78,1442,236,240,127,3378,"Spruce_Fir",14
17,3291,14,10,716,100,6021,210,218,144,2824,"Lodgepole_Pine",17
23,3078,339,3,309,50,2741,212,234,160,1354,"Lodgepole_Pine",23
24,2937,41,13,192,29,2168,221,210,122,488,"Spruce_Fir",24
34,2799,307,27,323,151,1182,138,213,211,1436,"Lodgepole_Pine",34
44,2584,315,13,30,4,1315,185,229,184,832,"Lodgepole_Pine",44
46,2890,14,4,127,5,4839,216,231,153,1441,"Lodgepole_Pine",46
51,3227,193,15,677,13,531,217,251,163,2513,"Lodgepole_Pine",51
54,2819,317,22,162,58,3818,158,216,195,1019,"Lodgepole_Pine",54
56,2322,293,2,424,141,1224,214,238,162,1167,"Ponderosa_Pine",56
71,2771,20,16,108,12,1191,208,205,131,2340,"Ponderosa_Pine",71
74,2758,38,23,285,87,295,213,184,96,1999,"Aspen",74
101,3044,133,13,30,10,3247,240,234,121,5833,"Lodgepole_Pine",101
105,2923,61,16,525,77,1702,232,204,100,2971,"Lodgepole_Pine",105
108,2948,45,30,376,134,2769,213,161,64,853,"Lodgepole_Pine",108
112,3209,231,3,361,35,646,215,242,165,785,"Spruce_Fir",112
115,3077,343,13,361,151,2059,192,219,165,1677,"Lodgepole_Pine",115
116,3010,293,10,451,-24,1708,193,238,185,1947,"Lodgepole_Pine",116
125,3015,110,31,30,-22,977,254,190,39,1588,"Spruce_Fir",125
131,3278,352,11,268,33,4654,200,221,159,842,"Spruce_Fir",131
136,3112,102,15,0,0,1243,243,220,102,2253,"Lodgepole_Pine",136
160,3397,343,12,684,205,819,195,221,165,760,"Spruce_Fir",160
177,2614,119,22,361,79,1548,251,215,81,2134,"Ponderosa_Pine",177
182,2797,289,12,306,65,247,186,238,193,2039,"Lodgepole_Pine",182
185,2849,10,13,150,14,474,206,213,144,604,"Lodgepole_Pine",185
199,3067,5,28,631,218,644,172,174,128,1507,"Krummholz",199
203,3346,209,12,792,144,2781,211,251,173,1332,"Spruce_Fir",203
213,2959,99,17,42,-5,400,246,215,92,1282,"Spruce_Fir",213
228,2768,51,13,182,27,1632,226,212,118,1253,"Krummholz",228
241,2880,5,13,90,20,1595,202,213,147,2754,"Lodgepole_Pine",241
248,2936,18,7,0,0,2993,215,226,148,1333,"Spruce_Fir",248
253,2785,59,6,0,0,2044,224,228,139,1958,"Spruce_Fir",253
