,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
108675,2585,88,14,240,7,990,240,217,105,636,Lodgepole_Pine
87255,2988,352,12,582,6,4457,199,219,158,3221,Spruce_Fir
8527,3087,318,6,560,-17,2783,203,234,170,785,Spruce_Fir
2404,3191,135,2,467,-15,569,223,238,151,2230,Lodgepole_Pine
7767,2490,92,17,210,95,824,244,212,92,1248,Ponderosa_Pine
11770,3168,56,36,150,72,3946,217,141,0,1057,Spruce_Fir
74870,2831,176,21,124,51,930,226,246,143,3103,Douglas_fir
34834,2779,108,9,134,8,972,236,230,125,2444,Lodgepole_Pine
91487,2815,132,6,228,41,2547,230,237,140,2516,Lodgepole_Pine
102893,3366,148,8,1050,164,2790,231,240,141,1579,Krummholz
26894,3160,238,8,150,16,1134,207,247,178,503,Cottonwood_Willow
101082,2972,178,6,95,27,1697,223,244,155,60,Lodgepole_Pine
37951,3265,354,6,335,22,5831,209,229,158,782,Spruce_Fir
36372,3053,39,3,295,6,3811,220,232,149,2100,Lodgepole_Pine
8457,2858,104,15,270,62,825,245,219,99,721,Lodgepole_Pine
99914,3018,156,27,319,27,579,238,232,105,1516,Lodgepole_Pine
75917,2583,221,24,192,83,1179,183,254,198,1216,Ponderosa_Pine
105125,3047,10,9,30,3,3378,210,221,148,2885,Spruce_Fir
104305,3180,286,4,175,4,4970,208,239,170,2478,Douglas_fir
56004,3211,238,13,722,102,524,196,251,191,2934,Lodgepole_Pine
41016,2638,61,9,210,21,1146,227,222,128,1442,Lodgepole_Pine
93935,2483,78,24,42,14,916,242,189,63,854,Ponderosa_Pine
73075,2771,92,16,42,10,2206,243,214,95,3023,Lodgepole_Pine
83178,3255,110,13,488,96,612,242,225,109,967,Krummholz
47324,2883,35,10,510,137,600,219,219,135,2318,Lodgepole_Pine
13824,2250,81,14,277,188,120,238,214,104,350,Ponderosa_Pine
18152,2804,311,14,108,13,3724,181,229,188,5581,Lodgepole_Pine
14063,2624,301,14,0,0,2611,181,233,192,6690,Lodgepole_Pine
55428,2612,301,15,277,60,765,177,232,195,1765,Lodgepole_Pine
23491,2643,354,19,85,22,1485,185,203,153,1994,Lodgepole_Pine
94574,2316,123,25,180,75,216,252,212,71,1718,Cottonwood_Willow
44519,2811,111,14,592,72,3188,243,224,108,6377,Lodgepole_Pine
40909,3138,275,10,67,5,5597,192,243,190,2432,Lodgepole_Pine
3912,2774,56,14,60,13,2120,228,208,110,3380,Lodgepole_Pine
52373,2891,225,8,319,23,1041,209,248,176,534,Lodgepole_Pine
65498,3091,357,24,792,50,2680,175,189,146,2340,Lodgepole_Pine
58315,3174,270,11,531,69,866,190,244,193,1050,Lodgepole_Pine
100698,2793,113,14,108,23,3211,243,225,108,5051,Lodgepole_Pine
2710,2917,34,23,319,72,3750,210,184,101,2657,Lodgepole_Pine
87868,2970,68,21,350,74,1747,236,194,80,1075,Lodgepole_Pine
105136,3091,307,9,60,9,5049,194,235,180,679,Spruce_Fir
24554,3036,222,7,30,3,735,211,247,172,924,Lodgepole_Pine
93897,2914,42,26,247,94,616,214,174,81,649,Lodgepole_Pine
35077,3269,129,3,120,1,1052,225,237,147,2087,Spruce_Fir
38305,3191,126,13,400,75,2385,241,231,116,2838,Spruce_Fir
20587,3225,62,10,430,16,5408,229,218,121,1358,Spruce_Fir
93564,2125,230,30,300,127,484,161,251,213,638,Ponderosa_Pine
55861,2928,54,9,255,-1,4564,225,221,130,3976,Lodgepole_Pine
37382,2225,356,23,190,38,1050,176,192,149,1298,Ponderosa_Pine
80099,3130,148,12,417,54,210,236,239,132,1732,Lodgepole_Pine
53809,2504,42,18,60,0,1756,220,199,108,541,Douglas_fir
62687,2917,91,22,170,59,5516,247,200,71,757,Lodgepole_Pine
29504,2997,32,22,1087,128,2621,209,186,104,1087,Lodgepole_Pine
71138,2709,54,18,330,-38,1409,227,200,100,1723,Lodgepole_Pine
92892,3139,51,15,511,44,5511,226,207,110,1449,Spruce_Fir
64291,3231,103,11,0,0,1429,239,225,115,2710,Spruce_Fir
81332,2528,329,4,0,0,1216,210,235,163,1423,Ponderosa_Pine
88623,3119,115,18,95,13,3587,248,219,92,4186,Spruce_Fir
44393,3164,260,11,150,24,5693,195,246,190,2400,Lodgepole_Pine
17409,3208,41,14,295,0,1943,221,209,121,875,Spruce_Fir
6106,3119,22,19,972,250,2744,204,195,121,2105,Lodgepole_Pine
84309,3248,284,9,450,105,4482,196,240,184,1115,Lodgepole_Pine
17573,2989,178,11,127,38,4020,225,246,153,964,Lodgepole_Pine
69641,2979,118,17,295,138,5238,247,223,99,437,Lodgepole_Pine
61079,3362,357,9,242,-1,1341,205,223,155,3652,Spruce_Fir
22360,3171,215,13,499,94,5921,207,252,179,2372,Lodgepole_Pine
69220,3229,81,7,42,2,2403,230,227,129,2729,Spruce_Fir
100030,2910,240,4,170,23,4202,212,243,168,3800,Lodgepole_Pine
65581,1950,60,29,212,83,240,228,166,51,960,Ponderosa_Pine
17630,2949,80,9,210,30,5397,233,223,122,4020,Lodgepole_Pine
42424,2934,335,16,342,52,3116,183,218,173,1826,Spruce_Fir
41512,3549,69,21,927,264,2304,237,192,77,1490,Spruce_Fir
53131,2973,150,35,400,196,800,239,214,72,981,Lodgepole_Pine
96377,2886,4,13,95,19,4070,203,215,149,6205,Lodgepole_Pine
60169,2398,185,14,150,-5,42,222,249,157,212,Douglas_fir
107704,2942,95,8,134,39,4558,234,228,126,1699,Lodgepole_Pine
39588,3368,68,19,120,19,3019,236,198,86,1648,Krummholz
33298,3004,315,11,210,3,3104,192,231,180,1296,Spruce_Fir
99180,2672,117,13,330,25,721,242,227,112,1885,Lodgepole_Pine
83154,2986,109,20,797,188,3042,250,213,82,703,Lodgepole_Pine
37928,3142,310,11,228,32,1867,190,233,183,2632,Lodgepole_Pine
28501,2823,259,2,60,7,1057,213,240,165,216,Spruce_Fir
5142,3146,268,8,228,14,1221,199,243,184,1839,Lodgepole_Pine
64665,3137,25,18,190,14,5025,208,199,123,1318,Spruce_Fir
47123,2751,50,7,350,124,808,224,225,136,977,Lodgepole_Pine
21871,2972,10,11,85,7,847,209,219,147,2128,Lodgepole_Pine
77873,2802,59,15,134,2,124,230,207,105,1036,Lodgepole_Pine
30915,3131,53,14,417,72,1830,227,210,113,3315,Spruce_Fir
81163,2988,31,4,335,49,6091,219,230,148,3945,Cottonwood_Willow
45668,3079,333,6,67,4,2307,205,232,165,2139,Spruce_Fir
28783,2822,178,22,330,67,660,223,246,144,558,Aspen
11839,2132,298,39,67,39,1361,88,194,232,908,Ponderosa_Pine
4007,3114,81,3,192,36,1290,223,234,146,2908,Lodgepole_Pine
66871,3418,72,9,210,9,1697,231,223,125,3483,Spruce_Fir
61932,2944,328,10,60,7,2433,195,228,172,780,Spruce_Fir
69960,3336,217,14,0,0,4473,205,252,181,3371,Krummholz
15548,3044,69,13,495,106,2074,233,214,110,1650,Lodgepole_Pine
90832,3096,15,21,446,16,3360,196,191,126,3038,Spruce_Fir
45726,2861,159,7,124,11,2967,228,242,146,2588,Lodgepole_Pine
68583,3290,343,10,170,27,2067,200,225,163,2631,Spruce_Fir
3136,3121,40,8,120,15,5281,221,223,137,3225,Lodgepole_Pine
72742,2547,56,31,108,20,693,222,157,45,834,Lodgepole_Pine
28719,3101,353,11,60,15,5221,200,220,158,256,Spruce_Fir
22641,2850,162,14,30,0,3276,233,243,138,1932,Lodgepole_Pine
9228,2973,81,3,0,0,1822,223,234,146,3749,Spruce_Fir
68643,2726,55,9,404,28,2039,226,221,128,6030,Lodgepole_Pine
13974,2214,77,31,90,53,642,241,168,34,700,Ponderosa_Pine
86251,2955,19,19,190,-22,4435,202,196,125,2102,Lodgepole_Pine
20712,2908,17,23,424,95,3327,194,186,120,2379,Spruce_Fir
102803,2881,55,24,361,94,3251,226,180,74,816,Lodgepole_Pine
67510,3182,56,3,30,0,3601,222,232,146,3164,Spruce_Fir
56160,2989,356,15,30,3,5278,196,213,154,2498,Spruce_Fir
1658,3262,3,19,319,48,3197,190,199,143,3260,Lodgepole_Pine
99878,2664,132,7,150,36,3396,232,237,137,2434,Lodgepole_Pine
57126,2962,148,17,285,-13,5144,241,236,118,1410,Lodgepole_Pine
13821,2631,332,6,240,-15,426,207,233,165,1481,Lodgepole_Pine
5878,3086,310,7,30,5,4770,201,235,174,2421,Lodgepole_Pine
6254,2975,127,18,300,32,2524,247,225,99,2676,Lodgepole_Pine
38036,3305,12,11,618,128,1173,209,217,145,2416,Lodgepole_Pine
29476,3164,34,2,297,63,5223,219,235,153,418,Lodgepole_Pine
61872,2673,103,31,150,59,2641,253,185,36,6664,Lodgepole_Pine
55046,3219,104,14,108,21,1608,243,221,104,2830,Spruce_Fir
109026,3019,28,10,488,42,1154,216,217,136,2297,Lodgepole_Pine
32822,3054,74,15,492,187,6370,237,210,101,3840,Lodgepole_Pine
91294,2685,258,34,67,39,977,122,236,240,1416,Lodgepole_Pine
69898,2847,81,14,270,88,680,238,214,103,2160,Lodgepole_Pine
57621,2151,139,25,30,9,1415,248,222,86,300,Cottonwood_Willow
36517,3278,266,3,644,80,1150,211,241,167,1749,Spruce_Fir
75744,2945,278,7,582,39,5639,202,241,179,1978,Lodgepole_Pine
38532,2590,53,16,192,48,912,227,203,105,1208,Lodgepole_Pine
25822,3259,342,10,95,10,4599,198,224,165,779,Spruce_Fir
107942,3081,23,21,875,212,2642,202,189,117,2041,Lodgepole_Pine
110241,2397,35,18,277,127,834,215,198,113,930,Douglas_fir
63785,2929,27,7,700,305,671,218,225,144,426,Lodgepole_Pine
79481,2694,18,20,300,25,1254,200,193,124,2714,Lodgepole_Pine
46713,3805,325,19,834,359,5051,169,216,185,3124,Krummholz
11220,3165,42,13,1172,296,2925,222,212,123,2042,Lodgepole_Pine
43534,3306,47,8,180,16,3245,223,222,133,1907,Spruce_Fir
79486,3388,326,38,255,128,992,102,168,190,1532,Krummholz
49789,3379,52,9,228,-14,2122,225,221,130,3434,Krummholz
43785,3345,281,40,258,-39,3265,85,209,246,1909,Spruce_Fir
62976,2762,24,12,270,68,1340,213,214,135,926,Lodgepole_Pine
87686,2575,180,7,201,47,874,223,244,156,1329,Ponderosa_Pine
109265,2506,83,6,182,5,218,229,230,135,2927,Lodgepole_Pine
36293,2837,20,13,60,10,3446,210,211,136,5476,Lodgepole_Pine
17345,2647,4,15,201,42,2353,199,210,147,1412,Lodgepole_Pine
82801,3086,333,8,192,20,2241,201,229,168,2366,Lodgepole_Pine
13940,2686,7,11,30,6,2681,207,218,148,6643,Lodgepole_Pine
14441,2275,310,30,0,0,503,126,205,211,339,Ponderosa_Pine
9740,3011,28,10,60,15,859,216,217,136,1468,Lodgepole_Pine
86657,3204,335,9,671,128,360,200,228,167,1909,Lodgepole_Pine
71865,3370,348,7,268,38,1465,207,229,160,2039,Spruce_Fir
25870,2881,36,8,474,85,2711,220,221,137,3331,Lodgepole_Pine
51908,2785,313,13,268,54,1745,186,230,184,1082,Aspen
12820,2884,120,24,785,255,2771,252,212,73,1722,Lodgepole_Pine
97754,2854,73,6,421,56,2064,228,228,134,1608,Lodgepole_Pine
80181,3271,187,10,390,44,4143,222,248,159,2223,Krummholz
39310,2821,336,13,30,10,3538,191,222,170,6075,Lodgepole_Pine
40869,3449,133,10,60,0,2037,237,235,128,3144,Spruce_Fir
87153,2328,31,23,240,72,1699,206,182,102,959,Douglas_fir
43700,2633,49,19,247,58,1725,224,195,97,1451,Lodgepole_Pine
80558,2788,79,9,240,81,1463,232,224,124,892,Lodgepole_Pine
91066,2563,80,5,503,16,1194,227,230,137,1426,Ponderosa_Pine
94119,3235,62,16,418,102,787,232,207,103,5412,Spruce_Fir
83065,2940,59,7,0,0,1425,226,226,134,2430,Spruce_Fir
30517,2989,43,10,234,48,2866,222,219,131,1440,Lodgepole_Pine
94247,3211,20,17,531,135,601,207,203,129,1883,Lodgepole_Pine
11747,3211,51,6,247,12,4944,223,227,139,2135,Spruce_Fir
83603,3097,76,9,42,2,5132,231,224,126,2134,Lodgepole_Pine
108288,2623,109,20,162,11,1061,250,213,83,1819,Lodgepole_Pine
92137,2984,141,10,170,30,4421,235,237,132,2030,Lodgepole_Pine
61859,2977,239,22,474,268,2507,175,252,210,1036,Lodgepole_Pine
18181,3027,294,8,424,82,2883,199,238,179,1652,Spruce_Fir
32585,2972,17,11,60,10,5861,211,216,141,3531,Spruce_Fir
77509,3263,255,3,939,132,2062,213,241,166,2281,Spruce_Fir
88627,2913,24,6,108,7,4826,217,227,147,1795,Lodgepole_Pine
101393,2968,103,13,108,16,4968,241,224,110,4187,Spruce_Fir
14041,3243,274,9,153,15,541,195,243,187,1290,Spruce_Fir
64892,3266,182,11,90,9,3024,223,248,156,932,Spruce_Fir
84663,2861,25,4,458,44,2100,218,231,150,2175,Lodgepole_Pine
35437,3499,68,29,285,102,2526,235,168,44,3811,Krummholz
91375,2249,24,30,488,165,553,189,161,92,592,Ponderosa_Pine
38777,3286,39,9,175,-3,3355,221,220,134,1879,Spruce_Fir
70296,2044,82,35,124,90,162,242,157,14,42,Ponderosa_Pine
85350,2899,325,10,190,35,2942,196,230,173,1884,Spruce_Fir
34901,3219,18,16,339,55,4204,206,205,133,992,Spruce_Fir
58099,2967,106,14,277,78,3837,243,223,107,2445,Lodgepole_Pine
92810,3114,31,11,170,17,4980,217,217,134,2363,Lodgepole_Pine
92664,2777,280,38,212,131,1149,93,213,245,1492,Lodgepole_Pine
51791,3016,19,12,524,84,3321,211,214,138,871,Lodgepole_Pine
77491,2529,152,16,255,76,782,238,239,127,937,Ponderosa_Pine
2254,2211,134,28,42,14,849,251,214,70,1442,Cottonwood_Willow
54677,3061,66,13,390,-22,4845,232,214,111,1148,Spruce_Fir
84835,3186,307,17,330,92,2489,173,228,195,842,Spruce_Fir
22420,2961,327,7,108,13,5404,204,233,168,2270,Spruce_Fir
15980,2881,276,15,30,0,2066,180,242,202,1053,Aspen
65142,3114,46,17,150,32,5039,223,201,106,1448,Ponderosa_Pine
34319,2818,310,20,255,63,2408,160,221,199,949,Lodgepole_Pine
106721,2840,301,11,30,8,2463,189,235,186,2187,Spruce_Fir
18930,3397,32,17,543,48,3436,213,199,116,1546,Krummholz
89398,2740,196,13,162,36,3745,217,250,166,1953,Lodgepole_Pine
10452,2931,146,14,816,140,2445,238,237,126,1536,Lodgepole_Pine
31959,2735,16,28,60,24,240,185,171,111,600,Spruce_Fir
48443,2025,316,38,170,147,150,97,180,208,234,Ponderosa_Pine
70143,2835,81,19,95,19,3273,242,203,84,1806,Lodgepole_Pine
87472,3251,27,8,67,0,3146,217,222,141,2691,Krummholz
84734,2956,128,20,234,116,886,248,224,94,1216,Spruce_Fir
84648,3057,93,12,408,-2,4000,239,222,111,3540,Lodgepole_Pine
50327,2729,209,28,212,-6,1015,186,252,186,684,Lodgepole_Pine
85165,3304,354,10,808,267,3585,204,223,157,2184,Spruce_Fir
18251,3223,354,2,42,2,5842,215,235,157,1561,Spruce_Fir
6832,2792,174,23,85,14,3810,226,244,137,1304,Lodgepole_Pine
79521,2936,77,8,0,0,1136,231,225,127,1209,Lodgepole_Pine
89879,3011,59,12,319,26,4176,229,214,116,4164,Spruce_Fir
4707,2752,83,16,0,0,1493,241,210,94,1187,Spruce_Fir
60751,3246,51,12,430,33,6258,226,214,120,932,Spruce_Fir
14420,3111,140,19,120,5,2482,244,231,108,1762,Douglas_fir
70637,2324,272,26,485,186,582,144,237,228,1652,Ponderosa_Pine
63842,2765,80,36,90,-19,162,241,154,12,1410,Aspen
67860,2681,131,5,108,10,1401,228,237,144,1341,Lodgepole_Pine
29723,3264,189,17,240,58,1959,219,250,159,1489,Spruce_Fir
31305,3002,40,11,95,25,1900,221,216,129,1371,Lodgepole_Pine
5493,3173,346,2,371,25,5230,215,235,158,2535,Lodgepole_Pine
27458,3127,333,18,418,-11,2182,175,214,176,474,Spruce_Fir
37528,2963,253,16,30,3,1438,183,249,203,2582,Lodgepole_Pine
69387,3062,13,5,85,-4,3714,215,229,151,1786,Lodgepole_Pine
78832,2893,135,17,108,30,5100,244,231,110,4316,Lodgepole_Pine
8352,2590,20,12,30,6,1071,211,213,137,1663,Lodgepole_Pine
76708,3023,103,12,42,4,2549,240,225,113,1485,Lodgepole_Pine
67312,2303,301,24,175,56,771,147,222,212,391,Ponderosa_Pine
13365,2647,56,28,150,30,2340,225,168,57,782,Lodgepole_Pine
29053,3203,13,9,815,86,1999,212,222,148,2356,Spruce_Fir
