,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
76946,2959,270,4,331,134,2389,210,241,170,1939,Spruce_Fir
105738,3074,320,4,60,2,3645,209,236,165,2190,Spruce_Fir
43873,2935,147,8,268,15,4831,232,239,140,2638,Lodgepole_Pine
7268,3148,118,17,339,84,4185,246,223,100,700,Lodgepole_Pine
25516,2835,357,9,0,0,2866,206,224,156,2871,Lodgepole_Pine
104117,2991,351,10,300,-3,4525,203,224,159,2837,Lodgepole_Pine
25434,3186,65,12,150,-12,1663,231,216,116,1539,Lodgepole_Pine
67248,3254,47,11,391,100,4782,224,215,124,3382,Spruce_Fir
77138,2439,78,10,300,85,277,234,221,118,426,Ponderosa_Pine
56476,2913,281,22,67,26,5126,153,235,219,1273,Lodgepole_Pine
55880,2688,31,11,309,31,350,217,217,134,973,Lodgepole_Pine
44058,3210,4,13,150,22,664,203,215,149,1165,Lodgepole_Pine
70015,2214,224,27,212,137,342,173,253,205,618,Ponderosa_Pine
37591,2603,153,25,390,147,981,241,232,105,1020,Ponderosa_Pine
81868,3193,0,2,589,98,5265,216,235,156,2165,Spruce_Fir
40518,3122,135,7,120,6,663,231,237,139,2090,Spruce_Fir
44705,2680,150,20,124,35,1699,241,235,114,1323,Lodgepole_Pine
104704,3261,107,7,30,0,3596,233,232,131,3664,Krummholz
64272,3037,216,14,847,3,6068,205,253,181,3332,Lodgepole_Pine
103314,3327,178,19,376,69,4548,225,247,147,2700,Spruce_Fir
97357,3374,10,24,228,70,1981,187,184,127,2103,Spruce_Fir
1964,3445,92,34,745,160,2062,249,168,19,1698,Spruce_Fir
52098,3010,239,29,360,-56,2930,155,249,221,1050,Lodgepole_Pine
37501,2969,292,11,270,40,1158,188,238,189,560,Lodgepole_Pine
1028,3034,357,21,418,175,1082,183,198,149,3438,Spruce_Fir
69207,2761,11,8,0,0,1616,211,223,148,2418,Lodgepole_Pine
51941,3367,111,12,301,34,999,241,226,113,3765,Krummholz
16383,2787,98,10,430,57,2821,237,225,118,1838,Lodgepole_Pine
49375,3367,345,9,190,68,4191,202,225,162,3854,Krummholz
27238,2842,203,17,42,10,1020,209,253,174,1727,Lodgepole_Pine
88309,3208,347,8,30,0,3937,206,228,160,3504,Spruce_Fir
34497,2632,151,21,42,14,1724,241,235,113,1350,Lodgepole_Pine
22939,3135,240,21,600,94,1131,176,252,209,1074,Douglas_fir
24423,2781,215,27,295,161,598,184,253,193,1650,Lodgepole_Pine
26423,2414,328,23,360,167,836,156,206,185,1101,Douglas_fir
86097,3126,60,16,42,17,5161,231,206,103,1329,Spruce_Fir
32309,2903,18,10,30,4,3435,212,218,142,4170,Lodgepole_Pine
16700,3321,357,9,382,49,1110,206,224,156,541,Spruce_Fir
106508,2917,58,17,124,25,124,230,203,100,134,Spruce_Fir
60271,3081,110,16,90,-24,2525,246,220,97,1849,Spruce_Fir
25683,3057,18,12,384,21,1250,211,215,140,1884,Spruce_Fir
489,3177,187,8,90,1,706,221,246,159,1332,Spruce_Fir
80824,2801,13,9,85,14,2015,212,222,148,2597,Lodgepole_Pine
3459,3137,269,16,752,216,3342,175,244,207,2268,Spruce_Fir
21500,2643,42,17,319,-12,1666,220,200,110,1672,Lodgepole_Pine
7949,3077,59,14,42,4,5040,230,211,111,162,Lodgepole_Pine
82749,2879,121,25,182,52,1050,253,211,70,306,Aspen
24403,2992,302,24,553,193,2096,146,221,212,1092,Spruce_Fir
86397,2722,88,24,134,70,150,247,192,60,1103,Aspen
51197,3155,264,19,295,41,4739,169,245,213,3130,Spruce_Fir
99465,3198,15,11,800,181,1922,211,218,143,2383,Spruce_Fir
27709,3370,195,17,560,164,2078,215,252,166,1189,Spruce_Fir
3985,3385,214,7,1092,183,3037,213,247,170,1307,Krummholz
35928,2982,266,19,272,53,5883,169,244,213,1371,Lodgepole_Pine
33330,2947,37,11,67,2,819,219,215,129,2236,Spruce_Fir
53228,3120,209,6,42,0,2442,216,246,166,2121,Spruce_Fir
7435,2673,40,8,351,18,1507,221,222,136,6012,Lodgepole_Pine
17751,2708,315,9,67,11,2448,197,233,176,4652,Lodgepole_Pine
13619,2770,8,9,297,22,1681,210,223,150,1945,Spruce_Fir
25663,3007,33,16,845,180,1434,215,204,120,2676,Lodgepole_Pine
39437,3183,288,2,247,7,4934,213,239,164,2373,Lodgepole_Pine
17355,2791,30,16,297,95,1072,213,203,121,1772,Lodgepole_Pine
100460,2785,329,11,162,36,1674,194,227,173,2624,Lodgepole_Pine
23939,2789,166,12,30,3,1194,230,244,143,1113,Ponderosa_Pine
88547,2672,36,13,300,72,1294,219,211,126,2137,Lodgepole_Pine
100421,2728,189,9,309,33,2248,221,247,160,1622,Lodgepole_Pine
61903,3050,340,21,228,21,811,171,205,170,1535,Spruce_Fir
25531,3270,246,22,60,23,1170,169,250,215,1618,Spruce_Fir
93822,2916,60,14,671,118,2694,230,211,110,454,Spruce_Fir
56273,2955,332,8,582,36,4845,201,230,168,5303,Spruce_Fir
68414,3171,69,19,201,16,1505,237,199,87,1663,Spruce_Fir
10203,3057,75,20,30,14,1140,240,199,81,2412,Spruce_Fir
44986,3184,42,21,443,45,4899,219,190,98,3144,Spruce_Fir
104099,3021,42,7,85,2,3225,221,225,138,1511,Spruce_Fir
50458,3112,75,21,379,135,644,240,194,74,1507,Spruce_Fir
41044,2972,95,5,234,31,4827,229,232,138,4381,Lodgepole_Pine
61523,2398,87,18,127,13,484,244,207,87,902,Cottonwood_Willow
104187,2816,76,14,190,34,2335,237,212,104,3422,Lodgepole_Pine
87499,2764,35,10,60,12,1369,219,218,134,2185,Spruce_Fir
67613,2826,29,7,0,0,2451,218,224,142,2634,Spruce_Fir
104769,3314,94,32,124,51,2170,250,173,0,745,Krummholz
86335,3099,68,25,342,85,3208,236,181,61,1771,Spruce_Fir
7543,2754,35,6,42,4,1871,219,227,144,2730,Lodgepole_Pine
892,3032,10,20,470,259,874,194,195,134,1390,Spruce_Fir
82898,3285,277,22,150,26,3370,154,238,220,1482,Spruce_Fir
63289,2801,78,16,60,19,547,239,209,95,871,Lodgepole_Pine
8000,3038,129,13,120,-5,3303,241,232,119,577,Lodgepole_Pine
99816,2981,77,14,67,9,902,237,212,103,2670,Lodgepole_Pine
4026,3352,308,19,534,70,1994,166,225,198,3160,Spruce_Fir
70343,2596,208,10,400,78,2320,213,250,171,395,Ponderosa_Pine
36657,2831,3,13,85,20,4126,202,215,149,5197,Douglas_fir
72431,3333,135,16,283,84,2613,244,231,112,2971,Lodgepole_Pine
39280,2889,176,11,242,69,3842,226,246,152,1492,Lodgepole_Pine
80412,3099,114,15,228,64,660,244,224,105,443,Spruce_Fir
15584,3171,154,23,309,80,3734,240,235,111,787,Lodgepole_Pine
73377,3054,190,31,417,265,2672,204,245,153,1618,Spruce_Fir
93239,2929,11,1,454,9,1077,217,236,156,268,Lodgepole_Pine
101764,2535,38,17,67,0,2624,218,201,113,781,Douglas_fir
84441,3238,355,15,997,151,1645,195,213,154,771,Spruce_Fir
67283,3309,134,16,924,193,2522,244,230,110,2314,Spruce_Fir
37640,3196,145,16,242,38,2490,241,236,119,636,Spruce_Fir
29498,3296,314,15,616,78,4524,180,228,187,1048,Spruce_Fir
69379,2998,29,8,577,103,1103,217,222,140,1788,Aspen
104093,3126,59,15,210,-48,1366,230,208,107,1355,Spruce_Fir
18933,3011,109,16,268,56,3142,245,221,99,6284,Spruce_Fir
99229,3084,138,7,60,0,1717,231,238,139,2230,Spruce_Fir
20075,2960,61,7,514,40,2197,226,225,133,2711,Spruce_Fir
94582,2914,238,3,120,21,272,214,242,166,511,Lodgepole_Pine
92773,3056,50,7,457,59,2871,224,225,136,807,Cottonwood_Willow
41700,3166,24,3,382,21,4264,218,233,152,841,Lodgepole_Pine
14972,2531,33,7,60,-2,1487,219,226,143,4414,Lodgepole_Pine
9873,3045,285,14,95,8,3050,181,239,198,1753,Lodgepole_Pine
76027,2512,293,10,30,2,1405,191,238,187,1581,Lodgepole_Pine
23698,3154,324,9,90,11,2473,198,231,172,924,Spruce_Fir
44311,2926,330,17,150,19,3547,177,217,178,1537,Lodgepole_Pine
90676,2124,121,27,391,189,402,253,207,64,481,Ponderosa_Pine
73564,3299,19,17,180,29,3833,205,202,129,1921,Spruce_Fir
108588,3001,249,41,495,70,2107,102,230,242,1148,Lodgepole_Pine
31586,2912,49,19,604,-20,1992,224,196,99,2880,Spruce_Fir
68531,2934,46,16,108,26,2442,223,202,108,1846,Spruce_Fir
89847,2871,291,6,30,11,750,203,239,175,600,Spruce_Fir
