,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
71099,2209,68,18,192,109,382,236,200,89,458,Douglas_fir
63960,2808,233,21,365,200,1379,180,253,204,1064,Lodgepole_Pine
271,3065,353,8,60,3,3740,207,227,158,376,Spruce_Fir
95348,2640,259,2,212,12,272,213,240,165,1650,Lodgepole_Pine
105302,3272,76,15,571,93,4169,238,210,99,2713,Spruce_Fir
67852,3103,135,18,108,0,3630,245,229,105,2374,Spruce_Fir
46677,3199,205,7,277,22,2539,216,246,166,1055,Spruce_Fir
43785,3345,281,40,258,-39,3265,85,209,246,1909,Spruce_Fir
7599,3727,5,17,984,318,4934,195,204,143,3092,Krummholz
22866,3316,99,9,420,-13,1505,235,228,125,2115,Spruce_Fir
11103,3251,35,10,30,0,3263,219,218,134,2837,Krummholz
55104,2612,357,9,481,-27,765,206,224,156,808,Ponderosa_Pine
67036,3234,12,14,60,13,3515,205,210,140,2337,Spruce_Fir
79838,2905,29,13,67,1,1974,215,210,129,2206,Lodgepole_Pine
26899,3103,272,20,513,182,3116,162,241,216,2248,Lodgepole_Pine
59911,2804,66,13,60,6,2281,232,214,111,3077,Spruce_Fir
34794,2429,240,5,510,123,875,210,244,172,1234,Ponderosa_Pine
20379,2921,215,10,201,35,1982,211,249,174,1742,Douglas_fir
10916,3038,77,11,324,40,4201,234,220,117,2479,Spruce_Fir
7485,3119,248,8,108,4,5541,202,247,182,3115,Lodgepole_Pine
78766,3293,115,15,360,19,967,245,224,103,3398,Lodgepole_Pine
56944,2882,111,12,60,6,3036,240,227,116,1706,Lodgepole_Pine
47669,3265,23,12,721,41,2919,213,215,137,3360,Spruce_Fir
102293,2953,84,12,108,9,4911,237,220,113,446,Lodgepole_Pine
94075,3205,70,9,108,-9,2940,230,223,125,1679,Spruce_Fir
59658,2854,111,7,518,53,2616,232,233,134,2825,Lodgepole_Pine
72530,2529,135,2,218,17,85,223,238,151,1784,Douglas_fir
71320,3050,170,7,170,10,418,225,243,152,1065,Lodgepole_Pine
43135,3270,31,15,175,-12,4227,215,207,125,3540,Spruce_Fir
62933,2633,37,17,124,36,2268,217,201,114,1167,Lodgepole_Pine
63131,2903,26,25,350,90,2782,199,178,104,1706,Douglas_fir
77991,3249,28,6,426,34,1406,218,228,146,2279,Spruce_Fir
44255,3111,199,14,525,41,1991,215,251,168,882,Spruce_Fir
20681,2790,255,21,170,70,2301,168,248,215,319,Lodgepole_Pine
34073,2694,43,11,351,8,1121,222,215,126,2002,Lodgepole_Pine
77857,3257,315,7,170,14,5653,202,235,172,658,Spruce_Fir
73467,2647,347,9,283,22,1054,204,226,161,1482,Lodgepole_Pine
49869,3298,56,12,242,-9,1953,228,214,117,1176,Krummholz
41808,3451,205,12,626,116,2706,213,251,171,1482,Spruce_Fir
48490,2470,294,24,212,87,870,146,226,217,1348,Lodgepole_Pine
64544,2867,344,32,301,76,1328,141,174,160,2490,Krummholz
