Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
13090,2555,3,60,190,135,684,67,53,65,1470,Lodgepole_Pine
87996,2927,68,11,571,129,2866,232,218,117,417,Spruce_Fir
14134,2996,357,9,30,1,2824,207,225,156,1611,Spruce_Fir
2867,3023,85,20,0,0,1020,244,202,79,1320,Spruce_Fir
110079,2378,339,19,404,195,1423,176,209,170,518,Ponderosa_Pine
51230,2722,63,11,362,39,426,230,218,120,1116,Lodgepole_Pine
99112,3095,154,22,324,96,540,240,235,114,1594,Lodgepole_Pine
4611,3132,53,22,713,-42,4147,226,187,84,4117,Spruce_Fir
34992,2929,96,23,153,43,5868,250,200,66,4652,Lodgepole_Pine
73046,3174,294,23,270,97,1652,148,226,216,2212,Lodgepole_Pine
27108,2439,303,24,60,25,376,145,220,211,934,Ponderosa_Pine
35164,3418,30,18,716,224,3330,212,197,116,1723,Krummholz
91311,2413,88,34,60,19,666,246,163,16,1144,Ponderosa_Pine
41502,2964,69,22,30,-11,787,237,191,75,819,Spruce_Fir
47360,2668,307,30,228,79,966,125,206,214,1082,Spruce_Fir
47175,2666,256,2,0,0,1570,214,240,163,1337,Spruce_Fir
71319,2893,174,26,162,46,4023,225,243,134,1426,Lodgepole_Pine
7618,3198,55,15,228,3,5260,228,207,109,1242,Spruce_Fir
83352,2521,293,12,331,38,300,187,238,190,1809,Ponderosa_Pine
55554,2627,203,14,182,29,2300,212,252,171,1952,Lodgepole_Pine
58367,3334,87,12,90,1,799,238,220,111,3726,Lodgepole_Pine
65427,3259,107,28,467,158,3336,254,195,49,497,Spruce_Fir
47450,3393,284,11,979,224,4566,190,240,190,2799,Krummholz
83219,3119,328,3,384,73,5038,212,236,162,696,Lodgepole_Pine
94058,3070,206,6,323,48,1406,216,246,165,732,Lodgepole_Pine
79792,3244,56,5,417,39,3111,224,228,140,3861,Lodgepole_Pine
64674,2122,5,22,0,0,902,186,192,138,309,Cottonwood_Willow
34542,3249,231,13,212,28,3830,199,252,189,2646,Spruce_Fir
45013,3076,0,9,67,5,1689,208,224,154,1742,Spruce_Fir
7018,3059,61,21,242,26,4602,232,192,83,850,Lodgepole_Pine
46182,2263,37,36,30,24,1465,195,140,55,983,Ponderosa_Pine
73587,3044,346,38,258,57,2696,123,154,152,2480,Spruce_Fir
15174,2782,43,16,671,100,607,221,202,111,1300,Lodgepole_Pine
19446,3001,196,20,384,34,4648,211,252,167,1546,Lodgepole_Pine
35206,3144,105,29,150,45,1329,254,191,44,2274,Spruce_Fir
37304,3049,358,17,295,85,2465,192,207,151,1282,Spruce_Fir
74854,3083,344,15,30,5,805,189,216,164,2443,Spruce_Fir
15133,3135,97,20,859,30,866,248,207,79,1699,Lodgepole_Pine
67513,2909,347,8,467,39,4405,204,227,161,5550,Spruce_Fir
87930,3097,137,20,180,-8,2442,246,228,101,1813,Lodgepole_Pine
92867,3086,101,5,85,-6,3878,228,233,139,1172,Spruce_Fir
1672,2703,21,21,301,99,1604,202,192,120,2621,Lodgepole_Pine
28735,3215,235,23,636,136,3502,173,253,210,2001,Spruce_Fir
108135,2977,98,9,309,44,3772,235,228,124,1973,Lodgepole_Pine
99336,3283,91,10,108,15,5768,235,225,120,661,Spruce_Fir
72271,2876,287,27,234,54,2648,135,227,226,696,Lodgepole_Pine
7050,2502,24,6,30,-5,212,217,226,146,666,Lodgepole_Pine
36770,2941,328,14,30,9,1380,186,224,177,2402,Spruce_Fir
38806,2771,65,23,272,114,277,235,187,73,808,Aspen
66475,3055,240,19,180,43,2255,180,252,206,1748,Lodgepole_Pine
37316,3304,205,17,212,63,3441,208,253,176,511,Ponderosa_Pine
28907,2798,17,34,0,0,4286,172,149,95,5208,Lodgepole_Pine
54092,2978,269,18,270,92,6192,170,244,211,4999,Lodgepole_Pine
76478,3261,30,9,918,-29,1530,218,220,138,2905,Lodgepole_Pine
74983,2708,336,13,67,17,1978,191,222,170,6378,Lodgepole_Pine
16472,2958,54,8,912,192,2584,225,222,130,751,Lodgepole_Pine
37062,2995,146,7,618,69,5144,230,239,142,6133,Lodgepole_Pine
16614,2612,30,7,30,-1,808,218,226,143,1708,Lodgepole_Pine
6765,3207,301,29,430,118,376,129,214,219,1057,Spruce_Fir
53123,2469,347,31,212,66,1198,145,173,156,841,Ponderosa_Pine
3685,2633,105,13,190,21,808,241,224,110,990,Lodgepole_Pine
88496,3424,339,33,339,174,992,134,175,169,1521,Krummholz
31254,2950,324,15,0,0,4886,182,223,181,4126,Spruce_Fir
55264,3132,49,9,552,-29,4132,224,221,131,4475,Spruce_Fir
