,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
72134,2640,105,11,0,0,1146,240,226,115,808,Lodgepole_Pine
38473,2888,68,12,743,101,3046,232,216,114,1590,Lodgepole_Pine
66693,2352,345,29,192,113,1296,149,180,160,1100,Ponderosa_Pine
37124,2751,325,16,42,13,1507,179,222,181,2620,Lodgepole_Pine
32136,3144,5,8,655,-21,660,210,225,152,1657,Spruce_Fir
74471,3125,13,3,85,-7,2079,216,233,154,960,Spruce_Fir
32519,3006,60,8,182,14,3060,226,224,132,1773,Lodgepole_Pine
60867,2741,173,14,90,8,1012,228,246,147,604,Ponderosa_Pine
52348,3056,13,3,60,1,3535,216,233,154,1655,Lodgepole_Pine
36832,2273,186,23,430,127,1358,216,249,154,836,Cottonwood_Willow
31565,2976,187,8,470,55,2148,221,246,159,2164,Lodgepole_Pine
3559,3184,54,13,361,41,4646,227,211,114,2646,Spruce_Fir
50274,3259,68,20,474,80,4819,236,195,81,3237,Spruce_Fir
28193,3251,260,12,592,35,543,190,247,195,1565,Spruce_Fir
30945,3165,26,22,485,89,518,204,188,112,1731,Lodgepole_Pine
8315,2725,357,5,175,-2,1550,213,231,157,4081,Lodgepole_Pine
58648,2591,63,7,210,75,1630,226,226,134,1922,Lodgepole_Pine
85379,3110,266,12,391,56,362,190,245,194,807,Lodgepole_Pine
103381,2816,31,3,30,0,1302,219,233,151,994,Spruce_Fir
37624,2563,200,38,90,-29,450,177,241,168,931,Lodgepole_Pine
28948,3093,155,7,330,-15,6596,228,241,146,2905,Lodgepole_Pine
65955,2733,237,37,67,34,2139,131,242,227,900,Lodgepole_Pine
54268,3022,23,24,212,58,2402,199,181,110,1266,Spruce_Fir
11137,3003,112,21,306,110,2092,250,213,81,1507,Lodgepole_Pine
92618,3120,147,7,330,5,1318,229,239,143,2147,Spruce_Fir
34768,2939,90,18,255,46,5613,245,208,85,3960,Lodgepole_Pine
44455,2962,356,9,150,-3,3690,205,224,156,1610,Lodgepole_Pine
42538,2739,258,8,0,0,1020,201,245,182,1504,Lodgepole_Pine
5913,2985,335,5,860,147,1181,209,233,163,2125,Lodgepole_Pine
71553,3212,13,15,300,31,1667,204,208,139,2024,Lodgepole_Pine
70437,2896,270,22,60,29,6260,157,241,221,4452,Lodgepole_Pine
77773,3024,70,9,216,19,2249,230,223,125,3037,Lodgepole_Pine
14057,3147,6,24,124,41,1194,183,185,132,2742,Spruce_Fir
13278,2819,331,12,67,15,2255,191,225,173,2190,Spruce_Fir
65007,2813,31,6,30,0,1556,219,228,145,2424,Lodgepole_Pine
18009,3374,342,18,644,175,808,180,210,167,648,Spruce_Fir
34968,2815,30,14,391,49,1906,215,208,126,912,Aspen
64287,2604,71,17,408,34,2954,236,205,95,2856,Spruce_Fir
