,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
81350,3185,282,19,484,44,162,163,238,213,2306,Lodgepole_Pine
101201,3215,306,8,90,4,1187,197,235,178,2612,Spruce_Fir
97296,2677,52,14,350,82,1321,226,209,113,2034,Lodgepole_Pine
98514,2863,125,15,182,-41,1293,244,228,110,1831,Spruce_Fir
51113,2574,70,9,481,13,1134,230,223,125,4001,Lodgepole_Pine
87403,2785,114,9,134,7,3036,235,232,128,6442,Lodgepole_Pine
98296,3116,22,11,134,16,3422,213,217,139,2936,Spruce_Fir
26837,2890,210,15,150,44,2082,207,253,178,1271,Lodgepole_Pine
108391,2899,242,22,67,30,2654,173,251,212,967,Lodgepole_Pine
35133,2689,29,23,120,57,1116,205,184,106,1871,Lodgepole_Pine
29121,3270,88,14,180,0,3415,240,216,103,1242,Spruce_Fir
64928,3226,63,7,362,13,6187,226,226,134,990,Spruce_Fir
63891,2959,339,7,120,18,2148,206,231,163,480,Spruce_Fir
92575,3234,115,10,342,29,3274,237,231,124,4576,Spruce_Fir
92588,2948,52,6,443,81,3188,223,227,140,2295,Lodgepole_Pine
22098,2936,4,12,90,17,4660,204,218,150,5934,Lodgepole_Pine
98622,2347,317,32,153,51,1296,120,194,205,930,Ponderosa_Pine
8003,3251,343,10,95,16,4480,200,225,163,830,Spruce_Fir
99948,3169,5,11,607,59,1816,206,219,150,2564,Spruce_Fir
26465,3143,151,12,300,-8,2967,235,240,133,1062,Lodgepole_Pine
68248,2607,90,32,42,15,1448,248,171,25,272,Lodgepole_Pine
79516,2321,141,9,242,59,85,234,238,135,134,Ponderosa_Pine
21367,3125,149,14,90,8,598,237,239,128,1746,Lodgepole_Pine
50847,2916,131,14,60,13,4669,242,232,116,1588,Lodgepole_Pine
30840,2721,28,6,300,13,1075,218,228,146,2173,Lodgepole_Pine
33196,2166,314,19,182,102,547,166,222,194,400,Ponderosa_Pine
97150,3031,71,19,552,118,4512,238,199,85,3923,Spruce_Fir
89712,3032,313,11,67,17,1832,189,231,182,1574,Spruce_Fir
85284,3157,143,14,134,28,2215,239,236,123,3151,Spruce_Fir
98149,3067,77,24,351,90,537,242,188,63,1388,Lodgepole_Pine
74629,3139,315,4,30,4,700,208,236,167,1087,Spruce_Fir
77933,2719,199,13,285,6,2089,215,251,168,1505,Lodgepole_Pine
2346,2690,99,8,90,18,973,233,229,128,1917,Lodgepole_Pine
35028,3071,315,7,95,2,124,201,234,172,2016,Spruce_Fir
104251,3209,117,3,30,-2,4821,225,236,146,1822,Spruce_Fir
30332,2622,32,11,90,-6,757,218,217,134,1706,Lodgepole_Pine
46576,3285,212,23,95,25,2420,193,254,186,607,Krummholz
69510,2758,35,9,295,20,2825,219,220,136,2308,Lodgepole_Pine
24237,3115,65,15,30,-3,2654,233,207,102,1849,Spruce_Fir
73884,2880,340,24,256,27,2697,162,197,170,999,Lodgepole_Pine
9830,3153,58,8,418,18,1830,226,224,132,3013,Lodgepole_Pine
14156,3001,124,3,878,226,1057,225,237,146,2372,Lodgepole_Pine
89255,2242,115,33,256,44,721,254,189,34,735,Ponderosa_Pine
98488,2758,330,18,42,14,2263,176,216,179,865,Spruce_Fir
41812,3300,270,10,247,43,3564,193,244,190,1839,Spruce_Fir
77617,3011,356,28,390,105,2602,165,178,143,1442,Lodgepole_Pine
87388,3206,103,23,391,51,1406,251,203,67,1634,Lodgepole_Pine
57112,2002,91,43,90,61,120,241,135,0,342,Ponderosa_Pine
43916,2999,231,15,882,163,2791,196,252,192,1448,Lodgepole_Pine
52342,3263,93,13,480,76,1919,240,220,108,1908,Spruce_Fir
25631,3249,153,24,552,150,446,241,233,107,4338,Lodgepole_Pine
78452,3210,349,14,350,59,2964,194,217,160,706,Spruce_Fir
934,2837,75,23,216,91,841,240,190,67,1266,Lodgepole_Pine
16798,3189,337,13,424,113,1260,190,221,170,1741,Cottonwood_Willow
2409,2801,82,26,234,60,2474,245,186,55,807,Lodgepole_Pine
23785,3292,113,20,258,-40,764,250,215,85,3551,Lodgepole_Pine
15758,2828,352,23,424,143,2556,174,194,154,2086,Lodgepole_Pine
50086,3305,248,17,470,81,3275,181,250,206,1256,Lodgepole_Pine
91273,2932,64,7,127,-4,1806,227,226,133,182,Spruce_Fir
7360,2463,261,19,127,52,1406,169,246,213,600,Douglas_fir
28717,2988,135,2,457,62,4986,222,238,151,6274,Lodgepole_Pine
106792,3289,50,25,228,82,1953,222,178,76,2250,Spruce_Fir
55129,3142,135,9,0,0,1310,235,236,132,2550,Spruce_Fir
17063,3415,186,12,437,20,2741,222,248,158,1776,Spruce_Fir
22558,2928,303,11,295,56,1124,189,235,186,1878,Douglas_fir
81379,3315,3,16,589,107,1047,196,207,146,524,Spruce_Fir
53052,3316,290,11,270,64,4668,189,239,190,918,Spruce_Fir
53571,2677,96,9,474,8,1032,234,228,125,2743,Lodgepole_Pine
27851,3018,163,14,470,10,6430,233,243,138,2893,Lodgepole_Pine
79415,2941,356,8,124,24,1075,208,226,156,2221,Lodgepole_Pine
44871,2970,28,18,228,22,582,210,198,118,1782,Spruce_Fir
89841,3142,57,22,108,47,4729,229,189,82,1761,Spruce_Fir
107413,3030,87,8,362,61,5282,232,227,127,973,Lodgepole_Pine
25199,3322,125,4,595,-2,722,226,237,145,4424,Spruce_Fir
29649,2854,96,9,212,23,2461,234,228,125,2655,Lodgepole_Pine
98529,3190,97,8,306,56,990,233,229,129,2053,Spruce_Fir
72047,3237,140,11,330,32,3318,236,237,130,4575,Spruce_Fir
27215,2862,95,19,459,72,573,247,208,81,700,Spruce_Fir
43441,2899,102,10,335,-28,582,237,227,120,1899,Lodgepole_Pine
103651,2903,259,2,162,1,5315,213,240,165,5601,Krummholz
68429,2814,25,5,162,16,997,218,229,148,2701,Lodgepole_Pine
4156,3067,327,25,228,53,3565,151,202,187,2098,Spruce_Fir
4354,2578,59,6,390,8,2748,224,228,139,2773,Spruce_Fir
76311,2800,348,14,42,9,2106,193,216,161,2981,Lodgepole_Pine
75303,3077,120,16,218,82,3930,245,225,104,5126,Spruce_Fir
36823,3162,168,25,268,46,2524,231,240,126,3339,Lodgepole_Pine
100563,2885,41,5,0,0,1500,221,228,143,2081,Ponderosa_Pine
60597,3339,82,22,90,27,2349,244,196,71,2131,Spruce_Fir
1459,3048,209,2,272,127,2868,217,241,161,2282,Lodgepole_Pine
58958,2413,87,9,330,23,966,234,225,123,977,Ponderosa_Pine
97539,3091,139,10,150,22,1340,236,237,131,3361,Spruce_Fir
77621,2578,58,4,424,22,1366,223,230,143,1605,Aspen
4504,3202,48,11,212,37,3323,224,215,123,3578,Krummholz
35857,2801,212,25,42,19,1328,190,254,188,2123,Lodgepole_Pine
81644,3014,354,18,124,22,212,186,205,155,1655,Spruce_Fir
33322,2462,96,18,277,106,834,246,211,87,1124,Ponderosa_Pine
52239,2773,345,18,124,30,3704,182,209,164,1168,Lodgepole_Pine
49251,3011,93,9,162,13,4069,235,226,121,2616,Lodgepole_Pine
76463,2791,189,21,150,39,1266,215,250,159,1621,Lodgepole_Pine
8493,3127,67,5,201,4,2599,226,229,138,1012,Spruce_Fir
43183,2778,110,14,90,-23,815,243,224,107,2143,Spruce_Fir
955,2727,38,11,108,9,2219,220,215,128,6777,Spruce_Fir
60916,2520,105,16,42,10,1480,246,218,96,1600,Lodgepole_Pine
25473,3468,295,19,1158,337,4223,163,231,207,2697,Krummholz
99898,3021,254,11,603,30,5839,195,247,191,4800,Lodgepole_Pine
