"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
21,3270,63,13,42,10,6198,231,213,112,306,"Spruce_Fir",21
33,3321,43,8,649,107,1050,222,222,136,2495,"Lodgepole_Pine",33
55,3231,99,17,437,70,1116,245,215,93,1908,"Spruce_Fir",55
148,2988,145,24,342,138,6113,245,228,97,4112,"Krummholz",148
161,2874,7,17,547,184,2605,198,205,142,2016,"Lodgepole_Pine",161
177,2614,119,22,361,79,1548,251,215,81,2134,"Ponderosa_Pine",177
278,2952,43,22,170,49,4568,217,185,92,4672,"Spruce_Fir",278
327,2766,327,7,175,-3,1866,204,233,168,2758,"Lodgepole_Pine",327
351,2350,277,16,323,16,150,175,241,205,726,"Ponderosa_Pine",351
420,3135,179,13,210,0,2131,225,247,152,660,"Spruce_Fir",420
452,3149,45,4,240,39,1784,221,231,146,2568,"Spruce_Fir",452
632,2023,84,35,150,76,190,244,157,12,485,"Ponderosa_Pine",632
1041,2967,349,14,42,7,4791,194,217,160,1155,"Lodgepole_Pine",1041
1204,3244,9,12,1026,227,2151,206,216,146,2160,"Krummholz",1204
1316,3336,268,22,134,47,3503,158,242,220,1602,"Spruce_Fir",1316
1418,2982,37,14,60,7,4179,219,207,121,2255,"Lodgepole_Pine",1418
1570,2500,357,14,30,9,1130,197,213,153,4418,"Lodgepole_Pine",1570
1614,3490,163,24,201,83,4018,234,238,120,4023,"Krummholz",1614
1760,3301,107,6,60,-2,1423,231,232,134,1400,"Spruce_Fir",1760
1837,3098,349,8,162,21,2173,205,226,160,1670,"Spruce_Fir",1837
1956,2780,250,8,421,53,1920,203,246,181,1218,"Lodgepole_Pine",1956
2462,2709,319,13,192,1,934,185,227,182,1374,"Lodgepole_Pine",2462
2523,3070,30,21,450,28,4751,208,190,110,3276,"Spruce_Fir",2523
2792,3162,205,13,124,21,2486,212,252,172,960,"Lodgepole_Pine",2792
2821,3203,304,14,270,82,1253,181,232,191,2163,"Spruce_Fir",2821
2913,3336,266,14,212,45,3071,185,245,199,997,"Spruce_Fir",2913
2969,3392,114,6,150,26,4373,232,233,135,4322,"Krummholz",2969
3276,3074,134,14,108,11,4993,241,233,118,2030,"Lodgepole_Pine",3276
3435,2973,300,17,633,339,1523,169,231,201,1844,"Lodgepole_Pine",3435
3697,2986,245,7,300,42,255,206,246,177,1362,"Lodgepole_Pine",3697
3913,2777,115,7,402,41,1670,232,233,134,2940,"Lodgepole_Pine",3913
3964,2815,48,16,150,33,1994,225,202,107,2012,"Aspen",3964
4065,2812,43,20,242,151,256,220,192,99,1425,"Aspen",4065
