Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
107269,2999,317,9,510,84,2736,195,232,176,1682,Lodgepole_Pine
41339,2718,47,18,30,7,1291,223,197,102,1657,Lodgepole_Pine
82129,2917,55,11,272,65,3520,227,215,120,5198,Lodgepole_Pine
93564,2125,230,30,300,127,484,161,251,213,638,Ponderosa_Pine
93867,3075,38,8,313,-8,4966,220,223,138,1167,Spruce_Fir
17277,2235,321,25,190,79,1324,148,206,194,926,Ponderosa_Pine
58589,3152,330,11,830,283,834,193,226,172,1716,Lodgepole_Pine
39282,2847,63,34,450,209,895,227,151,29,700,Lodgepole_Pine
47592,2956,345,14,85,19,1294,192,217,163,2335,Lodgepole_Pine
58352,3149,147,15,720,108,957,239,237,124,2003,Lodgepole_Pine
87387,2863,354,12,350,14,2940,200,219,157,2809,Lodgepole_Pine
16304,3073,101,5,324,8,1405,228,233,139,1510,Lodgepole_Pine
78776,3081,133,23,309,79,633,249,222,87,1480,Lodgepole_Pine
54423,2660,180,8,30,4,3449,223,245,156,2080,Lodgepole_Pine
26958,2937,59,16,569,171,1645,231,205,102,1922,Lodgepole_Pine
37844,3159,25,9,30,4,3797,216,221,141,1396,Spruce_Fir
106759,3023,302,20,0,0,2934,162,227,204,1771,Spruce_Fir
36142,3237,140,11,330,32,3318,236,237,130,4575,Spruce_Fir
29709,2787,85,32,240,139,240,246,167,24,2525,Aspen
51638,3034,0,6,807,115,5433,212,229,155,5588,Lodgepole_Pine
24713,3172,101,14,242,12,5262,243,220,103,2846,Lodgepole_Pine
11169,2113,322,15,256,109,366,180,223,183,607,Ponderosa_Pine
79495,3029,18,4,42,4,5049,217,231,152,2577,Spruce_Fir
43146,2990,122,15,541,97,268,244,227,109,589,Spruce_Fir
4220,3239,7,8,324,41,1008,210,224,151,1426,Spruce_Fir
55070,3294,127,17,256,80,1045,246,227,104,2672,Lodgepole_Pine
62959,3262,319,18,382,111,2594,171,220,189,268,Spruce_Fir
2203,2938,79,21,339,112,485,242,197,76,553,Spruce_Fir
3298,3178,67,6,569,36,3245,227,228,135,3946,Spruce_Fir
106578,3055,343,38,300,74,192,119,156,158,1301,Spruce_Fir
92312,3018,43,10,30,5,1194,222,219,131,1473,Spruce_Fir
17418,3309,284,43,255,-53,3273,73,200,246,1965,Spruce_Fir
1897,3178,132,15,90,13,1442,243,231,114,1758,Lodgepole_Pine
26202,3056,61,6,30,4,4787,225,228,137,994,Lodgepole_Pine
35561,3240,27,11,700,79,2675,216,216,136,3355,Spruce_Fir
89025,3047,95,16,120,13,3928,244,214,94,4015,Spruce_Fir
29011,3163,3,20,255,35,4015,188,197,142,938,Spruce_Fir
87240,3399,34,15,589,160,3095,216,206,121,2160,Krummholz
78070,3211,342,28,618,131,1103,152,187,166,1698,Spruce_Fir
109323,3313,158,10,480,171,1260,231,242,141,2402,Lodgepole_Pine
14124,2972,158,11,391,76,5342,232,242,140,4425,Lodgepole_Pine
16591,2676,1,39,175,-36,1794,137,139,117,4381,Lodgepole_Pine
43365,2788,0,1,30,0,2125,217,236,156,2052,Spruce_Fir
12266,2609,315,5,0,0,547,207,236,167,1332,Lodgepole_Pine
7177,2942,288,10,481,308,1416,191,239,188,1694,Lodgepole_Pine
99520,2459,124,16,42,6,854,245,227,106,726,Ponderosa_Pine
59965,2839,328,9,60,3,2779,199,230,170,2477,Spruce_Fir
85670,2881,67,14,379,45,1774,233,212,109,2873,Lodgepole_Pine
