,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
43375,3184,46,13,553,74,1842,224,211,119,3065,Lodgepole_Pine
27703,3129,213,13,90,-1,1639,208,252,177,2216,Spruce_Fir
6471,3057,16,16,524,20,3707,204,205,134,2700,Lodgepole_Pine
60168,2757,348,12,67,14,1812,198,221,161,2596,Lodgepole_Pine
68576,3239,264,11,828,181,1667,193,245,191,690,Spruce_Fir
10440,3257,318,12,0,0,4563,189,229,180,752,Spruce_Fir
53975,2935,112,27,216,74,1691,254,199,53,1761,Lodgepole_Pine
39553,2340,335,7,127,13,1239,205,231,165,170,Ponderosa_Pine
100058,3136,13,8,60,14,3944,213,225,149,124,Spruce_Fir
8406,3004,44,14,466,65,6186,222,209,118,3948,Lodgepole_Pine
2343,3289,225,5,466,189,4241,213,244,168,1317,Lodgepole_Pine
90495,2854,229,28,295,164,1727,167,252,211,1651,Lodgepole_Pine
98267,3147,76,10,150,15,417,233,220,118,5399,Spruce_Fir
55486,3037,209,6,124,-2,3200,216,246,166,1131,Lodgepole_Pine
44680,2916,130,30,108,68,2160,252,207,59,1634,Lodgepole_Pine
103287,2982,104,15,30,-10,2586,244,220,102,716,Spruce_Fir
31228,2419,0,12,234,79,1345,203,218,152,601,Douglas_fir
19934,2449,207,13,323,21,789,211,252,174,1116,Ponderosa_Pine
40133,2872,53,15,42,1,612,227,207,110,192,Lodgepole_Pine
4995,2881,62,15,150,0,871,231,209,106,2073,Spruce_Fir
95902,3172,86,7,360,-2,4938,230,229,132,2173,Spruce_Fir
95557,2469,167,16,0,0,1397,231,244,140,601,Ponderosa_Pine
18256,3149,70,15,420,74,4195,235,210,103,3438,Spruce_Fir
36859,3205,29,18,277,84,3983,211,197,117,1967,Spruce_Fir
43626,3160,190,5,513,123,1992,220,244,159,895,Lodgepole_Pine
85828,2930,217,37,779,-6,3955,154,244,200,1381,Lodgepole_Pine
41889,3054,270,5,631,112,2856,207,241,173,1082,Spruce_Fir
5248,2821,27,12,216,37,1660,215,214,134,2604,Douglas_fir
51400,2239,65,32,402,162,459,231,160,38,618,Ponderosa_Pine
93580,3031,185,16,339,27,5359,221,249,156,4200,Spruce_Fir
3115,2601,35,10,127,0,532,219,219,135,6120,Aspen
57111,2391,167,17,443,48,552,232,244,137,841,Ponderosa_Pine
23414,2959,107,10,256,7,3424,237,228,121,6144,Lodgepole_Pine
9030,3123,43,23,424,32,4635,217,184,91,3333,Spruce_Fir
20234,3181,138,19,324,-145,402,245,230,104,3649,Lodgepole_Pine
100460,2785,329,11,162,36,1674,194,227,173,2624,Lodgepole_Pine
102782,3213,330,27,376,107,3683,145,196,184,3451,Spruce_Fir
108277,2581,18,13,120,8,1308,209,212,138,2598,Lodgepole_Pine
59257,3145,297,6,474,108,2165,202,238,175,987,Lodgepole_Pine
72615,3401,108,7,698,168,1924,232,232,133,1798,Krummholz
13895,3006,148,11,228,45,3860,234,239,135,2658,Cottonwood_Willow
19392,3097,102,20,95,22,2776,249,210,81,3830,Spruce_Fir
50059,3249,164,7,108,8,5430,227,242,149,674,Spruce_Fir
99064,3013,14,18,335,41,2869,200,199,132,607,Spruce_Fir
44426,3054,76,4,295,7,3843,225,232,143,2079,Lodgepole_Pine
80677,2998,59,10,313,23,3156,228,219,124,6032,Spruce_Fir
48564,3417,225,10,767,149,3526,206,250,180,242,Spruce_Fir
101449,3067,161,10,711,33,6205,230,243,143,3231,Lodgepole_Pine
4771,3118,307,19,120,33,4669,165,225,199,1353,Spruce_Fir
69422,3398,14,36,192,81,4096,163,143,97,874,Spruce_Fir
108671,2935,202,3,560,22,3503,218,241,160,3901,Lodgepole_Pine
23624,3046,324,15,331,125,2831,181,223,181,2429,Lodgepole_Pine
28811,3448,32,12,743,212,1075,217,214,131,1006,Spruce_Fir
102033,2891,0,5,153,14,3749,212,230,156,3601,Lodgepole_Pine
108355,3072,115,17,216,65,4950,247,221,95,2848,Lodgepole_Pine
13718,3218,18,10,987,50,3969,213,220,143,2320,Spruce_Fir
60990,2222,65,34,127,-18,900,229,152,28,960,Douglas_fir
8582,3142,33,15,277,71,3495,216,207,123,1583,Spruce_Fir
4277,2998,254,15,170,29,1969,185,248,201,1310,Spruce_Fir
5048,3086,131,16,150,23,5025,244,230,109,1989,Lodgepole_Pine
98265,2564,96,7,395,40,931,232,229,129,390,Lodgepole_Pine
24852,3069,19,26,420,43,842,191,175,110,1320,Spruce_Fir
32655,2936,98,26,589,158,2249,251,193,54,1761,Ponderosa_Pine
7425,3227,50,7,437,24,1756,224,224,135,1252,Spruce_Fir
80842,2895,328,12,30,6,1296,191,226,175,1621,Lodgepole_Pine
35590,3050,319,17,466,122,1392,174,222,187,3086,Spruce_Fir
40222,2861,100,13,124,39,3985,242,221,107,3061,Lodgepole_Pine
96512,2989,302,6,300,57,2051,203,237,174,793,Lodgepole_Pine
83029,3207,357,18,256,60,3369,190,206,151,2539,Spruce_Fir
5781,2775,38,22,150,-4,859,214,186,97,968,Spruce_Fir
6522,2959,95,11,162,17,3443,238,223,114,2429,Lodgepole_Pine
69676,2872,132,6,277,29,3060,231,237,139,2518,Spruce_Fir
67220,3181,42,7,108,15,3881,221,225,138,1495,Spruce_Fir
99670,3399,346,9,404,60,1550,203,227,162,1187,Krummholz
9723,2141,264,28,258,135,324,140,240,231,443,Ponderosa_Pine
48361,3445,357,10,691,106,1583,204,221,155,1456,Krummholz
63976,2949,320,4,361,148,4839,210,236,164,4981,Lodgepole_Pine
2602,2712,283,3,175,41,2060,211,239,167,4458,Lodgepole_Pine
47343,2510,125,15,90,-23,1282,244,228,109,1511,Ponderosa_Pine
106154,3373,75,14,600,86,1302,236,213,104,2621,Spruce_Fir
85798,2987,309,13,85,16,750,184,231,187,2687,Lodgepole_Pine
106323,3351,92,13,573,314,3974,240,219,107,2601,Spruce_Fir
32257,3096,16,11,216,78,4920,211,217,142,2032,Spruce_Fir
12878,2731,260,13,153,-3,1742,189,247,196,914,Lodgepole_Pine
22099,3038,324,15,150,31,2700,180,223,182,2308,Spruce_Fir
21705,2733,335,15,256,81,2018,184,218,173,2191,Douglas_fir
75283,3160,268,7,601,52,5712,202,243,179,1310,Lodgepole_Pine
12561,3021,9,17,400,162,1207,198,203,139,3538,Spruce_Fir
76655,2864,90,14,162,66,4381,241,216,101,5178,Spruce_Fir
31753,3096,135,5,331,-32,6290,228,238,144,2631,Lodgepole_Pine
22097,2874,53,25,467,92,1170,224,177,72,2132,Lodgepole_Pine
33806,2266,107,26,60,28,785,253,200,58,481,Ponderosa_Pine
94470,2973,70,14,234,33,2008,235,212,106,638,Spruce_Fir
99871,2935,108,28,150,76,5467,254,196,50,816,Lodgepole_Pine
68030,2545,41,15,402,6,466,221,205,116,741,Lodgepole_Pine
20271,3155,0,5,390,13,3376,213,231,156,3925,Spruce_Fir
103905,3011,200,7,1003,115,5777,218,246,164,6006,Lodgepole_Pine
59522,3251,342,14,150,47,1507,190,218,166,446,Spruce_Fir
84735,3405,115,10,216,35,2535,237,231,124,1114,Krummholz
99865,2916,0,11,60,8,2329,203,219,153,350,Douglas_fir
50184,3205,2,28,150,59,3976,169,174,132,3488,Lodgepole_Pine
59263,3219,11,7,524,29,660,213,225,150,1736,Lodgepole_Pine
91826,2599,132,7,228,68,258,232,237,137,1570,Lodgepole_Pine
61048,3326,330,14,150,38,3021,185,222,176,949,Lodgepole_Pine
96173,2926,61,12,240,32,4599,230,214,115,1786,Lodgepole_Pine
54409,3256,243,5,319,32,5803,209,244,173,1273,Spruce_Fir
60452,3064,116,18,127,32,2271,248,220,93,3393,Spruce_Fir
70076,3284,342,3,430,41,5820,213,235,159,666,Spruce_Fir
102794,3227,303,10,713,9,3492,193,235,183,1165,Spruce_Fir
54325,2726,31,12,324,47,2376,216,213,130,1899,Douglas_fir
104325,2728,175,17,30,0,1888,227,247,145,2681,Lodgepole_Pine
70830,3214,54,6,450,71,350,224,226,137,953,Spruce_Fir
91418,2834,197,10,85,8,551,218,249,165,437,Spruce_Fir
33779,3155,54,6,390,60,4803,224,227,138,2030,Spruce_Fir
