"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
15,3228,118,11,162,2,2589,240,230,118,1082,"Spruce_Fir",15
76,2752,155,17,0,0,361,238,239,126,2592,"Spruce_Fir",76
328,3175,23,6,391,92,4790,216,227,147,1613,"Spruce_Fir",328
423,2663,146,20,30,6,2026,243,233,109,2731,"Lodgepole_Pine",423
432,2721,49,11,150,41,2109,224,217,125,5411,"Lodgepole_Pine",432
560,2943,345,30,268,99,2683,147,177,159,443,"Lodgepole_Pine",560
685,2607,115,12,0,0,1292,241,227,114,5200,"Lodgepole_Pine",685
890,2962,158,12,382,50,4830,233,242,138,2782,"Lodgepole_Pine",890
1115,2575,86,36,134,66,1624,245,158,11,942,"Ponderosa_Pine",1115
1216,3228,182,14,30,4,1410,224,248,155,2611,"Spruce_Fir",1216
1525,2957,32,11,216,27,702,218,217,134,2255,"Krummholz",1525
1536,2557,105,13,42,1,661,242,223,108,2114,"Lodgepole_Pine",1536
1712,2952,51,10,150,16,5123,225,218,126,2960,"Spruce_Fir",1712
1741,3185,12,13,342,0,1622,207,214,143,819,"Spruce_Fir",1741
1823,3114,276,22,201,11,4652,156,238,220,3164,"Spruce_Fir",1823
1871,3150,247,20,624,63,3401,173,250,212,1973,"Spruce_Fir",1871
1888,2668,350,22,218,61,1605,175,198,157,2716,"Douglas_fir",1888
1949,3170,169,12,319,39,404,229,245,146,4924,"Lodgepole_Pine",1949
2043,2928,42,11,150,-2,726,222,215,127,1476,"Spruce_Fir",2043
2428,3270,230,14,932,185,560,197,252,190,2871,"Lodgepole_Pine",2428
2597,3041,4,10,446,69,5490,207,220,151,3833,"Spruce_Fir",2597
2714,2730,349,4,309,42,2227,213,233,158,5579,"Lodgepole_Pine",2714
2822,2784,21,23,446,-20,3152,198,185,115,2522,"Douglas_fir",2822
2861,3272,297,8,660,-2,2287,198,238,179,830,"Spruce_Fir",2861
2941,2751,201,17,134,8,1826,210,253,172,2563,"Douglas_fir",2941
3028,3390,202,5,0,0,2750,218,244,163,492,"Krummholz",3028
3189,2922,279,9,90,15,3610,196,241,184,4869,"Lodgepole_Pine",3189
3204,3344,353,16,60,18,4025,191,211,156,1431,"Spruce_Fir",3204
3311,3051,322,11,150,6,1740,192,229,177,1624,"Spruce_Fir",3311
3392,3279,6,15,511,76,2041,200,209,144,973,"Spruce_Fir",3392
3566,3248,101,15,134,42,120,244,218,99,666,"Lodgepole_Pine",3566
3959,2759,12,12,127,21,1549,207,215,143,1928,"Lodgepole_Pine",3959
3962,2845,218,22,212,102,2829,190,254,192,1148,"Lodgepole_Pine",3962
3999,3243,180,7,524,133,1613,223,244,156,2385,"Spruce_Fir",3999
4053,2750,123,15,30,-6,2732,244,228,110,2255,"Aspen",4053
4114,2834,37,14,361,104,108,219,208,122,955,"Lodgepole_Pine",4114
4153,3046,198,2,810,5,1214,218,241,159,750,"Lodgepole_Pine",4153
4300,3062,235,17,339,38,5731,189,253,198,1889,"Lodgepole_Pine",4300
4320,3268,298,11,331,42,5550,188,236,188,1565,"Spruce_Fir",4320
4322,2640,163,25,175,55,1831,234,237,118,2805,"Ponderosa_Pine",4322
4397,3309,351,9,0,0,4339,204,225,159,3960,"Krummholz",4397
4439,2982,193,17,390,129,3020,216,251,164,1570,"Lodgepole_Pine",4439
4586,3084,109,16,175,52,2315,246,219,97,3391,"Spruce_Fir",4586
4785,2715,61,28,67,27,1572,229,169,54,1132,"Lodgepole_Pine",4785
4823,2686,305,19,30,11,1546,164,226,201,1343,"Lodgepole_Pine",4823
5051,2851,311,20,95,15,2579,164,222,197,1423,"Lodgepole_Pine",5051
5142,3146,268,8,228,14,1221,199,243,184,1839,"Lodgepole_Pine",5142
5440,3146,238,15,300,34,1400,193,252,195,2184,"Spruce_Fir",5440
5665,2966,303,16,67,16,365,174,231,196,703,"Lodgepole_Pine",5665
5930,2927,256,19,459,141,2190,173,248,212,1888,"Lodgepole_Pine",5930
5943,2600,325,26,277,186,350,147,202,189,939,"Ponderosa_Pine",5943
6244,2339,23,20,272,143,875,204,192,118,679,"Douglas_fir",6244
6251,2355,309,20,365,139,850,163,223,199,1084,"Douglas_fir",6251
6313,2765,85,10,30,3,2913,235,222,118,6265,"Lodgepole_Pine",6313
6340,3138,151,12,134,16,2002,235,240,134,3166,"Spruce_Fir",6340
6559,3105,16,4,175,29,830,216,231,152,1528,"Lodgepole_Pine",6559
6619,3253,25,12,234,62,1026,214,215,135,1907,"Spruce_Fir",6619
6735,3196,72,5,190,-20,2858,226,230,138,1740,"Aspen",6735
6923,2449,6,20,30,7,1289,192,198,139,700,"Douglas_fir",6923
7079,2636,245,4,454,97,1590,212,243,169,1932,"Spruce_Fir",7079
7233,2607,186,31,309,133,979,208,244,147,957,"Lodgepole_Pine",7233
7295,2905,357,24,175,62,1639,175,189,146,2618,"Lodgepole_Pine",7295
7401,3471,310,12,201,24,1492,186,231,185,1879,"Krummholz",7401
7414,3127,25,22,190,55,1194,204,188,113,658,"Spruce_Fir",7414
7609,3434,310,14,553,65,2007,180,230,189,541,"Krummholz",7609
7644,2695,323,23,108,49,2113,157,210,190,2342,"Douglas_fir",7644
7649,3197,39,16,67,3,2052,219,203,115,4410,"Spruce_Fir",7649
7961,3135,129,3,0,0,4551,225,237,147,1892,"Spruce_Fir",7961
7975,3163,9,14,484,56,5689,203,211,143,742,"Spruce_Fir",7975
7996,3173,11,5,0,0,5540,215,230,152,1832,"Lodgepole_Pine",7996
8110,3156,195,10,124,17,1168,218,249,164,592,"Spruce_Fir",8110
8137,2968,331,30,458,48,2896,136,187,183,404,"Spruce_Fir",8137
8156,3355,159,11,424,155,2770,232,242,140,661,"Spruce_Fir",8156
8329,3047,140,24,60,3,3714,247,224,90,5239,"Spruce_Fir",8329
8404,3112,137,20,67,2,1315,247,228,100,1200,"Lodgepole_Pine",8404
8658,2804,339,35,295,49,1040,124,166,167,1063,"Lodgepole_Pine",8658
8671,2165,156,28,85,16,721,238,230,101,751,"Ponderosa_Pine",8671
8951,3205,99,19,488,73,679,248,210,82,5626,"Spruce_Fir",8951
8953,2853,132,16,295,51,1084,245,229,108,2100,"Lodgepole_Pine",8953
8964,2111,314,30,42,22,799,126,200,207,892,"Douglas_fir",8964
9054,3030,20,12,192,20,3840,212,215,139,2230,"Lodgepole_Pine",9054
9153,3023,307,9,571,-45,1744,194,235,180,2192,"Lodgepole_Pine",9153
9193,2885,230,12,997,216,2401,201,251,186,1524,"Lodgepole_Pine",9193
9201,2572,51,6,324,41,2701,223,226,138,2700,"Spruce_Fir",9201
9255,3206,29,2,825,62,1170,218,233,152,2227,"Spruce_Fir",9255
9306,2345,352,22,391,152,918,176,196,154,1173,"Douglas_fir",9306
9472,3124,70,11,85,6,2929,232,218,117,2094,"Spruce_Fir",9472
9777,2971,102,12,0,0,4505,240,224,111,1972,"Spruce_Fir",9777
9839,2563,21,21,190,88,2190,202,192,120,642,"Douglas_fir",9839
10387,3031,288,6,540,-37,1798,203,239,175,2258,"Lodgepole_Pine",10387
10547,2883,335,13,175,28,2726,191,223,171,2704,"Lodgepole_Pine",10547
10559,2975,267,10,234,39,300,195,244,189,1353,"Lodgepole_Pine",10559
10571,3178,16,9,451,65,3615,212,222,146,3439,"Spruce_Fir",10571
10573,3049,89,13,42,7,1419,239,219,108,2490,"Lodgepole_Pine",10573
10857,3193,325,16,30,9,2910,178,220,181,4122,"Spruce_Fir",10857
10872,2876,1,20,674,308,1301,187,199,145,841,"Lodgepole_Pine",10872
10948,3075,317,24,594,25,3456,151,212,198,1650,"Lodgepole_Pine",10948
10958,2863,70,33,60,-21,335,235,159,30,2320,"Krummholz",10958
10960,2901,93,12,0,0,4350,239,222,111,2687,"Spruce_Fir",10960
11025,3106,313,19,120,36,4279,167,223,194,960,"Spruce_Fir",11025
11054,2376,132,34,212,117,1442,250,201,48,511,"Ponderosa_Pine",11054
11103,3251,35,10,30,0,3263,219,218,134,2837,"Krummholz",11103
11116,2931,275,10,90,19,3795,192,243,190,4838,"Lodgepole_Pine",11116
11308,2691,48,13,150,40,2630,224,211,118,918,"Lodgepole_Pine",11308
11342,3172,3,9,607,61,1123,207,222,152,2389,"Spruce_Fir",11342
11558,3118,81,10,255,25,2758,233,223,121,2905,"Lodgepole_Pine",11558
11568,3035,25,16,417,2,573,211,204,126,618,"Lodgepole_Pine",11568
11692,2943,140,14,42,10,1554,240,235,122,384,"Lodgepole_Pine",11692
11861,3077,341,9,90,10,1318,201,226,165,1260,"Spruce_Fir",11861
11927,3042,108,19,636,237,655,248,215,88,1652,"Spruce_Fir",11927
11996,3001,320,11,175,34,3182,191,229,178,1905,"Lodgepole_Pine",11996
12009,2893,207,16,90,-25,1558,207,253,177,2546,"Lodgepole_Pine",12009
12486,3050,0,11,391,62,2348,203,219,153,2563,"Spruce_Fir",12486
12487,2942,76,12,150,7,2300,234,218,114,2193,"Lodgepole_Pine",12487
12637,2935,283,3,0,0,1523,211,239,167,2255,"Spruce_Fir",12637
12638,3001,90,9,0,0,2758,235,225,121,658,"Spruce_Fir",12638
12654,2884,41,10,42,0,1513,221,219,132,2661,"Lodgepole_Pine",12654
12699,2625,68,8,90,-4,966,228,225,130,5893,"Lodgepole_Pine",12699
12704,2506,22,27,67,31,2163,192,172,104,757,"Douglas_fir",12704
12783,3057,276,7,0,0,1565,201,242,179,1786,"Krummholz",12783
13253,2932,193,18,216,32,5647,215,252,164,4731,"Lodgepole_Pine",13253
13341,2509,58,16,228,66,890,230,203,101,990,"Lodgepole_Pine",13341
13359,2956,18,10,516,93,2823,212,219,143,1786,"Cottonwood_Willow",13359
13362,2705,108,33,60,33,1477,254,182,28,1026,"Lodgepole_Pine",13362
13420,3073,120,4,660,-55,6223,226,236,145,2973,"Spruce_Fir",13420
13463,3142,252,6,67,-4,2796,207,244,176,874,"Lodgepole_Pine",13463
13636,2929,73,7,618,16,4387,229,226,131,4416,"Lodgepole_Pine",13636
13705,2937,12,22,124,78,1224,191,188,127,3231,"Spruce_Fir",13705
13934,2939,32,10,258,7,4648,218,218,134,3422,"Spruce_Fir",13934
13995,2682,333,17,85,26,1671,180,216,175,1230,"Lodgepole_Pine",13995
14289,3014,35,13,295,65,4214,218,211,126,2060,"Lodgepole_Pine",14289
14798,3623,358,19,277,100,2042,187,202,149,2448,"Krummholz",14798
14859,2130,17,33,42,20,908,173,151,96,285,"Ponderosa_Pine",14859
15049,2157,312,28,295,263,323,134,207,207,182,"Ponderosa_Pine",15049
15110,2980,32,18,371,76,4725,213,198,115,3808,"Lodgepole_Pine",15110
15124,2703,47,10,134,4,1418,224,217,127,992,"Lodgepole_Pine",15124
15390,2266,107,26,60,28,785,253,200,58,481,"Ponderosa_Pine",15390
15593,2990,344,15,513,95,1044,189,216,164,1798,"Lodgepole_Pine",15593
15684,2697,179,12,60,11,1830,225,247,153,1072,"Lodgepole_Pine",15684
15829,3273,11,19,573,109,2737,196,198,134,3412,"Krummholz",15829
16197,3410,294,3,256,71,1718,211,238,165,997,"Krummholz",16197
16307,3070,32,15,350,26,3773,216,205,122,2548,"Spruce_Fir",16307
16566,3054,270,5,631,112,2856,207,241,173,1082,"Spruce_Fir",16566
16598,2818,345,9,255,62,1704,202,225,162,2698,"Lodgepole_Pine",16598
16753,3129,96,14,335,31,5044,242,218,103,192,"Lodgepole_Pine",16753
16772,3185,306,6,30,3,424,203,237,173,1110,"Spruce_Fir",16772
16860,2996,34,19,690,229,1765,214,196,112,2138,"Spruce_Fir",16860
17102,2796,172,26,421,176,1681,227,241,129,1495,"Lodgepole_Pine",17102
17244,2977,325,13,150,22,4155,186,225,178,2322,"Spruce_Fir",17244
17559,3465,314,14,551,152,1128,183,229,186,1413,"Krummholz",17559
17991,2908,283,11,60,14,1919,188,240,192,1142,"Lodgepole_Pine",17991
18048,3123,103,15,228,32,1571,244,220,101,3365,"Spruce_Fir",18048
18059,2720,69,12,67,-14,1565,233,216,113,1041,"Lodgepole_Pine",18059
18074,3421,213,34,674,-45,3581,169,247,192,2442,"Spruce_Fir",18074
18159,2926,352,23,242,82,2347,172,193,154,1855,"Spruce_Fir",18159
18186,2958,100,10,301,75,2258,237,227,120,1703,"Lodgepole_Pine",18186
18198,3001,312,17,162,19,2610,171,225,193,2398,"Lodgepole_Pine",18198
18412,2896,129,9,256,33,2107,235,235,130,2496,"Lodgepole_Pine",18412
18486,3162,68,5,0,0,601,225,230,139,1430,"Spruce_Fir",18486
18547,2957,77,6,212,52,3362,228,228,134,1764,"Lodgepole_Pine",18547
18664,3177,181,14,792,-41,849,224,248,153,2042,"Lodgepole_Pine",18664
19085,3005,83,12,351,54,2173,237,218,110,684,"Spruce_Fir",19085
19297,3056,103,5,30,1,1209,229,233,138,3121,"Spruce_Fir",19297
19309,2920,82,12,277,65,3449,237,219,111,2250,"Lodgepole_Pine",19309
19338,3319,262,7,30,4,1237,202,244,180,1677,"Krummholz",19338
19588,2963,87,13,108,51,2407,239,218,108,864,"Spruce_Fir",19588
19840,2930,43,8,30,7,2940,222,222,135,1384,"Spruce_Fir",19840
20164,2792,101,11,295,54,1657,238,226,117,2598,"Lodgepole_Pine",20164
20252,2832,87,13,85,17,3375,239,217,106,5608,"Lodgepole_Pine",20252
20698,2612,203,26,240,-27,1124,197,252,177,942,"Ponderosa_Pine",20698
20806,3133,143,20,150,43,95,244,232,107,2702,"Spruce_Fir",20806
20812,3183,21,12,0,0,1770,212,213,137,1585,"Spruce_Fir",20812
20855,2305,296,29,395,232,1449,127,217,224,1033,"Ponderosa_Pine",20855
20992,2842,153,11,124,22,2334,233,241,137,2771,"Lodgepole_Pine",20992
21021,2749,135,2,42,6,2657,222,238,151,6496,"Lodgepole_Pine",21021
21076,2732,204,27,295,123,1811,194,252,178,1442,"Cottonwood_Willow",21076
21131,2905,246,19,421,119,2160,177,251,209,1935,"Lodgepole_Pine",21131
21161,3200,35,8,150,-15,2931,219,223,139,1592,"Spruce_Fir",21161
21171,3251,346,17,60,11,2010,185,211,163,1510,"Spruce_Fir",21171
21308,3209,100,15,277,50,797,244,218,100,811,"Krummholz",21308
21539,2792,65,18,60,18,845,234,200,91,1992,"Lodgepole_Pine",21539
21662,2813,325,22,134,38,1310,159,209,188,1579,"Spruce_Fir",21662
21701,3004,38,19,295,-19,3606,216,194,106,5758,"Spruce_Fir",21701
21705,2733,335,15,256,81,2018,184,218,173,2191,"Douglas_fir",21705
21780,2640,153,19,0,0,3515,240,237,118,2681,"Spruce_Fir",21780
21822,2984,40,11,323,5,914,221,215,127,1679,"Spruce_Fir",21822
21828,3210,9,21,124,31,1610,192,194,134,360,"Spruce_Fir",21828
21863,2591,86,9,30,-8,955,234,225,122,2165,"Lodgepole_Pine",21863
22120,2930,147,13,95,14,4875,237,238,129,319,"Lodgepole_Pine",22120
22365,3209,32,7,646,65,960,219,224,142,2032,"Spruce_Fir",22365
22431,3270,292,10,437,80,840,191,238,187,474,"Spruce_Fir",22431
22438,2940,249,14,30,7,212,189,250,198,1203,"Lodgepole_Pine",22438
22440,3130,47,12,513,104,1651,224,214,122,3494,"Spruce_Fir",22440
22654,3356,133,8,42,-5,4537,233,236,135,4348,"Krummholz",22654
22753,3319,40,12,30,1,1365,221,213,125,3514,"Lodgepole_Pine",22753
22756,2880,235,24,150,63,1433,170,252,212,469,"Lodgepole_Pine",22756
22784,2905,34,5,553,29,3008,219,228,146,2058,"Lodgepole_Pine",22784
23026,2891,268,9,272,93,1953,197,244,185,914,"Lodgepole_Pine",23026
23084,2722,338,11,67,13,1053,196,225,167,2279,"Lodgepole_Pine",23084
23112,3167,24,11,335,19,5318,214,216,137,2476,"Lodgepole_Pine",23112
23483,2849,10,7,277,41,2287,213,226,151,2095,"Lodgepole_Pine",23483
23552,3364,162,1,0,0,2763,219,238,156,702,"Krummholz",23552
23590,3419,94,11,666,140,2108,237,224,117,1591,"Spruce_Fir",23590
23776,2666,116,14,108,-19,1226,244,226,107,2126,"Lodgepole_Pine",23776
24103,3017,105,11,499,-2,1654,238,227,118,1401,"Lodgepole_Pine",24103
24249,3192,90,6,180,1,5460,230,230,134,3089,"Lodgepole_Pine",24249
24337,2386,108,17,42,6,1006,247,218,93,1253,"Ponderosa_Pine",24337
24452,2836,132,6,391,52,1932,229,237,141,1342,"Lodgepole_Pine",24452
25001,3236,267,9,313,12,5936,196,244,187,1189,"Spruce_Fir",25001
25051,3269,169,23,424,120,1470,230,242,130,1587,"Spruce_Fir",25051
25108,2467,342,20,234,-8,607,176,207,168,1383,"Douglas_fir",25108
25135,2829,96,6,42,6,2516,231,231,133,2432,"Lodgepole_Pine",25135
25193,3162,322,17,108,0,4076,176,222,185,297,"Spruce_Fir",25193
25210,2685,326,33,350,69,999,121,183,191,1124,"Lodgepole_Pine",25210
25429,3243,70,9,216,34,5325,230,223,125,366,"Spruce_Fir",25429
25496,3075,117,23,175,46,2482,252,211,74,3210,"Spruce_Fir",25496
25704,2773,175,9,212,29,1794,225,245,153,2329,"Lodgepole_Pine",25704
25741,3178,351,6,210,30,2040,210,230,159,3000,"Spruce_Fir",25741
25765,3082,282,17,108,17,3651,170,239,208,1168,"Spruce_Fir",25765
25797,3289,147,15,503,66,2920,239,237,124,3389,"Lodgepole_Pine",25797
25856,3078,310,4,170,21,108,209,237,167,1866,"Lodgepole_Pine",25856
26024,2954,113,6,480,107,1517,231,234,136,2320,"Lodgepole_Pine",26024
26100,3304,2,6,757,267,3628,211,228,154,2168,"Spruce_Fir",26100
26222,3092,343,18,170,49,4976,180,210,166,418,"Spruce_Fir",26222
26233,2848,92,8,242,49,1226,233,228,128,3137,"Lodgepole_Pine",26233
26309,3402,315,8,361,36,1816,199,234,174,700,"Spruce_Fir",26309
26461,3162,124,7,42,0,3060,232,235,136,3407,"Spruce_Fir",26461
26641,3152,180,6,60,0,390,222,244,156,1440,"Spruce_Fir",26641
