Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
35116,2134,110,9,0,0,955,236,230,126,607,Cottonwood_Willow
39601,2945,349,8,382,52,4328,206,227,160,5767,Lodgepole_Pine
14453,3126,358,22,180,32,2497,180,194,147,731,Spruce_Fir
49219,2963,54,8,531,93,2888,225,223,131,1722,Lodgepole_Pine
41665,2639,152,32,124,70,1190,239,221,84,774,Lodgepole_Pine
45152,3244,17,12,959,43,3997,210,214,140,2542,Spruce_Fir
89140,3390,25,24,182,60,2435,201,182,108,1266,Krummholz
97031,2211,39,37,134,81,1099,194,134,46,1549,Aspen
108606,2981,7,6,323,60,1880,213,229,153,750,Lodgepole_Pine
89636,3256,42,6,547,-10,666,221,227,142,2912,Lodgepole_Pine
66321,2845,39,20,0,0,636,217,192,102,268,Spruce_Fir
59478,2503,308,30,85,36,757,125,206,214,598,Douglas_fir
72884,3111,333,14,30,4,484,187,221,173,872,Spruce_Fir
14758,3209,103,9,175,-2,2460,235,229,125,1110,Spruce_Fir
98653,2868,347,14,484,107,1233,193,217,162,2739,Lodgepole_Pine
106546,3331,68,5,484,131,1470,225,230,139,2714,Spruce_Fir
42695,2874,47,13,85,6,3124,224,212,120,4468,Lodgepole_Pine
66482,2981,35,15,752,151,1513,217,206,120,2764,Lodgepole_Pine
43379,3142,85,9,297,29,3931,233,225,124,3236,Ponderosa_Pine
6592,3201,50,20,270,59,4082,224,193,94,3470,Spruce_Fir
78829,3276,207,6,404,57,3662,216,246,166,2676,Spruce_Fir
37048,3438,80,38,153,46,3531,239,145,0,2723,Krummholz
55875,2725,345,23,60,19,2992,170,198,163,1869,Lodgepole_Pine
21570,2610,15,21,234,94,1381,197,192,126,1706,Ponderosa_Pine
48887,3113,179,22,430,75,2526,222,247,145,3087,Lodgepole_Pine
33564,3278,342,3,30,1,3879,213,235,159,3778,Krummholz
99676,2426,81,19,182,67,630,242,204,85,371,Ponderosa_Pine
31468,2511,306,13,309,73,277,182,232,189,1891,Ponderosa_Pine
14500,3016,336,23,543,162,5053,163,202,174,446,Lodgepole_Pine
67140,2900,74,21,180,-29,503,240,195,76,2163,Lodgepole_Pine
61602,3063,133,10,182,15,3813,237,235,128,335,Lodgepole_Pine
72103,3002,173,4,162,20,424,222,241,155,1008,Spruce_Fir
109410,2758,111,3,30,-4,2872,225,236,145,6261,Lodgepole_Pine
50245,3267,44,13,330,56,5198,222,211,121,242,Spruce_Fir
78894,2837,15,15,30,7,1518,206,209,138,1142,Aspen
10292,2677,342,5,395,82,1132,210,233,161,1248,Lodgepole_Pine
37624,2563,200,38,90,-29,450,177,241,168,931,Lodgepole_Pine
13090,2555,3,60,190,135,684,67,53,65,1470,Lodgepole_Pine
8100,2679,214,22,182,72,2014,192,254,189,2634,Ponderosa_Pine
108940,3220,215,11,124,3,3524,209,251,177,1530,Lodgepole_Pine
82461,3039,128,16,90,-1,1019,244,229,109,973,Cottonwood_Willow
94906,2498,79,7,283,3,1006,230,227,130,4168,Lodgepole_Pine
7627,3057,30,9,576,190,6393,218,220,138,3756,Lodgepole_Pine
332,2551,59,7,277,27,816,226,226,134,503,Lodgepole_Pine
7389,3274,330,15,725,56,3587,182,220,177,1252,Douglas_fir
101914,2950,181,19,351,34,4616,223,248,150,451,Lodgepole_Pine
33222,2932,48,15,661,134,2780,224,206,113,474,Spruce_Fir
48782,2093,240,16,297,85,404,188,252,199,301,Ponderosa_Pine
103691,3240,257,11,663,130,1361,195,247,190,2659,Spruce_Fir
59100,2036,332,18,108,33,150,174,213,177,757,Ponderosa_Pine
45535,3200,173,17,90,16,1033,228,246,143,2635,Lodgepole_Pine
77916,3216,311,10,516,69,2460,194,233,179,382,Spruce_Fir
107519,3021,270,4,1015,102,5580,208,241,171,5774,Lodgepole_Pine
25444,3159,33,12,1170,290,2919,218,214,131,2012,Lodgepole_Pine
16837,3127,342,19,400,86,3684,179,209,167,1909,Lodgepole_Pine
34400,2965,43,9,955,199,2607,222,220,133,782,Lodgepole_Pine
33105,2987,23,16,30,8,319,208,203,128,1638,Lodgepole_Pine
54675,2973,284,21,228,80,5439,157,235,215,830,Lodgepole_Pine
94990,2975,31,11,127,1,4606,217,216,133,1894,Spruce_Fir
11806,3273,100,15,95,-11,1521,244,218,100,1867,Spruce_Fir
