,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
100029,3231,304,16,335,49,1383,174,230,196,2236,Spruce_Fir
69891,2942,37,7,0,0,5728,220,224,140,3632,Lodgepole_Pine
4085,3226,221,4,242,22,5569,215,244,166,1168,Spruce_Fir
26623,2952,27,7,382,56,4531,218,225,144,6334,Lodgepole_Pine
103985,3228,182,11,371,35,2322,223,248,156,1598,Lodgepole_Pine
10040,3150,309,12,633,104,5278,187,232,185,930,Lodgepole_Pine
76089,3096,21,7,0,0,5198,216,226,147,716,Spruce_Fir
94121,3137,320,16,283,49,218,177,223,186,1167,Spruce_Fir
43532,3251,69,12,391,38,6280,233,216,113,811,Spruce_Fir
35556,2659,3,14,285,2,1189,200,212,148,1465,Lodgepole_Pine
77470,2949,87,19,67,14,1549,244,205,82,3415,Spruce_Fir
8843,3166,162,2,342,20,4310,220,239,155,900,Spruce_Fir
36047,2915,99,17,30,10,1637,246,214,90,1764,Lodgepole_Pine
30972,3086,111,15,722,217,2018,244,223,104,2912,Spruce_Fir
50270,3031,4,11,277,45,2358,206,220,151,2059,Lodgepole_Pine
48454,2575,175,21,210,66,2047,227,246,141,850,Ponderosa_Pine
68712,3077,0,2,30,0,3814,216,235,156,2106,Spruce_Fir
76197,3135,133,22,408,115,2897,249,223,90,1302,Lodgepole_Pine
34475,3359,352,8,212,1,1360,206,226,158,3625,Spruce_Fir
87276,3408,352,13,993,158,1249,196,217,158,1852,Krummholz
51857,2431,113,23,124,37,886,252,209,71,1027,Ponderosa_Pine
109682,2901,203,31,216,-5,2356,189,249,177,1613,Lodgepole_Pine
50393,2856,22,15,469,126,210,210,208,131,1062,Lodgepole_Pine
74435,3150,117,9,242,34,2162,236,232,128,3066,Spruce_Fir
105300,3082,3,4,324,38,3404,214,232,155,624,Spruce_Fir
75428,2939,98,14,0,0,376,242,220,105,1261,Spruce_Fir
86813,2588,350,24,30,14,1434,169,192,156,659,Ponderosa_Pine
65327,3246,40,19,90,-4,1710,218,195,105,2818,Spruce_Fir
48504,3093,87,14,60,4,1406,240,216,104,1316,Lodgepole_Pine
12668,3098,315,6,60,4,2630,205,235,170,598,Spruce_Fir
35570,3189,95,13,511,118,268,240,220,108,937,Lodgepole_Pine
6363,2730,324,13,272,5,1230,187,226,179,2021,Lodgepole_Pine
25361,2500,176,25,90,22,711,224,244,138,1107,Lodgepole_Pine
41056,3146,13,13,466,105,1328,207,212,141,1062,Lodgepole_Pine
42345,2951,102,10,277,59,1740,238,226,119,1871,Lodgepole_Pine
13422,3221,323,14,384,76,3840,183,224,181,2061,Spruce_Fir
18406,2851,72,22,30,13,2594,239,192,73,2081,Spruce_Fir
2685,3431,0,1,201,-6,1142,217,236,156,953,Krummholz
71972,3235,209,11,150,18,1230,212,250,172,646,Spruce_Fir
39613,2619,60,15,85,3,2173,231,207,104,2200,Douglas_fir
56710,3021,137,8,684,211,700,232,237,137,1279,Lodgepole_Pine
73706,2929,297,18,295,13,5247,166,231,204,2207,Lodgepole_Pine
78660,2710,63,17,190,36,216,233,204,98,2256,Aspen
44106,2911,21,15,175,9,1406,208,206,131,1589,Spruce_Fir
57949,2994,5,3,283,4,3503,216,234,155,5467,Lodgepole_Pine
72845,2845,15,8,150,3,1273,213,223,147,2713,Lodgepole_Pine
11625,3506,19,13,537,223,1320,210,212,137,1851,Krummholz
98496,2943,305,13,228,28,2888,183,232,189,1492,Lodgepole_Pine
74858,2774,17,10,618,123,2701,212,219,144,1595,Lodgepole_Pine
87795,2990,83,16,85,12,932,241,210,95,2684,Lodgepole_Pine
42434,2913,15,7,457,33,3773,214,226,149,4074,Lodgepole_Pine
110250,2387,125,15,417,67,541,244,228,108,1188,Douglas_fir
110145,2472,155,25,95,48,1064,239,233,107,691,Ponderosa_Pine
89307,3446,239,19,424,136,3550,182,252,205,977,Spruce_Fir
69542,3263,249,16,240,34,3211,184,250,202,1252,Spruce_Fir
83401,2829,192,19,180,39,4326,215,251,162,5083,Lodgepole_Pine
30859,3156,18,25,408,62,510,192,179,114,1618,Lodgepole_Pine
110071,2050,304,23,42,16,510,149,221,209,547,Ponderosa_Pine
68457,3206,293,21,446,115,3386,157,230,211,1818,Lodgepole_Pine
47460,2918,60,20,424,8,2479,231,194,87,2490,Lodgepole_Pine
6789,3070,48,7,636,71,2685,223,225,137,2082,Spruce_Fir
22014,2733,52,10,371,62,2372,226,218,125,2092,Lodgepole_Pine
96987,3277,41,13,192,17,1786,221,211,123,4791,Spruce_Fir
31536,2929,114,14,192,49,5437,244,225,107,4068,Lodgepole_Pine
22247,3353,69,11,541,119,1712,231,219,119,2089,Spruce_Fir
41879,3296,267,14,677,145,3167,184,245,200,834,Spruce_Fir
31970,2511,12,12,60,18,1053,208,216,144,874,Lodgepole_Pine
102454,3034,342,6,297,20,2994,208,231,162,395,Cottonwood_Willow
73971,3248,99,20,42,8,2135,249,207,78,120,Krummholz
14070,2995,139,17,499,-3,5221,243,232,112,2970,Lodgepole_Pine
29843,2260,330,28,270,123,1092,142,193,184,849,Douglas_fir
91596,3134,165,5,153,1,1077,224,241,152,1940,Spruce_Fir
95911,2810,32,3,240,22,969,219,232,150,934,Lodgepole_Pine
87590,3145,112,15,95,13,2195,245,223,102,2112,Spruce_Fir
47860,3006,56,15,408,189,1920,229,206,106,2947,Lodgepole_Pine
63317,2829,228,24,319,197,825,176,253,205,1718,Lodgepole_Pine
77254,2973,227,29,446,281,2251,166,252,209,1218,Lodgepole_Pine
85143,3239,343,13,124,15,1833,193,219,165,362,Krummholz
65489,2945,11,14,564,126,1410,204,210,141,2713,Lodgepole_Pine
22959,3099,30,4,330,22,2439,218,231,149,2096,Spruce_Fir
74790,2552,103,8,162,22,1419,234,230,127,4642,Lodgepole_Pine
66015,2288,348,14,30,0,268,192,216,161,470,Ponderosa_Pine
6598,2783,32,9,134,12,2770,218,220,137,2215,Lodgepole_Pine
48867,2318,202,14,192,61,960,213,252,171,782,Ponderosa_Pine
87612,2906,324,16,0,0,2737,177,221,182,1082,Cottonwood_Willow
76068,3049,14,10,192,28,2760,211,220,145,1158,Lodgepole_Pine
5547,3251,45,2,450,87,1766,220,234,151,2510,Spruce_Fir
91187,3158,118,4,283,22,4526,226,236,145,1994,Spruce_Fir
33311,3182,33,15,283,40,2995,216,207,123,4461,Spruce_Fir
82098,2734,14,10,42,2,543,210,218,144,2406,Lodgepole_Pine
27653,2985,161,12,30,3,4243,232,243,140,2250,Lodgepole_Pine
75922,2892,315,15,677,8,1231,177,226,188,1206,Lodgepole_Pine
10204,3137,14,8,150,9,1548,213,224,148,1100,Lodgepole_Pine
47533,2845,313,15,216,10,3090,178,227,189,2753,Lodgepole_Pine
44259,2911,176,3,30,-1,4095,221,241,156,5421,Lodgepole_Pine
60574,2929,23,6,85,10,4719,216,227,147,5840,Lodgepole_Pine
19678,3016,55,13,430,63,1250,228,211,113,2376,Lodgepole_Pine
56385,2546,174,7,95,20,513,225,244,153,1055,Ponderosa_Pine
104104,3256,92,8,67,-7,4290,233,227,126,2174,Spruce_Fir
87927,3172,77,9,420,131,1107,232,224,125,1279,Lodgepole_Pine
27637,3155,143,5,234,19,4582,227,239,146,2016,Spruce_Fir
102901,3232,140,7,90,13,1180,231,238,139,2654,Ponderosa_Pine
31051,2695,338,20,124,37,2040,173,208,171,4530,Lodgepole_Pine
18445,3091,130,11,0,0,2731,238,234,125,3485,Spruce_Fir
81919,3274,133,11,592,83,5944,238,235,125,2920,Lodgepole_Pine
77391,2959,91,17,577,163,1084,244,211,91,1008,Lodgepole_Pine
31343,2838,25,14,30,3,576,213,210,131,499,Lodgepole_Pine
77936,2643,13,19,240,55,1490,198,198,133,2818,Lodgepole_Pine
7244,3144,85,5,0,0,2477,228,231,137,2832,Spruce_Fir
16678,2996,184,17,457,100,5344,222,249,155,1130,Lodgepole_Pine
18206,2869,175,3,272,57,2396,221,240,156,1892,Lodgepole_Pine
36213,2927,350,13,671,132,3000,197,218,159,1464,Lodgepole_Pine
83217,2887,90,15,379,-40,518,242,215,99,1842,Lodgepole_Pine
