Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
85467,3211,247,14,175,28,2925,189,250,197,934,Krummholz
9844,3108,24,6,42,1,3814,217,226,146,1571,Spruce_Fir
50833,3232,22,8,805,168,1100,215,224,145,1954,Spruce_Fir
51239,2652,141,7,268,3,470,230,238,141,1328,Lodgepole_Pine
6533,3250,253,9,666,140,1543,201,246,184,2521,Spruce_Fir
51488,2601,129,30,430,193,402,252,207,59,1364,Ponderosa_Pine
80300,2645,354,38,134,62,937,132,147,134,2333,Lodgepole_Pine
40550,2668,290,44,420,233,914,66,191,243,1283,Lodgepole_Pine
2624,2922,162,3,127,3,3900,222,240,153,6449,Lodgepole_Pine
47693,3358,94,22,384,158,3912,248,201,71,2630,Spruce_Fir
105533,3049,59,6,661,-133,1537,224,228,139,1034,Spruce_Fir
83703,2847,326,17,120,29,4413,177,219,181,4941,Aspen
86919,3093,36,7,390,92,2053,220,225,141,2746,Spruce_Fir
35643,3285,302,8,150,18,5918,199,237,177,511,Spruce_Fir
103102,2787,340,6,240,52,1527,207,231,163,2151,Lodgepole_Pine
17591,3171,171,14,30,3,912,229,246,145,2560,Lodgepole_Pine
80414,3181,326,24,607,105,395,154,205,187,1816,Lodgepole_Pine
59871,2531,94,9,218,30,1332,235,226,122,4703,Lodgepole_Pine
40294,2922,101,10,595,39,4609,236,227,121,5360,Lodgepole_Pine
103861,2774,58,23,391,100,420,229,184,75,2311,Aspen
24263,2911,18,10,216,9,2173,213,220,143,552,Spruce_Fir
34612,2620,105,3,0,0,2040,224,236,147,990,Spruce_Fir
88944,3061,65,10,30,-6,1233,230,221,123,1176,Spruce_Fir
65025,3103,86,7,0,0,2941,230,229,132,3328,Spruce_Fir
102505,3140,172,26,150,49,3588,227,241,129,726,Lodgepole_Pine
100704,2574,313,25,242,107,631,146,213,203,511,Douglas_fir
34905,3344,213,31,433,221,3127,176,250,192,3034,Spruce_Fir
12077,3370,206,32,741,-96,3726,184,249,180,2333,Spruce_Fir
24776,3199,306,23,319,129,4267,149,220,208,1087,Lodgepole_Pine
429,3176,40,18,150,27,5153,219,198,109,1224,Spruce_Fir
74791,2841,346,34,67,45,4439,136,166,156,5066,Lodgepole_Pine
65158,3229,171,19,150,23,1848,230,245,139,1689,Spruce_Fir
24191,2679,28,26,162,55,726,200,172,96,1168,Lodgepole_Pine
38206,2887,168,14,108,17,4749,230,245,143,182,Lodgepole_Pine
90485,3214,254,8,30,9,3135,203,245,181,424,Spruce_Fir
57333,3457,322,3,750,-35,1050,212,236,162,458,Krummholz
15598,2739,198,37,295,147,3017,181,241,164,1470,Ponderosa_Pine
83381,3703,26,7,1208,257,5187,217,225,144,3494,Krummholz
17577,3052,93,17,685,247,693,245,212,90,1687,Lodgepole_Pine
55774,3054,92,15,242,43,3099,242,215,98,1965,Lodgepole_Pine
27316,2890,65,10,255,35,3842,230,221,123,5679,Lodgepole_Pine
74803,2988,244,9,646,90,5909,202,248,184,6003,Lodgepole_Pine
47200,2969,188,5,90,5,5470,220,244,159,2230,Spruce_Fir
55172,3074,122,21,180,-7,940,250,218,86,1165,Spruce_Fir
353,2916,342,9,234,26,4435,201,226,164,5913,Lodgepole_Pine
3844,3223,22,8,660,79,6341,215,222,144,1377,Spruce_Fir
6606,3407,335,5,680,211,782,209,233,163,841,Spruce_Fir
