"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
6,2568,90,4,212,23,470,226,233,141,1290,"Lodgepole_Pine",6
11,2812,90,11,192,14,774,237,223,116,514,"Lodgepole_Pine",11
19,3220,14,15,153,41,4232,205,209,138,3097,"Spruce_Fir",19
20,3044,117,6,902,45,5870,231,234,136,3576,"Spruce_Fir",20
30,3132,133,18,108,27,1001,245,229,105,2118,"Spruce_Fir",30
31,2507,63,2,0,0,1450,221,234,150,1449,"Douglas_fir",31
38,2869,180,17,67,4,4780,224,248,151,124,"Lodgepole_Pine",38
40,3152,357,12,285,82,2147,200,217,154,2026,"Lodgepole_Pine",40
50,3020,285,35,376,197,1200,103,214,239,1215,"Spruce_Fir",50
51,3227,193,15,677,13,531,217,251,163,2513,"Lodgepole_Pine",51
67,2699,47,9,379,17,1731,223,220,131,5965,"Lodgepole_Pine",67
82,2934,51,15,240,-10,485,226,207,111,1697,"Douglas_fir",82
85,3250,62,9,60,-2,1848,228,221,125,2733,"Spruce_Fir",85
101,3044,133,13,30,10,3247,240,234,121,5833,"Lodgepole_Pine",101
106,2881,58,21,30,4,247,230,192,86,450,"Spruce_Fir",106
112,3209,231,3,361,35,646,215,242,165,785,"Spruce_Fir",112
115,3077,343,13,361,151,2059,192,219,165,1677,"Lodgepole_Pine",115
117,3085,6,15,655,226,1710,201,210,145,3314,"Spruce_Fir",117
121,2705,58,27,210,100,1148,228,174,63,1222,"Lodgepole_Pine",121
122,2902,148,16,295,96,2068,240,236,120,1172,"Lodgepole_Pine",122
126,2784,43,8,242,28,1940,222,222,136,1897,"Lodgepole_Pine",126
134,3220,207,2,495,36,541,218,241,160,1600,"Lodgepole_Pine",134
137,2982,8,14,212,40,4414,203,212,145,1878,"Lodgepole_Pine",137
139,3256,18,10,60,12,1992,213,220,143,1883,"Lodgepole_Pine",139
142,2976,333,18,469,81,979,175,214,176,1639,"Lodgepole_Pine",142
146,2928,356,28,234,59,2506,163,177,143,1245,"Lodgepole_Pine",146
169,3483,49,15,726,249,2193,225,207,112,1698,"Spruce_Fir",169
173,2923,259,22,953,257,2409,162,246,219,1558,"Lodgepole_Pine",173
180,3366,291,4,150,10,1511,208,239,169,933,"Krummholz",180
183,3070,168,10,331,36,6603,228,244,147,3287,"Lodgepole_Pine",183
184,2707,34,5,210,21,1452,219,228,146,1507,"Spruce_Fir",184
188,2948,311,23,832,576,914,151,217,202,2242,"Lodgepole_Pine",188
199,3067,5,28,631,218,644,172,174,128,1507,"Krummholz",199
202,3322,280,24,42,9,3613,147,235,224,1740,"Spruce_Fir",202
220,2532,51,6,120,3,902,223,227,139,745,"Lodgepole_Pine",220
222,2988,120,8,532,16,5442,234,234,132,6466,"Spruce_Fir",222
226,3304,211,16,361,-1,1697,205,253,180,4001,"Spruce_Fir",226
231,3052,113,9,451,80,2478,236,231,126,2274,"Spruce_Fir",231
235,3312,312,13,228,42,5689,185,230,185,750,"Spruce_Fir",235
243,2595,146,11,0,0,2116,235,239,134,1510,"Ponderosa_Pine",243
244,3083,295,4,780,123,902,209,238,169,949,"Lodgepole_Pine",244
247,2971,127,19,339,125,2301,248,224,96,1528,"Lodgepole_Pine",247
254,3185,284,15,421,68,966,176,239,202,745,"Lodgepole_Pine",254
269,3133,38,17,277,27,1036,218,202,114,1906,"Spruce_Fir",269
274,3126,162,12,150,17,2230,232,243,141,2406,"Aspen",274
281,3232,303,5,60,6,5791,206,237,170,1481,"Spruce_Fir",281
289,3094,121,18,108,17,895,247,223,97,454,"Spruce_Fir",289
292,2819,102,12,124,21,2993,240,224,111,175,"Lodgepole_Pine",292
294,3240,143,18,90,16,2917,243,233,111,2952,"Spruce_Fir",294
300,2926,104,12,309,77,2656,240,225,114,1989,"Lodgepole_Pine",300
301,2387,304,28,342,149,805,132,213,215,283,"Ponderosa_Pine",301
302,3103,11,16,726,-71,4271,202,206,139,4235,"Spruce_Fir",302
303,3059,346,22,201,31,1348,172,199,161,1441,"Lodgepole_Pine",303
305,3027,120,8,295,0,6474,234,234,132,3546,"Lodgepole_Pine",305
321,2497,200,27,319,51,2084,198,251,172,153,"Ponderosa_Pine",321
323,3030,285,3,342,109,2952,212,239,165,2254,"Spruce_Fir",323
337,3323,28,20,150,3,3528,208,193,115,2774,"Krummholz",337
340,3130,60,19,162,12,2863,231,197,90,2010,"Spruce_Fir",340
342,2709,24,17,0,0,2950,208,201,125,6374,"Spruce_Fir",342
347,2820,56,7,335,58,1852,225,225,134,2799,"Lodgepole_Pine",347
352,2829,163,5,361,226,1315,225,241,151,997,"Lodgepole_Pine",352
359,2804,45,5,342,97,1357,221,229,143,726,"Lodgepole_Pine",359
370,3032,346,16,108,31,162,187,213,163,787,"Spruce_Fir",370
371,3051,155,4,534,31,4581,224,240,150,1337,"Lodgepole_Pine",371
373,3258,74,7,153,-20,4207,229,227,132,2118,"Krummholz",373
379,3130,9,12,192,21,466,206,216,146,1953,"Spruce_Fir",379
389,3329,255,5,90,11,1148,209,243,172,1756,"Krummholz",389
390,2845,309,3,841,113,30,210,237,165,1489,"Lodgepole_Pine",390
393,3116,342,13,85,10,3639,193,221,166,3994,"Spruce_Fir",393
398,3087,65,15,60,-6,3589,233,209,105,2910,"Spruce_Fir",398
402,3354,13,13,424,57,1195,207,213,142,2724,"Spruce_Fir",402
403,2471,295,10,256,27,644,192,237,185,1289,"Douglas_fir",403
408,2865,123,15,124,12,2335,244,228,110,618,"Lodgepole_Pine",408
413,3161,135,7,60,6,1266,231,237,139,1922,"Spruce_Fir",413
415,3059,294,6,469,104,725,202,239,176,819,"Lodgepole_Pine",415
419,2995,33,14,256,-35,3653,216,208,124,5624,"Spruce_Fir",419
427,2821,2,16,120,17,3443,196,208,147,5933,"Lodgepole_Pine",427
430,2308,338,16,0,0,1355,183,216,170,819,"Douglas_fir",430
438,3147,139,4,391,27,382,227,238,146,5660,"Spruce_Fir",438
444,2882,6,12,569,116,2182,205,216,148,757,"Aspen",444
454,2322,302,15,150,58,1064,177,232,194,524,"Douglas_fir",454
456,2991,74,8,150,12,3624,230,226,129,5292,"Lodgepole_Pine",456
459,3010,324,14,433,100,1632,183,224,180,2393,"Lodgepole_Pine",459
462,2758,97,6,124,34,2381,229,232,137,6641,"Lodgepole_Pine",462
463,2840,146,23,108,26,5299,244,230,103,4412,"Lodgepole_Pine",463
467,3178,267,12,162,33,2719,188,245,196,685,"Lodgepole_Pine",467
478,2826,127,10,330,91,1652,237,234,127,2581,"Lodgepole_Pine",478
480,2490,335,19,108,40,778,175,211,174,551,"Douglas_fir",480
486,3117,170,15,306,65,247,230,245,143,577,"Lodgepole_Pine",486
489,3177,187,8,90,1,706,221,246,159,1332,"Spruce_Fir",489
497,3359,116,22,134,30,1387,251,213,78,1515,"Krummholz",497
499,3053,41,24,297,85,5029,215,181,89,2505,"Spruce_Fir",499
502,3373,168,29,371,214,1741,228,236,118,541,"Krummholz",502
503,3141,23,2,234,6,2616,218,235,154,1399,"Spruce_Fir",503
510,3018,39,19,234,33,4147,217,194,105,4094,"Spruce_Fir",510
519,2801,76,4,450,58,3065,225,232,143,6574,"Lodgepole_Pine",519
522,2614,211,37,127,89,1758,165,244,188,297,"Ponderosa_Pine",522
531,3387,256,10,983,130,1095,197,246,187,2084,"Spruce_Fir",531
537,3069,82,20,268,60,4772,243,200,78,1818,"Spruce_Fir",537
538,3155,87,9,212,39,2252,233,226,125,3042,"Spruce_Fir",538
548,2816,111,30,95,65,2130,254,191,41,750,"Lodgepole_Pine",548
551,3073,48,7,30,-2,3605,223,224,136,404,"Spruce_Fir",551
557,2510,197,22,42,11,1613,208,252,168,474,"Ponderosa_Pine",557
562,3241,337,10,120,13,4089,197,225,167,1218,"Spruce_Fir",562
565,3050,96,7,400,26,4723,232,229,129,1142,"Spruce_Fir",565
567,2820,347,14,256,33,2620,193,217,162,1798,"Lodgepole_Pine",567
569,3227,151,18,566,8,900,240,237,120,2200,"Lodgepole_Pine",569
570,2965,85,17,42,6,4402,242,209,91,3792,"Lodgepole_Pine",570
571,2887,238,18,0,0,2654,183,252,203,1410,"Lodgepole_Pine",571
580,3069,236,5,150,15,2831,211,245,172,1698,"Lodgepole_Pine",580
589,2887,53,19,90,-16,638,227,197,96,618,"Spruce_Fir",589
