,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
99179,2956,287,7,175,-5,5681,200,240,179,2030,Lodgepole_Pine
58322,3091,269,9,175,25,5658,196,244,187,2262,Lodgepole_Pine
64816,3184,270,4,175,26,5727,208,241,171,2138,Lodgepole_Pine
40945,2895,81,14,342,-32,543,238,214,104,1875,Lodgepole_Pine
101548,2839,218,20,658,77,4105,195,254,190,1574,Lodgepole_Pine
42649,3113,41,14,319,33,3599,221,208,119,2714,Spruce_Fir
84319,2545,17,11,335,8,1168,211,218,142,4106,Ponderosa_Pine
61092,2981,344,21,182,71,1756,173,202,164,2655,Lodgepole_Pine
78686,2758,39,10,180,40,1529,221,219,132,2229,Lodgepole_Pine
25843,3292,301,11,124,24,5552,190,236,186,932,Spruce_Fir
18232,3281,58,15,67,-3,2787,229,207,106,1718,Krummholz
79186,3149,3,21,558,70,1077,187,195,141,1584,Spruce_Fir
61496,3192,45,6,90,-7,2499,222,227,141,1396,Spruce_Fir
23942,3003,0,2,182,18,2070,216,235,156,1167,Lodgepole_Pine
94136,3316,93,29,95,22,2125,250,183,0,792,Krummholz
33663,2859,134,19,124,28,2854,246,228,103,2984,Lodgepole_Pine
45713,3270,302,28,514,164,451,131,213,217,993,Spruce_Fir
16495,3205,34,5,190,-5,4068,219,228,146,3248,Spruce_Fir
103280,2754,157,10,0,0,2556,231,242,142,1774,Lodgepole_Pine
463,2840,146,23,108,26,5299,244,230,103,4412,Lodgepole_Pine
73155,3283,340,5,285,18,5670,210,233,162,514,Lodgepole_Pine
960,2839,211,27,382,68,3275,186,253,188,1645,Ponderosa_Pine
78680,2890,44,13,134,11,484,222,210,120,1964,Spruce_Fir
93026,3212,237,21,594,133,3467,177,253,208,1959,Spruce_Fir
65493,2771,213,25,108,39,1515,190,254,189,2401,Aspen
107845,2593,9,30,90,18,1719,171,164,117,1332,Lodgepole_Pine
32258,2175,61,29,127,11,437,229,168,52,966,Douglas_fir
87272,3242,139,9,170,2,2917,234,238,135,765,Spruce_Fir
110365,2113,55,30,134,69,309,223,161,50,365,Cottonwood_Willow
62462,3226,79,6,283,19,4794,228,229,135,2156,Spruce_Fir
95201,3305,158,11,277,14,1758,232,242,140,3135,Lodgepole_Pine
109768,2653,4,17,0,0,1608,195,204,144,1954,Lodgepole_Pine
59717,3038,164,9,234,53,2980,228,243,147,421,Lodgepole_Pine
55733,2489,107,13,30,-2,1690,242,224,109,836,Ponderosa_Pine
85646,3149,139,5,351,-25,1084,227,238,145,1239,Lodgepole_Pine
64896,2757,115,10,0,0,3030,237,231,124,4918,Lodgepole_Pine
83391,2998,86,15,433,95,4286,240,215,101,4901,Lodgepole_Pine
74010,3100,14,14,175,-6,1729,206,210,140,1703,Lodgepole_Pine
94139,2696,62,15,30,9,1524,231,209,106,433,Lodgepole_Pine
102650,3212,354,15,216,54,1243,193,212,156,2387,Spruce_Fir
44719,3084,292,12,408,78,2618,186,238,191,1891,Lodgepole_Pine
31310,2874,285,27,424,67,2278,137,229,226,459,Lodgepole_Pine
100803,2869,159,27,454,164,1830,236,233,108,2084,Lodgepole_Pine
70150,2913,196,8,361,80,2955,219,247,163,2065,Lodgepole_Pine
37013,3259,35,15,576,197,1121,217,205,119,365,Spruce_Fir
