,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
7174,2949,225,9,351,85,1788,208,249,178,1110,Lodgepole_Pine
11662,3045,272,9,285,19,658,197,243,185,842,Spruce_Fir
25885,2808,273,18,60,27,1889,169,242,211,1165,Aspen
71669,2955,63,7,384,59,4573,227,225,132,6320,Lodgepole_Pine
77731,2343,85,15,67,11,420,240,214,100,577,Ponderosa_Pine
15484,3390,89,18,351,108,2210,244,209,88,2561,Spruce_Fir
63804,2997,76,13,60,29,706,236,216,109,2387,Lodgepole_Pine
42364,2979,39,26,446,184,4432,210,173,84,810,Lodgepole_Pine
84100,3196,313,34,350,175,2812,113,193,210,2789,Spruce_Fir
58321,2972,333,7,417,93,1463,205,232,166,2469,Lodgepole_Pine
77096,3230,6,11,180,-5,1383,206,218,149,1509,Spruce_Fir
15094,3451,73,18,612,166,2213,238,203,89,1405,Spruce_Fir
79314,3073,299,10,30,1,1475,193,237,184,3045,Spruce_Fir
87036,3009,328,12,85,8,3424,190,226,175,955,Spruce_Fir
2711,2780,141,16,525,146,2711,242,234,116,1994,Aspen
67972,3207,33,24,150,29,722,207,179,96,1572,Spruce_Fir
83159,2818,83,15,95,27,2060,240,213,99,1766,Lodgepole_Pine
36716,3169,70,20,285,56,1211,237,196,81,1179,Spruce_Fir
104861,3377,18,23,95,32,2431,196,186,119,1355,Krummholz
78906,3057,183,10,277,35,1332,223,247,156,638,Lodgepole_Pine
43146,2990,122,15,541,97,268,244,227,109,589,Spruce_Fir
37833,2441,210,13,30,3,283,210,252,175,1015,Douglas_fir
49370,3033,112,11,360,53,1355,239,228,118,2554,Lodgepole_Pine
73094,3044,146,18,450,177,6004,242,235,116,4039,Lodgepole_Pine
24357,3138,194,19,514,126,2023,214,252,164,1965,Lodgepole_Pine
26603,3070,227,17,170,54,764,193,254,194,607,Lodgepole_Pine
36625,3094,36,15,182,40,2777,218,207,121,859,Krummholz
106144,3209,14,20,417,133,953,197,195,129,765,Spruce_Fir
46911,3272,123,15,180,-58,582,244,228,109,3586,Lodgepole_Pine
87060,2607,158,12,0,0,607,233,242,138,1173,Lodgepole_Pine
29973,2819,49,5,270,21,660,222,228,141,395,Lodgepole_Pine
6988,2791,45,18,90,28,2391,222,198,104,2954,Lodgepole_Pine
109719,2576,198,15,150,-16,2227,214,252,168,2003,Lodgepole_Pine
19307,2637,17,8,376,69,883,214,223,146,1664,Lodgepole_Pine
67099,2926,117,4,212,-6,947,227,236,143,2253,Lodgepole_Pine
16911,2801,181,13,127,34,2960,224,248,154,2052,Lodgepole_Pine
68716,2942,133,12,60,3,5690,239,234,124,3651,Lodgepole_Pine
27905,3128,345,5,604,55,1842,211,232,160,2644,Spruce_Fir
107532,2530,51,3,247,-12,319,221,232,148,1300,Lodgepole_Pine
104714,3309,337,10,60,7,4273,199,227,167,3948,Krummholz
106841,3087,275,16,295,11,3640,176,242,205,1537,Spruce_Fir
32774,2988,317,16,124,9,2420,177,225,187,870,Cottonwood_Willow
79274,2982,119,8,201,17,5085,235,233,129,5923,Lodgepole_Pine
16875,2307,1,19,180,63,1332,189,201,146,495,Ponderosa_Pine
80440,2861,250,31,175,93,2257,138,243,232,1530,Spruce_Fir
68000,3093,137,10,228,-12,642,236,236,131,1423,Spruce_Fir
109235,2913,38,16,402,118,4582,218,203,115,5131,Lodgepole_Pine
107607,2442,333,26,134,71,711,152,197,179,1495,Lodgepole_Pine
14317,2985,42,6,420,59,5162,221,227,142,6411,Lodgepole_Pine
69984,2975,17,9,437,56,3606,213,221,145,5580,Lodgepole_Pine
35727,2005,239,27,30,12,108,159,250,219,335,Ponderosa_Pine
62296,2631,82,15,30,7,1406,240,212,98,216,Lodgepole_Pine
62485,2568,95,5,192,23,484,229,232,138,1260,Lodgepole_Pine
89542,2608,74,12,309,38,3007,234,217,114,2753,Spruce_Fir
68779,3061,47,18,42,0,2708,223,198,103,4002,Spruce_Fir
