Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
21926,2916,34,28,162,40,1842,203,166,83,2484,Spruce_Fir
43695,2436,340,11,0,0,649,197,224,166,1650,Douglas_fir
18877,3078,14,4,0,0,3347,216,231,153,1172,Lodgepole_Pine
83635,2929,273,12,323,33,5461,188,243,195,5475,Lodgepole_Pine
92057,2611,204,20,360,104,2084,205,254,176,1782,Lodgepole_Pine
104771,3347,171,12,1103,108,2678,228,245,147,1936,Krummholz
26151,3198,236,3,437,36,5994,213,242,166,2289,Lodgepole_Pine
22810,3019,35,22,285,160,509,212,186,101,2844,Lodgepole_Pine
94015,2930,329,1,134,10,1165,215,237,159,319,Spruce_Fir
71894,3212,266,12,417,33,603,189,245,196,825,Spruce_Fir
34990,3078,137,16,150,-21,824,243,232,113,1514,Spruce_Fir
34806,2752,165,3,85,7,1926,222,240,154,990,Lodgepole_Pine
45963,2352,237,26,175,72,541,164,251,215,1839,Ponderosa_Pine
106750,3242,266,13,212,34,808,187,245,197,1832,Spruce_Fir
38899,2972,14,19,361,5,569,199,198,131,335,Lodgepole_Pine
16992,1982,318,43,127,99,108,78,163,204,201,Ponderosa_Pine
25508,2920,66,17,60,19,5684,234,205,97,1167,Aspen
47304,2810,69,23,67,25,2455,237,189,71,1784,Lodgepole_Pine
55481,2891,336,11,108,8,2886,195,225,169,1831,Spruce_Fir
12158,1916,351,21,180,65,150,178,199,156,755,Douglas_fir
8968,3267,87,15,295,101,1528,241,213,98,1489,Lodgepole_Pine
15248,3008,3,4,404,71,4832,214,232,155,1666,Lodgepole_Pine
8123,2756,10,26,503,229,1006,181,177,123,825,Lodgepole_Pine
66632,3104,23,12,242,86,4910,212,214,136,2115,Spruce_Fir
57181,2945,38,8,30,2,1832,220,223,138,1584,Spruce_Fir
5628,2930,317,30,285,96,2661,127,198,203,582,Lodgepole_Pine
7761,3053,322,3,558,76,2839,212,236,162,1104,Spruce_Fir
92978,3174,12,10,648,66,1812,210,220,146,2542,Spruce_Fir
80799,3005,160,13,120,0,2486,233,242,137,1595,Lodgepole_Pine
14886,2755,119,25,108,46,1154,253,209,68,644,Lodgepole_Pine
104894,2988,208,11,134,13,5484,212,250,172,2053,Spruce_Fir
28240,2781,93,12,331,38,1693,239,222,111,2630,Lodgepole_Pine
17219,2663,153,16,85,25,1412,238,239,125,6452,Lodgepole_Pine
79030,3019,76,28,228,98,2166,241,174,44,2659,Spruce_Fir
89088,2156,175,26,150,75,573,224,243,135,600,Ponderosa_Pine
1914,2883,22,15,0,0,4288,209,206,130,6119,Lodgepole_Pine
4797,2598,92,11,228,62,2619,238,222,114,684,Lodgepole_Pine
38742,2948,223,21,95,19,1084,189,254,196,485,Lodgepole_Pine
79433,3039,66,10,757,212,1463,230,219,121,819,Spruce_Fir
70085,3406,191,10,484,13,3238,220,248,161,85,Spruce_Fir
17496,3301,184,15,722,167,636,223,249,155,4585,Lodgepole_Pine
20961,2702,3,19,67,8,1531,191,201,144,1310,Cottonwood_Willow
80667,2840,266,31,60,19,5277,129,236,237,4685,Lodgepole_Pine
108209,2990,270,30,916,324,2486,128,233,236,1549,Lodgepole_Pine
78482,2952,77,9,616,76,1116,232,223,122,1595,Lodgepole_Pine
50803,2766,89,32,180,108,180,248,172,28,2160,Aspen
93422,2952,36,7,534,16,4235,220,225,141,4520,Lodgepole_Pine
63459,3528,54,16,872,313,2520,228,203,104,1622,Spruce_Fir
54108,3400,183,14,162,45,2333,223,249,155,3390,Spruce_Fir
32702,2773,146,19,60,21,361,242,234,114,2568,Lodgepole_Pine
101711,2712,141,3,474,-3,1230,225,238,149,1652,Lodgepole_Pine
2088,3025,300,23,495,193,503,151,224,210,1087,Lodgepole_Pine
105099,3195,79,6,391,63,3119,228,229,135,3546,Spruce_Fir
7618,3198,55,15,228,3,5260,228,207,109,1242,Spruce_Fir
83248,2182,15,46,150,42,618,135,103,68,524,Ponderosa_Pine
1425,3139,322,11,942,370,1310,193,229,176,1187,Spruce_Fir
48474,2234,346,35,216,109,1129,131,161,154,1146,Ponderosa_Pine
93497,2680,45,16,108,19,1809,223,204,111,1084,Lodgepole_Pine
56136,2595,299,31,153,56,847,121,211,223,1107,Lodgepole_Pine
43345,2552,180,22,150,43,2067,222,247,147,912,Ponderosa_Pine
33155,1949,82,20,108,37,108,243,200,77,573,Ponderosa_Pine
6497,2296,312,27,256,145,1273,136,208,206,836,Douglas_fir
68020,3064,141,9,510,197,6051,234,238,135,3934,Spruce_Fir
101335,3379,298,20,875,241,4082,160,229,207,2445,Lodgepole_Pine
96004,3356,19,21,120,26,2372,199,190,121,1332,Krummholz
48180,3055,21,26,420,29,812,192,174,106,1292,Spruce_Fir
93746,2874,287,14,655,154,268,180,239,198,1698,Aspen
90684,3138,36,17,631,142,2260,217,200,113,2632,Spruce_Fir
68942,3240,227,19,743,149,3994,190,254,196,849,Lodgepole_Pine
88410,2764,354,7,339,16,1674,209,228,157,1986,Lodgepole_Pine
13957,2955,157,6,42,3,4573,227,241,148,5501,Lodgepole_Pine
104813,3400,355,17,446,52,3879,190,208,154,3417,Krummholz
107809,2992,292,19,283,93,5394,164,233,208,785,Lodgepole_Pine
57618,3023,67,27,430,229,437,235,176,55,1350,Lodgepole_Pine
46340,2724,70,32,67,45,1532,235,161,33,1091,Lodgepole_Pine
106736,3399,286,11,1082,207,1129,189,240,190,693,Spruce_Fir
60186,3227,37,9,60,3,2469,220,220,135,2833,Spruce_Fir
63021,2423,139,14,90,29,513,240,235,121,960,Ponderosa_Pine
17382,3274,95,18,391,-10,1463,246,210,86,2007,Spruce_Fir
49038,2821,320,18,295,58,3005,172,220,187,2981,Spruce_Fir
26472,3095,138,11,0,0,5166,237,236,129,162,Spruce_Fir
30374,2646,4,16,323,93,592,197,207,145,1200,Ponderosa_Pine
27761,3009,32,9,309,57,4882,218,221,139,3814,Krummholz
54702,3061,336,11,175,34,379,194,225,169,760,Spruce_Fir
68065,2182,334,30,242,130,1124,137,185,178,537,Ponderosa_Pine
73957,3088,39,16,180,40,2761,219,204,116,872,Spruce_Fir
35539,3365,212,12,309,110,3513,209,251,176,631,Spruce_Fir
27422,2831,84,20,309,-62,324,244,202,80,1838,Lodgepole_Pine
12267,2194,6,29,30,17,1080,171,171,126,510,Ponderosa_Pine
52564,2259,227,34,492,-70,552,152,247,213,841,Ponderosa_Pine
105529,3386,277,8,335,10,2970,199,242,182,1994,Spruce_Fir
34525,2885,182,20,95,26,1050,222,249,151,2058,Lodgepole_Pine
68517,3203,167,11,283,26,2188,229,244,145,1722,Lodgepole_Pine
52838,3140,306,17,30,13,2594,170,228,197,782,Lodgepole_Pine
46487,2996,317,8,240,19,1489,200,233,173,1537,Lodgepole_Pine
23161,3239,12,18,390,103,1033,199,201,135,5193,Spruce_Fir
65792,3257,223,8,30,-1,3412,210,248,175,1533,Spruce_Fir
4177,3321,229,21,108,4,1952,184,254,201,3783,Spruce_Fir
25836,2507,357,22,42,16,641,180,194,148,1288,Lodgepole_Pine
50754,3281,324,13,120,25,5594,188,226,178,713,Spruce_Fir
30932,3177,79,18,636,241,1315,241,204,87,2440,Spruce_Fir
1168,2865,274,6,300,100,2077,203,242,177,792,Aspen
101455,2995,72,2,630,69,5379,222,234,149,6282,Lodgepole_Pine
22695,2754,11,12,134,16,631,207,215,144,2316,Lodgepole_Pine
8112,3478,76,26,778,244,2114,241,181,54,1687,Spruce_Fir
4388,2968,79,26,0,0,655,243,183,0,2343,Krummholz
5693,3008,167,4,201,40,371,223,241,153,1064,Spruce_Fir
75367,3269,349,15,212,57,2835,191,213,160,2513,Spruce_Fir
96083,3096,69,9,351,-78,1533,230,222,125,1266,Spruce_Fir
10922,2720,342,6,150,23,2382,208,231,162,4567,Lodgepole_Pine
37303,3200,196,8,309,42,886,219,247,163,283,Spruce_Fir
2072,2838,64,7,150,9,2947,227,226,133,4389,Lodgepole_Pine
3394,2757,180,25,351,149,1745,220,246,143,1507,Lodgepole_Pine
85336,3231,187,25,255,86,2590,214,248,153,1064,Spruce_Fir
6049,2087,145,35,127,78,365,243,210,64,390,Ponderosa_Pine
61990,2817,33,15,365,83,150,216,207,123,859,Lodgepole_Pine
104312,3278,99,16,255,-52,721,245,216,95,3529,Lodgepole_Pine
73847,3393,70,11,433,108,2022,232,218,117,1613,Spruce_Fir
27453,3096,297,2,510,11,1183,213,238,163,1184,Lodgepole_Pine
84670,3211,283,26,421,144,1865,138,230,227,3324,Spruce_Fir
83186,3003,109,26,485,176,1224,253,200,57,577,Douglas_fir
502,3373,168,29,371,214,1741,228,236,118,541,Krummholz
57845,3083,322,11,60,15,1068,193,229,176,1747,Spruce_Fir
68180,3400,123,11,0,0,2831,239,232,122,730,Krummholz
