,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
102182,2651,0,0,0,0,2072,218,237,156,2412,Douglas_fir
85458,2473,271,18,212,10,95,168,243,212,492,Ponderosa_Pine
60320,2807,153,11,319,9,451,233,241,138,499,Aspen
45891,2456,274,11,95,13,309,192,243,191,1940,Aspen
99785,2995,225,12,577,128,5788,204,251,182,4073,Lodgepole_Pine
25435,2913,352,21,90,31,1290,178,198,155,1771,Lodgepole_Pine
83391,2998,86,15,433,95,4286,240,215,101,4901,Lodgepole_Pine
34568,3155,39,12,153,16,2912,220,213,126,3466,Lodgepole_Pine
62909,2906,153,1,0,0,4671,220,238,155,1687,Lodgepole_Pine
6272,3021,99,10,240,39,6125,236,227,121,3491,Lodgepole_Pine
52493,3041,162,14,180,37,6407,233,243,137,3270,Lodgepole_Pine
7633,2755,107,13,90,14,1572,242,224,109,2525,Lodgepole_Pine
80016,3096,32,4,30,-3,6890,219,230,147,2609,Lodgepole_Pine
24564,2610,146,14,0,0,3207,239,237,124,2496,Spruce_Fir
99834,3250,207,7,430,16,437,216,246,167,646,Spruce_Fir
3879,2461,192,24,285,91,1213,210,250,162,1376,Ponderosa_Pine
106003,2923,207,17,90,30,2531,207,253,177,816,Spruce_Fir
64048,3094,88,22,150,-11,966,246,199,71,2215,Spruce_Fir
92884,2711,102,11,0,0,1758,239,225,116,1445,Lodgepole_Pine
11476,2756,346,17,85,21,2777,184,210,163,2630,Lodgepole_Pine
65217,3155,9,8,361,62,5210,211,224,150,277,Lodgepole_Pine
65254,3215,44,15,216,47,5332,222,206,115,1712,Lodgepole_Pine
63251,3473,145,19,201,66,4082,243,233,112,4147,Krummholz
15907,2970,9,12,272,81,1470,206,216,146,1804,Lodgepole_Pine
46051,2940,5,17,418,127,2837,195,204,143,1650,Lodgepole_Pine
10253,3187,312,14,497,111,3155,183,229,187,1110,Spruce_Fir
20962,3128,27,11,258,21,5558,216,216,136,815,Spruce_Fir
98700,3342,250,7,150,6,4590,205,245,179,3467,Krummholz
102611,2915,201,18,90,41,1337,209,253,172,834,Lodgepole_Pine
24649,2939,76,9,255,59,5455,232,223,124,4025,Lodgepole_Pine
105287,3003,105,15,85,23,2527,244,220,100,631,Spruce_Fir
4671,2971,239,12,150,33,3072,197,250,189,1172,Lodgepole_Pine
31385,2940,104,18,42,12,400,248,214,88,636,Spruce_Fir
69609,3482,121,10,760,197,2358,237,232,126,1262,Spruce_Fir
70726,3179,302,7,247,24,4860,200,237,177,2518,Lodgepole_Pine
61694,3085,271,14,60,14,5126,183,244,200,924,Spruce_Fir
12993,3208,66,18,134,32,1471,234,200,90,2520,Lodgepole_Pine
60987,3221,293,10,95,5,4609,193,238,185,454,Spruce_Fir
8270,2969,102,10,42,7,1463,237,227,120,2024,Spruce_Fir
29680,3229,180,1,300,147,2652,219,239,157,1300,Lodgepole_Pine
89760,2913,343,11,201,4,4611,197,223,164,1689,Lodgepole_Pine
64875,2468,317,15,153,36,696,179,225,186,1423,Ponderosa_Pine
91432,3216,304,15,210,52,1725,176,231,195,2391,Spruce_Fir
66372,2881,196,10,170,-4,1804,218,249,164,1507,Lodgepole_Pine
85044,2803,68,23,201,132,212,237,189,72,1554,Aspen
49453,3020,338,17,175,48,2580,180,213,171,972,Lodgepole_Pine
95625,2399,274,30,108,46,1458,127,231,235,624,Ponderosa_Pine
87580,3076,187,8,256,-42,2010,221,246,159,3774,Spruce_Fir
107644,3004,108,17,331,66,2072,247,218,95,1800,Lodgepole_Pine
14016,2950,120,25,421,173,841,253,210,70,819,Lodgepole_Pine
62630,3036,201,4,134,10,2003,218,243,161,1727,Lodgepole_Pine
19180,3260,45,5,0,0,5792,221,229,144,666,Spruce_Fir
22855,3108,342,8,153,13,5514,203,228,164,1140,Spruce_Fir
104563,3040,328,12,60,-1,892,190,226,175,2030,Spruce_Fir
