Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
90507,2948,261,23,361,134,1679,158,245,221,646,Lodgepole_Pine
41853,2897,5,12,371,103,774,205,217,149,2145,Lodgepole_Pine
32551,3197,325,17,805,-5,1332,177,220,182,1518,Spruce_Fir
819,2913,307,2,212,-5,3840,213,237,163,5997,Lodgepole_Pine
54079,3175,176,10,234,36,2977,226,246,152,3565,Spruce_Fir
101072,3088,14,4,60,3,1298,216,231,153,1559,Spruce_Fir
5259,2783,114,18,42,4,2828,248,219,93,2226,Aspen
55925,3282,308,8,150,25,3550,197,235,178,1714,Spruce_Fir
57630,2736,325,25,42,-6,1486,150,204,189,1756,Douglas_fir
22636,2385,39,10,0,0,247,221,218,131,424,Douglas_fir
69167,2539,73,6,0,0,1020,227,229,136,6555,Lodgepole_Pine
16955,2941,88,11,162,19,3650,237,221,114,1490,Lodgepole_Pine
37012,3046,83,4,400,74,2346,225,233,143,2230,Spruce_Fir
28214,3168,190,18,162,9,2110,217,251,161,371,Lodgepole_Pine
12013,3177,253,17,457,112,5934,178,249,207,2089,Cottonwood_Willow
42199,2526,200,6,162,61,582,218,245,163,1087,Ponderosa_Pine
69800,2883,335,4,175,3,3231,211,234,162,3923,Lodgepole_Pine
75028,3283,290,15,295,65,4200,177,237,199,1869,Spruce_Fir
15035,2545,116,30,85,32,1173,254,195,44,511,Ponderosa_Pine
38015,2752,57,10,258,29,2590,227,219,125,6799,Ponderosa_Pine
89595,2937,154,9,268,21,4921,231,241,141,2638,Lodgepole_Pine
56701,2981,136,21,474,143,666,247,226,97,1932,Lodgepole_Pine
36002,2630,141,12,408,-18,450,238,236,126,1307,Lodgepole_Pine
26272,3037,302,15,711,137,5836,178,232,194,4220,Lodgepole_Pine
3394,2757,180,25,351,149,1745,220,246,143,1507,Lodgepole_Pine
78658,2796,217,31,382,151,3278,172,251,198,1660,Ponderosa_Pine
36988,3256,315,17,180,35,2058,173,224,190,1940,Lodgepole_Pine
51011,2780,54,12,258,34,3010,227,214,118,2424,Lodgepole_Pine
82222,3225,169,30,240,22,2506,226,236,118,3188,Spruce_Fir
27878,2909,99,6,247,6,4761,230,232,136,4477,Lodgepole_Pine
20217,3224,94,4,30,1,3644,225,234,144,4093,Spruce_Fir
78435,3112,350,7,85,8,1101,208,228,159,1895,Spruce_Fir
23643,3086,52,18,390,17,3541,227,198,99,4857,Spruce_Fir
58608,3147,31,11,30,0,3267,217,216,133,743,Lodgepole_Pine
45921,2591,51,16,124,21,2873,226,205,108,949,Douglas_fir
84614,2716,25,11,0,0,1387,215,216,137,1521,Lodgepole_Pine
35652,2723,45,12,60,13,2614,223,213,122,4690,Lodgepole_Pine
46515,2020,65,28,0,0,277,233,172,53,720,Ponderosa_Pine
49377,3157,34,5,134,21,2522,219,228,146,1926,Spruce_Fir
25709,2520,106,12,153,37,272,241,225,112,1698,Ponderosa_Pine
71259,3179,0,2,42,1,4370,216,235,156,774,Spruce_Fir
2512,3080,15,13,592,221,1599,208,212,139,3378,Spruce_Fir
77296,3158,31,26,300,90,1296,203,174,94,283,Spruce_Fir
107674,3004,23,19,285,52,4066,205,195,121,2242,Lodgepole_Pine
3220,3095,19,20,908,226,2679,201,193,123,2072,Lodgepole_Pine
78872,2933,345,17,201,-42,1215,183,210,163,618,Lodgepole_Pine
92994,3449,283,12,700,160,990,186,240,194,1231,Spruce_Fir
63778,3430,21,10,721,133,2445,214,219,141,1570,Spruce_Fir
41834,2946,302,26,819,574,899,138,217,215,2206,Lodgepole_Pine
55753,3039,16,30,201,53,2230,179,163,106,4155,Spruce_Fir
12052,3381,65,4,576,50,1620,223,231,143,2381,Krummholz
18338,3124,166,4,30,-2,2347,223,241,153,2001,Lodgepole_Pine
28187,3165,96,11,60,0,4442,237,225,117,1981,Spruce_Fir
78540,2067,332,18,0,0,658,175,214,177,830,Cottonwood_Willow
52961,3161,70,9,342,33,1533,230,223,125,1812,Lodgepole_Pine
33903,3063,343,20,170,42,765,175,205,166,1878,Spruce_Fir
95277,2637,72,3,42,1,997,223,233,146,1661,Lodgepole_Pine
34841,3085,339,26,612,140,2638,156,194,171,1530,Spruce_Fir
85662,2466,339,22,108,31,566,167,202,171,1301,Douglas_fir
84798,2810,79,30,390,177,953,242,170,35,752,Lodgepole_Pine
6025,3008,272,23,531,194,1833,152,240,223,730,Lodgepole_Pine
23209,2580,289,30,228,155,402,123,221,230,994,Lodgepole_Pine
8321,3243,138,19,488,82,5262,245,230,104,1624,Spruce_Fir
22440,3130,47,12,513,104,1651,224,214,122,3494,Spruce_Fir
89810,2923,168,6,60,-2,1249,225,242,152,1574,Lodgepole_Pine
39910,2482,183,23,242,-67,1277,219,248,149,1332,Ponderosa_Pine
8159,3400,146,9,811,235,1421,233,239,138,1100,Spruce_Fir
25133,3254,34,7,212,19,4281,219,225,142,1022,Spruce_Fir
89795,3356,111,17,633,156,470,247,219,95,295,Spruce_Fir
83844,3251,60,12,150,-1,1814,229,215,118,2679,Spruce_Fir
103037,2929,248,14,361,26,5649,189,250,198,3557,Lodgepole_Pine
91945,2965,104,2,256,11,5011,222,236,150,2480,Spruce_Fir
30210,2406,268,16,180,68,1328,178,244,205,792,Ponderosa_Pine
43677,3464,8,13,424,116,4075,204,213,145,3312,Krummholz
760,3112,91,9,120,17,1450,235,226,122,474,Lodgepole_Pine
28094,3255,173,15,391,53,2718,228,246,146,1134,Lodgepole_Pine
28245,2387,0,21,234,75,1392,184,196,145,390,Douglas_fir
18472,3294,202,9,420,92,972,216,249,167,721,Spruce_Fir
51605,3037,350,5,769,20,1458,210,231,159,618,Lodgepole_Pine
22057,3355,116,15,150,26,870,245,224,105,3997,Lodgepole_Pine
70211,2543,343,9,30,8,930,202,227,163,5105,Lodgepole_Pine
56225,3104,132,22,228,73,2652,249,223,90,3122,Spruce_Fir
67294,2886,92,20,153,-22,1455,246,205,79,1648,Spruce_Fir
65695,2884,283,12,295,-22,2192,186,240,194,1173,Lodgepole_Pine
3787,2610,162,9,0,0,631,229,243,145,1566,Lodgepole_Pine
