Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
5833,2843,169,28,474,177,2147,227,238,121,1989,Lodgepole_Pine
25735,2869,232,16,67,20,3331,192,253,195,1898,Lodgepole_Pine
106937,3323,10,7,390,71,4650,213,227,151,955,Spruce_Fir
6540,2972,43,10,626,156,1234,222,219,131,2402,Lodgepole_Pine
22582,3222,350,12,30,-4,3900,198,219,160,1452,Spruce_Fir
91698,2932,155,16,192,92,5811,237,240,127,4347,Lodgepole_Pine
22039,3461,342,3,677,122,1704,213,235,159,1370,Krummholz
35975,2885,341,10,30,3,5636,199,225,165,1032,Lodgepole_Pine
107845,2593,9,30,90,18,1719,171,164,117,1332,Lodgepole_Pine
41384,2938,220,26,182,88,2550,180,253,198,2138,Lodgepole_Pine
65629,2944,41,32,108,-6,376,206,154,62,1116,Spruce_Fir
44818,3223,92,13,150,11,2630,240,219,107,1583,Spruce_Fir
16674,3224,98,13,335,61,2419,241,222,109,1390,Spruce_Fir
34085,2097,223,30,30,9,1064,168,252,205,324,Ponderosa_Pine
68277,2883,17,11,67,4,1489,211,216,141,2527,Lodgepole_Pine
37666,3035,18,5,30,0,4759,216,229,150,760,Spruce_Fir
30757,3181,165,31,108,24,1436,229,232,110,674,Krummholz
13408,2386,246,29,67,21,1195,149,247,226,870,Douglas_fir
27320,2678,105,26,560,270,537,253,199,58,1481,Ponderosa_Pine
41227,2877,342,18,180,66,797,179,210,167,1969,Lodgepole_Pine
88703,3110,86,27,124,48,3983,247,185,50,612,Lodgepole_Pine
100675,2726,339,3,67,1,2462,212,234,160,4423,Lodgepole_Pine
56693,3052,9,17,108,4,1262,199,205,140,1411,Lodgepole_Pine
92597,2984,22,11,450,63,1622,213,217,139,514,Spruce_Fir
33288,2145,31,19,218,46,335,212,196,114,366,Douglas_fir
110350,2529,339,18,67,10,1365,179,212,170,1290,Douglas_fir
9822,3168,155,20,1140,120,3159,239,237,119,2395,Lodgepole_Pine
58113,2151,134,31,85,47,899,250,208,60,255,Cottonwood_Willow
26831,3160,73,22,295,28,1364,240,192,72,2336,Spruce_Fir
15411,3071,148,6,297,8,384,229,239,144,1537,Lodgepole_Pine
80844,3097,354,20,532,22,2046,182,201,153,1357,Lodgepole_Pine
28135,2756,86,7,242,7,2848,230,229,132,2292,Lodgepole_Pine
55545,3119,90,9,60,6,6812,235,225,121,2405,Lodgepole_Pine
24055,3203,256,32,902,282,3463,130,239,236,2340,Lodgepole_Pine
17916,3011,242,8,732,115,5908,205,247,180,6392,Lodgepole_Pine
83072,3066,323,26,216,56,2764,144,203,193,2408,Lodgepole_Pine
94546,3050,333,23,30,16,4928,162,204,178,301,Cottonwood_Willow
29698,3200,336,13,342,57,1972,191,222,170,3290,Spruce_Fir
12097,2841,129,12,30,3,2617,240,233,121,2551,Spruce_Fir
20009,3410,90,9,124,5,2918,233,227,125,816,Krummholz
90113,3148,298,9,162,15,866,194,237,183,1409,Spruce_Fir
70266,3291,341,19,242,84,1687,178,209,168,2866,Spruce_Fir
82977,3480,74,21,488,187,2496,240,196,78,2321,Spruce_Fir
4202,3460,35,17,661,245,2250,216,201,115,1764,Spruce_Fir
70931,3098,20,9,285,33,5120,214,221,143,2777,Spruce_Fir
80464,3175,66,3,30,0,5195,222,233,147,2824,Spruce_Fir
