Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
13150,2416,289,19,309,80,1487,162,234,210,553,Douglas_fir
90122,3161,121,27,255,63,3778,254,206,61,2828,Spruce_Fir
66008,2602,303,26,212,97,912,138,217,214,459,Douglas_fir
18091,2678,10,16,330,54,1182,200,205,139,2711,Lodgepole_Pine
53279,3286,346,12,127,17,2095,197,221,162,2690,Spruce_Fir
65899,3228,135,4,60,2,3260,226,238,146,2072,Krummholz
8631,3088,260,11,42,3,1933,195,246,190,547,Spruce_Fir
45206,3077,220,11,537,89,5873,207,251,179,1756,Spruce_Fir
62910,3246,255,3,60,6,5442,213,241,166,499,Spruce_Fir
103673,2469,358,16,474,222,934,192,208,151,920,Ponderosa_Pine
93912,3132,16,16,825,216,4302,205,206,134,3816,Spruce_Fir
2501,2711,57,22,180,71,1224,229,189,82,924,Lodgepole_Pine
105686,3220,273,29,85,21,2295,132,233,234,2974,Spruce_Fir
2304,2658,148,7,285,1,660,230,240,142,1731,Spruce_Fir
98867,3360,97,13,42,-5,2249,241,221,108,3347,Krummholz
22591,3002,29,11,484,-9,2442,216,216,134,2448,Lodgepole_Pine
31973,3191,24,10,95,7,743,215,218,140,1595,Lodgepole_Pine
8409,3054,60,14,30,6,4934,230,210,109,713,Spruce_Fir
86160,2129,349,29,30,5,890,153,178,154,735,Ponderosa_Pine
64272,3037,216,14,847,3,6068,205,253,181,3332,Lodgepole_Pine
23272,3227,152,27,376,122,1172,241,228,97,2200,Spruce_Fir
6024,2952,72,10,283,52,4644,231,221,122,6413,Lodgepole_Pine
94996,2542,112,7,277,7,1167,232,233,133,4869,Lodgepole_Pine
11405,3064,198,2,577,65,2684,218,241,159,2080,Spruce_Fir
37191,2890,128,13,362,65,1032,241,232,118,2513,Lodgepole_Pine
4367,2964,152,9,67,12,4348,232,240,140,2112,Spruce_Fir
88168,3292,341,25,60,24,5514,161,195,168,924,Spruce_Fir
79057,2624,115,21,696,216,684,251,214,81,1263,Ponderosa_Pine
55514,2603,355,13,180,56,323,197,216,155,1741,Lodgepole_Pine
89846,3150,134,18,300,58,212,246,229,104,3985,Lodgepole_Pine
60606,2212,8,34,120,68,1250,161,154,113,1419,Ponderosa_Pine
38608,3316,342,21,474,41,2454,172,203,167,990,Spruce_Fir
62677,3273,279,22,446,172,1044,155,237,219,1952,Lodgepole_Pine
102871,3388,259,12,324,67,1795,190,247,195,2053,Spruce_Fir
23729,2903,61,9,30,3,1600,227,222,128,1922,Lodgepole_Pine
85175,3256,349,16,1050,239,2059,189,212,160,2173,Krummholz
60846,2757,27,21,95,-35,85,205,189,112,402,Spruce_Fir
28347,3245,112,16,120,-10,4514,246,221,99,2185,Spruce_Fir
99033,3224,69,8,362,13,1530,229,224,128,1199,Spruce_Fir
81201,2057,336,21,30,2,395,168,207,175,661,Douglas_fir
78706,2131,46,34,242,81,706,209,147,49,799,Ponderosa_Pine
48289,3258,71,10,484,79,4221,231,221,121,2771,Spruce_Fir
102457,2561,245,18,0,0,2352,180,251,206,2155,Lodgepole_Pine
29723,3264,189,17,240,58,1959,219,250,159,1489,Spruce_Fir
26994,3267,352,13,446,103,2504,196,217,158,2445,Spruce_Fir
65769,2976,51,33,277,108,1770,216,152,46,2664,Spruce_Fir
49306,3283,46,19,524,147,1044,222,194,99,5311,Spruce_Fir
38629,3004,28,7,450,32,5421,218,225,143,6498,Lodgepole_Pine
47718,3276,53,12,285,53,3481,227,215,120,2974,Lodgepole_Pine
105759,2765,131,5,0,0,779,228,237,144,3022,Spruce_Fir
102073,3014,113,8,180,29,2062,234,232,129,1434,Lodgepole_Pine
66049,3166,52,3,30,0,5090,221,233,149,2758,Spruce_Fir
44267,2794,26,25,150,32,1189,199,176,102,1690,Lodgepole_Pine
106750,3242,266,13,212,34,808,187,245,197,1832,Spruce_Fir
56476,2913,281,22,67,26,5126,153,235,219,1273,Lodgepole_Pine
43225,2841,197,16,503,-4,1415,214,252,167,722,Lodgepole_Pine
17658,2305,1,22,390,98,210,182,192,143,1571,Ponderosa_Pine
88879,3182,331,23,376,82,3463,161,206,181,3309,Spruce_Fir
30939,2926,79,10,350,13,4865,233,223,121,2876,Spruce_Fir
92807,2815,241,9,30,2,1209,204,248,181,323,Spruce_Fir
26208,3085,144,23,900,67,3037,245,228,99,2486,Krummholz
14776,3139,307,16,655,316,1410,173,229,195,953,Spruce_Fir
91900,2675,80,18,150,48,1560,241,205,87,306,Lodgepole_Pine
42084,3024,355,11,60,6,6468,201,220,156,3381,Lodgepole_Pine
45209,2758,53,5,30,1,2930,223,229,142,5515,Lodgepole_Pine
64333,2126,293,27,127,59,624,134,222,223,830,Douglas_fir
105546,3055,72,6,741,228,1353,227,228,136,830,Spruce_Fir
53849,2959,250,25,532,310,1894,156,248,223,1651,Lodgepole_Pine
11631,3096,90,12,30,-9,5222,239,220,110,1390,Spruce_Fir
38874,2464,281,22,247,1,120,154,236,219,534,Ponderosa_Pine
108518,2698,44,15,306,-49,1410,222,205,113,1657,Lodgepole_Pine
9887,2936,32,14,480,67,2234,216,208,125,1948,Lodgepole_Pine
53382,2286,113,14,256,128,1406,244,224,107,824,Cottonwood_Willow
104902,3044,208,11,150,3,5770,212,251,173,2614,Spruce_Fir
15390,2266,107,26,60,28,785,253,200,58,481,Ponderosa_Pine
73061,2904,209,11,390,40,1964,212,250,172,904,Lodgepole_Pine
18644,3149,331,8,457,2,2731,201,230,168,342,Spruce_Fir
66336,3000,41,23,446,176,4502,215,182,90,845,Lodgepole_Pine
49400,2855,67,9,525,29,780,229,222,125,1441,Lodgepole_Pine
109175,2898,187,9,242,54,3900,221,247,159,3472,Lodgepole_Pine
108063,3100,16,20,658,122,4069,199,193,126,2482,Lodgepole_Pine
63121,3286,94,13,90,1,1579,240,220,107,1922,Spruce_Fir
86658,3337,167,13,684,67,3967,231,244,143,1613,Lodgepole_Pine
50951,3378,135,6,180,23,1739,230,237,141,3208,Spruce_Fir
64660,2429,166,24,153,45,162,232,240,125,812,Ponderosa_Pine
23582,3328,52,15,742,23,3152,227,206,108,942,Spruce_Fir
86248,3221,93,5,162,-8,4494,227,233,140,849,Spruce_Fir
78813,3225,177,12,201,18,4286,226,247,151,2270,Spruce_Fir
30820,2951,111,12,339,73,1706,240,227,116,2868,Lodgepole_Pine
67944,2971,65,12,443,19,811,232,215,113,1895,Spruce_Fir
5179,2425,323,14,127,19,1180,185,225,180,201,Douglas_fir
87641,3327,72,33,150,44,5167,236,158,0,240,Spruce_Fir
24540,3245,52,3,0,0,703,221,233,149,992,Spruce_Fir
9018,2928,113,7,658,162,2457,233,233,132,589,Spruce_Fir
99039,2938,79,10,0,0,2368,233,223,121,547,Lodgepole_Pine
19323,2191,190,18,0,0,841,218,251,161,421,Cottonwood_Willow
81222,2951,55,14,162,24,4726,228,210,112,4351,Lodgepole_Pine
66792,2817,75,31,240,-112,342,240,166,34,2051,Lodgepole_Pine
97179,3211,349,16,497,20,3428,189,212,160,3187,Spruce_Fir
109861,2375,341,24,170,75,297,164,198,169,301,Ponderosa_Pine
107933,3092,7,24,819,60,2658,184,187,133,2280,Lodgepole_Pine
16243,2965,274,11,42,11,1167,192,243,191,454,Spruce_Fir
13164,2734,295,15,30,7,2376,175,234,199,268,Lodgepole_Pine
8143,3236,27,8,420,240,660,217,222,141,2067,Krummholz
75135,2678,208,29,153,90,2823,185,251,185,1239,Ponderosa_Pine
60952,2900,320,26,127,56,5492,143,204,197,4803,Lodgepole_Pine
19376,3085,53,5,297,41,3463,223,229,142,691,Spruce_Fir
106688,3163,26,19,391,31,1337,208,197,119,2236,Spruce_Fir
99826,3317,195,11,573,172,1167,218,250,165,4355,Lodgepole_Pine
24928,3034,28,4,722,69,5622,218,232,150,5689,Lodgepole_Pine
54402,2325,134,22,162,66,700,249,223,91,696,Ponderosa_Pine
30952,3021,235,16,601,-99,1804,192,252,196,1761,Cottonwood_Willow
26074,3043,211,11,553,144,3094,211,251,175,726,Lodgepole_Pine
31196,2754,164,14,67,18,953,232,243,139,531,Lodgepole_Pine
108979,2714,188,10,242,12,1530,221,248,160,735,Lodgepole_Pine
109134,3240,159,8,30,0,5199,229,242,145,361,Lodgepole_Pine
9201,2572,51,6,324,41,2701,223,226,138,2700,Spruce_Fir
48443,2025,316,38,170,147,150,97,180,208,234,Ponderosa_Pine
78184,2151,169,21,150,77,301,231,243,133,866,Ponderosa_Pine
92922,2916,250,7,295,23,5738,205,245,179,6005,Spruce_Fir
67162,2900,16,11,170,30,4144,211,217,142,6208,Douglas_fir
31966,3154,79,18,85,15,2234,240,205,89,2629,Lodgepole_Pine
29786,3050,328,12,60,7,3097,190,226,175,2523,Spruce_Fir
77673,2944,2,15,201,69,5497,197,209,148,983,Lodgepole_Pine
81419,2985,27,14,384,-9,4488,213,209,129,2914,Lodgepole_Pine
32466,2509,68,8,582,119,999,229,223,127,384,Ponderosa_Pine
73817,3047,72,19,127,13,4349,238,200,85,2787,Lodgepole_Pine
75892,2454,346,2,420,148,1024,215,235,158,1216,Ponderosa_Pine
90115,3023,328,10,216,48,5060,195,228,172,3799,Spruce_Fir
61284,3394,339,8,940,123,1310,203,228,164,1781,Krummholz
9367,3130,243,28,655,39,4012,153,249,223,1073,Lodgepole_Pine
