"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
2,2965,337,16,42,7,4288,184,217,171,324,"Spruce_Fir",2
8,3341,133,15,638,135,466,243,231,112,242,"Spruce_Fir",8
14,3010,160,19,255,78,1442,236,240,127,3378,"Spruce_Fir",14
35,3040,303,17,390,110,1471,170,229,199,3180,"Spruce_Fir",35
39,3004,109,23,170,42,4455,252,206,69,2421,"Lodgepole_Pine",39
48,2978,67,35,258,171,1320,230,148,20,1072,"Lodgepole_Pine",48
51,3227,193,15,677,13,531,217,251,163,2513,"Lodgepole_Pine",51
54,2819,317,22,162,58,3818,158,216,195,1019,"Lodgepole_Pine",54
63,3198,128,10,247,36,1243,238,234,125,2448,"Spruce_Fir",63
64,2535,210,23,108,28,1410,195,254,184,1328,"Lodgepole_Pine",64
72,2942,37,10,258,13,4906,220,219,133,2107,"Lodgepole_Pine",72
75,2602,342,13,150,41,750,193,221,166,6393,"Lodgepole_Pine",75
76,2752,155,17,0,0,361,238,239,126,2592,"Spruce_Fir",76
78,2862,336,8,0,0,2825,202,229,166,2315,"Spruce_Fir",78
79,3010,69,10,570,89,1559,231,221,122,514,"Spruce_Fir",79
81,2650,27,11,60,2,335,215,217,137,1355,"Lodgepole_Pine",81
86,2910,121,18,362,105,379,248,222,94,1380,"Lodgepole_Pine",86
93,3302,107,5,120,42,6066,229,234,139,661,"Spruce_Fir",93
103,3202,302,9,552,-18,5315,195,236,181,2024,"Spruce_Fir",103
105,2923,61,16,525,77,1702,232,204,100,2971,"Lodgepole_Pine",105
107,3215,300,8,272,32,732,198,237,179,785,"Spruce_Fir",107
113,3175,221,9,1179,172,3072,210,249,175,2074,"Lodgepole_Pine",113
129,3125,107,5,95,-1,4424,229,234,139,1744,"Spruce_Fir",129
131,3278,352,11,268,33,4654,200,221,159,842,"Spruce_Fir",131
132,3246,89,13,127,12,1722,239,219,108,1994,"Spruce_Fir",132
152,2748,236,29,272,-28,1421,158,250,218,990,"Cottonwood_Willow",152
154,3120,23,14,484,104,1630,211,209,131,3616,"Spruce_Fir",154
157,2580,224,27,342,-23,1405,174,253,203,977,"Ponderosa_Pine",157
158,2851,107,21,67,-13,134,251,209,76,1057,"Spruce_Fir",158
163,3236,288,12,633,126,1110,187,239,192,2821,"Spruce_Fir",163
166,2860,152,11,108,10,4830,234,240,136,4522,"Lodgepole_Pine",166
169,3483,49,15,726,249,2193,225,207,112,1698,"Spruce_Fir",169
177,2614,119,22,361,79,1548,251,215,81,2134,"Ponderosa_Pine",177
181,3023,255,11,277,69,524,194,247,192,664,"Lodgepole_Pine",181
185,2849,10,13,150,14,474,206,213,144,604,"Lodgepole_Pine",185
187,3182,321,3,182,37,2826,211,236,164,1034,"Lodgepole_Pine",187
193,3258,240,18,638,167,3994,184,252,203,771,"Lodgepole_Pine",193
194,2866,249,32,658,342,1026,134,242,233,1761,"Lodgepole_Pine",194
197,3237,108,3,330,16,4417,225,236,146,2207,"Spruce_Fir",197
200,3004,82,7,127,42,940,230,228,130,309,"Ponderosa_Pine",200
206,2887,47,30,192,64,395,214,160,61,391,"Lodgepole_Pine",206
207,2921,4,16,484,102,1500,197,207,145,2803,"Lodgepole_Pine",207
209,2824,63,7,108,10,1129,226,226,134,2629,"Lodgepole_Pine",209
210,3092,122,16,175,16,3463,246,226,103,457,"Spruce_Fir",210
213,2959,99,17,42,-5,400,246,215,92,1282,"Spruce_Fir",213
214,2995,198,14,300,109,6170,215,251,168,4968,"Lodgepole_Pine",214
216,2942,0,4,153,6,4334,213,232,156,5131,"Lodgepole_Pine",216
