Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
34658,2926,69,3,503,7,4360,223,233,145,4592,Lodgepole_Pine
85184,3130,74,15,234,66,4084,237,211,102,603,Lodgepole_Pine
81972,3020,226,19,277,100,2987,191,254,195,2053,Lodgepole_Pine
76402,2282,54,18,190,35,1289,228,198,97,571,Douglas_fir
23072,2839,26,6,192,37,2362,217,227,146,1991,Lodgepole_Pine
24446,2773,350,26,285,117,2023,163,186,154,2611,Lodgepole_Pine
66055,2952,5,17,124,-12,4660,196,205,144,2345,Lodgepole_Pine
906,2264,310,15,300,152,845,178,229,190,228,Krummholz
12574,3425,311,17,426,79,4998,170,225,194,700,Spruce_Fir
84715,2796,0,10,524,74,3015,205,221,153,1387,Lodgepole_Pine
70289,3152,2,29,319,103,886,168,173,132,1872,Spruce_Fir
87350,2840,356,10,234,85,3523,204,222,156,5974,Spruce_Fir
103901,3124,243,8,242,43,5662,203,247,182,2665,Lodgepole_Pine
30552,3268,127,27,150,-62,592,252,210,66,3709,Lodgepole_Pine
32571,2924,332,7,379,11,3449,204,231,167,3973,Lodgepole_Pine
71599,2641,307,12,268,24,577,186,232,187,1194,Lodgepole_Pine
98015,3020,175,28,228,-16,3056,222,242,133,997,Lodgepole_Pine
92427,2596,122,11,0,0,3102,238,232,123,2419,Spruce_Fir
12205,2742,252,35,180,93,1722,121,237,239,1323,Lodgepole_Pine
33219,3146,45,12,424,4,3177,223,214,123,4753,Spruce_Fir
34329,3169,40,19,85,19,466,218,196,106,1593,Spruce_Fir
6143,3380,99,15,570,157,3922,244,218,99,2692,Spruce_Fir
75354,2281,80,9,0,0,1019,233,223,122,379,Cottonwood_Willow
93948,2639,232,11,366,108,745,202,250,185,1400,Ponderosa_Pine
78008,3198,51,3,510,-22,5414,221,232,147,2058,Spruce_Fir
41502,2964,69,22,30,-11,787,237,191,75,819,Spruce_Fir
37954,2864,81,29,150,62,162,244,175,40,212,Spruce_Fir
25230,2614,111,4,150,5,853,227,235,143,5690,Lodgepole_Pine
95311,3024,354,12,67,8,3962,200,219,157,2356,Lodgepole_Pine
24424,2937,167,25,1114,159,2584,231,240,125,1320,Lodgepole_Pine
60420,3021,284,13,750,122,5889,184,240,196,5691,Lodgepole_Pine
30550,2901,132,24,300,74,994,250,219,83,437,Spruce_Fir
45073,2637,159,16,60,15,1130,235,242,132,6374,Lodgepole_Pine
43908,2969,215,26,446,161,1842,186,253,192,899,Lodgepole_Pine
102431,3191,70,5,402,59,3161,225,230,140,3515,Ponderosa_Pine
57589,2835,26,13,285,37,1905,213,211,132,1533,Lodgepole_Pine
32617,3219,180,9,497,64,698,224,246,155,430,Spruce_Fir
52317,2969,334,27,190,-6,5067,149,194,178,1332,Lodgepole_Pine
9881,3097,331,21,335,86,738,168,210,179,1717,Spruce_Fir
72089,2764,160,12,180,12,949,233,242,139,655,Ponderosa_Pine
24164,2761,135,5,124,28,2673,229,238,143,5659,Lodgepole_Pine
91290,3103,160,7,212,37,1699,228,242,147,2123,Aspen
19995,3076,110,18,175,49,4846,248,216,89,2940,Lodgepole_Pine
23933,2925,355,9,201,38,1383,206,224,157,819,Lodgepole_Pine
91,3357,59,24,569,88,1988,230,183,73,1215,Spruce_Fir
47911,2808,130,27,42,10,4963,252,213,69,4650,Lodgepole_Pine
6998,3846,346,16,912,70,4474,188,213,163,2534,Spruce_Fir
92419,2873,55,17,242,57,854,228,202,101,541,Krummholz
62489,2952,88,9,553,24,1025,234,226,124,2114,Lodgepole_Pine
23849,3207,292,34,330,211,633,106,211,234,2133,Lodgepole_Pine
48319,3245,199,24,335,71,576,203,252,171,1084,Spruce_Fir
34744,3254,6,17,0,0,2040,196,204,142,1914,Lodgepole_Pine
8108,2280,295,32,258,132,819,114,211,228,1146,Douglas_fir
68395,2951,162,4,153,1,2081,223,240,152,1820,Lodgepole_Pine
5003,2266,9,33,242,85,870,164,155,111,738,Douglas_fir
52593,2414,198,18,30,10,1167,212,252,169,1032,Ponderosa_Pine
92124,3268,308,3,162,3,1101,212,237,164,3162,Lodgepole_Pine
77812,3250,83,12,497,43,1250,237,219,112,2520,Lodgepole_Pine
24435,3258,305,15,466,131,3610,178,231,193,1935,Spruce_Fir
13411,2976,106,10,150,20,4165,238,228,120,859,Lodgepole_Pine
46921,2653,166,25,201,68,1848,232,239,123,2789,Ponderosa_Pine
31711,3276,355,11,685,205,3485,201,220,156,1966,Spruce_Fir
