,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
12619,2981,329,1,0,0,3844,215,237,159,874,Spruce_Fir
80524,2831,69,6,42,0,2951,226,228,136,4174,Lodgepole_Pine
63227,3273,124,10,534,68,3282,238,233,125,4436,Spruce_Fir
5,3106,267,5,42,1,3716,207,242,173,1027,Spruce_Fir
48395,3213,283,14,711,10,1504,179,240,200,1282,Spruce_Fir
79709,2989,310,17,297,57,2962,171,226,194,1324,Lodgepole_Pine
3977,3052,127,10,424,-8,1179,237,234,127,1456,Lodgepole_Pine
84408,3033,45,13,319,51,1170,223,210,119,1184,Lodgepole_Pine
12228,3058,31,17,256,-24,1333,214,202,119,488,Spruce_Fir
83221,3426,199,24,677,-40,3486,203,252,171,2529,Spruce_Fir
4285,2942,181,22,309,11,2271,221,247,147,1579,Lodgepole_Pine
22096,3110,282,13,120,5,2275,182,240,198,924,Spruce_Fir
69445,3238,20,15,30,10,1440,208,206,132,750,Spruce_Fir
71971,2093,7,22,335,171,376,189,192,135,691,Ponderosa_Pine
27093,3016,39,9,268,7,4160,221,220,134,924,Krummholz
84854,2929,353,12,242,55,930,199,218,157,1939,Lodgepole_Pine
21701,3004,38,19,295,-19,3606,216,194,106,5758,Spruce_Fir
94459,2517,23,27,256,30,731,193,172,103,1242,Ponderosa_Pine
31461,3172,152,18,67,21,1380,240,237,119,2482,Krummholz
99895,3258,270,9,277,35,3550,195,244,187,1753,Spruce_Fir
12182,3448,105,11,644,163,2240,240,226,115,1396,Spruce_Fir
84931,2940,330,10,134,23,3796,195,228,172,4782,Lodgepole_Pine
88855,3156,35,16,175,41,5308,216,202,117,2748,Lodgepole_Pine
58632,3215,242,20,301,84,1610,177,252,209,2291,Spruce_Fir
12665,3159,214,5,90,18,2512,215,245,166,977,Lodgepole_Pine
40284,2982,98,9,371,56,4917,235,228,124,6352,Lodgepole_Pine
23194,3073,188,15,190,20,1984,220,250,159,60,Spruce_Fir
48196,2689,130,20,306,55,2416,249,223,93,2272,Aspen
52301,3059,101,20,283,123,1784,249,209,80,2825,Spruce_Fir
67146,3165,117,10,335,33,511,237,231,125,5619,Spruce_Fir
39510,2310,101,27,551,152,1429,252,194,52,960,Cottonwood_Willow
3852,3166,160,17,268,88,201,235,241,131,2897,Spruce_Fir
66403,2966,63,16,511,156,511,232,205,100,764,Lodgepole_Pine
8942,3234,156,9,655,59,4230,231,241,142,2599,Spruce_Fir
24787,2577,60,15,242,40,1895,231,207,105,2039,Lodgepole_Pine
73559,2937,303,8,162,36,3643,198,236,178,4765,Lodgepole_Pine
14770,2837,342,1,30,1,2589,217,237,157,2597,Spruce_Fir
46279,3426,0,28,351,133,2650,169,177,136,2427,Spruce_Fir
107007,2795,356,21,30,10,1149,183,198,150,1790,Lodgepole_Pine
50462,2791,172,11,0,0,2773,228,245,148,2316,Aspen
91725,3060,168,14,335,26,6580,230,245,143,3171,Lodgepole_Pine
5946,2999,42,26,134,-9,916,213,172,80,2202,Spruce_Fir
83263,3221,360,27,212,73,4274,170,180,139,1477,Spruce_Fir
14863,2729,226,18,67,21,1140,192,254,195,2382,Lodgepole_Pine
6946,3217,105,25,234,48,1357,253,199,59,1328,Krummholz
108410,3118,167,31,295,50,3546,228,234,113,1024,Lodgepole_Pine
3683,3052,209,26,350,38,2438,192,253,185,3049,Lodgepole_Pine
47250,2792,43,13,90,6,3490,222,212,122,2936,Spruce_Fir
60671,3083,308,5,67,9,2262,205,237,171,2184,Spruce_Fir
26830,3002,30,13,1001,204,2871,216,211,129,847,Lodgepole_Pine
59429,2968,218,8,446,55,5387,211,248,173,4214,Lodgepole_Pine
60071,3081,350,5,0,0,4991,210,231,159,830,Lodgepole_Pine
26641,3152,180,6,60,0,390,222,244,156,1440,Spruce_Fir
51490,2972,41,15,342,-5,6293,221,205,116,3063,Lodgepole_Pine
28312,2975,207,11,67,10,5433,213,250,171,2219,Spruce_Fir
49667,3132,109,17,134,26,3578,247,218,93,4224,Spruce_Fir
88828,3157,111,11,0,0,1434,238,229,119,1825,Spruce_Fir
57949,2994,5,3,283,4,3503,216,234,155,5467,Lodgepole_Pine
23621,2322,150,16,162,84,1008,239,238,124,816,Ponderosa_Pine
100085,3307,162,10,443,39,1253,231,243,143,1919,Spruce_Fir
3741,2863,116,19,42,9,6126,249,219,90,4386,Lodgepole_Pine
22761,3031,157,14,750,32,5551,235,241,134,3089,Lodgepole_Pine
15889,2783,279,20,30,2,1430,160,238,216,1667,Lodgepole_Pine
37582,3127,257,13,458,76,3050,189,247,197,421,Spruce_Fir
87555,3122,111,4,85,-3,1384,227,235,143,2175,Spruce_Fir
3371,2454,351,13,30,7,335,196,217,159,1245,Douglas_fir
363,2897,283,25,300,100,1546,142,231,224,2556,Spruce_Fir
25856,3078,310,4,170,21,108,209,237,167,1866,Lodgepole_Pine
3851,2418,226,25,30,9,1348,178,254,203,792,Ponderosa_Pine
81097,2694,29,10,295,17,1366,217,219,137,1560,Lodgepole_Pine
12758,3281,342,19,228,77,1690,178,208,168,2856,Spruce_Fir
74757,3219,250,9,437,45,677,201,247,184,742,Spruce_Fir
79241,3094,18,7,218,46,1812,215,226,148,2081,Lodgepole_Pine
48184,3249,200,24,95,17,3310,203,253,172,691,Spruce_Fir
84333,3005,216,6,382,-5,1902,214,246,169,900,Lodgepole_Pine
36890,2798,58,3,421,14,1802,222,233,147,1071,Lodgepole_Pine
14323,3453,93,4,1006,-39,994,226,233,142,300,Krummholz
68330,3027,74,26,485,54,2987,240,181,56,170,Spruce_Fir
7206,3372,261,22,1188,293,3797,161,245,219,2551,Cottonwood_Willow
98678,2598,67,11,30,-5,1087,231,218,119,510,Lodgepole_Pine
92745,3036,229,5,351,81,3112,212,245,169,1183,Spruce_Fir
17638,2964,60,8,30,7,2419,227,223,131,1865,Spruce_Fir
