,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
90959,2765,74,12,134,14,1952,235,217,112,531,Lodgepole_Pine
75530,3213,22,13,509,-2,2142,212,212,135,1071,Spruce_Fir
90704,3093,15,14,247,0,2255,207,210,138,1584,Spruce_Fir
100826,2752,87,16,170,24,1062,242,212,96,752,Lodgepole_Pine
70663,3118,53,12,85,-3,1885,227,215,120,2397,Lodgepole_Pine
45551,2589,102,12,218,49,1019,240,224,111,499,Lodgepole_Pine
59770,2950,76,28,192,91,5449,241,175,45,824,Lodgepole_Pine
70788,2867,345,7,0,0,2900,206,229,161,2184,Lodgepole_Pine
109447,2580,42,20,277,107,638,219,192,100,335,Lodgepole_Pine
69309,3351,221,5,256,23,942,214,244,167,1982,Krummholz
71404,3458,92,18,150,-20,1771,245,209,86,2008,Krummholz
3762,3198,151,15,785,-12,1018,238,239,127,2183,Lodgepole_Pine
39334,3001,18,10,300,29,5271,213,220,143,6244,Lodgepole_Pine
26788,3260,45,12,474,85,871,223,213,122,2122,Krummholz
36259,2354,59,21,90,35,1115,230,192,85,859,Douglas_fir
106633,3034,61,12,313,113,2934,230,215,117,2241,Spruce_Fir
32623,2717,307,37,242,147,2160,96,190,220,2236,Lodgepole_Pine
91736,2875,73,13,212,46,1500,235,214,108,2058,Lodgepole_Pine
74359,3039,281,2,912,-1,1068,212,239,165,765,Lodgepole_Pine
104954,3214,336,9,0,0,3893,199,227,167,3511,Spruce_Fir
96175,2749,22,21,90,8,1740,201,189,117,2885,Ponderosa_Pine
94161,2859,246,21,120,36,2187,172,251,212,1006,Lodgepole_Pine
72413,3024,54,20,313,57,4846,228,193,90,1673,Spruce_Fir
18039,2854,54,15,30,-4,457,228,207,110,1687,Lodgepole_Pine
64188,2711,72,2,134,7,1969,222,234,149,3915,Lodgepole_Pine
70322,2942,191,21,30,-3,1510,214,251,161,2532,Krummholz
101402,2465,158,7,335,131,955,228,241,147,1003,Ponderosa_Pine
92303,2907,61,12,60,4,930,230,215,116,2112,Lodgepole_Pine
83298,3254,109,16,541,93,1167,246,220,98,1841,Spruce_Fir
64852,3057,90,8,390,16,2783,232,228,129,6452,Spruce_Fir
42553,2892,32,20,90,6,1282,211,191,109,674,Lodgepole_Pine
106692,2780,66,15,30,8,1842,233,209,104,1732,Spruce_Fir
106533,3206,325,19,309,54,3870,169,216,185,2049,Spruce_Fir
88651,3269,13,9,661,78,5827,212,222,148,2720,Lodgepole_Pine
26148,3069,4,3,192,7,3319,215,233,155,1380,Lodgepole_Pine
43766,2690,27,13,361,-1,764,214,212,131,242,Lodgepole_Pine
20362,3152,317,23,402,77,339,152,213,197,1421,Spruce_Fir
33819,2651,41,28,283,158,902,210,168,76,1423,Lodgepole_Pine
33065,2925,305,15,234,67,2766,177,231,193,2224,Spruce_Fir
70867,2987,18,18,180,-16,1299,203,199,128,1110,Spruce_Fir
97054,2570,77,3,446,17,1289,224,233,145,1499,Aspen
84488,2978,345,3,360,26,4360,214,235,159,5475,Lodgepole_Pine
36804,2697,48,24,234,55,2156,221,181,82,2342,Douglas_fir
31408,3157,339,8,234,-20,997,203,228,164,870,Spruce_Fir
4211,3006,25,10,450,-7,3226,215,219,139,5734,Lodgepole_Pine
100339,3283,17,6,395,71,5180,215,226,148,272,Spruce_Fir
35233,2988,56,7,134,16,5032,225,226,135,4753,Lodgepole_Pine
35281,3209,355,11,134,33,4266,201,220,156,451,Spruce_Fir
39577,3255,356,15,1050,238,2079,194,212,154,2164,Krummholz
41056,3146,13,13,466,105,1328,207,212,141,1062,Lodgepole_Pine
90266,3027,76,30,270,98,1931,241,171,39,2986,Spruce_Fir
27792,2996,324,31,212,71,1910,129,191,193,1657,Lodgepole_Pine
94702,3163,186,24,150,36,2711,215,249,154,1126,Spruce_Fir
3924,2945,127,2,228,84,570,223,237,150,1782,Spruce_Fir
53167,2762,12,13,270,35,1958,207,214,143,1339,Lodgepole_Pine
68966,3100,73,12,30,-8,4010,234,217,113,2940,Lodgepole_Pine
105164,3161,353,11,300,61,5501,200,220,158,426,Spruce_Fir
10119,3376,337,10,255,11,2614,197,225,167,2431,Krummholz
60446,2814,169,27,124,52,3983,228,238,123,5448,Lodgepole_Pine
91613,2645,192,35,90,30,1249,194,241,153,2343,Lodgepole_Pine
33553,3021,36,2,30,0,4543,219,234,152,872,Lodgepole_Pine
