"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
10,3207,198,1,216,0,845,218,239,157,2287,"Lodgepole_Pine",10
15,3228,118,11,162,2,2589,240,230,118,1082,"Spruce_Fir",15
29,2746,311,5,162,20,1482,205,236,170,1883,"Lodgepole_Pine",29
44,2584,315,13,30,4,1315,185,229,184,832,"Lodgepole_Pine",44
68,2827,54,13,270,35,4250,227,211,115,5385,"Spruce_Fir",68
82,2934,51,15,240,-10,485,226,207,111,1697,"Douglas_fir",82
105,2923,61,16,525,77,1702,232,204,100,2971,"Lodgepole_Pine",105
106,2881,58,21,30,4,247,230,192,86,450,"Spruce_Fir",106
123,2264,17,25,212,61,685,191,178,114,942,"Douglas_fir",123
125,3015,110,31,30,-22,977,254,190,39,1588,"Spruce_Fir",125
130,2909,18,2,210,-9,3814,217,234,154,6020,"Lodgepole_Pine",130
140,2914,49,18,210,-13,641,225,198,101,1544,"Spruce_Fir",140
143,2479,62,24,67,10,900,232,182,69,825,"Ponderosa_Pine",143
165,2596,352,5,268,74,2550,211,231,158,612,"Lodgepole_Pine",165
166,2860,152,11,108,10,4830,234,240,136,4522,"Lodgepole_Pine",166
170,3348,190,15,485,142,2040,219,250,161,1259,"Spruce_Fir",170
173,2923,259,22,953,257,2409,162,246,219,1558,"Lodgepole_Pine",173
188,2948,311,23,832,576,914,151,217,202,2242,"Lodgepole_Pine",188
189,3156,219,6,162,21,671,213,246,169,2465,"Spruce_Fir",189
190,2965,30,7,509,95,2908,218,226,143,1702,"Lodgepole_Pine",190
191,2909,28,23,175,65,972,204,183,105,1740,"Spruce_Fir",191
213,2959,99,17,42,-5,400,246,215,92,1282,"Spruce_Fir",213
219,2939,139,10,283,65,4039,235,237,132,1567,"Lodgepole_Pine",219
237,3083,55,12,360,8,1890,227,215,119,1148,"Spruce_Fir",237
242,2481,328,16,323,189,366,179,219,179,725,"Ponderosa_Pine",242
248,2936,18,7,0,0,2993,215,226,148,1333,"Spruce_Fir",248
249,2513,38,11,60,-4,342,220,216,129,1514,"Douglas_fir",249
250,2172,284,38,212,51,618,91,209,243,485,"Ponderosa_Pine",250
253,2785,59,6,0,0,2044,224,228,139,1958,"Spruce_Fir",253
