,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
88258,2896,68,5,0,0,3697,225,230,139,5026,Spruce_Fir
73128,3355,280,23,242,10,5267,151,236,221,957,Spruce_Fir
3882,2953,350,24,134,43,1708,170,193,156,2691,Lodgepole_Pine
64575,3309,114,10,162,1,1952,238,230,121,1092,Krummholz
38904,3036,96,5,108,9,1917,228,233,139,1578,Spruce_Fir
103398,2942,73,16,95,7,1987,237,207,96,2952,Lodgepole_Pine
37267,2965,84,11,382,6,4688,235,222,117,5331,Douglas_fir
17879,3167,43,16,30,6,2554,221,202,111,2829,Spruce_Fir
76739,3118,333,7,342,57,1248,205,232,166,1321,Cottonwood_Willow
64595,3237,72,13,216,29,3375,234,215,111,3046,Lodgepole_Pine
81394,3105,29,8,30,2,3860,217,222,140,1652,Lodgepole_Pine
50188,3016,218,8,255,-30,2284,211,248,173,1129,Lodgepole_Pine
13461,3162,349,8,430,49,3697,206,227,160,3424,Spruce_Fir
74273,2890,46,17,258,-37,648,223,201,107,2118,Lodgepole_Pine
68658,3106,53,17,192,41,4403,227,201,102,2337,Lodgepole_Pine
91831,3206,69,3,365,23,5541,223,233,145,2207,Spruce_Fir
6175,3244,108,19,540,83,1282,249,214,86,1761,Spruce_Fir
73296,3149,54,14,0,0,2898,228,209,111,5354,Spruce_Fir
51329,3114,63,8,0,0,2893,228,223,128,3147,Lodgepole_Pine
22087,2887,148,11,90,7,3721,234,239,135,3764,Lodgepole_Pine
87896,3115,78,12,175,5,2100,236,217,111,3227,Douglas_fir
76124,3203,158,7,268,23,2036,228,241,147,1853,Spruce_Fir
99030,2020,65,28,0,0,277,233,172,53,720,Ponderosa_Pine
42634,3099,293,14,42,2,3771,181,236,195,1142,Spruce_Fir
38939,2881,110,8,0,0,540,234,231,129,2475,Lodgepole_Pine
102552,3163,130,4,408,56,5376,226,237,145,421,Lodgepole_Pine
33509,2780,13,18,0,0,4147,200,200,133,5361,Lodgepole_Pine
3039,3001,51,6,350,34,1774,223,227,139,824,Lodgepole_Pine
2888,2759,62,26,247,27,1136,232,176,61,1830,Lodgepole_Pine
26412,2773,171,16,108,9,2989,229,246,144,2281,Lodgepole_Pine
96350,2987,338,16,150,41,4222,183,215,170,418,Spruce_Fir
