,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
9,3098,24,20,150,2,2506,205,193,118,700,Spruce_Fir
24,2937,41,13,192,29,2168,221,210,122,488,Spruce_Fir
30,3132,133,18,108,27,1001,245,229,105,2118,Spruce_Fir
40,3152,357,12,285,82,2147,200,217,154,2026,Lodgepole_Pine
49,2913,46,14,30,4,1980,224,210,117,2106,Spruce_Fir
63,3198,128,10,247,36,1243,238,234,125,2448,Spruce_Fir
65,2674,359,19,201,62,2448,188,201,148,1366,Lodgepole_Pine
71,2771,20,16,108,12,1191,208,205,131,2340,Ponderosa_Pine
83,2961,137,16,134,24,942,243,232,113,1170,Spruce_Fir
92,2846,112,10,212,25,2558,238,229,121,2831,Lodgepole_Pine
96,2961,102,6,228,65,3390,230,233,137,1657,Lodgepole_Pine
98,2999,31,13,306,47,1221,216,212,129,2356,Spruce_Fir
104,2904,141,16,309,94,309,242,234,116,1283,Ponderosa_Pine
112,3209,231,3,361,35,646,215,242,165,785,Spruce_Fir
120,3027,28,10,258,3,4093,216,217,136,3616,Spruce_Fir
122,2902,148,16,295,96,2068,240,236,120,1172,Lodgepole_Pine
126,2784,43,8,242,28,1940,222,222,136,1897,Lodgepole_Pine
128,2893,16,9,430,36,2967,212,222,146,3626,Spruce_Fir
141,3101,58,6,335,26,1907,224,228,138,2195,Lodgepole_Pine
151,2671,155,15,134,36,3207,237,240,129,1945,Lodgepole_Pine
153,3070,3,15,426,26,3838,199,211,148,2467,Lodgepole_Pine
154,3120,23,14,484,104,1630,211,209,131,3616,Spruce_Fir
155,2786,32,15,309,75,1790,216,207,124,1036,Lodgepole_Pine
168,3066,264,16,366,69,3307,179,246,205,1593,Spruce_Fir
190,2965,30,7,509,95,2908,218,226,143,1702,Lodgepole_Pine
197,3237,108,3,330,16,4417,225,236,146,2207,Spruce_Fir
219,2939,139,10,283,65,4039,235,237,132,1567,Lodgepole_Pine
228,2768,51,13,182,27,1632,226,212,118,1253,Krummholz
231,3052,113,9,451,80,2478,236,231,126,2274,Spruce_Fir
236,3230,0,13,150,22,2239,200,215,152,2481,Spruce_Fir
237,3083,55,12,360,8,1890,227,215,119,1148,Spruce_Fir
238,2802,73,17,30,2,3178,237,205,93,1880,Lodgepole_Pine
256,3169,191,17,457,73,2203,217,251,162,1008,Lodgepole_Pine
259,2687,81,11,268,74,2418,235,221,117,2370,Lodgepole_Pine
269,3133,38,17,277,27,1036,218,202,114,1906,Spruce_Fir
270,2863,122,12,342,55,759,240,230,118,2765,Lodgepole_Pine
274,3126,162,12,150,17,2230,232,243,141,2406,Aspen
276,2917,315,13,120,36,1892,186,229,183,1130,Douglas_fir
277,2768,143,11,162,26,1710,236,238,130,2245,Aspen
288,2866,90,13,150,23,1920,240,219,107,2479,Lodgepole_Pine
291,2938,110,12,234,68,2890,240,227,115,1765,Lodgepole_Pine
292,2819,102,12,124,21,2993,240,224,111,175,Lodgepole_Pine
300,2926,104,12,309,77,2656,240,225,114,1989,Lodgepole_Pine
313,3084,263,8,234,30,3066,200,244,183,1490,Lodgepole_Pine
317,3374,160,13,376,120,2250,233,242,138,624,Krummholz
318,2609,52,11,162,30,973,226,217,124,1415,Lodgepole_Pine
325,3018,81,10,390,-1,1578,234,222,118,853,Lodgepole_Pine
328,3175,23,6,391,92,4790,216,227,147,1613,Spruce_Fir
329,2627,78,17,95,23,1621,240,207,93,2067,Lodgepole_Pine
331,2996,51,10,295,96,451,225,218,126,1436,Spruce_Fir
343,2775,65,13,30,0,3145,232,214,112,2435,Lodgepole_Pine
344,2805,219,12,108,14,2424,206,251,180,2226,Lodgepole_Pine
345,2976,346,15,297,66,1599,191,216,163,2538,Lodgepole_Pine
