"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
336,3285,8,19,576,148,1195,194,198,137,5280,"Spruce_Fir",336
363,2897,283,25,300,100,1546,142,231,224,2556,"Spruce_Fir",363
406,2376,218,30,150,106,1277,173,251,199,525,"Douglas_fir",406
427,2821,2,16,120,17,3443,196,208,147,5933,"Lodgepole_Pine",427
450,2950,6,13,85,2,3862,204,215,147,2192,"Lodgepole_Pine",450
696,2995,70,13,450,100,1786,234,214,109,3196,"Lodgepole_Pine",696
734,3027,3,9,362,3,3682,209,224,153,2663,"Lodgepole_Pine",734
893,2373,11,4,503,220,1390,216,232,153,659,"Ponderosa_Pine",893
1001,3128,33,15,525,65,5321,216,206,122,1616,"Spruce_Fir",1001
1030,2058,6,34,376,-5,400,156,152,116,972,"Douglas_fir",1030
1239,3225,24,8,30,3,3086,216,224,144,1939,"Spruce_Fir",1239
1705,2997,61,9,42,1,1116,227,222,128,1358,"Spruce_Fir",1705
1858,2794,77,4,150,32,3180,226,231,141,5076,"Lodgepole_Pine",1858
1872,3144,29,25,242,73,3345,202,176,99,1521,"Spruce_Fir",1872
2019,2938,131,20,180,18,1012,247,226,98,2949,"Spruce_Fir",2019
2210,3202,279,17,270,95,212,172,240,207,631,"Spruce_Fir",2210
2216,3162,248,17,402,60,1092,182,250,204,2760,"Spruce_Fir",2216
2226,3377,168,29,379,218,1771,228,236,118,525,"Krummholz",2226
2261,3270,26,9,612,122,895,216,220,140,2093,"Lodgepole_Pine",2261
2282,3108,43,15,134,26,5011,221,205,114,1442,"Spruce_Fir",2282
2283,3186,49,4,67,2,297,222,230,144,1203,"Spruce_Fir",2283
2310,2762,254,18,180,14,1541,176,249,209,1361,"Lodgepole_Pine",2310
2368,2878,83,13,30,-8,1920,238,216,106,1448,"Lodgepole_Pine",2368
2557,3114,135,13,283,62,390,240,234,121,571,"Lodgepole_Pine",2557
2681,2214,306,31,210,136,1461,119,205,218,882,"Ponderosa_Pine",2681
2842,3177,17,14,430,52,2059,208,210,137,2618,"Spruce_Fir",2842
2847,3180,100,18,342,67,990,246,213,89,1933,"Lodgepole_Pine",2847
3149,2707,121,7,201,27,1356,232,234,135,1834,"Lodgepole_Pine",3149
3171,2844,36,14,295,53,3807,218,208,123,5532,"Lodgepole_Pine",3171
3250,2812,97,14,30,7,2124,242,218,102,2563,"Douglas_fir",3250
3344,3219,196,8,313,61,2546,219,247,163,771,"Spruce_Fir",3344
3448,2690,42,13,234,13,1376,222,212,123,1495,"Lodgepole_Pine",3448
3631,3155,342,18,636,118,3929,180,210,167,2673,"Lodgepole_Pine",3631
3723,3106,24,19,283,20,3195,206,195,120,3155,"Spruce_Fir",3723
3756,3060,62,4,560,-122,1624,223,232,145,1199,"Lodgepole_Pine",3756
3837,3250,30,16,658,174,731,213,203,121,2049,"Lodgepole_Pine",3837
3930,2952,353,11,319,32,1423,200,220,158,547,"Spruce_Fir",3930
4006,3177,21,10,684,160,1812,214,219,141,2501,"Spruce_Fir",4006
4049,3129,32,6,182,-5,4031,219,227,145,1661,"Lodgepole_Pine",4049
4098,2961,84,20,85,24,459,244,200,77,680,"Spruce_Fir",4098
4101,2922,318,13,90,9,4323,185,228,183,2475,"Lodgepole_Pine",4101
4115,2991,92,35,443,-43,883,248,163,0,1622,"Lodgepole_Pine",4115
4169,2729,354,11,85,-9,1201,202,221,157,2323,"Lodgepole_Pine",4169
4307,3113,54,6,0,0,3095,224,227,138,890,"Lodgepole_Pine",4307
4331,2736,113,5,283,33,2376,230,234,138,5602,"Lodgepole_Pine",4331
4555,2864,224,34,162,48,1240,156,248,209,134,"Lodgepole_Pine",4555
4561,2703,198,15,190,64,2017,214,252,169,1516,"Lodgepole_Pine",4561
4586,3084,109,16,175,52,2315,246,219,97,3391,"Spruce_Fir",4586
4642,3345,163,14,592,139,1307,232,243,139,2058,"Spruce_Fir",4642
4645,3331,359,14,391,63,3606,199,214,152,2039,"Spruce_Fir",4645
4712,2955,110,6,242,57,3468,231,233,135,1621,"Lodgepole_Pine",4712
4857,2669,335,18,42,14,1973,176,213,175,5040,"Lodgepole_Pine",4857
4980,3017,39,10,150,13,2083,221,218,131,1550,"Lodgepole_Pine",4980
5089,3362,167,13,600,156,1736,231,244,143,1505,"Spruce_Fir",5089
5096,3119,79,11,67,13,2468,234,220,117,1165,"Spruce_Fir",5096
5143,2768,65,4,150,12,1945,223,231,143,1727,"Lodgepole_Pine",5143
5330,3106,36,7,752,52,2257,220,225,141,2356,"Spruce_Fir",5330
5367,2803,20,14,390,48,1528,209,210,135,601,"Lodgepole_Pine",5367
5580,3036,142,11,30,1,849,237,237,129,228,"Lodgepole_Pine",5580
5679,3204,198,16,297,70,679,214,252,168,4913,"Lodgepole_Pine",5679
5731,3173,301,11,641,26,2863,189,235,186,162,"Spruce_Fir",5731
5860,3083,136,14,362,57,371,240,234,120,1806,"Spruce_Fir",5860
5971,3047,236,7,108,7,5497,208,246,176,2155,"Lodgepole_Pine",5971
5978,3002,325,17,67,11,2960,177,220,182,1860,"Spruce_Fir",5978
6006,2833,214,33,454,-103,3412,170,248,194,1539,"Lodgepole_Pine",6006
6072,3063,167,9,752,247,210,227,244,149,969,"Lodgepole_Pine",6072
6096,2931,112,8,170,9,4832,235,231,128,391,"Lodgepole_Pine",6096
6099,2998,31,13,335,59,6167,216,210,128,3851,"Spruce_Fir",6099
6316,3064,78,15,85,14,1477,238,211,99,2522,"Lodgepole_Pine",6316
6538,3114,192,19,918,286,4360,215,251,163,1445,"Lodgepole_Pine",6538
6653,2965,78,10,0,0,4333,233,222,120,277,"Spruce_Fir",6653
6718,3246,358,16,324,80,713,192,208,151,1939,"Spruce_Fir",6718
6895,3268,148,13,306,-53,552,237,239,130,4028,"Lodgepole_Pine",6895
6901,3278,159,39,210,121,1325,228,214,77,819,"Krummholz",6901
7098,3320,29,15,30,7,3954,213,205,124,1556,"Spruce_Fir",7098
7102,3067,176,24,30,-11,3417,224,244,138,805,"Lodgepole_Pine",7102
7122,2805,120,20,90,33,4025,250,219,88,890,"Lodgepole_Pine",7122
7287,3266,328,9,470,85,624,199,230,170,150,"Spruce_Fir",7287
7448,3146,131,10,541,103,630,237,235,128,1320,"Lodgepole_Pine",7448
7495,2929,11,4,124,13,4625,216,232,153,6044,"Lodgepole_Pine",7495
7543,2754,35,6,42,4,1871,219,227,144,2730,"Lodgepole_Pine",7543
7687,2587,346,7,0,0,2045,207,229,161,1514,"Ponderosa_Pine",7687
7760,2853,127,7,331,59,2192,232,236,136,1637,"Lodgepole_Pine",7760
7828,2453,131,20,210,57,1129,248,225,96,1276,"Ponderosa_Pine",7828
7854,3276,21,18,836,131,2364,206,199,126,2197,"Krummholz",7854
7915,2945,79,17,90,21,4651,240,208,94,2016,"Aspen",7915
7964,2906,54,4,467,43,3905,222,230,143,3409,"Lodgepole_Pine",7964
7995,3167,72,16,162,8,3098,236,208,98,3012,"Lodgepole_Pine",7995
8110,3156,195,10,124,17,1168,218,249,164,592,"Spruce_Fir",8110
8138,2881,10,15,127,17,3542,202,208,141,2930,"Lodgepole_Pine",8138
8283,3598,67,13,300,61,1765,233,213,110,1638,"Krummholz",8283
8320,3378,169,11,300,66,1383,228,245,147,2896,"Spruce_Fir",8320
8524,3110,278,19,524,-28,2040,166,240,212,636,"Spruce_Fir",8524
8723,3363,13,29,124,46,4004,178,167,113,883,"Spruce_Fir",8723
8755,2623,85,8,42,3,1271,232,227,128,301,"Lodgepole_Pine",8755
8816,2868,271,33,726,485,799,116,229,241,2121,"Lodgepole_Pine",8816
8832,3004,214,5,937,108,5862,215,245,166,5808,"Lodgepole_Pine",8832
8909,2760,84,7,256,31,2449,230,228,131,6196,"Lodgepole_Pine",8909
9028,2721,22,34,30,19,2037,179,148,86,853,"Lodgepole_Pine",9028
9112,2898,121,15,134,40,5525,244,227,107,708,"Lodgepole_Pine",9112
9138,3070,98,20,242,-15,4114,248,208,80,2621,"Lodgepole_Pine",9138
9152,2995,339,16,532,100,1060,184,215,169,1838,"Lodgepole_Pine",9152
9176,2764,205,19,242,28,1091,205,254,177,633,"Krummholz",9176
9193,2885,230,12,997,216,2401,201,251,186,1524,"Lodgepole_Pine",9193
9230,3392,174,9,1130,190,3187,226,245,152,1116,"Krummholz",9230
9238,2962,105,17,283,-5,4513,246,217,93,3442,"Spruce_Fir",9238
9264,2843,162,15,30,1,1146,233,243,136,2208,"Spruce_Fir",9264
9271,3297,338,16,350,74,4391,184,216,170,2063,"Spruce_Fir",9271
9304,3178,135,2,120,3,3540,222,238,151,4606,"Spruce_Fir",9304
9608,2733,105,3,484,102,1624,224,236,147,1829,"Lodgepole_Pine",9608
9610,3086,162,2,283,30,2995,221,239,154,1572,"Lodgepole_Pine",9610
9679,3250,63,7,577,174,792,226,226,134,1061,"Spruce_Fir",9679
10047,2006,301,43,150,112,175,72,183,231,319,"Ponderosa_Pine",10047
10437,2867,106,20,30,-10,175,250,211,80,1123,"Spruce_Fir",10437
10502,2798,207,11,446,36,4144,213,250,172,1781,"Lodgepole_Pine",10502
10521,3207,6,12,90,26,1694,205,216,148,1830,"Spruce_Fir",10521
10543,3014,250,5,808,49,5750,209,243,172,6037,"Lodgepole_Pine",10543
10601,2989,47,12,390,6,912,224,214,122,1746,"Spruce_Fir",10601
10628,2307,115,29,212,119,1566,254,197,47,95,"Ponderosa_Pine",10628
10858,2936,346,6,484,39,4022,209,231,160,5517,"Lodgepole_Pine",10858
10916,3038,77,11,324,40,4201,234,220,117,2479,"Spruce_Fir",10916
10926,3097,286,9,175,5,1758,195,240,184,987,"Spruce_Fir",10926
10936,3031,147,38,560,254,972,239,206,58,895,"Lodgepole_Pine",10936
10962,2559,359,12,371,38,60,202,219,153,663,"Lodgepole_Pine",10962
10987,2320,359,21,90,26,967,183,195,146,684,"Ponderosa_Pine",10987
10999,3136,244,13,127,5,1976,193,250,194,366,"Lodgepole_Pine",10999
11034,3012,98,12,30,7,240,240,223,111,1256,"Lodgepole_Pine",11034
11209,3164,172,15,1136,181,3113,229,246,145,2003,"Lodgepole_Pine",11209
11249,2936,5,8,192,27,4726,210,224,152,4265,"Spruce_Fir",11249
11344,2858,304,15,95,17,3062,176,231,195,2300,"Lodgepole_Pine",11344
11352,3122,334,28,127,48,1087,145,190,178,2114,"Spruce_Fir",11352
11439,2524,53,5,295,-11,571,223,229,142,579,"Lodgepole_Pine",11439
11453,3081,191,11,95,5,966,220,249,162,1601,"Lodgepole_Pine",11453
11466,2977,210,34,295,188,2630,173,247,187,1725,"Krummholz",11466
11482,2732,28,17,426,54,3277,210,200,120,2862,"Spruce_Fir",11482
11711,2926,50,4,30,0,1092,221,231,146,2347,"Lodgepole_Pine",11711
11825,2995,143,10,607,79,5718,234,238,134,3485,"Lodgepole_Pine",11825
12067,2922,32,9,384,29,698,218,221,138,1841,"Lodgepole_Pine",12067
12206,3112,103,11,190,41,420,239,225,115,685,"Lodgepole_Pine",12206
12221,2735,23,16,484,78,525,209,204,128,981,"Lodgepole_Pine",12221
12244,2863,107,5,30,-2,242,229,234,139,2173,"Lodgepole_Pine",12244
12407,2706,195,27,300,81,1974,203,250,164,1563,"Lodgepole_Pine",12407
12449,3124,294,26,42,29,4526,138,223,221,1406,"Spruce_Fir",12449
12567,3227,201,4,258,23,5493,218,243,161,1190,"Spruce_Fir",12567
12614,2797,115,26,212,126,1570,254,204,60,1559,"Lodgepole_Pine",12614
12656,2869,326,21,90,52,895,163,211,185,1945,"Lodgepole_Pine",12656
12712,2722,124,10,313,19,1426,238,233,125,876,"Spruce_Fir",12712
12787,3004,92,6,313,52,4311,230,231,135,2008,"Lodgepole_Pine",12787
