Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
80444,2609,19,13,300,24,1690,210,212,137,1926,Douglas_fir
50521,3004,7,11,30,0,4137,207,218,148,3851,Spruce_Fir
38265,3081,68,20,216,52,4799,236,196,83,2822,Spruce_Fir
5336,2607,279,33,150,83,1050,115,224,238,1383,Lodgepole_Pine
40999,3130,176,12,430,27,2215,226,246,152,930,Lodgepole_Pine
83602,2858,326,5,446,242,450,207,234,166,930,Lodgepole_Pine
51347,3310,146,21,741,194,2704,243,232,107,2546,Spruce_Fir
21039,2835,87,34,60,-9,300,246,164,18,2469,Lodgepole_Pine
13167,2836,117,7,366,35,2520,232,234,135,2713,Lodgepole_Pine
43932,1883,24,23,124,35,90,202,185,112,700,Douglas_fir
27764,3042,101,18,240,0,684,247,213,88,696,Spruce_Fir
50951,3378,135,6,180,23,1739,230,237,141,3208,Spruce_Fir
107908,2625,13,23,30,15,1800,191,186,125,6918,Lodgepole_Pine
108939,2914,208,32,170,80,807,180,249,185,484,Lodgepole_Pine
57883,3371,24,9,577,132,3090,215,220,141,2400,Krummholz
18780,2296,274,27,376,70,1315,140,235,230,807,Ponderosa_Pine
85405,2837,358,13,180,29,3483,199,215,153,5900,Lodgepole_Pine
106450,3135,88,6,212,-18,1369,229,230,135,2173,Spruce_Fir
7681,3326,146,17,256,29,1273,241,235,117,2915,Spruce_Fir
36919,2902,351,31,60,23,1120,149,171,149,793,Lodgepole_Pine
83561,3154,63,4,285,18,4460,224,231,143,1939,Lodgepole_Pine
94282,3165,15,19,607,-25,3561,199,196,129,2997,Spruce_Fir
72055,3299,161,9,417,119,3388,230,242,144,577,Krummholz
99493,3375,35,11,256,-21,2101,219,215,131,3444,Krummholz
37889,3088,275,20,540,159,5913,162,240,216,1530,Lodgepole_Pine
74532,3205,351,12,313,41,1914,198,219,159,2245,Ponderosa_Pine
93126,3102,239,11,270,26,845,200,249,186,1442,Lodgepole_Pine
47248,3179,6,22,541,103,459,187,191,136,1760,Lodgepole_Pine
66521,2452,116,12,283,84,256,241,228,116,497,Ponderosa_Pine
14827,2321,156,19,134,46,691,238,238,122,765,Ponderosa_Pine
5344,2250,10,35,319,187,782,161,149,107,331,Ponderosa_Pine
