"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
2,2965,337,16,42,7,4288,184,217,171,324,"Spruce_Fir",2
3,2368,14,15,150,65,1006,205,208,137,812,"Douglas_fir",3
6,2568,90,4,212,23,470,226,233,141,1290,"Lodgepole_Pine",6
7,3001,28,15,446,3,4365,213,207,127,3017,"Lodgepole_Pine",7
12,2958,272,6,60,7,3136,204,242,176,1324,"Spruce_Fir",12
16,3249,230,24,30,-10,2122,176,253,206,3843,"Spruce_Fir",16
29,2746,311,5,162,20,1482,205,236,170,1883,"Lodgepole_Pine",29
36,3041,297,16,120,24,255,173,233,200,1714,"Lodgepole_Pine",36
39,3004,109,23,170,42,4455,252,206,69,2421,"Lodgepole_Pine",39
41,2484,43,8,150,-1,234,222,222,135,1209,"Ponderosa_Pine",41
48,2978,67,35,258,171,1320,230,148,20,1072,"Lodgepole_Pine",48
49,2913,46,14,30,4,1980,224,210,117,2106,"Spruce_Fir",49
50,3020,285,35,376,197,1200,103,214,239,1215,"Spruce_Fir",50
59,2906,342,10,153,29,4236,200,226,164,6134,"Lodgepole_Pine",59
68,2827,54,13,270,35,4250,227,211,115,5385,"Spruce_Fir",68
72,2942,37,10,258,13,4906,220,219,133,2107,"Lodgepole_Pine",72
77,2987,266,6,361,70,4582,204,243,177,1979,"Lodgepole_Pine",77
78,2862,336,8,0,0,2825,202,229,166,2315,"Spruce_Fir",78
79,3010,69,10,570,89,1559,231,221,122,514,"Spruce_Fir",79
80,3271,97,13,277,-59,700,241,220,106,3500,"Douglas_fir",80
84,3042,221,17,618,333,2486,197,254,189,1254,"Lodgepole_Pine",84
87,2975,349,13,351,113,738,195,218,161,1731,"Lodgepole_Pine",87
112,3209,231,3,361,35,646,215,242,165,785,"Spruce_Fir",112
118,3249,8,11,721,66,4052,207,218,147,3573,"Spruce_Fir",118
119,2752,13,16,60,4,1300,203,205,136,1006,"Krummholz",119
133,3043,57,13,30,6,1801,228,212,115,3158,"Spruce_Fir",133
149,3141,8,8,120,22,2268,211,223,150,2073,"Spruce_Fir",149
156,2862,357,23,402,49,3254,177,191,146,2432,"Spruce_Fir",156
173,2923,259,22,953,257,2409,162,246,219,1558,"Lodgepole_Pine",173
175,3117,308,9,658,104,1410,196,235,178,2197,"Spruce_Fir",175
185,2849,10,13,150,14,474,206,213,144,604,"Lodgepole_Pine",185
194,2866,249,32,658,342,1026,134,242,233,1761,"Lodgepole_Pine",194
208,3227,193,15,677,13,531,217,251,163,2513,"Lodgepole_Pine",208
209,2824,63,7,108,10,1129,226,226,134,2629,"Lodgepole_Pine",209
210,3092,122,16,175,16,3463,246,226,103,457,"Spruce_Fir",210
212,2279,356,20,124,42,192,184,201,151,700,"Lodgepole_Pine",212
215,3039,8,19,636,118,1374,194,198,138,351,"Lodgepole_Pine",215
223,3025,190,10,67,7,1398,220,248,161,648,"Lodgepole_Pine",223
226,3304,211,16,361,-1,1697,205,253,180,4001,"Spruce_Fir",226
230,3183,157,14,1158,90,3093,235,241,134,2353,"Lodgepole_Pine",230
233,3225,144,14,162,1,4200,239,236,123,2259,"Spruce_Fir",233
243,2595,146,11,0,0,2116,235,239,134,1510,"Ponderosa_Pine",243
250,2172,284,38,212,51,618,91,209,243,485,"Ponderosa_Pine",250
255,3057,333,18,234,37,3475,177,215,175,5091,"Lodgepole_Pine",255
261,3134,72,1,67,0,3986,219,237,154,1529,"Lodgepole_Pine",261
271,3065,353,8,60,3,3740,207,227,158,376,"Spruce_Fir",271
272,1983,32,20,60,14,182,211,192,110,362,"Ponderosa_Pine",272
310,2350,278,32,277,184,1316,117,226,238,649,"Ponderosa_Pine",310
311,3244,340,12,90,17,1481,193,221,167,2701,"Spruce_Fir",311
312,3061,344,10,127,-7,1878,201,225,163,1316,"Spruce_Fir",312
314,3098,72,1,30,1,693,219,237,154,1816,"Spruce_Fir",314
316,2732,206,21,108,33,872,203,254,178,1978,"Aspen",316
317,3374,160,13,376,120,2250,233,242,138,624,"Krummholz",317
319,3341,191,15,492,191,2619,218,251,162,841,"Spruce_Fir",319
322,2426,88,12,30,-10,1131,238,220,110,1095,"Douglas_fir",322
330,3037,90,4,216,10,6515,226,233,141,3465,"Lodgepole_Pine",330
339,2615,336,17,417,27,1063,179,214,173,1637,"Lodgepole_Pine",339
340,3130,60,19,162,12,2863,231,197,90,2010,"Spruce_Fir",340
341,2839,288,28,541,85,1922,130,223,228,1981,"Aspen",341
343,2775,65,13,30,0,3145,232,214,112,2435,"Lodgepole_Pine",343
345,2976,346,15,297,66,1599,191,216,163,2538,"Lodgepole_Pine",345
356,3233,339,13,708,157,395,191,221,168,1999,"Lodgepole_Pine",356
362,3159,159,18,446,95,5625,236,241,129,1443,"Spruce_Fir",362
364,2800,268,8,30,4,2207,199,243,184,2892,"Spruce_Fir",364
365,2948,62,16,42,15,1381,232,206,102,1449,"Lodgepole_Pine",365
366,3285,17,7,0,0,5348,214,225,147,324,"Spruce_Fir",366
370,3032,346,16,108,31,162,187,213,163,787,"Spruce_Fir",370
379,3130,9,12,192,21,466,206,216,146,1953,"Spruce_Fir",379
384,3132,61,12,418,67,4975,230,214,115,268,"Lodgepole_Pine",384
388,2716,91,29,120,68,124,249,180,39,2442,"Aspen",388
401,3333,284,7,90,4,1289,200,240,179,1907,"Douglas_fir",401
405,2959,213,19,150,23,5392,200,254,184,2871,"Spruce_Fir",405
408,2865,123,15,124,12,2335,244,228,110,618,"Lodgepole_Pine",408
410,2790,140,16,150,65,1282,242,233,115,1556,"Lodgepole_Pine",410
419,2995,33,14,256,-35,3653,216,208,124,5624,"Spruce_Fir",419
423,2663,146,20,30,6,2026,243,233,109,2731,"Lodgepole_Pine",423
428,3028,163,16,335,7,1124,233,243,135,1282,"Douglas_fir",428
429,3176,40,18,150,27,5153,219,198,109,1224,"Spruce_Fir",429
430,2308,338,16,0,0,1355,183,216,170,819,"Douglas_fir",430
431,2586,90,20,255,55,794,246,204,78,537,"Lodgepole_Pine",431
449,2982,186,9,576,69,5676,222,247,159,3550,"Spruce_Fir",449
454,2322,302,15,150,58,1064,177,232,194,524,"Douglas_fir",454
473,2982,129,12,350,17,5716,240,233,121,3755,"Cottonwood_Willow",473
483,3300,335,11,351,48,4516,195,225,169,830,"Spruce_Fir",483
485,2940,62,9,30,0,4743,228,221,125,4221,"Spruce_Fir",485
496,3200,42,7,30,-2,4338,222,224,137,3384,"Spruce_Fir",496
505,2647,150,24,658,-6,648,242,231,104,1323,"Ponderosa_Pine",505
509,3024,32,19,30,4,1048,212,196,113,2391,"Spruce_Fir",509
510,3018,39,19,234,33,4147,217,194,105,4094,"Spruce_Fir",510
511,2851,146,14,120,8,3173,239,237,124,2028,"Lodgepole_Pine",511
512,2891,340,24,60,21,1187,161,197,170,792,"Lodgepole_Pine",512
515,3224,80,5,0,0,1888,227,230,137,247,"Spruce_Fir",515
519,2801,76,4,450,58,3065,225,232,143,6574,"Lodgepole_Pine",519
529,2891,51,10,30,-4,3368,225,218,126,4167,"Lodgepole_Pine",529
532,3138,50,7,95,-1,5340,224,224,135,2240,"Spruce_Fir",532
537,3069,82,20,268,60,4772,243,200,78,1818,"Spruce_Fir",537
542,2846,128,13,60,8,2591,242,231,116,2571,"Spruce_Fir",542
543,2397,338,17,258,131,1395,180,213,171,765,"Ponderosa_Pine",543
544,3011,243,27,285,98,5249,157,249,221,1422,"Lodgepole_Pine",544
545,2945,332,13,124,20,1368,190,224,173,3199,"Spruce_Fir",545
567,2820,347,14,256,33,2620,193,217,162,1798,"Lodgepole_Pine",567
