Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
9627,3108,336,13,309,17,2495,190,222,170,1020,Spruce_Fir
63386,2807,315,2,0,0,2230,214,237,161,2543,Spruce_Fir
14249,2465,107,25,180,-24,1006,253,201,60,990,Ponderosa_Pine
36000,2962,37,14,306,58,4660,219,207,121,3827,Lodgepole_Pine
74815,3001,254,9,771,103,5873,200,246,185,6065,Lodgepole_Pine
31065,2999,146,24,180,26,2676,245,228,98,1585,Lodgepole_Pine
10102,3080,27,4,335,25,2781,218,230,149,1670,Lodgepole_Pine
57500,2598,90,9,371,70,690,235,225,121,1423,Douglas_fir
39170,3143,115,12,60,2,2556,240,228,117,1722,Spruce_Fir
78545,3051,108,3,120,5,3097,225,236,146,703,Lodgepole_Pine
28008,2535,316,30,324,147,661,127,199,204,1195,Douglas_fir
105656,2989,323,5,85,6,1825,207,235,166,3555,Spruce_Fir
36656,2728,208,31,95,45,1207,182,250,185,1674,Aspen
76565,2720,325,15,240,80,1263,182,223,180,2089,Lodgepole_Pine
36513,3240,270,8,808,174,6302,199,243,183,1595,Lodgepole_Pine
1002,2934,209,21,180,74,630,201,254,181,1624,Lodgepole_Pine
64728,2366,100,12,0,0,616,239,224,113,940,Douglas_fir
59075,3408,345,17,819,216,977,184,211,164,780,Spruce_Fir
63097,3397,330,16,725,124,2192,181,220,177,1273,Spruce_Fir
51182,3183,283,18,342,42,201,168,238,209,2449,Lodgepole_Pine
69508,3064,358,28,589,209,598,166,178,140,1611,Lodgepole_Pine
43060,2149,17,35,150,27,582,170,146,93,547,Ponderosa_Pine
29095,3464,50,15,659,30,2609,226,207,112,1917,Spruce_Fir
72419,2803,10,24,553,276,1101,186,183,127,902,Lodgepole_Pine
10421,2720,62,14,390,96,1411,231,211,109,547,Lodgepole_Pine
46232,2830,36,13,150,15,3392,219,210,124,5359,Lodgepole_Pine
22821,2914,250,19,424,128,2160,177,250,209,1926,Lodgepole_Pine
62883,3195,324,20,488,67,4123,166,214,186,782,Spruce_Fir
6561,2807,57,22,60,17,2338,229,187,81,1919,Ponderosa_Pine
20786,2846,129,21,134,23,810,249,222,91,335,Aspen
2371,2429,288,29,301,-5,481,126,222,229,1812,Ponderosa_Pine
106802,3250,142,3,365,63,2018,223,238,151,1844,Spruce_Fir
16992,1982,318,43,127,99,108,78,163,204,201,Ponderosa_Pine
103116,2837,315,10,85,12,2398,194,232,178,2402,Lodgepole_Pine
105646,3027,321,21,371,97,1425,162,215,190,3154,Spruce_Fir
108303,2596,12,14,192,18,1045,205,210,140,2431,Lodgepole_Pine
2801,2871,114,16,541,199,987,246,222,99,532,Lodgepole_Pine
101172,2932,32,6,661,166,2420,219,226,144,626,Spruce_Fir
34038,3009,39,3,85,2,5191,220,232,149,2538,Spruce_Fir
51127,3221,34,12,638,66,4510,218,213,129,2431,Spruce_Fir
9094,3153,175,10,60,8,3553,226,246,151,1666,Lodgepole_Pine
25518,2976,60,8,242,31,3849,227,223,131,1958,Lodgepole_Pine
74441,3270,338,12,120,14,5633,194,223,168,731,Aspen
10521,3207,6,12,90,26,1694,205,216,148,1830,Spruce_Fir
27642,3006,30,18,750,243,1734,212,197,116,2143,Spruce_Fir
97007,2919,185,18,390,-19,5311,220,250,155,3990,Lodgepole_Pine
19007,2373,271,19,330,163,426,167,242,213,684,Ponderosa_Pine
