"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
2,2965,337,16,42,7,4288,184,217,171,324,"Spruce_Fir",2
11,2812,90,11,192,14,774,237,223,116,514,"Lodgepole_Pine",11
12,2958,272,6,60,7,3136,204,242,176,1324,"Spruce_Fir",12
13,2654,166,15,30,7,2022,232,244,139,2423,"Lodgepole_Pine",13
15,3228,118,11,162,2,2589,240,230,118,1082,"Spruce_Fir",15
21,3270,63,13,42,10,6198,231,213,112,306,"Spruce_Fir",21
25,2949,162,6,601,122,4770,226,242,149,5239,"Lodgepole_Pine",25
26,3098,186,15,247,46,306,221,250,158,631,"Lodgepole_Pine",26
33,3321,43,8,649,107,1050,222,222,136,2495,"Lodgepole_Pine",33
41,2484,43,8,150,-1,234,222,222,135,1209,"Ponderosa_Pine",41
45,3103,193,17,268,34,2029,216,251,164,134,"Spruce_Fir",45
47,3245,81,9,492,97,685,233,224,123,1844,"Lodgepole_Pine",47
48,2978,67,35,258,171,1320,230,148,20,1072,"Lodgepole_Pine",48
58,2454,358,12,108,22,760,202,218,154,1406,"Ponderosa_Pine",58
65,2674,359,19,201,62,2448,188,201,148,1366,"Lodgepole_Pine",65
73,2540,141,9,402,86,424,234,238,134,616,"Ponderosa_Pine",73
79,3010,69,10,570,89,1559,231,221,122,514,"Spruce_Fir",79
85,3250,62,9,60,-2,1848,228,221,125,2733,"Spruce_Fir",85
94,3045,59,1,30,0,3126,220,235,152,537,"Lodgepole_Pine",94
105,2923,61,16,525,77,1702,232,204,100,2971,"Lodgepole_Pine",105
111,3080,80,5,297,46,6638,227,230,137,3070,"Lodgepole_Pine",111
112,3209,231,3,361,35,646,215,242,165,785,"Spruce_Fir",112
113,3175,221,9,1179,172,3072,210,249,175,2074,"Lodgepole_Pine",113
133,3043,57,13,30,6,1801,228,212,115,3158,"Spruce_Fir",133
140,2914,49,18,210,-13,641,225,198,101,1544,"Spruce_Fir",140
143,2479,62,24,67,10,900,232,182,69,825,"Ponderosa_Pine",143
146,2928,356,28,234,59,2506,163,177,143,1245,"Lodgepole_Pine",146
158,2851,107,21,67,-13,134,251,209,76,1057,"Spruce_Fir",158
160,3397,343,12,684,205,819,195,221,165,760,"Spruce_Fir",160
172,2983,45,8,30,2,3797,223,222,134,1605,"Lodgepole_Pine",172
173,2923,259,22,953,257,2409,162,246,219,1558,"Lodgepole_Pine",173
178,2882,68,10,331,160,1785,231,220,121,765,"Aspen",178
185,2849,10,13,150,14,474,206,213,144,604,"Lodgepole_Pine",185
187,3182,321,3,182,37,2826,211,236,164,1034,"Lodgepole_Pine",187
189,3156,219,6,162,21,671,213,246,169,2465,"Spruce_Fir",189
192,2938,199,24,0,0,3226,204,252,171,1053,"Lodgepole_Pine",192
193,3258,240,18,638,167,3994,184,252,203,771,"Lodgepole_Pine",193
198,3210,169,20,0,0,2584,231,244,136,2761,"Krummholz",198
205,2745,28,9,480,121,1448,217,220,138,633,"Lodgepole_Pine",205
206,2887,47,30,192,64,395,214,160,61,391,"Lodgepole_Pine",206
207,2921,4,16,484,102,1500,197,207,145,2803,"Lodgepole_Pine",207
209,2824,63,7,108,10,1129,226,226,134,2629,"Lodgepole_Pine",209
210,3092,122,16,175,16,3463,246,226,103,457,"Spruce_Fir",210
215,3039,8,19,636,118,1374,194,198,138,351,"Lodgepole_Pine",215
222,2988,120,8,532,16,5442,234,234,132,6466,"Spruce_Fir",222
229,2702,18,18,234,34,3409,204,201,129,3054,"Spruce_Fir",229
230,3183,157,14,1158,90,3093,235,241,134,2353,"Lodgepole_Pine",230
237,3083,55,12,360,8,1890,227,215,119,1148,"Spruce_Fir",237
240,2938,343,6,108,3,1917,208,231,161,782,"Lodgepole_Pine",240
243,2595,146,11,0,0,2116,235,239,134,1510,"Ponderosa_Pine",243
248,2936,18,7,0,0,2993,215,226,148,1333,"Spruce_Fir",248
251,2911,72,18,30,11,5707,237,202,89,1167,"Lodgepole_Pine",251
254,3185,284,15,421,68,966,176,239,202,745,"Lodgepole_Pine",254
256,3169,191,17,457,73,2203,217,251,162,1008,"Lodgepole_Pine",256
258,2595,18,7,60,-10,2242,215,226,148,661,"Douglas_fir",258
259,2687,81,11,268,74,2418,235,221,117,2370,"Lodgepole_Pine",259
265,2983,330,22,404,44,3274,162,207,182,1953,"Spruce_Fir",265
269,3133,38,17,277,27,1036,218,202,114,1906,"Spruce_Fir",269
270,2863,122,12,342,55,759,240,230,118,2765,"Lodgepole_Pine",270
273,2777,24,24,300,-9,2944,198,179,108,2382,"Spruce_Fir",273
274,3126,162,12,150,17,2230,232,243,141,2406,"Aspen",274
289,3094,121,18,108,17,895,247,223,97,454,"Spruce_Fir",289
298,2616,148,9,134,16,577,233,239,138,1136,"Lodgepole_Pine",298
299,3101,101,9,481,42,480,235,228,124,1222,"Lodgepole_Pine",299
301,2387,304,28,342,149,805,132,213,215,283,"Ponderosa_Pine",301
303,3059,346,22,201,31,1348,172,199,161,1441,"Lodgepole_Pine",303
304,2970,8,18,351,33,384,197,203,139,624,"Lodgepole_Pine",304
307,3121,327,11,30,2,2208,192,227,174,908,"Spruce_Fir",307
308,2952,8,5,335,69,752,214,230,153,1874,"Spruce_Fir",308
311,3244,340,12,90,17,1481,193,221,167,2701,"Spruce_Fir",311
314,3098,72,1,30,1,693,219,237,154,1816,"Spruce_Fir",314
319,3341,191,15,492,191,2619,218,251,162,841,"Spruce_Fir",319
344,2805,219,12,108,14,2424,206,251,180,2226,"Lodgepole_Pine",344
345,2976,346,15,297,66,1599,191,216,163,2538,"Lodgepole_Pine",345
355,2765,67,5,90,14,1321,226,229,138,2172,"Lodgepole_Pine",355
356,3233,339,13,708,157,395,191,221,168,1999,"Lodgepole_Pine",356
358,2870,78,29,323,198,1324,242,174,40,955,"Aspen",358
368,2408,336,18,60,7,446,177,212,173,618,"Douglas_fir",368
373,3258,74,7,153,-20,4207,229,227,132,2118,"Krummholz",373
379,3130,9,12,192,21,466,206,216,146,1953,"Spruce_Fir",379
382,2611,280,16,240,93,1068,176,240,204,1747,"Douglas_fir",382
383,3221,23,18,390,22,458,207,200,124,1142,"Spruce_Fir",383
388,2716,91,29,120,68,124,249,180,39,2442,"Aspen",388
393,3116,342,13,85,10,3639,193,221,166,3994,"Spruce_Fir",393
395,3304,326,20,30,7,2407,167,214,184,457,"Krummholz",395
402,3354,13,13,424,57,1195,207,213,142,2724,"Spruce_Fir",402
406,2376,218,30,150,106,1277,173,251,199,525,"Douglas_fir",406
417,3063,316,26,365,-40,1249,143,208,200,2938,"Spruce_Fir",417
418,3194,274,28,67,19,1189,133,233,233,2539,"Spruce_Fir",418
420,3135,179,13,210,0,2131,225,247,152,660,"Spruce_Fir",420
430,2308,338,16,0,0,1355,183,216,170,819,"Douglas_fir",430
435,2340,125,13,201,81,658,242,230,115,722,"Ponderosa_Pine",435
440,2790,34,19,162,44,1390,214,196,112,2609,"Lodgepole_Pine",440
443,2516,52,18,30,6,1262,226,197,98,1509,"Douglas_fir",443
445,3380,27,23,408,165,2054,204,183,106,2018,"Spruce_Fir",445
447,2969,318,17,297,49,4809,172,222,189,1928,"Lodgepole_Pine",447
448,2603,12,12,90,4,402,207,215,143,1345,"Lodgepole_Pine",448
450,2950,6,13,85,2,3862,204,215,147,2192,"Lodgepole_Pine",450
460,3224,353,8,0,0,4143,207,227,158,1187,"Spruce_Fir",460
461,3132,59,27,150,59,5028,229,175,62,1557,"Ponderosa_Pine",461
463,2840,146,23,108,26,5299,244,230,103,4412,"Lodgepole_Pine",463
465,3011,342,8,150,36,5136,205,229,163,3862,"Spruce_Fir",465
466,2581,14,20,270,106,2072,196,193,129,661,"Douglas_fir",466
471,3003,42,16,124,18,553,220,202,112,1797,"Spruce_Fir",471
474,2016,40,14,30,5,404,220,208,119,474,"Cottonwood_Willow",474
475,3194,8,18,841,177,1885,196,202,139,2400,"Spruce_Fir",475
480,2490,335,19,108,40,778,175,211,174,551,"Douglas_fir",480
484,2845,343,5,335,47,2123,210,232,161,1921,"Lodgepole_Pine",484
497,3359,116,22,134,30,1387,251,213,78,1515,"Krummholz",497
498,2372,14,22,0,0,1308,194,189,125,768,"Douglas_fir",498
499,3053,41,24,297,85,5029,215,181,89,2505,"Spruce_Fir",499
506,2192,53,31,256,141,323,220,158,50,371,"Douglas_fir",506
515,3224,80,5,0,0,1888,227,230,137,247,"Spruce_Fir",515
518,3302,106,25,426,107,1450,252,201,62,1231,"Spruce_Fir",518
522,2614,211,37,127,89,1758,165,244,188,297,"Ponderosa_Pine",522
