Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
29627,2927,133,8,95,6,1382,234,236,134,797,Aspen
71095,2936,97,12,350,72,3300,240,222,110,2334,Krummholz
97093,2897,302,30,175,84,964,125,211,219,1318,Spruce_Fir
40295,2407,121,33,242,91,1068,254,193,38,891,Ponderosa_Pine
78392,2545,216,32,201,89,1064,171,250,197,1209,Ponderosa_Pine
76163,2568,11,21,108,20,983,192,192,130,1087,Lodgepole_Pine
35032,3024,51,10,467,23,6508,225,218,126,2866,Lodgepole_Pine
90986,2774,87,26,335,141,1026,247,187,52,780,Lodgepole_Pine
4355,3099,162,20,1034,185,3215,235,241,127,1677,Lodgepole_Pine
29649,2854,96,9,212,23,2461,234,228,125,2655,Lodgepole_Pine
46344,3257,131,24,175,-73,564,250,218,81,3643,Lodgepole_Pine
33645,2959,346,10,90,20,5876,200,223,162,3979,Lodgepole_Pine
106887,3200,33,19,247,79,4002,213,195,111,1994,Spruce_Fir
79195,3308,295,13,391,90,3988,184,236,192,1655,Spruce_Fir
102786,3381,191,14,618,119,4367,219,250,162,2648,Krummholz
23528,2105,324,33,108,50,466,121,185,193,726,Douglas_fir
17921,3206,249,23,190,73,2949,165,249,217,997,Spruce_Fir
79482,2884,347,19,95,27,741,180,206,162,1784,Lodgepole_Pine
49306,3283,46,19,524,147,1044,222,194,99,5311,Spruce_Fir
61704,2981,135,4,437,40,1936,227,238,145,2362,Lodgepole_Pine
54467,3154,292,11,124,9,3603,189,238,189,1926,Spruce_Fir
80749,3277,128,5,309,36,5303,229,236,141,815,Lodgepole_Pine
50432,2980,143,34,664,152,4386,245,210,63,1594,Lodgepole_Pine
103729,2589,207,27,30,-10,1279,192,252,182,932,Ponderosa_Pine
107776,2700,193,25,228,92,1878,209,250,163,1379,Lodgepole_Pine
914,2831,218,18,150,74,1698,198,254,188,1329,Lodgepole_Pine
47931,3163,58,36,134,63,3918,220,141,24,1112,Spruce_Fir
6146,3095,96,12,514,62,450,239,223,113,1240,Lodgepole_Pine
61626,3021,121,18,134,13,646,247,223,98,1465,Spruce_Fir
50706,3229,260,13,757,163,6253,188,247,197,1613,Lodgepole_Pine
78522,2929,114,6,180,21,4142,230,234,138,4308,Lodgepole_Pine
2291,2909,315,26,150,75,5425,141,208,202,4843,Lodgepole_Pine
42030,2991,83,21,300,-42,552,244,198,74,979,Spruce_Fir
75073,2196,12,34,371,145,511,166,152,105,391,Ponderosa_Pine
99905,2765,343,16,301,45,1809,186,214,166,1138,Lodgepole_Pine
6294,2333,277,21,277,128,890,158,239,218,576,Ponderosa_Pine
19301,2183,339,40,85,60,420,109,153,163,524,Ponderosa_Pine
24038,3206,63,18,120,24,1518,233,202,94,2412,Ponderosa_Pine
91668,3195,91,17,514,90,932,244,210,89,1950,Lodgepole_Pine
37842,3281,258,16,300,52,3278,179,248,206,1315,Spruce_Fir
17852,3182,90,6,150,5,5361,230,230,134,3013,Lodgepole_Pine
39450,2868,285,19,330,-15,1355,162,236,212,1537,Lodgepole_Pine
26696,2858,63,10,330,115,1240,229,221,124,1230,Lodgepole_Pine
87013,2949,70,18,379,142,390,237,203,91,979,Lodgepole_Pine
45587,2764,21,8,162,7,2197,215,223,145,3889,Lodgepole_Pine
1610,3225,53,5,120,2,3085,223,229,142,2293,Spruce_Fir
36088,2860,101,24,450,211,1015,251,199,61,600,Lodgepole_Pine
50027,3338,180,18,417,80,4524,224,248,150,2679,Spruce_Fir
37646,3082,174,11,90,1,2373,227,246,150,3558,Spruce_Fir
64462,2900,293,12,108,14,5028,187,238,190,1425,Lodgepole_Pine
2672,3325,302,18,752,126,845,168,229,200,997,Spruce_Fir
25223,3243,291,15,162,48,4911,177,236,199,1290,Lodgepole_Pine
15038,3008,13,10,150,26,2184,210,219,145,1087,Spruce_Fir
34242,2542,60,8,443,13,1045,227,223,131,4000,Lodgepole_Pine
106340,3149,238,3,330,55,2376,214,242,166,874,Spruce_Fir
14149,2841,91,16,67,9,2473,243,214,97,2255,Lodgepole_Pine
53794,3302,332,14,335,66,4913,188,222,173,2940,Spruce_Fir
42961,2287,348,16,42,8,573,187,211,161,778,Ponderosa_Pine
22088,3267,318,32,201,53,2603,122,193,202,2692,Spruce_Fir
26899,3103,272,20,513,182,3116,162,241,216,2248,Lodgepole_Pine
27078,3073,221,14,553,105,5923,202,253,184,1947,Lodgepole_Pine
29458,2630,12,28,120,47,1448,180,172,117,6609,Lodgepole_Pine
4811,3360,315,8,256,32,1418,199,234,174,2060,Spruce_Fir
43780,3228,26,13,361,8,2048,213,211,132,992,Spruce_Fir
5247,2801,256,16,350,107,939,181,248,204,1922,Aspen
8105,3259,4,11,510,111,1008,206,220,151,2167,Lodgepole_Pine
13569,2808,178,19,85,19,3036,225,247,147,2023,Ponderosa_Pine
48855,2975,268,16,124,14,2393,178,244,205,446,Spruce_Fir
58883,2939,91,21,618,-87,713,247,201,72,1543,Lodgepole_Pine
110227,2350,90,19,85,30,509,245,207,83,485,Douglas_fir
107183,2965,65,9,424,3,4508,229,222,126,3328,Lodgepole_Pine
90617,2293,345,35,283,182,677,129,162,156,182,Ponderosa_Pine
97677,3076,254,16,150,20,1530,183,249,203,1867,Lodgepole_Pine
6130,2642,280,4,0,0,895,208,240,170,1608,Lodgepole_Pine
106842,3417,309,13,774,222,914,185,231,186,808,Spruce_Fir
7395,2803,347,20,190,47,1500,178,204,162,2568,Lodgepole_Pine
106563,3296,281,14,769,173,3789,180,240,200,2205,Spruce_Fir
46516,2913,251,10,180,13,5284,198,247,187,4728,Lodgepole_Pine
107033,2695,104,18,60,5,1273,248,214,88,767,Lodgepole_Pine
71241,2612,85,8,60,2,693,232,227,128,1557,Lodgepole_Pine
45896,3105,45,12,124,14,3021,223,214,123,1342,Spruce_Fir
10847,2586,193,17,256,58,993,216,251,163,1140,Ponderosa_Pine
80851,3058,250,25,90,14,2554,156,248,223,1431,Lodgepole_Pine
109537,3022,99,8,750,226,1289,233,229,128,976,Lodgepole_Pine
16247,2915,67,41,175,108,1383,223,127,0,1036,Lodgepole_Pine
104371,3018,42,12,860,199,1176,222,213,124,2462,Lodgepole_Pine
21436,3300,54,17,127,5,3421,228,201,101,2658,Krummholz
2960,2997,193,13,607,76,2081,218,250,163,2272,Lodgepole_Pine
26205,2959,323,14,537,56,5431,183,224,181,1964,Lodgepole_Pine
64121,2372,230,8,390,206,1436,208,247,176,685,Ponderosa_Pine
59819,3097,311,5,666,12,1020,206,236,169,1092,Lodgepole_Pine
45004,3469,44,15,674,35,2624,222,206,115,1889,Spruce_Fir
16269,2822,301,19,255,68,2405,163,228,204,911,Lodgepole_Pine
37773,2738,132,17,42,15,2451,245,228,105,6576,Lodgepole_Pine
28880,2532,133,23,212,80,671,249,222,89,892,Ponderosa_Pine
53980,2850,178,6,309,49,3475,223,244,155,6346,Lodgepole_Pine
98853,3221,180,8,212,19,2514,223,245,156,1341,Spruce_Fir
106440,3128,13,12,408,37,1622,208,216,143,2776,Spruce_Fir
100712,3237,166,15,95,22,1315,231,244,140,2641,Spruce_Fir
6491,2726,181,27,330,-80,2964,217,245,143,1736,Lodgepole_Pine
7169,2384,94,25,255,77,924,250,194,57,892,Ponderosa_Pine
20354,3112,21,8,272,43,4243,215,223,145,2107,Lodgepole_Pine
46382,2836,124,24,108,39,4420,252,214,76,404,Lodgepole_Pine
15823,2988,189,12,95,10,5566,220,249,160,2553,Spruce_Fir
1315,2140,171,28,120,59,571,226,239,126,601,Aspen
25616,2821,17,30,484,205,1216,181,163,104,658,Lodgepole_Pine
16514,2969,58,3,212,15,2435,222,233,147,1443,Spruce_Fir
19597,3141,313,8,60,11,4495,199,234,175,3502,Spruce_Fir
9013,3092,114,6,42,1,1615,230,234,138,3182,Krummholz
85505,3092,208,8,60,0,1116,215,248,169,2058,Spruce_Fir
16363,3111,252,12,150,27,5554,194,248,192,2795,Lodgepole_Pine
71355,2692,334,17,67,17,1406,178,215,175,1595,Lodgepole_Pine
32364,2324,240,30,417,-5,658,151,248,223,765,Ponderosa_Pine
81417,2250,93,37,335,-39,569,248,159,5,503,Ponderosa_Pine
19205,2783,90,13,60,12,1486,240,219,107,2173,Lodgepole_Pine
61182,2097,10,23,150,70,433,189,188,130,664,Douglas_fir
4785,2715,61,28,67,27,1572,229,169,54,1132,Lodgepole_Pine
39583,2910,33,18,488,105,2666,213,197,113,1549,Lodgepole_Pine
65349,2176,349,24,90,28,1040,169,193,157,693,Ponderosa_Pine
13959,3192,32,23,90,17,2148,208,184,102,1641,Lodgepole_Pine
37284,3273,344,16,1110,256,2015,185,213,165,2116,Krummholz
67171,2640,161,31,67,21,1482,233,230,103,1068,Lodgepole_Pine
14697,3034,256,15,547,43,5885,183,248,203,4744,Lodgepole_Pine
4737,2922,228,7,319,29,5793,210,247,174,5816,Lodgepole_Pine
39355,3264,24,10,242,39,3220,215,218,139,2125,Spruce_Fir
12456,2780,27,21,524,264,1048,206,189,111,794,Lodgepole_Pine
94431,2331,160,18,162,65,674,235,241,129,760,Ponderosa_Pine
28948,3093,155,7,330,-15,6596,228,241,146,2905,Lodgepole_Pine
104590,2934,167,18,255,42,391,232,244,136,882,Aspen
71279,2240,297,30,277,153,853,123,215,225,964,Douglas_fir
104212,2907,14,4,446,30,3903,216,231,153,3490,Lodgepole_Pine
77511,3149,339,7,503,103,5117,204,230,164,888,Lodgepole_Pine
76207,2971,350,18,805,173,3015,186,208,158,912,Lodgepole_Pine
94983,3226,7,23,134,35,3645,187,189,133,3357,Krummholz
31431,2674,22,7,309,61,1329,216,225,146,1332,Lodgepole_Pine
86719,3035,343,11,108,9,4674,199,224,164,875,Spruce_Fir
17112,3195,207,22,192,50,1383,200,254,180,4422,Spruce_Fir
85095,3141,53,24,212,54,5171,226,182,77,1380,Spruce_Fir
11120,2955,117,10,120,5,4585,237,231,125,2255,Lodgepole_Pine
82790,3140,90,6,1262,210,3031,229,231,136,1510,Lodgepole_Pine
896,3012,329,6,30,0,4069,207,233,165,1082,Lodgepole_Pine
106837,3347,75,13,258,47,2389,235,216,110,2016,Spruce_Fir
6076,2882,217,19,524,262,700,197,254,188,1667,Lodgepole_Pine
43321,3114,18,14,666,318,1172,208,209,135,1200,Spruce_Fir
104501,2989,315,39,319,171,1110,93,178,209,1300,Spruce_Fir
79709,2989,310,17,297,57,2962,171,226,194,1324,Lodgepole_Pine
77301,3063,348,25,577,210,582,164,190,158,1664,Spruce_Fir
77959,2783,54,16,488,-30,1716,228,203,104,2486,Lodgepole_Pine
23954,3224,214,20,808,-45,4036,198,254,186,1302,Lodgepole_Pine
97251,3195,350,16,551,4,3371,189,211,159,3212,Spruce_Fir
31436,3331,336,9,458,68,987,201,229,167,1261,Spruce_Fir
109331,2823,60,16,300,72,1261,231,204,101,2538,Lodgepole_Pine
8191,2164,317,31,268,111,424,125,196,203,474,Ponderosa_Pine
69187,3007,62,16,268,64,466,232,207,103,1398,Douglas_fir
64523,3171,219,12,85,0,2960,206,251,180,1001,Lodgepole_Pine
63720,3020,334,19,700,260,806,174,212,175,1514,Lodgepole_Pine
16209,3142,58,9,120,6,977,227,221,127,4995,Spruce_Fir
55531,3461,320,12,391,40,5095,190,229,179,4202,Krummholz
105892,3371,127,9,750,190,1405,236,234,129,942,Spruce_Fir
36146,3098,271,23,570,169,5871,153,240,223,1507,Lodgepole_Pine
7108,2847,58,9,30,5,1284,227,221,127,2588,Lodgepole_Pine
107314,2677,343,15,335,24,860,189,217,165,1413,Lodgepole_Pine
77601,3227,324,18,283,76,2666,171,217,185,371,Spruce_Fir
47540,3324,72,14,258,2,3271,235,213,106,1838,Krummholz
79114,3245,284,19,295,66,4641,164,237,211,3278,Spruce_Fir
38438,2934,108,18,134,36,3754,248,216,89,5169,Lodgepole_Pine
62579,2952,162,12,323,35,5321,232,243,140,2306,Lodgepole_Pine
105698,3132,133,11,60,1,1148,237,235,127,2389,Spruce_Fir
109845,2103,312,14,272,58,283,183,229,187,807,Ponderosa_Pine
71483,2336,157,7,30,-8,342,228,241,146,769,Ponderosa_Pine
56219,2356,26,23,182,62,990,202,183,108,636,Ponderosa_Pine
33887,3237,141,15,234,47,1671,241,235,119,1380,Spruce_Fir
87901,2909,252,28,430,260,1884,147,245,228,1560,Lodgepole_Pine
49486,3008,187,17,384,145,6401,220,250,158,4002,Lodgepole_Pine
49971,3211,128,8,150,6,3226,234,235,132,4790,Spruce_Fir
52566,3036,293,7,362,1,1861,200,239,178,2061,Lodgepole_Pine
73436,2962,245,7,732,62,6078,206,246,177,5739,Lodgepole_Pine
106078,3026,304,9,90,14,2336,196,236,179,1077,Spruce_Fir
26850,2794,69,4,242,18,2052,224,231,143,2567,Aspen
50613,2989,265,15,426,96,5313,181,246,203,1020,Lodgepole_Pine
12735,2734,92,8,190,21,2280,233,227,126,1495,Lodgepole_Pine
8041,2796,11,22,424,-8,3154,190,189,130,2497,Spruce_Fir
32438,3208,256,4,212,18,6003,210,242,170,1666,Lodgepole_Pine
22106,3149,117,26,210,66,1826,253,206,63,2620,Lodgepole_Pine
90345,2731,19,10,330,0,1199,213,219,142,1209,Lodgepole_Pine
19929,2102,58,28,120,38,180,226,168,57,513,Ponderosa_Pine
107639,2901,54,14,547,120,1170,228,208,111,1687,Lodgepole_Pine
11909,3170,17,16,60,15,1712,205,205,133,1719,Spruce_Fir
38808,3247,100,4,120,5,6240,227,234,142,371,Spruce_Fir
63418,2569,339,11,395,92,711,197,225,166,1061,Ponderosa_Pine
45412,2580,343,15,85,17,1236,188,216,166,4986,Lodgepole_Pine
4970,3229,281,25,876,142,3616,142,232,226,2227,Spruce_Fir
42996,3116,209,14,124,13,2206,208,253,177,741,Lodgepole_Pine
56989,3028,147,7,60,-3,3384,229,239,143,1312,Spruce_Fir
103503,2405,321,21,170,37,1099,161,214,190,787,Douglas_fir
91122,3024,79,33,582,197,1325,241,163,26,646,Cottonwood_Willow
22120,2930,147,13,95,14,4875,237,238,129,319,Lodgepole_Pine
77169,3154,144,16,190,49,1019,241,235,118,2101,Spruce_Fir
31090,3364,29,17,551,170,3428,212,202,121,1860,Krummholz
91408,2827,264,33,301,178,1822,121,234,240,1441,Lodgepole_Pine
26397,2875,158,10,300,30,2359,231,242,141,2128,Lodgepole_Pine
11571,3264,140,15,67,-5,3074,241,234,119,589,Spruce_Fir
463,2840,146,23,108,26,5299,244,230,103,4412,Lodgepole_Pine
66378,3130,73,8,421,49,1572,230,225,128,2890,Spruce_Fir
78035,2719,182,5,90,10,1820,222,244,157,4183,Lodgepole_Pine
34815,3151,157,8,342,57,2323,229,241,145,902,Lodgepole_Pine
17331,3257,327,8,552,-17,2565,201,231,170,454,Lodgepole_Pine
13254,3387,185,10,446,-5,3221,222,247,158,124,Spruce_Fir
59719,2198,95,29,210,147,499,251,182,38,218,Cottonwood_Willow
73447,3328,150,23,595,153,1613,242,232,107,1182,Spruce_Fir
254,3185,284,15,421,68,966,176,239,202,745,Lodgepole_Pine
98785,2976,303,11,301,61,2901,189,235,186,1461,Lodgepole_Pine
7161,3026,50,24,362,117,2458,223,182,81,2075,Spruce_Fir
40562,2745,221,22,210,50,1456,189,254,195,1266,Lodgepole_Pine
82759,3339,356,11,516,100,3237,203,221,156,2616,Spruce_Fir
73108,2909,273,5,150,9,5219,208,241,172,4652,Lodgepole_Pine
64162,3064,168,8,591,-58,6096,227,243,150,2949,Lodgepole_Pine
61431,2280,124,29,384,155,1146,253,206,59,626,Cottonwood_Willow
72603,2991,83,14,30,6,4563,239,215,104,2572,Spruce_Fir
46924,3169,18,15,90,15,1489,208,208,134,631,Spruce_Fir
104040,3244,122,12,592,61,3148,240,231,119,3004,Lodgepole_Pine
9612,3781,7,15,1064,335,4884,200,208,143,2999,Krummholz
1036,2939,108,12,108,14,4089,240,226,114,5115,Ponderosa_Pine
15552,3036,320,21,150,27,2791,161,215,191,2343,Spruce_Fir
69851,3021,334,12,379,111,1744,193,224,170,2455,Lodgepole_Pine
10289,3229,147,20,484,137,384,243,233,110,4189,Lodgepole_Pine
107031,2890,7,25,255,85,1024,181,182,129,1800,Lodgepole_Pine
11136,2709,175,11,256,103,2568,226,246,151,1144,Ponderosa_Pine
62307,3332,92,21,558,166,1648,247,202,73,1650,Krummholz
13483,3069,52,8,553,-113,1530,225,223,132,1072,Spruce_Fir
12128,3205,17,22,420,129,966,196,189,122,1032,Spruce_Fir
34541,2547,89,10,210,21,646,235,224,120,3462,Lodgepole_Pine
40727,3182,18,10,630,69,3471,213,220,143,3621,Ponderosa_Pine
45546,2852,66,8,212,37,767,229,224,128,2605,Lodgepole_Pine
31231,2804,301,27,391,156,1034,135,217,217,1535,Douglas_fir
70236,2692,9,14,67,17,2131,203,211,144,5136,Lodgepole_Pine
