,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
59497,2962,155,13,324,17,5978,235,241,135,3337,Lodgepole_Pine
50943,2798,113,5,518,55,3076,230,234,138,6496,Lodgepole_Pine
32028,2714,174,11,30,0,1087,227,246,150,511,Ponderosa_Pine
6039,3453,74,3,277,0,1706,224,233,144,3580,Spruce_Fir
36604,2824,72,5,30,0,5415,226,230,138,4660,Spruce_Fir
71960,3074,53,5,277,17,3220,223,229,142,1406,Lodgepole_Pine
52322,2609,357,12,534,68,638,200,217,154,2671,Lodgepole_Pine
85138,3043,233,2,162,17,4561,215,241,163,300,Lodgepole_Pine
75745,3173,63,8,313,60,1940,228,223,128,3349,Spruce_Fir
5654,3458,77,19,579,24,2577,240,201,84,2021,Spruce_Fir
88586,3002,122,3,170,40,920,225,237,147,350,Lodgepole_Pine
48765,3066,59,6,636,207,1900,224,228,139,2969,Spruce_Fir
11184,3236,182,7,309,61,1836,222,245,157,1406,Spruce_Fir
17940,2855,60,9,67,6,3191,227,221,127,2496,Spruce_Fir
13310,3182,187,13,234,24,2358,221,249,159,874,Spruce_Fir
69375,2293,14,15,30,4,192,205,208,137,391,Ponderosa_Pine
65329,2952,71,14,470,7,765,235,213,107,1905,Lodgepole_Pine
47320,3014,236,10,268,39,5628,202,249,184,2032,Spruce_Fir
36811,3336,121,12,577,7,853,241,230,116,4414,Spruce_Fir
98143,2911,11,14,569,116,3027,204,211,142,1337,Lodgepole_Pine
87825,3399,256,15,466,107,2708,183,248,203,1261,Spruce_Fir
19720,2748,221,36,170,116,752,155,246,206,1570,Lodgepole_Pine
48432,2955,354,9,648,182,1044,206,225,158,2629,Lodgepole_Pine
14842,2953,332,10,175,25,1905,196,227,171,2688,Lodgepole_Pine
22242,3224,135,2,30,0,3172,223,238,151,2162,Krummholz
39159,2599,103,14,90,13,1110,243,221,103,443,Lodgepole_Pine
63318,3223,94,3,95,5,4713,224,234,145,1962,Spruce_Fir
15276,3104,322,26,283,96,2676,144,203,194,2460,Spruce_Fir
9819,3002,146,9,247,25,4696,233,239,138,3497,Lodgepole_Pine
59878,2912,74,10,420,114,2892,233,220,119,277,Lodgepole_Pine
34095,3339,315,5,42,-2,4980,206,236,168,3515,Krummholz
60059,3169,164,7,42,2,3810,227,242,149,1872,Lodgepole_Pine
74454,2926,76,10,60,-13,2107,233,220,118,3045,Spruce_Fir
88653,2656,58,17,201,32,1860,230,201,98,1919,Douglas_fir
95699,2304,135,5,0,0,808,227,238,144,789,Cottonwood_Willow
39153,2897,85,17,256,39,3235,242,209,90,4385,Lodgepole_Pine
105412,3224,54,7,190,19,5977,224,225,136,685,Spruce_Fir
67042,2760,359,12,182,5,1400,202,219,153,618,Cottonwood_Willow
31301,3028,217,12,969,228,2850,207,251,179,1348,Aspen
104699,3362,18,9,150,43,2856,213,220,144,2294,Krummholz
18840,2770,71,14,518,53,691,235,213,107,2656,Lodgepole_Pine
99666,2677,202,15,270,43,2349,211,252,172,2337,Ponderosa_Pine
101269,2761,219,13,30,-1,361,204,252,182,1103,Lodgepole_Pine
8504,3472,330,13,446,32,5110,189,224,174,4292,Krummholz
36136,2750,159,3,150,4,1766,223,240,152,703,Lodgepole_Pine
40162,2506,307,27,60,26,1338,137,213,211,1851,Douglas_fir
40394,2921,325,8,400,8,3489,201,232,170,3995,Lodgepole_Pine
79658,2811,223,16,402,116,886,198,253,189,1873,Aspen
41032,3058,329,10,446,88,598,196,228,172,598,Lodgepole_Pine
60088,3215,54,13,541,97,3020,227,212,116,800,Spruce_Fir
51031,3464,98,24,366,67,2355,250,199,64,3596,Krummholz
93253,3025,313,25,295,22,3324,146,213,203,1358,Cottonwood_Willow
39176,2747,304,12,150,40,1489,186,234,188,2340,Lodgepole_Pine
93867,3075,38,8,313,-8,4966,220,223,138,1167,Spruce_Fir
57236,3337,76,11,60,-10,4491,234,220,117,4089,Krummholz
103889,3031,75,11,708,-33,1323,233,220,117,1104,Lodgepole_Pine
57745,3075,308,10,60,11,1022,191,234,182,1800,Cottonwood_Willow
67486,2835,33,17,134,32,2135,214,200,117,1500,Lodgepole_Pine
89829,3200,49,15,339,58,1348,225,207,113,4920,Spruce_Fir
96758,2635,32,15,85,8,1249,216,206,123,2510,Lodgepole_Pine
71667,2236,312,24,67,29,1559,150,215,202,306,Krummholz
79247,2833,9,26,470,209,1179,182,179,125,616,Lodgepole_Pine
63606,2685,97,10,277,34,495,237,225,119,1681,Lodgepole_Pine
48447,2844,73,16,684,114,3038,237,207,96,1600,Lodgepole_Pine
260,3531,345,15,400,37,1627,190,216,164,2103,Krummholz
65313,2959,254,8,319,46,5263,203,245,181,4226,Lodgepole_Pine
23525,2962,270,9,360,61,1034,198,243,185,674,Lodgepole_Pine
24292,3096,121,17,240,-16,660,247,223,99,1638,Spruce_Fir
1433,2988,34,15,268,-38,3673,216,206,121,5636,Spruce_Fir
23855,2889,10,11,679,94,3113,208,218,146,1524,Lodgepole_Pine
95850,3307,345,15,1260,290,1953,190,216,164,1954,Krummholz
55670,2752,83,8,228,19,2755,232,226,127,5155,Lodgepole_Pine
1902,3118,234,4,60,1,5563,212,244,169,2803,Lodgepole_Pine
47917,2978,353,15,0,0,953,193,213,157,2270,Spruce_Fir
110021,2224,351,22,153,63,658,175,196,155,663,Ponderosa_Pine
1922,3358,275,23,443,76,2046,153,239,221,3095,Spruce_Fir
12069,3086,317,8,331,91,2624,199,233,174,1567,Lodgepole_Pine
101575,2774,24,11,636,95,2685,214,216,137,1660,Lodgepole_Pine
108686,3193,31,6,309,14,5691,219,228,145,2942,Lodgepole_Pine
60413,2610,19,22,361,92,1110,198,188,119,1747,Lodgepole_Pine
58205,2773,18,22,67,25,2435,197,188,121,659,Lodgepole_Pine
4120,3155,58,10,537,13,3417,228,218,123,3813,Spruce_Fir
69608,3127,270,23,630,216,5810,154,241,223,1455,Lodgepole_Pine
5663,2592,47,12,417,-5,2762,224,214,123,2802,Spruce_Fir
37587,3250,238,9,430,-80,492,204,248,182,3322,Lodgepole_Pine
36236,3142,309,13,124,23,3275,183,231,188,4992,Spruce_Fir
8487,2702,190,24,127,81,2177,212,250,158,524,Ponderosa_Pine
14164,3288,2,11,306,60,1710,205,219,151,899,Spruce_Fir
76589,2959,315,5,362,62,3985,206,236,168,5401,Lodgepole_Pine
22101,2450,2,21,42,13,1201,186,195,142,721,Douglas_fir
81712,2754,165,24,30,6,1991,233,239,123,1019,Lodgepole_Pine
45651,2997,240,31,553,60,3734,147,247,224,1273,Lodgepole_Pine
