"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
58,2454,358,12,108,22,760,202,218,154,1406,"Ponderosa_Pine",58
69,2666,251,22,67,20,1560,166,249,217,1170,"Lodgepole_Pine",69
92,2846,112,10,212,25,2558,238,229,121,2831,"Lodgepole_Pine",92
447,2969,318,17,297,49,4809,172,222,189,1928,"Lodgepole_Pine",447
720,2777,70,7,127,11,1167,228,226,132,2400,"Spruce_Fir",720
803,2667,22,14,268,98,633,211,210,133,1973,"Lodgepole_Pine",803
1310,2689,326,19,67,21,2520,169,215,184,765,"Lodgepole_Pine",1310
1355,3286,88,12,228,53,2095,238,220,110,1273,"Lodgepole_Pine",1355
1376,2720,124,14,150,-11,2109,243,229,113,845,"Lodgepole_Pine",1376
1426,3408,270,9,1050,172,1230,197,243,186,1965,"Spruce_Fir",1426
1496,3142,312,28,319,112,2704,133,206,208,2717,"Spruce_Fir",1496
1497,3244,93,9,170,34,3072,235,226,121,2389,"Spruce_Fir",1497
1575,3144,78,13,30,4,785,236,216,109,2310,"Spruce_Fir",1575
1601,2845,152,31,60,6,966,240,223,87,404,"Lodgepole_Pine",1601
1609,2968,61,6,150,9,3586,225,228,137,1061,"Lodgepole_Pine",1609
1649,2778,145,22,127,49,3534,244,230,104,1448,"Lodgepole_Pine",1649
1772,2715,83,14,404,31,1348,239,215,104,2866,"Lodgepole_Pine",1772
1804,2914,190,15,150,48,3311,219,250,161,2038,"Lodgepole_Pine",1804
1951,3177,257,9,85,7,3952,200,246,185,2028,"Spruce_Fir",1951
1953,2753,200,26,335,144,1771,200,252,172,1485,"Lodgepole_Pine",1953
2160,3086,205,18,576,104,5929,206,254,177,1828,"Lodgepole_Pine",2160
2228,2796,106,15,234,34,3141,244,221,102,2491,"Lodgepole_Pine",2228
2397,3104,156,21,361,104,600,238,237,118,1538,"Lodgepole_Pine",2397
2495,3050,105,23,170,43,4995,251,206,71,2793,"Lodgepole_Pine",2495
2558,3066,169,16,932,126,3150,230,245,141,1919,"Lodgepole_Pine",2558
2577,3246,299,10,458,209,2971,193,237,184,3068,"Lodgepole_Pine",2577
2591,2954,31,16,67,14,3017,214,203,121,1388,"Spruce_Fir",2591
2666,2551,51,6,240,82,1114,223,226,138,842,"Ponderosa_Pine",2666
2860,2929,127,11,0,0,573,239,232,122,2367,"Lodgepole_Pine",2860
3235,2681,147,25,108,33,2156,244,228,97,2471,"Ponderosa_Pine",3235
3239,2790,108,11,150,3,540,239,227,117,256,"Aspen",3239
3282,3094,179,22,342,79,1805,223,247,146,1048,"Lodgepole_Pine",3282
3286,3021,153,14,330,0,1184,237,240,130,1300,"Lodgepole_Pine",3286
3373,2635,296,27,108,46,1387,134,220,221,949,"Douglas_fir",3373
3445,2623,270,35,382,146,912,110,227,243,1681,"Lodgepole_Pine",3445
3630,2593,186,25,0,0,576,215,248,153,875,"Lodgepole_Pine",3630
3724,2847,113,9,127,43,2651,236,231,126,1978,"Lodgepole_Pine",3724
3819,3091,163,8,30,2,999,228,242,147,1935,"Spruce_Fir",3819
3862,3001,188,30,864,173,4302,207,246,152,1395,"Lodgepole_Pine",3862
3893,2308,32,10,30,1,192,218,218,134,1159,"Douglas_fir",3893
3924,2945,127,2,228,84,570,223,237,150,1782,"Spruce_Fir",3924
3929,3120,151,24,362,129,437,242,232,106,1749,"Lodgepole_Pine",3929
4097,2590,56,7,210,74,1634,225,226,135,1905,"Lodgepole_Pine",4097
4304,2940,303,21,313,62,2040,156,224,207,1425,"Lodgepole_Pine",4304
4370,2692,75,29,306,165,994,240,171,41,942,"Lodgepole_Pine",4370
4411,2285,309,24,247,83,1167,147,216,206,792,"Ponderosa_Pine",4411
4608,3013,169,26,212,-8,1261,229,240,127,537,"Lodgepole_Pine",4608
4653,3059,92,18,630,227,644,245,210,89,1008,"Lodgepole_Pine",4653
4750,2836,322,19,240,45,1283,168,217,187,2552,"Lodgepole_Pine",4750
4839,3252,34,3,242,18,95,219,232,149,977,"Lodgepole_Pine",4839
4896,3018,70,6,201,15,4348,226,229,137,713,"Lodgepole_Pine",4896
4942,3212,129,28,258,99,900,252,210,65,1742,"Ponderosa_Pine",4942
5326,3095,80,8,30,-5,1782,231,225,127,362,"Spruce_Fir",5326
5457,2595,29,15,90,17,1533,213,205,124,2821,"Lodgepole_Pine",5457
5468,2356,122,23,108,51,842,252,215,78,781,"Ponderosa_Pine",5468
5579,2931,241,7,212,10,2034,206,246,178,1825,"Spruce_Fir",5579
5725,3160,155,32,319,82,127,237,223,89,3226,"Spruce_Fir",5725
5734,2990,304,5,875,104,1199,206,237,171,2030,"Lodgepole_Pine",5734
5738,2441,354,18,67,11,810,188,206,154,1276,"Ponderosa_Pine",5738
5772,2579,294,29,150,90,792,127,218,225,1075,"Lodgepole_Pine",5772
5833,2843,169,28,474,177,2147,227,238,121,1989,"Lodgepole_Pine",5833
5834,3220,58,7,764,185,2676,226,225,133,3194,"Ponderosa_Pine",5834
5887,2889,96,21,0,0,228,248,205,75,1173,"Spruce_Fir",5887
6117,3044,99,10,247,10,6589,236,227,121,3442,"Lodgepole_Pine",6117
6192,2904,136,25,899,128,2415,249,221,85,1505,"Lodgepole_Pine",6192
6280,2958,77,17,162,28,655,239,206,92,2254,"Krummholz",6280
6608,2447,349,18,190,91,582,184,207,160,716,"Douglas_fir",6608
6832,2792,174,23,85,14,3810,226,244,137,1304,"Lodgepole_Pine",6832
6869,3154,117,14,400,116,342,243,227,110,1556,"Lodgepole_Pine",6869
7057,2963,34,9,541,68,732,219,221,138,1852,"Lodgepole_Pine",7057
7093,2558,17,28,277,65,1412,186,171,110,541,"Ponderosa_Pine",7093
7314,3276,43,10,404,67,5348,222,219,131,402,"Spruce_Fir",7314
7416,3036,63,4,30,0,3662,224,231,143,342,"Spruce_Fir",7416
7457,2645,309,34,108,67,1634,111,197,216,1254,"Douglas_fir",7457
7634,3089,181,18,306,13,750,223,248,151,1443,"Ponderosa_Pine",7634
7678,3161,107,16,124,21,2120,245,220,99,2154,"Spruce_Fir",7678
7798,3212,53,9,0,0,2430,226,221,129,1590,"Spruce_Fir",7798
7922,3002,5,10,108,20,2147,207,220,150,1120,"Spruce_Fir",7922
