Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
23675,3326,347,12,480,98,1890,197,221,161,1040,Spruce_Fir
29101,2547,56,11,192,26,323,227,217,122,1384,Lodgepole_Pine
80918,2847,333,15,162,36,4072,184,220,174,5260,Lodgepole_Pine
16539,2697,116,6,330,-7,992,231,234,137,1756,Lodgepole_Pine
46939,3119,34,10,402,10,3759,219,218,134,3701,Spruce_Fir
6592,3201,50,20,270,59,4082,224,193,94,3470,Spruce_Fir
56059,3545,56,7,175,52,1492,225,226,135,1124,Krummholz
67620,3093,37,22,679,180,4280,213,185,98,4350,Spruce_Fir
21796,2641,20,11,124,0,3389,212,217,140,2912,Spruce_Fir
38518,2291,122,21,150,44,1172,250,219,87,691,Douglas_fir
82874,3302,34,10,242,23,3578,219,218,134,2215,Spruce_Fir
22436,2783,308,13,108,34,1842,185,232,187,1050,Lodgepole_Pine
87450,3075,72,4,258,38,1411,224,232,144,2739,Spruce_Fir
57466,2926,333,28,277,84,2658,146,192,179,525,Lodgepole_Pine
38357,3018,213,11,450,132,6087,210,251,175,5142,Lodgepole_Pine
48578,3316,107,25,691,33,983,253,201,61,5520,Spruce_Fir
65838,2870,23,15,484,136,228,210,206,129,1068,Lodgepole_Pine
58281,3077,0,0,300,43,6622,218,238,156,3112,Lodgepole_Pine
30709,2552,350,11,42,5,1001,201,222,160,5072,Lodgepole_Pine
40218,3025,155,7,60,3,1449,228,241,146,631,Lodgepole_Pine
59063,2942,337,13,285,68,882,190,221,170,1902,Lodgepole_Pine
8507,3206,24,32,67,43,1282,184,153,87,2696,Spruce_Fir
41812,3300,270,10,247,43,3564,193,244,190,1839,Spruce_Fir
69224,2781,81,6,390,38,2808,228,230,136,6676,Spruce_Fir
42029,2978,288,22,256,67,5687,153,232,216,1140,Lodgepole_Pine
21443,3193,225,15,60,-3,2090,199,253,188,3997,Spruce_Fir
40822,2732,65,24,42,6,180,234,184,68,2132,Aspen
17544,2704,325,24,175,77,1589,155,207,188,1195,Lodgepole_Pine
13640,2919,91,12,30,6,3468,238,221,111,1723,Ponderosa_Pine
20487,2851,331,22,95,23,4938,164,207,180,306,Lodgepole_Pine
4648,2996,282,12,417,19,4846,186,241,194,242,Lodgepole_Pine
55443,3326,200,16,607,188,997,212,252,170,4472,Lodgepole_Pine
19791,2812,273,9,85,18,2120,196,243,186,2965,Spruce_Fir
59654,2622,74,16,433,49,726,237,207,95,2804,Lodgepole_Pine
16339,3457,112,23,268,92,1549,252,209,73,1566,Krummholz
