Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
32508,2932,216,10,150,13,5192,210,250,175,3913,Lodgepole_Pine
6071,2894,124,22,127,48,2090,250,218,85,1339,Lodgepole_Pine
56172,3065,337,34,306,69,400,127,173,172,2068,Spruce_Fir
18595,3323,147,13,408,123,2969,237,238,130,607,Spruce_Fir
42401,2754,45,5,180,21,2784,222,228,142,5243,Lodgepole_Pine
42351,3189,54,31,242,61,1471,221,158,49,2706,Spruce_Fir
84601,2854,22,10,67,5,1323,214,218,140,2488,Lodgepole_Pine
94388,3390,276,22,1165,299,3861,155,238,220,2535,Lodgepole_Pine
96525,3183,344,16,150,22,518,185,213,165,1027,Lodgepole_Pine
89305,2432,125,29,240,95,361,253,204,56,849,Ponderosa_Pine
4265,2423,335,24,390,225,1181,160,200,176,782,Ponderosa_Pine
70610,2949,244,14,424,43,5738,190,251,197,3500,Lodgepole_Pine
3283,3204,12,14,67,13,3610,205,210,140,3319,Krummholz
48391,2870,77,12,335,105,1550,235,218,113,1622,Lodgepole_Pine
75605,3329,291,8,361,61,3271,197,239,181,1702,Spruce_Fir
64162,3064,168,8,591,-58,6096,227,243,150,2949,Lodgepole_Pine
12315,2864,302,25,134,40,1106,142,219,213,1409,Spruce_Fir
101497,2849,99,24,450,176,1041,251,199,62,467,Douglas_fir
104371,3018,42,12,860,199,1176,222,213,124,2462,Lodgepole_Pine
77538,2471,346,20,90,34,582,176,203,162,1289,Douglas_fir
39118,3243,175,25,285,76,3050,224,243,135,1027,Lodgepole_Pine
39999,3392,108,21,330,2,1997,250,210,78,3266,Krummholz
39526,3317,12,24,270,56,5324,188,185,126,543,Spruce_Fir
16092,2980,351,25,309,90,1879,166,187,153,1556,Lodgepole_Pine
28776,3028,333,8,108,6,4566,202,230,167,930,Lodgepole_Pine
76682,3220,73,6,240,21,5941,227,229,136,659,Spruce_Fir
97,3122,7,18,467,25,2866,195,202,141,2820,Lodgepole_Pine
104407,2260,298,30,306,187,1421,125,215,223,799,Ponderosa_Pine
33659,3145,81,5,300,11,4271,226,231,140,1879,Lodgepole_Pine
76528,3172,135,15,150,26,934,242,232,115,2160,Spruce_Fir
105777,3225,93,9,162,0,4561,235,226,123,2216,Spruce_Fir
105999,3212,145,11,499,96,2704,236,238,132,2899,Spruce_Fir
14478,3076,262,16,150,12,1509,180,246,205,1940,Spruce_Fir
59190,2471,44,23,150,9,886,219,184,89,1273,Douglas_fir
88191,2991,81,11,42,7,2021,235,221,117,3357,Spruce_Fir
91207,2593,79,10,170,25,979,233,223,121,1215,Lodgepole_Pine
82424,3001,234,6,313,45,1295,209,246,174,1558,Lodgepole_Pine
97942,3067,117,10,474,68,5414,237,231,124,3290,Lodgepole_Pine
73853,3320,169,7,540,132,1277,226,243,151,2589,Lodgepole_Pine
25933,3158,31,13,90,9,1398,216,210,128,2624,Spruce_Fir
26963,3210,145,32,752,329,1116,245,215,71,2685,Spruce_Fir
18205,3065,90,14,247,-34,759,241,216,101,1544,Spruce_Fir
67477,3239,305,29,127,15,2914,129,211,216,2431,Spruce_Fir
39425,3233,173,12,283,40,4111,227,246,149,2092,Spruce_Fir
29353,2964,123,16,277,76,2295,246,226,103,1973,Lodgepole_Pine
43060,2149,17,35,150,27,582,170,146,93,547,Ponderosa_Pine
79621,3097,38,3,42,0,4123,219,233,150,1320,Spruce_Fir
