Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
94575,2917,115,25,474,141,2131,253,206,64,1878,Cottonwood_Willow
24427,2706,218,6,210,14,1864,214,246,168,4116,Lodgepole_Pine
35334,2683,71,17,192,31,1176,237,204,92,914,Lodgepole_Pine
3238,2768,188,13,108,14,2840,221,249,159,2054,Lodgepole_Pine
1511,2766,122,6,190,17,1855,231,235,137,2325,Lodgepole_Pine
59970,3165,150,20,420,88,1087,242,234,112,2161,Spruce_Fir
349,3190,139,16,258,49,2400,242,233,115,1471,Spruce_Fir
54176,3268,343,11,469,79,516,197,223,164,1276,Spruce_Fir
59092,3064,139,11,90,9,764,236,237,130,1559,Lodgepole_Pine
99775,3330,330,12,524,85,3381,192,226,173,3429,Krummholz
74998,2810,263,37,283,161,1727,106,228,245,1381,Lodgepole_Pine
46248,3256,14,10,630,53,1883,210,218,144,955,Spruce_Fir
109962,2153,339,18,240,89,503,179,212,170,474,Ponderosa_Pine
41972,2659,239,21,42,10,1572,176,252,209,1172,Lodgepole_Pine
70820,2722,18,15,60,4,1471,207,206,133,2264,Lodgepole_Pine
62483,3162,59,22,384,78,4996,231,189,80,3311,Spruce_Fir
60742,2604,343,10,270,4,810,200,225,163,1194,Ponderosa_Pine
24718,2864,34,5,437,47,2106,219,228,145,2215,Lodgepole_Pine
67745,2955,128,8,212,36,4831,234,235,132,5691,Lodgepole_Pine
22909,3223,258,14,134,25,2927,186,247,199,1388,Spruce_Fir
79957,2752,139,31,124,79,1503,248,212,66,1581,Lodgepole_Pine
6576,3205,20,6,95,8,3877,216,227,148,1465,Douglas_fir
34038,3009,39,3,85,2,5191,220,232,149,2538,Spruce_Fir
15046,3211,56,3,285,16,834,222,232,146,1123,Lodgepole_Pine
38070,2985,224,14,890,185,2654,202,252,185,1426,Lodgepole_Pine
31655,3351,27,17,510,157,3454,211,202,123,1895,Krummholz
13267,3261,66,9,324,-22,1369,229,223,127,3102,Lodgepole_Pine
106399,3282,18,12,685,58,2998,211,215,139,3408,Spruce_Fir
1122,3197,338,29,339,134,967,145,186,172,1924,Spruce_Fir
26610,2760,316,19,0,0,1448,166,220,193,1578,Spruce_Fir
13549,2990,295,13,30,8,2687,184,236,192,912,Spruce_Fir
53927,3032,97,24,382,93,1492,250,197,61,2402,Spruce_Fir
12884,3031,247,7,480,145,6014,205,246,179,5113,Lodgepole_Pine
59138,2361,150,9,0,0,573,232,240,139,902,Douglas_fir
100344,3234,123,41,418,77,1080,249,174,9,1116,Lodgepole_Pine
83232,3243,207,19,366,98,1124,203,254,179,4514,Lodgepole_Pine
53430,3126,105,14,240,55,361,243,222,106,765,Lodgepole_Pine
18388,3132,29,7,319,25,5622,218,224,142,872,Spruce_Fir
87672,2938,32,4,150,-1,1405,219,230,147,365,Lodgepole_Pine
21516,2743,336,18,295,-11,870,177,212,173,1154,Lodgepole_Pine
29889,3285,293,6,108,9,5541,203,239,175,774,Spruce_Fir
52747,2020,304,39,153,124,234,88,189,226,404,Ponderosa_Pine
95610,2998,273,5,787,112,1307,207,241,173,2006,Lodgepole_Pine
41641,3152,23,10,212,27,2044,214,218,139,2813,Spruce_Fir
80906,2231,333,36,182,101,934,115,169,179,474,Ponderosa_Pine
79233,2883,67,17,242,78,270,235,203,94,1302,Lodgepole_Pine
79543,2932,245,15,418,36,5569,188,250,199,5543,Lodgepole_Pine
15444,3348,131,14,661,142,543,242,231,115,153,Krummholz
105777,3225,93,9,162,0,4561,235,226,123,2216,Spruce_Fir
5361,3348,355,14,541,120,1952,197,215,155,1123,Spruce_Fir
60915,2874,63,11,400,131,1260,230,218,121,1351,Lodgepole_Pine
6539,2681,341,16,85,26,1986,185,215,168,4998,Lodgepole_Pine
15493,3451,279,17,1167,324,4116,170,240,208,2654,Krummholz
47915,3015,311,22,509,240,771,155,219,201,1360,Spruce_Fir
74084,2920,178,20,201,45,4395,224,247,146,1544,Lodgepole_Pine
49304,2443,295,26,283,8,600,140,223,219,1678,Ponderosa_Pine
29649,2854,96,9,212,23,2461,234,228,125,2655,Lodgepole_Pine
4584,2980,284,9,633,-54,1509,196,240,184,1794,Lodgepole_Pine
72483,3697,34,7,1142,288,5126,219,225,142,3400,Krummholz
64015,3123,337,8,361,17,3600,203,229,165,4412,Spruce_Fir
44830,3433,102,8,661,148,2230,234,230,128,1443,Spruce_Fir
63042,2755,143,18,60,8,1410,243,234,113,1473,Lodgepole_Pine
2281,3042,22,13,488,183,1595,211,211,134,3195,Spruce_Fir
36449,2277,20,23,323,119,1380,197,185,117,819,Ponderosa_Pine
49530,2578,31,11,120,8,2839,217,216,133,2543,Lodgepole_Pine
40780,3217,250,17,674,150,6166,181,250,205,1756,Lodgepole_Pine
87280,3392,341,11,859,121,1289,196,223,166,1740,Krummholz
