"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
20,3044,117,6,902,45,5870,231,234,136,3576,"Spruce_Fir",20
32,3156,315,24,484,151,649,149,212,200,1986,"Spruce_Fir",32
36,3041,297,16,120,24,255,173,233,200,1714,"Lodgepole_Pine",36
38,2869,180,17,67,4,4780,224,248,151,124,"Lodgepole_Pine",38
44,2584,315,13,30,4,1315,185,229,184,832,"Lodgepole_Pine",44
53,2519,226,28,30,0,1129,170,252,207,564,"Ponderosa_Pine",53
57,2774,162,4,150,-5,2067,223,240,152,1087,"Lodgepole_Pine",57
63,3198,128,10,247,36,1243,238,234,125,2448,"Spruce_Fir",63
66,3259,217,18,323,110,2997,198,254,187,886,"Spruce_Fir",66
101,3044,133,13,30,10,3247,240,234,121,5833,"Lodgepole_Pine",101
112,3209,231,3,361,35,646,215,242,165,785,"Spruce_Fir",112
123,2264,17,25,212,61,685,191,178,114,942,"Douglas_fir",123
130,2909,18,2,210,-9,3814,217,234,154,6020,"Lodgepole_Pine",130
148,2988,145,24,342,138,6113,245,228,97,4112,"Krummholz",148
160,3397,343,12,684,205,819,195,221,165,760,"Spruce_Fir",160
168,3066,264,16,366,69,3307,179,246,205,1593,"Spruce_Fir",168
176,3020,75,24,582,209,720,240,188,65,882,"Lodgepole_Pine",176
183,3070,168,10,331,36,6603,228,244,147,3287,"Lodgepole_Pine",183
198,3210,169,20,0,0,2584,231,244,136,2761,"Krummholz",198
199,3067,5,28,631,218,644,172,174,128,1507,"Krummholz",199
200,3004,82,7,127,42,940,230,228,130,309,"Ponderosa_Pine",200
210,3092,122,16,175,16,3463,246,226,103,457,"Spruce_Fir",210
240,2938,343,6,108,3,1917,208,231,161,782,"Lodgepole_Pine",240
260,3531,345,15,400,37,1627,190,216,164,2103,"Krummholz",260
266,3130,214,19,511,106,5903,199,254,185,1718,"Lodgepole_Pine",266
270,2863,122,12,342,55,759,240,230,118,2765,"Lodgepole_Pine",270
312,3061,344,10,127,-7,1878,201,225,163,1316,"Spruce_Fir",312
327,2766,327,7,175,-3,1866,204,233,168,2758,"Lodgepole_Pine",327
390,2845,309,3,841,113,30,210,237,165,1489,"Lodgepole_Pine",390
401,3333,284,7,90,4,1289,200,240,179,1907,"Douglas_fir",401
403,2471,295,10,256,27,644,192,237,185,1289,"Douglas_fir",403
420,3135,179,13,210,0,2131,225,247,152,660,"Spruce_Fir",420
440,2790,34,19,162,44,1390,214,196,112,2609,"Lodgepole_Pine",440
449,2982,186,9,576,69,5676,222,247,159,3550,"Spruce_Fir",449
451,2232,118,24,85,38,1530,252,211,72,450,"Douglas_fir",451
501,2602,93,9,120,33,1362,234,227,125,1405,"Lodgepole_Pine",501
525,3139,216,14,67,-4,1974,205,253,181,582,"Spruce_Fir",525
529,2891,51,10,30,-4,3368,225,218,126,4167,"Lodgepole_Pine",529
546,3043,30,17,242,43,3632,213,201,119,4991,"Lodgepole_Pine",546
560,2943,345,30,268,99,2683,147,177,159,443,"Lodgepole_Pine",560
577,3034,23,14,402,62,2919,211,209,132,618,"Krummholz",577
579,2913,21,3,124,3,4052,217,232,152,5343,"Lodgepole_Pine",579
582,3245,30,16,42,-5,2022,214,204,122,4599,"Spruce_Fir",582
619,2217,141,10,180,20,60,235,237,132,242,"Ponderosa_Pine",619
630,2772,10,10,339,60,2949,209,220,148,1245,"Aspen",630
648,2415,88,28,90,22,713,248,182,44,1144,"Ponderosa_Pine",648
657,2921,30,13,532,39,3131,216,211,129,1986,"Lodgepole_Pine",657
658,2974,197,32,192,74,1939,193,246,165,2122,"Douglas_fir",658
666,3103,281,5,30,2,3730,206,240,173,994,"Spruce_Fir",666
681,2834,56,5,85,9,400,223,229,141,335,"Lodgepole_Pine",681
687,3189,97,17,124,-2,2232,246,212,89,4209,"Spruce_Fir",687
690,2711,170,12,67,4,1053,229,245,146,458,"Ponderosa_Pine",690
700,3008,90,8,182,33,2937,233,227,127,6607,"Spruce_Fir",700
713,2695,86,16,335,-32,1368,242,211,95,3948,"Lodgepole_Pine",713
721,2960,113,14,258,72,2289,244,224,107,2003,"Lodgepole_Pine",721
737,3089,340,11,30,8,792,197,224,166,1800,"Lodgepole_Pine",737
749,3224,108,14,331,111,1090,243,223,107,1958,"Lodgepole_Pine",749
758,2808,251,25,457,234,1383,158,248,222,1080,"Lodgepole_Pine",758
766,2991,310,19,0,0,2894,165,224,197,1842,"Spruce_Fir",766
793,3174,72,3,0,0,5025,223,233,146,2352,"Spruce_Fir",793
804,3130,333,8,469,-55,1036,201,229,168,997,"Spruce_Fir",804
815,2898,136,16,90,14,3466,243,232,113,2002,"Lodgepole_Pine",815
858,2540,95,8,67,3,792,234,228,126,808,"Spruce_Fir",858
863,2401,309,17,190,63,1388,170,226,196,769,"Ponderosa_Pine",863
871,2869,49,21,42,19,883,223,190,91,497,"Lodgepole_Pine",871
879,2914,88,20,162,-38,242,245,204,80,1120,"Lodgepole_Pine",879
892,3032,10,20,470,259,874,194,195,134,1390,"Spruce_Fir",892
901,3137,321,25,192,72,3326,148,207,194,3045,"Spruce_Fir",901
912,2839,81,20,175,36,2613,242,201,81,1869,"Lodgepole_Pine",912
924,2901,69,14,390,24,497,234,211,106,1633,"Lodgepole_Pine",924
948,3280,182,9,592,189,3905,223,246,156,648,"Lodgepole_Pine",948
993,3132,194,21,700,91,573,212,252,165,1809,"Lodgepole_Pine",993
996,3159,81,25,648,54,859,244,187,57,1862,"Lodgepole_Pine",996
1030,2058,6,34,376,-5,400,156,152,116,972,"Douglas_fir",1030
1037,2765,101,9,108,23,3004,235,228,124,4998,"Lodgepole_Pine",1037
1045,3113,16,34,306,127,2315,170,150,98,4218,"Spruce_Fir",1045
1056,3354,179,12,150,9,4357,225,247,153,3311,"Krummholz",1056
1083,2938,43,24,342,115,566,217,181,87,700,"Lodgepole_Pine",1083
1088,2768,332,20,170,73,2821,171,211,178,1961,"Lodgepole_Pine",1088
1097,2954,136,17,67,13,4698,244,231,110,1338,"Lodgepole_Pine",1097
1100,3152,17,5,0,0,4968,216,229,151,2732,"Spruce_Fir",1100
1105,3088,184,14,295,73,420,223,249,156,1315,"Lodgepole_Pine",1105
1112,2750,56,7,210,63,1707,225,225,134,573,"Lodgepole_Pine",1112
1117,3277,82,7,350,-13,1504,230,228,132,3204,"Lodgepole_Pine",1117
1118,3054,55,10,85,0,3511,226,220,127,534,"Spruce_Fir",1118
1129,3321,2,23,210,49,5370,181,188,139,603,"Spruce_Fir",1129
1138,2194,353,33,67,50,1374,145,163,142,1283,"Ponderosa_Pine",1138
1142,3034,290,10,390,57,1207,193,239,185,1741,"Lodgepole_Pine",1142
1147,2785,55,10,0,0,484,226,219,126,904,"Lodgepole_Pine",1147
1186,3268,1,9,0,0,3302,207,223,153,2060,"Spruce_Fir",1186
1196,3041,259,6,870,76,5751,206,244,176,5622,"Lodgepole_Pine",1196
1198,2979,342,22,0,0,5568,170,202,167,2148,"Spruce_Fir",1198
1203,2926,311,4,90,26,4561,208,237,168,6078,"Lodgepole_Pine",1203
1210,2439,299,12,150,55,342,185,235,190,499,"Ponderosa_Pine",1210
1211,2858,134,14,30,6,3346,241,233,118,2635,"Lodgepole_Pine",1211
1213,2942,198,10,67,7,4499,217,249,165,4660,"Spruce_Fir",1213
1219,3037,329,13,201,49,2584,187,223,175,1895,"Lodgepole_Pine",1219
1231,2866,342,20,201,41,1033,176,207,168,1931,"Lodgepole_Pine",1231
1241,3024,81,10,162,42,170,233,223,121,644,"Spruce_Fir",1241
1248,3123,343,16,42,10,3491,187,215,166,4080,"Spruce_Fir",1248
1283,2932,22,9,255,55,3137,215,221,143,1819,"Lodgepole_Pine",1283
1288,2988,36,14,67,13,4153,218,208,123,2285,"Spruce_Fir",1288
1290,2843,88,12,95,19,2424,238,220,112,2285,"Lodgepole_Pine",1290
1292,3192,202,13,247,101,3584,213,251,170,499,"Lodgepole_Pine",1292
1299,3250,228,21,882,164,495,184,254,200,2832,"Lodgepole_Pine",1299
1304,2960,218,21,127,54,2624,191,254,192,1756,"Lodgepole_Pine",1304
1312,2454,76,24,30,11,865,241,187,63,875,"Cottonwood_Willow",1312
1326,2957,250,15,108,26,2547,186,250,200,1371,"Lodgepole_Pine",1326
1336,3071,297,11,426,11,2372,190,237,186,1113,"Spruce_Fir",1336
1343,2873,82,2,510,99,3827,221,236,151,5873,"Lodgepole_Pine",1343
1350,3011,238,9,531,174,5382,204,248,182,5181,"Lodgepole_Pine",1350
1354,3384,130,8,60,-3,2291,233,236,135,3478,"Krummholz",1354
1364,3299,23,10,0,0,3980,214,219,140,1626,"Spruce_Fir",1364
1390,3245,72,9,170,-4,2989,231,223,125,1934,"Spruce_Fir",1390
1403,2700,9,18,306,102,1575,196,200,137,2629,"Lodgepole_Pine",1403
1430,2887,18,12,134,8,1981,211,215,139,1964,"Lodgepole_Pine",1430
1490,3286,112,17,153,-44,642,247,220,96,3598,"Aspen",1490
1508,3318,84,17,67,5,3576,242,210,93,2554,"Krummholz",1508
1524,2389,104,18,108,33,648,247,215,89,1315,"Douglas_fir",1524
1529,2801,77,15,474,71,2850,238,211,100,1798,"Lodgepole_Pine",1529
1541,3157,4,10,782,84,1672,207,221,151,2701,"Spruce_Fir",1541
1549,3088,353,6,285,18,2687,210,230,158,1765,"Krummholz",1549
1553,2593,7,10,295,-15,418,208,220,149,1150,"Lodgepole_Pine",1553
